"На некоторых южных островах температура воздуха может колебаться от 20°C до 40°C, создавая комфортные условия для отдыха.","На некоторых южных островах температура воздуха может колебаться от 20 градусов Цельсия до 40 градусов Цельсия, создавая комфортные условия для отдыха."
"Температура при сварке металлов достигает 1500°C, что позволяет соединять детали практически любой толщины.","Температура при сварке металлов достигает 1500 градусов Цельсия, что позволяет соединять детали практически любой толщины."
"Температура в центральной части России летом может достигать 35°C, а зимой опускаться до -20°C.","Температура в центральной части России летом может достигать 35 градусов Цельсия, а зимой опускаться до минус 20 градусов Цельсия."
"На севере России зимой температура может опускаться до -60°C.","На севере России зимой температура может опускаться до минус 60 градусов Цельсия."
"Рекомендуется поддерживать температуру в спальне на уровне 18°C для хорошего сна.","Рекомендуется поддерживать температуру в спальне на уровне 18 градусов Цельсия для хорошего сна."
"В пекарнях тесто для багетов выпекается при температуре около 240°C.","В пекарнях тесто для багетов выпекается при температуре около 240 градусов Цельсия."
"Чтобы плавить алюминий, требуется температура около 660°C, что достигается в печах.","Чтобы плавить алюминий, требуется температура около 660 градусов Цельсия, что достигается в печах."
"Скорость течения реки составляла 1,2 м/с, ее средняя температура 10,2 °C.","Скорость течения реки составляла 1,2 м/с, ее средняя температура 10,2 градусов цельсия."
"На севере Канады температура зимой может опускаться до -40°C, что требует от людей специальной подготовки к таким холодам.","На севере Канады температура зимой может опускаться до минус 40 градусов Цельсия, что требует от людей специальной подготовки к таким холодам."
"В тундре температура зимой может опуститься до -40°C, что является экстремально холодным для людей и животных.","В тундре температура зимой может опуститься до минус 40 градусов Цельсия, что является экстремально холодным для людей и животных."
"Средняя температура в океанах на глубине 1000 метров составляет около 4°C, что влияет на морскую флору и фауну.","Средняя температура в океанах на глубине 1000 метров составляет около 4 градусов Цельсия, что влияет на морскую флору и фауну."
"Температура в холодильниках для хранения винограда может поддерживаться на уровне 4°C.","Температура в холодильниках для хранения винограда может поддерживаться на уровне 4 градусов Цельсия."
"В среднем температура воды в бассейне поддерживается на уровне 26°C.","В среднем температура воды в бассейне поддерживается на уровне 26 градусов Цельсия."
"В горах Кавказа температура зимой может опускаться до -30°C, что создаёт экстремальные условия для альпинистов.","В горах Кавказа температура зимой может опускаться до минус 30 градусов Цельсия, что создаёт экстремальные условия для альпинистов."
"На Земле температура ядра составляет около 5000°C.","На Земле температура ядра составляет около 5000 градусов Цельсия."
"В термальных курортах Италии вода может быть прогрета до 60°C.","В термальных курортах Италии вода может быть прогрета до 60 градусов Цельсия."
"Во время лесных пожаров температура огня может достигать 800°C, что приводит к мгновенному уничтожению растительности.","Во время лесных пожаров температура огня может достигать 800 градусов Цельсия, что приводит к мгновенному уничтожению растительности."
"При экстренных испытаниях материал выдерживал температуру до 1200°C.","При экстренных испытаниях материал выдерживал температуру до 1200 градусов Цельсия."
"На Южном полюсе во время зимы температура воздуха опускается до -80°C.","На Южном полюсе во время зимы температура воздуха опускается до минус 80 градусов Цельсия."
"Температура воздуха в тундре зимой может опускаться до -60°C, создавая суровые условия для жизни.","Температура воздуха в тундре зимой может опускаться до минус 60 градусов Цельсия, создавая суровые условия для жизни."
"Температура на поверхности Марса в ночное время может снижаться до -125°C.","Температура на поверхности Марса в ночное время может снижаться до минус 125 градусов Цельсия."
"При термической резке металлов температура резака достигает 1500°C.","При термической резке металлов температура резака достигает 1500 градусов Цельсия."
"В зимние месяцы температура на Дальнем Востоке России может опускаться до -50°C, что является крайне опасным для жизни.","В зимние месяцы температура на Дальнем Востоке России может опускаться до минус 50 градусов Цельсия, что является крайне опасным для жизни."
"В пустыне Гоби температура ночью падает до -20°C, что делает условия суровыми для жизни.","В пустыне Гоби температура ночью падает до -20 градусов Цельсия, что делает условия суровыми для жизни."
"В Африке температура в пустынях может достигать 50°C, что создаёт экстремальные условия для жизни людей.","В Африке температура в пустынях может достигать 50 градусов Цельсия, что создаёт экстремальные условия для жизни людей."
"Температура в шахтах во время работы в летнее время может превышать 40°C, что требует использования специального оборудования.","Температура в шахтах во время работы в летнее время может превышать 40 градусов Цельсия, что требует использования специального оборудования."
"Температура горных вершин в Гималаях зимой может достигать -40°C.","Температура горных вершин в Гималаях зимой может достигать минус 40 градусов Цельсия."
"В условиях Арктики зимой температура может опускаться ниже -50°C, что требует специального оборудования для работы.","В условиях Арктики зимой температура может опускаться ниже минус 50 градусов Цельсия, что требует специального оборудования для работы."
"На побережье Франции температура зимой редко опускается ниже 5°C, что создаёт мягкий климат для местных жителей.","На побережье Франции температура зимой редко опускается ниже 5 градусов Цельсия, что создаёт мягкий климат для местных жителей."
"Рекордная жара в пустыне достигала 56°C, что является опасной температурой.","Рекордная жара в пустыне достигала 56 градусов Цельсия, что является опасной температурой."
"Температура на поверхности Меркурия ночью падает до -170°C.","Температура на поверхности Меркурия ночью падает до минус 170 градусов Цельсия."
"Для уничтожения вредных бактерий в почве используют температурные обработки до 90°C.","Для уничтожения вредных бактерий в почве используют температурные обработки до 90 градусов Цельсия."
"Температура в офисе была снижена до 20°C, чтобы создать комфортные условия.","Температура в офисе была снижена до 20 градусов Цельсия, чтобы создать комфортные условия."
"Температура в пустынях Восточной Африки может быть до 55°C, что делает эти территории непригодными для жизни людей.","Температура в пустынях Восточной Африки может быть до 55 градусов Цельсия, что делает эти территории непригодными для жизни людей."
"На высоте 3000 метров температура может опускаться до -20°C, что требует от альпинистов особых навыков.","На высоте 3000 метров температура может опускаться до минус 20 градусов Цельсия, что требует от альпинистов особых навыков."
"На поверхности Венеры температура может достигать 462°C, из-за чего атмосфера там крайне плотная.","На поверхности Венеры температура может достигать 462 градусов Цельсия, из-за чего атмосфера там крайне плотная."
"Температура в Антарктиде зимой может опускаться до -60°C, что является одной из самых холодных температур на Земле.","Температура в Антарктиде зимой может опускаться до минус 60 градусов Цельсия, что является одной из самых холодных температур на Земле."
"В некоторых странах температура летом поднимается выше 40°C.","В некоторых странах температура летом поднимается выше 40 градусов Цельсия."
"На высоте 5000 метров температура в горах может быть ниже -10°C, что затрудняет восхождение.","На высоте 5000 метров температура в горах может быть ниже минус 10 градусов Цельсия, что затрудняет восхождение."
"На вершинах вулканов температура может превышать 100°C, создавая экстремальные условия для исследователей.","На вершинах вулканов температура может превышать 100 градусов Цельсия, создавая экстремальные условия для исследователей."
"Температура в области ядра Солнца оценивается в 15 000 000°C.","Температура в области ядра Солнца оценивается в 15 000 000 градусов Цельсия."
"Для охлаждения серверов используется жидкость с температурой около -40°C.","Для охлаждения серверов используется жидкость с температурой около минус 40 градусов Цельсия."
"С целью повышения производительности установлено, что оптимальная температура для работы оборудования составляет 40°C.","С целью повышения производительности установлено, что оптимальная температура для работы оборудования составляет 40 градусов Цельсия."
"На Луне температура днём поднимается до 127°C, а ночью опускается до -173°C.","На Луне температура днём поднимается до 127 градусов Цельсия, а ночью опускается до минус 173 градусов Цельсия."
"Температура кипения ртути составляет 356°C.","Температура кипения ртути составляет 356 градусов Цельсия."
"На солнечной стороне Венеры облака удерживают тепло, достигая 450°C.","На солнечной стороне Венеры облака удерживают тепло, достигая 450 градусов Цельсия."
"Температура воздуха в полярных регионах может опускаться до -60°C зимой.","Температура воздуха в полярных регионах может опускаться до -60 градусов Цельсия зимой."
"Для изготовления керамической плитки используется обжиг при температуре 1200°C.","Для изготовления керамической плитки используется обжиг при температуре 1200 градусов Цельсия."
"Для достижения необходимой термической обработки продуктов температура в печах должна достигать 200°C.","Для достижения необходимой термической обработки продуктов температура в печах должна достигать 200 градусов Цельсия."
"Температура на Северном полюсе зимой может достигать -40°C.","Температура на Северном полюсе зимой может достигать минус 40 градусов Цельсия."
"На поверхности Венеры давление и температура достигают 460°C.","На поверхности Венеры давление и температура достигают 460 градусов Цельсия."
"Температура в лаборатории должна быть стабильной на уровне 22°C для точных измерений.","Температура в лаборатории должна быть стабильной на уровне 22 градусов Цельсия для точных измерений."
"Температура воды в озерах Сибири зимой может опускаться до -2°C, что делает их ледяными и непригодными для купания.","Температура воды в озерах Сибири зимой может опускаться до минус 2 градусов Цельсия, что делает их ледяными и непригодными для купания."
"Температура поверхности Солнца оценивается в 5500°C.","Температура поверхности Солнца оценивается в 5500 градусов Цельсия."
"На глубине океана температура воды может быть около 2°C, что влияет на биологическое разнообразие в этих водах.","На глубине океана температура воды может быть около 2 градусов Цельсия, что влияет на биологическое разнообразие в этих водах."
"При термической обработке керамики печь разогревают до 1200°C, чтобы материал стал прочным.","При термической обработке керамики печь разогревают до 1200 градусов Цельсия, чтобы материал стал прочным."
"Жёсткость погоды по ветро-холодовому индексу рассчитывается следующим образом: к температуре воздуха в °C прибавляется скорость ветра, помноженная на коэффициент жёсткости.","Жёсткость погоды по ветро-холодовому индексу рассчитывается следующим образом: к температуре воздуха в градусах цельсия прибавляется скорость ветра, помноженная на коэффициент жёсткости."
"Для лучшей эффективности солнечных панелей температура должна быть не выше 25°C.","Для лучшей эффективности солнечных панелей температура должна быть не выше 25 градусов Цельсия."
"Температура кипения воды на высоте 3000 метров составляет около 90°C.","Температура кипения воды на высоте 3000 метров составляет около 90 градусов Цельсия."
"При температуре 25°C и высокой влажности люди начинают чувствовать дискомфорт из-за термической нагрузки.","При температуре 25 градусов Цельсия и высокой влажности люди начинают чувствовать дискомфорт из-за термической нагрузки."
"На Марсе в экваториальных районах днём температура может достигать 20°C.","На Марсе в экваториальных районах днём температура может достигать 20 градусов Цельсия."
"На поверхности Титана, спутника Сатурна, температура держится около -180°C.","На поверхности Титана, спутника Сатурна, температура держится около минус 180 градусов Цельсия."
"На высоте 5000 метров температура может опускаться до -30°C, что требует особой подготовки для альпинистов.","На высоте 5000 метров температура может опускаться до минус 30 градусов Цельсия, что требует особой подготовки для альпинистов."
"На поверхности Марса температура может падать до -140°C.","На поверхности Марса температура может падать до минус 140 градусов Цельсия."
"Для поддержания комфортной температуры в холодильниках температура не должна превышать 4°C.","Для поддержания комфортной температуры в холодильниках температура не должна превышать 4 градуса Цельсия."
"Температура в пустынях США летом часто превышает 40°C, создавая экстремальные условия для жизни.","Температура в пустынях США летом часто превышает 40 градусов Цельсия, создавая экстремальные условия для жизни."
"Для химических реакций в лабораториях температура часто поддерживается на уровне 60°C.","Для химических реакций в лабораториях температура часто поддерживается на уровне 60 градусов Цельсия."
"В некоторых экзотических регионах температура воздуха может превышать 45°C, что делает климат крайне жарким и непригодным для жизни без кондиционеров.","В некоторых экзотических регионах температура воздуха может превышать 45 градусов Цельсия, что делает климат крайне жарким и непригодным для жизни без кондиционеров."
"В термоядерной реакции температура плазмы достигает десятков миллионов °C, что требует специальных магнитных полей.","В термоядерной реакции температура плазмы достигает десятков миллионов градусов Цельсия, что требует специальных магнитных полей."
"На раскалённых лавовых потоках температура превышает 1000°C.","На раскалённых лавовых потоках температура превышает 1000 градусов Цельсия."
"На высоте 2000 метров температура может опускаться до -10°C, что создаёт сложности для путешественников.","На высоте 2000 метров температура может опускаться до минус 10 градусов Цельсия, что создаёт сложности для путешественников."
"При исследовании Марса зафиксировали температуру поверхности в -70°C.","При исследовании Марса зафиксировали температуру поверхности в минус 70 градусов Цельсия."
"Термостат установлен на 18°C, чтобы обеспечить экономию энергии.","Термостат установлен на 18 градусов Цельсия, чтобы обеспечить экономию энергии."
"В Азербайджане летом температура может достигать 45°C, что создаёт экстремальные условия для жизни.","В Азербайджане летом температура может достигать 45 градусов Цельсия, что создаёт экстремальные условия для жизни."
"Температура в резервуарах горячей воды на теплоэлектростанциях составляет около 180°C.","Температура в резервуарах горячей воды на теплоэлектростанциях составляет около 180 градусов Цельсия."
"Для сушки древесины в промышленных сушилках требуется температура 70°C.","Для сушки древесины в промышленных сушилках требуется температура 70 градусов Цельсия."
"Для плавки меди требуется температура около 1084°C, что позволяет работать с материалом в жидком состоянии.","Для плавки меди требуется температура около 1084 градусов Цельсия, что позволяет работать с материалом в жидком состоянии."
"Температура в Австралии летом может достигать 45°C, что делает жару особенно невыносимой для местных жителей.","Температура в Австралии летом может достигать 45 градусов Цельсия, что делает жару особенно невыносимой для местных жителей."
"Во время сильных зимних морозов температура в некоторых районах России может опускаться до -50°C.","Во время сильных зимних морозов температура в некоторых районах России может опускаться до минус 50 градусов Цельсия."
"Для хранения некоторых вакцин требуется температура ниже -70°C, что усложняет их транспортировку.","Для хранения некоторых вакцин требуется температура ниже -70 градусов Цельсия, что усложняет их транспортировку."
"В Нью-Йорке температура летом может доходить до 38°C, что создает риски для здоровья людей в жаркие дни.","В Нью-Йорке температура летом может доходить до 38 градусов Цельсия, что создает риски для здоровья людей в жаркие дни."
"Климат в Антарктиде характеризуется среднегодовой температурой около -50°C.","Климат в Антарктиде характеризуется среднегодовой температурой около минус 50 градусов Цельсия."
"В Турции летом температура может быть около 40°C, что делает пляжный отдых весьма комфортным.","В Турции летом температура может быть около 40 градусов Цельсия, что делает пляжный отдых весьма комфортным."
"Для производства пластмасс температура нагрева достигает 250°C.","Для производства пластмасс температура нагрева достигает 250 градусов Цельсия."
"На горячих источниках температура воды может превышать 60°C, что делает их опасными для отдыхающих.","На горячих источниках температура воды может превышать 60 градусов Цельсия, что делает их опасными для отдыхающих."
"Для работы реактора в лаборатории установлена температура 27°C.","Для работы реактора в лаборатории установлена температура 27 градусов Цельсия."
"Температура воды в Атлантическом океане составляет около 20°C, что является удобной температурой для плавания.","Температура воды в Атлантическом океане составляет около 20 градусов Цельсия, что является удобной температурой для плавания."
"Влажный воздух при 40°C создает трудности для дыхания, и люди быстро устают.","Влажный воздух при 40 градусах Цельсия создает трудности для дыхания, и люди быстро устают."
"В жарких странах температура воздуха может превышать 40°C, что делает летние месяцы экстремально горячими.","В жарких странах температура воздуха может превышать 40 градусов Цельсия, что делает летние месяцы экстремально горячими."
"Вода замерзает при 0°C, что известно каждому с детства.","Вода замерзает при 0 градусах Цельсия, что известно каждому с детства."
"Сырьё для производства плавится при температуре около 120°C и затем преобразуется в конечный продукт.","Сырьё для производства плавится при температуре около 120 градусов Цельсия и затем преобразуется в конечный продукт."
"Вулканическая лава имеет температуру от 700°C до 1200°C, что делает её крайне опасной.","Вулканическая лава имеет температуру от 700 градусов Цельсия до 1200 градусов Цельсия, что делает её крайне опасной."
"В пустыне Гоби температура днем может достигать 40°C, а ночью опускаться до 0°C, что создаёт экстремальные условия для выживания.","В пустыне Гоби температура днем может достигать 40 градусов Цельсия, а ночью опускаться до 0 градусов Цельсия, что создаёт экстремальные условия для выживания."
"Температура воздуха на высоте 6000 метров может быть ниже -20°C, что затрудняет спасательные операции на этих высотах.","Температура воздуха на высоте 6000 метров может быть ниже минус 20 градусов Цельсия, что затрудняет спасательные операции на этих высотах."
"При обжиге известняка температура в печах достигает 850°C.","При обжиге известняка температура в печах достигает 850 градусов Цельсия."
"Температура замерзания морской воды составляет около -2°C из-за солёности.","Температура замерзания морской воды составляет около минус 2 градусов Цельсия из-за солёности."
"В Таджикистане температура летом может достигать 45°C, что приводит к палящему зною в стране.","В Таджикистане температура летом может достигать 45 градусов Цельсия, что приводит к палящему зною в стране."
"В Новой Зеландии температура зимой может опускаться до 0°C, что создаёт идеальные условия для катания на лыжах.","В Новой Зеландии температура зимой может опускаться до 0 градусов Цельсия, что создаёт идеальные условия для катания на лыжах."
"Температура при сварке может превышать 2000°C, что позволяет расплавить металл.","Температура при сварке может превышать 2000 градусов Цельсия, что позволяет расплавить металл."
"В Исландии летом температура редко превышает 15°C, что создаёт прохладный и комфортный климат.","В Исландии летом температура редко превышает 15 градусов Цельсия, что создаёт прохладный и комфортный климат."
"Температура нагрева магмы в жерле вулкана может превышать 1200°C.","Температура нагрева магмы в жерле вулкана может превышать 1200 градусов Цельсия."
"Температура в камере для выпекания хлеба может достигать 250°C.","Температура в камере для выпекания хлеба может достигать 250 градусов Цельсия."
"Температура замерзания морской воды составляет около -2°C из-за содержания соли.","Температура замерзания морской воды составляет около -2 градусов Цельсия из-за содержания соли."
"Температура на дне океанических впадин может быть ниже 0°C из-за высокого давления.","Температура на дне океанических впадин может быть ниже 0 градусов Цельсия из-за высокого давления."
"Температура нагрева котла в паровозе достигает 350°C, обеспечивая работу двигателя.","Температура нагрева котла в паровозе достигает 350 градусов Цельсия, обеспечивая работу двигателя."
"На глубине океана, вблизи гидротермальных источников, температура достигает 400°C.","На глубине океана, вблизи гидротермальных источников, температура достигает 400 градусов Цельсия."
"Температура в сауне может достигать 90°C, создавая идеальные условия для очищения организма.","Температура в сауне может достигать 90 градусов Цельсия, создавая идеальные условия для очищения организма."
"В Северной Европе летом температура воздуха редко превышает 20°C, создавая приятные условия для отдыха.","В Северной Европе летом температура воздуха редко превышает 20 градусов Цельсия, создавая приятные условия для отдыха."
"Температура плавления олова составляет 231.9°C.","Температура плавления олова составляет 231.9 градуса Цельсия."
"Во время сильных пожаров температура в эпицентре возгорания может превышать 1000°C.","Во время сильных пожаров температура в эпицентре возгорания может превышать 1000 градусов Цельсия."
"В Европе летняя температура может достигать 35°C, что создаёт жаркие условия в южных странах.","В Европе летняя температура может достигать 35 градусов Цельсия, что создаёт жаркие условия в южных странах."
"Средняя температура летом в Индии может превышать 40°C, что требует от людей особой готовности к жарким условиям.","Средняя температура летом в Индии может превышать 40 градусов Цельсия, что требует от людей особой готовности к жарким условиям."
"Для термообработки стали печь прогревают до 950°C.","Для термообработки стали печь прогревают до 950 градусов Цельсия."
"Температура в лесах Сибири зимой может достигать -50°C, что делает климат региона крайне суровым.","Температура в лесах Сибири зимой может достигать минус 50 градусов Цельсия, что делает климат региона крайне суровым."
"В некоторых лабораториях температура воды в ваннах для стерилизации достигает 100°C.","В некоторых лабораториях температура воды в ваннах для стерилизации достигает 100 градусов Цельсия."
"Средняя температура на поверхности Меркурия составляет около 430°C днем.","Средняя температура на поверхности Меркурия составляет около 430 градусов Цельсия днем."
"На высоте 10 километров температура воздуха падает до -50°C, что учитывается при конструировании самолётов.","На высоте 10 километров температура воздуха падает до -50 градусов Цельсия, что учитывается при конструировании самолётов."
"Зимой в Японии температура может падать до -15°C, что делает её идеальной для зимних видов спорта.","Зимой в Японии температура может падать до минус 15 градусов Цельсия, что делает её идеальной для зимних видов спорта."
"В Индонезии температура редко опускается ниже 20°C, что создаёт тёплый и влажный климат круглый год.","В Индонезии температура редко опускается ниже 20 градусов Цельсия, что создаёт тёплый и влажный климат круглый год."
"Температура в Великобритании в зимний период редко опускается ниже 0°C, что делает её одним из самых мягких климатов в Европе.","Температура в Великобритании в зимний период редко опускается ниже 0 градусов Цельсия, что делает её одним из самых мягких климатов в Европе."
"Максимальная температура плавления олова составляет около 231°C.","Максимальная температура плавления олова составляет около 231 градуса Цельсия."
"В Бразилии летом температура может быть выше 35°C, что создаёт тропическую жару и влажность.","В Бразилии летом температура может быть выше 35 градусов Цельсия, что создаёт тропическую жару и влажность."
"На поверхности Марса температура редко поднимается выше -20°C, а ночью может опуститься до -125°C.","На поверхности Марса температура редко поднимается выше минус 20 градусов Цельсия, а ночью может опуститься до минус 125 градусов Цельсия."
"В области вулканических гейзеров вода выбрасывается при температуре 95°C.","В области вулканических гейзеров вода выбрасывается при температуре 95 градусов Цельсия."
"В горах температура зимой может опуститься до -25°C, создавая идеальные условия для зимних видов спорта.","В горах температура зимой может опуститься до минус 25 градусов Цельсия, создавая идеальные условия для зимних видов спорта."
"Температура плавления серебра составляет около 961°C, что используется при производстве ювелирных изделий.","Температура плавления серебра составляет около 961 градуса Цельсия, что используется при производстве ювелирных изделий."
