question,answer
"высш. ревизионный орган — нац. комис. финансовой власти (Comissão Nacional de Auditoria Financeira).","Высший ревизионный орган — Национальная комиссия финансовой власти (Comissão Nacional de Auditoria Financeira)."
"высш. орган окружной организации — окружное собр. (Assembleia Distrital), исполнительные органы — окружная полит. комис. (Comissão Política Distrital) и окружная пост. комис. (Comissão Permanente Distrital), высшее должностное лицо окружной организации — предс. окружной политической комиссии (Presidentes das Comissões Políticas Distritais), пр. должностные лица окружной организации — заместители председателя окружной политической комиссии, окружной секр. (Secretario Distrital), казначей.","Высший орган окружной организации — окружное собрание (Assembleia Distrital), исполнительные органы — окружная политическая комиссия (Comissão Política Distrital) и окружная постоянная комиссия (Comissão Permanente Distrital), высшее должностное лицо окружной организации — председатель окружной политической комиссии (Presidentes das Comissões Políticas Distritais), прочие должностные лица окружной организации — заместители председателя окружной политической комиссии, окружной секретарь (Secretario Distrital), казначей."
"высш. орган секции — собр. секции (Assembleia de Secção), исполнительный орган секции — полит. комис. секции (Comissão Política de Secção), высшее должностное лица — предс. политической комиссии секции (Presidentes das Comissões Políticas das Secções), пр. должностные лица — заместители председателя политической комиссии секции, секр. и казначей.","Высший орган секции — собрание секции (Assembleia de Secção), исполнительный орган секции — политическая комиссия секции (Comissão Política de Secção), высшее должностное лица — председатель политической комиссии секции (Presidentes das Comissões Políticas das Secções), прочие должностные лица — заместители председателя политической комиссии секции, секретарь и казначей."
"По состоянию на 2022 г в СДП состояли ок. 110 тыс. чел.","По состоянию на 2022 год в СДП состояли около 110 тысяч человек."
"В то же время практикуется и иная трактовка: оранжевый цвет стрелы символизирует противостояние красному (коммунизм), чёрному (фашизм) и белому (монархизм) — подобно тому, как жел. фронт противостоял Тельману, Гитлеру и Папену.","В то же время практикуется и иная трактовка: оранжевый цвет стрелы символизирует противостояние красному (коммунизм), чёрному (фашизм) и белому (монархизм) — подобно тому, как Железный фронт противостоял Тельману, Гитлеру и Папену."
"В 1974—1976 гг эмблемой НДП была белая стрела с красной тенью на фоне географических очертаний Португалии с аббревиатурой PPD.","В 1974—1976 годах эмблемой НДП была белая стрела с красной тенью на фоне географических очертаний Португалии с аббревиатурой PPD."
"// Большая рос. энциклопедия : [в 35 т.] / гл. ред. Ю. С. Осипов.","// Большая российская энциклопедия : [в 35 т.] / гл. ред. Ю. С. Осипов."
"— М. : Большая рос. энциклопедия, 2004—2017.","— М. : Большая российская энциклопедия, 2004—2017."
"в состав Рязани входят районы города: ж.-д., моск., Октябрьский, сов.","в состав Рязани входят районы города: Железнодорожный, Московский, Октябрьский, Советский"
"21 пос. городского типа (рабочий пос.),","21 посёлок городского типа (рабочий посёлок),"
"Их общее кол-во по состоянию на 1 января 2021 года составляет 290, из них:","Их общее количество по состоянию на 1 января 2021 года составляет 290, из них:"
"офиц. сайт правительства Рязанской области","Официальный сайт правительства Рязанской области"
"офиц. символика Рязанской области","Официальная символика Рязанской области"
"Административно-террит. деление.","Административно-территориальное деление."
"мин-во здравоохранения Малайзии играет следующую роль:","Министерство здравоохранения Малайзии играет следующую роль:"
"гос. департамент здравоохранения","Государственный департамент здравоохранения"
"офиц. сайт","Официальный сайт"
"Георгий Константинович Зарудский род. 3 апреля 1938 года в городе Череповец Вологодской области в семье служащих.","Георгий Константинович Зарудский родился 3 апреля 1938 года в городе Череповец Вологодской области в семье служащих."
"В город Череповец семья переехала в 1937 г.","В город Череповец семья переехала в 1937 году."
"Там Георгий Константинович окончил с зол. медалью школу и в 1955 г поступил в моск. энергетический ин-т, на электроэнергетический ф-т.","Там Георгий Константинович окончил с золотой медалью школу и в 1955 году поступил в Московский энергетический институт, на электроэнергетический факультет."
"В 1961 г, после окончания учебы, Георгий Константинович по распределению был направлен в Иркутск.","В 1961 году, после окончания учебы, Георгий Константинович по распределению был направлен в Иркутск."
"С 1964 по 1967 г проходил обучение в аспирантуре Московского энергетического института.","С 1964 по 1967 год проходил обучение в аспирантуре Московского энергетического института."
"В 1971 г защитил кандидатскую диссертацию на тему: «иссл. протяженных электропередач сверхвысокого напряжения при глубокой компенсации параметров».","В 1971 году защитил кандидатскую диссертацию на тему: «Исследование протяженных электропередач сверхвысокого напряжения при глубокой компенсации параметров»."
"В 2007 г получил звание профессора кафедры «Электроэнергетические системы».","В 2007 год получил звание профессора кафедры «Электроэнергетические системы»."
"В МЭИ он читает лекции по дисциплинам: «Средства компенсации параметров ЭЭС» и «Специальные вопр. проектирования ЭЭС».","В МЭИ он читает лекции по дисциплинам: «Средства компенсации параметров ЭЭС» и «Специальные вопросы проектирования ЭЭС»."
"Георгий Константинович Зарудский является автором 126 научных работ, вкл. учебники по направлению обучения «Электроэнергетические системы и сети, их режимы, устойчивость, надёжность и качество электроэнергии», под руководством профессора в МЭИ было выполнено и успешно защищено 7 кандидатских диссертаций.","Георгий Константинович Зарудский является автором 126 научных работ, включая учебники по направлению обучения «Электроэнергетические системы и сети, их режимы, устойчивость, надёжность и качество электроэнергии», под руководством профессора в МЭИ было выполнено и успешно защищено 7 кандидатских диссертаций."
"м.: МЭИ, 1977.","Москва: МЭИ, 1977."
"Растовцы и существующая там церковь святителя Николая Чудотворца упоминаются в писцовых книгах конца XVI вв.: «С.","Растовцы и существующая там церковь святителя Николая Чудотворца упоминаются в писцовых книгах конца XVI века: «С."
"Новый приходской кам. храм с такою же колокольней во имя Казанской Божией Матери был построен на месте старой церкви в 1780 г на средства помещицы Ксении Логвиновны Натальиной.","Новый приходской каменный храм с такою же колокольней во имя Казанской Божией Матери был построен на месте старой церкви в 1780 году на средства помещицы Ксении Логвиновны Натальиной."
"В 1853 г храм капитально ремонтировался — в нём был устроен придел во имя святителя Николая (усилиями приходских помещиков Татаринова и Родичева), переделаны окна нижнего яруса, вновь сооружена трехъярусная колокольня.","В 1853 году храм капитально ремонтировался — в нём был устроен придел во имя святителя Николая (усилиями приходских помещиков Татаринова и Родичева), переделаны окна нижнего яруса, вновь сооружена трехъярусная колокольня."
"В 1875 г была открыта церковноприходская школа.","В 1875 году была открыта церковноприходская школа."
"В конце XIX вв. усердием помещиков Коптевых и лесопромышленника Горбачева в храме Казанской иконы Божией Матери выполнялись различные поправки и обновления.","В конце XIX века усердием помещиков Коптевых и лесопромышленника Горбачева в храме Казанской иконы Божией Матери выполнялись различные поправки и обновления."
"В приходе села Растовцы — деревне Остроги, в 1862 г на средства местного помещика, действительного советника Василия Ивановича Коптева в его каменном доме была устроена домовая церковь во имя преподобного Сергия Радонежского.","В приходе села Растовцы — деревне Остроги, в 1862 году на средства местного помещика, действительного советника Василия Ивановича Коптева в его каменном доме была устроена домовая церковь во имя преподобного Сергия Радонежского."
"Пережив Октябрьскую революцию, храм был закрыт в сов. время гонения на церковь и разорён.","Пережив Октябрьскую революцию, храм был закрыт в советское время гонения на церковь и разорён."
"Некоторое время его здание использовалось как склад, а впосл. было заброшено и нач. разрушаться.","Некоторое время его здание использовалось как склад, а впоследствии было заброшено и начало разрушаться."
"После распада СССР, 25 октября 1991 г Казанская церковь была передана общине верующих, значительно позже началось её восстановление благодаря Епархиальному фонду «Восстановление порушенных святынь».","После распада СССР, 25 октября 1991 год Казанская церковь была передана общине верующих, значительно позже началось её восстановление благодаря Епархиальному фонду «Восстановление порушенных святынь»."
"Храм в Растовцах и древн. Саввина пустынь","Храм в Растовцах и древняя Саввина пустынь"
"В 2012 г в составе молодёжной команды стал финалистом второго розыгрыша молодёжного Кубка Либертадорес, состоявшегося в Перу.","В 2012 году в составе молодёжной команды стал финалистом второго розыгрыша молодёжного Кубка Либертадорес, состоявшегося в Перу."
"В 2014 г Джино Асеведо помог своей команде впервые в её истории дойти до полуфинала розыгрыша Кубка Либертадорес.","В 2014 году Джино Асеведо помог своей команде впервые в её истории дойти до полуфинала розыгрыша Кубка Либертадорес."
"В августе 2015 года Джино Асеведо был отдан в аренду в итал. «Карпи».","В августе 2015 года Джино Асеведо был отдан в аренду в итальянский «Карпи»."
"В 2013 г Джино дошёл с молодёжной сборной Уругвая до финала чемпионата мира в Турции.","В 2013 году Джино дошёл с молодёжной сборной Уругвая до финала чемпионата мира в Турции."
"серебр. призёр Молодёжного (до 20 лет) чемпионата мира (1): 2013","Серебряный призёр Молодёжного (до 20 лет) чемпионата мира (1): 2013"
"б. синекольчатый осьминог (лат. Hapalochlaena lunulata) является одним из четырёх видов рода ядовитых синекольчатых осьминогов, принадлежащих к семейству Octopodidae, также является одним из самых ядовитых морских животных.","Большой синекольчатый осьминог (лат. Hapalochlaena lunulata) является одним из четырёх видов рода ядовитых синекольчатых осьминогов, принадлежащих к семейству Octopodidae, также является одним из самых ядовитых морских животных."
"Несмотря на назв., б. синекольчатый осьминог — небольшое животное, максимальный размер которого не превышает 10 см (вместе с щупальцами), и средней массой 80 г.","Несмотря на название, большой синекольчатый осьминог — небольшое животное, максимальный размер которого не превышает 10 сантиметров (вместе с щупальцами), и средней массой 80 грамм."
"назв. объясняется размером голубых колец (7-8 мм), которые являются самыми крупными в роду.","Название объясняется размером голубых колец (7-8 мм), которые являются самыми крупными в роду."
"наиб. распространен в тропических и субтропических водах Индо-Тихоокеанской области, от Шри-Ланки и Филиппин до Южной Австралии и юга Японии.","Наиболее распространен в тропических и субтропических водах Индо-Тихоокеанской области, от Шри-Ланки и Филиппин до Южной Австралии и юга Японии."
"Как и мн. осьминоги, обитает в норах, выходя на поиски пищи или партнера.","Как и многие осьминоги, обитает в норах, выходя на поиски пищи или партнера."
"Самка откладывает от 60 до 100 яиц, которые крепятся к телу самки на время инкубационного периода, к-рый длится ок. месяца.","Самка откладывает от 60 до 100 яиц, которые крепятся к телу самки на время инкубационного периода, который длится около месяца."
"Хотя большинство синекольчатых осьминогов кажутся маленькими и безобидными, их укус способен убить даже чел.: этот вид осьминога имеет два типа ядовитых желез.","Хотя большинство синекольчатых осьминогов кажутся маленькими и безобидными, их укус способен убить даже человека: этот вид осьминога имеет два типа ядовитых желез."
"За́падные степны́е скотово́ды (англ. Western Steppe Herders (WSH)) — в археогенетике назв. наследственного компонента, впервые идентифицированного у энеолитического населения причерноморских степей рубежа 5-го тысячелетия до н. э.","За́падные степны́е скотово́ды (англ. Western Steppe Herders (WSH)) — в археогенетике название наследственного компонента, впервые идентифицированного у энеолитического населения причерноморских степей рубежа 5-го тысячелетия до н. э."
"впосл. он был обнаружен в нескольких генетически сходных или непосредственно связанных древних популяциях, вкл. хвалынскую, среднестоговскую и ямную культуры, а также в значительных количествах — в современных популяциях Европы, Западной и Южной Азии.","Впоследствии он был обнаружен в нескольких генетически сходных или непосредственно связанных древних популяциях, включая хвалынскую, среднестоговскую и ямную культуры, а также в значительных количествах — в современных популяциях Европы, Западной и Южной Азии."
"Гаплогруппы муж. Y-ДНК западных степных скотоводов неоднородны: представители ямной культуры в основном принадлежат к R1b-Z2103 с меньшинством I2a2, более ранняя хвалынская культура также в основном с R1b, но также с некоторыми R1a, Q1a, J и I2a2, а более поздние представители культуры шнуровой керамики в самых ранних образцах принадлежали в основном к гаплогруппе R1b, но со временем становится преобладающим R1a-M417.","Гаплогруппы мужской Y-ДНК западных степных скотоводов неоднородны: представители ямной культуры в основном принадлежат к R1b-Z2103 с меньшинством I2a2, более ранняя хвалынская культура также в основном с R1b, но также с некоторыми R1a, Q1a, J и I2a2, а более поздние представители культуры шнуровой керамики в самых ранних образцах принадлежали в основном к гаплогруппе R1b, но со временем становится преобладающим R1a-M417."
"ок. 3000 г. до н. э. люди ямной культуры или близкородственной к ним группы, имевшие высокую долю предков WSH с некоторой дополнительной примесью неолитических земледельцев, предприняли масштабную экспансию по всей Евразии, к-рый большинством современных лингвистов, археологов и генетиков считается связанной с распространением по крайней мере некоторых индоевропейских языков.","Около 3000 г. до н. э. люди ямной культуры или близкородственной к ним группы, имевшие высокую долю предков WSH с некоторой дополнительной примесью неолитических земледельцев, предприняли масштабную экспансию по всей Евразии, которая большинством современных лингвистов, археологов и генетиков считается связанной с распространением по крайней мере некоторых индоевропейских языков."
"Тип WSH этого периода часто называют предковой компонентой степного раннего и среднего бронзового вв. (англ. Steppe EMBA).","Тип WSH этого периода часто называют предковой компонентой степного раннего и среднего бронзового века (англ. Steppe EMBA)."
"Эта миграция связана с происхождением как культуры шнуровой керамики, члены которой имели ок. 75 % предков WSH, так и восточной группы культуры колоколовидных кубков, которые имели ок. 50 % предков WSH, хотя точные отношения между этими группами остается неопределенным.","Эта миграция связана с происхождением как культуры шнуровой керамики, члены которой имели около 75 % предков WSH, так и восточной группы культуры колоколовидных кубков, которые имели около 50 % предков WSH, хотя точные отношения между этими группами остается неопределенным."
"В бронз. в. люди шнуровой керамики с примесью из Центральной Европы вернулись в степь, сформировав синташтинскую культуру и тип WSH, часто называемый предковой компонентой степного среднего и позднего бронзового вв. (англ. Steppe MLBA).","В бронзовый век люди шнуровой керамики с примесью из Центральной Европы вернулись в степь, сформировав синташтинскую культуру и тип WSH, часто называемый предковой компонентой степного среднего и позднего бронзового века (англ. Steppe MLBA)."
"совр. нас. Европы в значительной степени можно смоделировать как смесь трёх компонентнов:","Современное население Европы в значительной степени можно смоделировать как смесь трёх компонентнов:"
"Среди популяций современной Европы максимальная доля предковой компоненты западных степных скотоводов наблюдается у норвежцев (ок. 50 %), в то время как в Южной Азии он достигает пика среди калашей (ок. 30 %).","Среди популяций современной Европы максимальная доля предковой компоненты западных степных скотоводов наблюдается у норвежцев (около 50 %), в то время как в Южной Азии он достигает пика среди калашей (около 30 %)."
"Эрколе Боттрига́ри (итал. Ercole Bottrigari) (24.8.1531, Болонья – 30.9.1612, близ Болоньи) — итал. гуманист, теоретик музыки, поэт и композитор.","Эрколе Боттрига́ри (итал. Ercole Bottrigari) (24.8.1531, Болонья – 30.9.1612, близ Болоньи) — итальянский гуманист, теоретик музыки, поэт и композитор."
"род. в семье болонского аристократа Джованни Баттиста Боттригари (был его внебрачным сыном, которого отец признал в 1538).","Родился в семье болонского аристократа Джованни Баттиста Боттригари (был его внебрачным сыном, которого отец признал в 1538)."
"В эти гг. Боттригари контактировал с Джозеффо Царлино, подружился с литератором Чиро Спонтоне и особенно с болонским музыкантом Аннибале Мелоне (ум. в 1598).","В эти годы Боттригари контактировал с Джозеффо Царлино, подружился с литератором Чиро Спонтоне и особенно с болонским музыкантом Аннибале Мелоне (ум. в 1598)."
"Полемика между двумя теоретиками, отражающая, главным образом, их разл. понимание античной теории ладов, продолжалась до 1604 года.","Полемика между двумя теоретиками, отражающая, главным образом, их различное понимание античной теории ладов, продолжалась до 1604 года."
"Он активно занимался переводами с латыни и греческого, в т.ч. перевёл на итал. яз. фундамент. труд о музыке Боэция (этот перевод не опубликован), «Альмагест»","Он активно занимался переводами с латыни и греческого, в т.ч. перевёл на итальянский язык фундаментальный труд о музыке Боэция (этот перевод не опубликован), «Альмагест»"
"Птолемея, тщательно выправил первопечатный латинский перевод «Гармоники» Птолемея, впервые опубл. в 1562 г А.Э.Гогавой.","Птолемея, тщательно выправил первопечатный латинский перевод «Гармоники» Птолемея, впервые опубликованный в 1562 году А.Э.Гогавой."
"Самый изв. труд Боттригари — «Дезидерио, или [трактат] о гармонии различных музыкальных инструментов» (Il Desiderio, overo de' concerti di varii strumenti musicali; Венеция, 1594), где автор в живой литературной форме обсуждает современную ему музыкальную жизнь Феррары и, в частности, проблему модного тогда ансамблевого музицирования.","Самый известный труд Боттригари — «Дезидерио, или [трактат] о гармонии различных музыкальных инструментов» (Il Desiderio, overo de' concerti di varii strumenti musicali; Венеция, 1594), где автор в живой литературной форме обсуждает современную ему музыкальную жизнь Феррары и, в частности, проблему модного тогда ансамблевого музицирования."
"Трактат в диалогической форме «Тримерон об основах гармоники, или муз. упражнение» (Trimerone de' fondamenti armonici, ouero lo essercitio musicale; Болонья, 1599; не опубликован) содержит обзор исторических учений о ладах и их этосах, с привлечением большого количества (в т. числе, мало известных во времена Боттригари) античных и средневековых источников.","Трактат в диалогической форме «Тримерон об основах гармоники, или музыкальное упражнение» (Trimerone de' fondamenti armonici, ouero lo essercitio musicale; Болонья, 1599; не опубликован) содержит обзор исторических учений о ладах и их этосах, с привлечением большого количества (в том числе, мало известных во времена Боттригари) античных и средневековых источников."
"Музыкально-теоретич. наследие Боттригари по большей части остаётся неисследованным.","Музыкально-теоретическое наследие Боттригари по большей части остаётся неисследованным."
"Ряд источников (как, напр., публич. письмо против Артузи, датированное 1602 годом, трактат о музыке «Тримерон», кн. «Загадка Пифагора», 1609) по-прежнему не опубликован.","Ряд источников (как, например, публичное письмо против Артузи, датированное 1602 годом, трактат о музыке «Тримерон», книга «Загадка Пифагора», 1609) по-прежнему не опубликован."
"Из музыкального наследия Боттригари сохранились Первая кн. мадригалов для 4 голосов (Венеция, 1558) и Третья кн. мадригалов для пяти голосов (там же, 1583).","Из музыкального наследия Боттригари сохранились Первая книга мадригалов для 4 голосов (Венеция, 1558) и Третья книга мадригалов для пяти голосов (там же, 1583)."
"Помимо исследований музыки переводил стихи с классических языков на итал., занимался теорией стихосложения и сам писал стихи.","Помимо исследований музыки переводил стихи с классических языков на итальянский, занимался теорией стихосложения и сам писал стихи."
"Хуан Ила́рио Марреро Пéрес (исп. Juan Hilario Marrero Pérez; 8 дек. 1905 года, Лас-Пальмас — 14 февраля 1989 года, там же), более изв. как Ила́рио — исп. футболист, полузащитник.","Хуан Ила́рио Марреро Пéрес (исп. Juan Hilario Marrero Pérez; 8 декабря 1905 года, Лас-Пальмас — 14 февраля 1989 года, там же), более известный как Ила́рио — испанский футболист, полузащитник."
"В 1928 г «Виктория» отказалась отдавать Иларио в «Депортиво Ла-Корунья», отчаявшийся футболист переоделся в женскую одежду и отплыл в Галисию.","В 1928 году «Виктория» отказалась отдавать Иларио в «Депортиво Ла-Корунья», отчаявшийся футболист переоделся в женскую одежду и отплыл в Галисию."
"«Виктория», к-рый вела переговоры о сумме компенсации в 100 000 песет с клубом «Барселона» обратилась в Королевскую испанскую футбольную федерацию.","«Виктория», которая вела переговоры о сумме компенсации в 100 000 песет с клубом «Барселона» обратилась в Королевскую испанскую футбольную федерацию."
"На собр. приехал представитель федерации Рафаэль Гуэрра дель Рио и представитель «Виктории» Томас Ролдана, посл. требовал разорвать соглашение между Иларио и «Депортиво Ла-Корунья».","На собрание приехал представитель федерации Рафаэль Гуэрра дель Рио и представитель «Виктории» Томас Ролдана, последний требовал разорвать соглашение между Иларио и «Депортиво Ла-Корунья»."
"17 июля 1929 года состоялось собр. федерации, на котором остались в силе условия достигнутые в прошлом рассмотрение дела.","17 июля 1929 года состоялось собрание федерации, на котором остались в силе условия достигнутые в прошлом рассмотрение дела."
"В 1931 г клуб получил крупное предложения от мадридского «Реала», Иларио стал игроком «сливочных».","В 1931 году клуб получил крупное предложения от мадридского «Реала», Иларио стал игроком «сливочных»."
"В сезоне 1934/35 полузащитник принял участие во всех матчах и забил гол; в т. же сезоне он дебютировал в сборной Испании.","В сезоне 1934/35 полузащитник принял участие во всех матчах и забил гол; в том же сезоне он дебютировал в сборной Испании."
"После окончания Второй мир. войны вернулся на Канарские острова, где выступал за любительские клубы «Виктория» и «Марино».","После окончания Второй мировой войны вернулся на Канарские острова, где выступал за любительские клубы «Виктория» и «Марино»."
"Хесус Руэда Амбросио (исп. Jesús Rueda Ambrosio; 19 февраля 1987, Бадахос, Испания) — исп. футболист, полузащитник клуба «Бейтар» (Иерусалим).","Хесус Руэда Амбросио (исп. Jesús Rueda Ambrosio; 19 февраля 1987, Бадахос, Испания) — испанский футболист, полузащитник клуба «Бейтар» (Иерусалим)."
"Хесус род. 19 февраля 1987 года в крупном испанском городе Бадахос.","Хесус родился 19 февраля 1987 года в крупном испанском городе Бадахос."
"После одного сезона выступлений в Сегунде полузащитник переходит в гл. «Вальядолид», команду Ла Лиги.","После одного сезона выступлений в Сегунде полузащитник переходит в главный «Вальядолид», команду Ла Лиги."
"В 2009 г (т.е. через сезон) Хесус на правах аренды переходит в футбольный клуб «Кордова», выступающий в Ла Сегунде.","В 2009 году (т.е. через сезон) Хесус на правах аренды переходит в футбольный клуб «Кордова», выступающий в Ла Сегунде."
"map — функция высшего порядка, используемая во многих языках программирования, к-рый применяет какую-либо функцию к каждому элементу списка своих аргументов, выдавая список результатов как возвращаемое значение.","map — функция высшего порядка, используемая во многих языках программирования, которая применяет какую-либо функцию к каждому элементу списка своих аргументов, выдавая список результатов как возвращаемое значение."
"напр., если определить функцию square следующим образом:","Например, если определить функцию square следующим образом:"
"то вызов map square [1,2,3,4,5] вернёт список [1,4,9,16,25], так как map применит функцию square к каждому элементу, собирая результаты в т. же порядке.","то вызов map square [1,2,3,4,5] вернёт список [1,4,9,16,25], так как map применит функцию square к каждому элементу, собирая результаты в том же порядке."
"Функция map произошла из языков функционального программирования, но поддерживается (или определена) во многих процедурных, объектно-ориентированных и мультипарадигменных языках, напр.: в стандартной библиотеке шаблонов C++ она называется transform, в C# (3.0) она представляется методом Select.","Функция map произошла из языков функционального программирования, но поддерживается (или определена) во многих процедурных, объектно-ориентированных и мультипарадигменных языках, например: в стандартной библиотеке шаблонов C++ она называется transform, в C# (3.0) она представляется методом Select."
"В Ruby для map также существует псевд. collect.","В Ruby для map также существует псевдоним collect."
