question,answer
"Годовой оборот компании достигает $ 50 млн австралийских $, а количество сотрудников составляет около 100 человек.","Годовой оборот компании достигает $ 50 млн австралийских долларов, а количество сотрудников составляет около 100 человек."
"Число пар в гнезде = числу входящих в него мотивированных слов.","Число пар в гнезде равно числу входящих в него мотивированных слов."
"Число парадигм в гнезде = числу входящих в него мотивирующих слов.","Число парадигм в гнезде равно числу входящих в него мотивирующих слов."
"Они делились на две категории: горожане (не участвующие в войнах), которые платили десять % от прибыли, и кочевники (пополнявшие войско), выплачивающие сотую часть прибыли.","Они делились на две категории: горожане (не участвующие в войнах), которые платили десять процентов от прибыли, и кочевники (пополнявшие войско), выплачивающие сотую часть прибыли."
"Кассовые сборы фильма в Северной Америке составили 2,9 миллиона $.","Кассовые сборы фильма в Северной Америке составили 2,9 миллиона долларов."
"В первые выходные лента заработала 785 336 $ в 85 кинотеатрах.","В первые выходные лента заработала 785 336 долларов в 85 кинотеатрах."
"Общемировые сборы привесили 12,3 миллиона $, включая 1,4 миллиона в Великобритании.","Общемировые сборы привесили 12,3 миллиона долларов, включая 1,4 миллиона в Великобритании."
"Как говорила певица, в процессе записи, она в какой-то момент стала испытывать негативные эмоции по отношению к композиции: «В общем, мы оставили потом один из этих вариантов, записали туда трубу, и, всё =, мне постоянно кажется, что вот здесь надо было по-другому, а вот здесь надо было не вставлять трубу…».","Как говорила певица, в процессе записи, она в какой-то момент стала испытывать негативные эмоции по отношению к композиции: «В общем, мы оставили потом один из этих вариантов, записали туда трубу, и, всё равно, мне постоянно кажется, что вот здесь надо было по-другому, а вот здесь надо было не вставлять трубу…»."
"По её словам, несмотря на то, что альбом ближе к поп-року, он всё = остаётся в рамках поп-музыки.","По её словам, несмотря на то, что альбом ближе к поп-року, он всё равно остаётся в рамках поп-музыки."
"В неё должны были войти рекламные съёмки на телевидении (Муз-ТВ, MTV), интервью на радиостанциях («Европа +», «Love радио», «DFM», «Юмор FM», «Хит FM», «Эхо Москвы» (Участие в программе «Аргентум»), «Первое популярное радио» (Участие в программе «Можно все со звездой»), «Русское радио») и размещение информации о CD на сетевых музыкальных ресурсах.","В неё должны были войти рекламные съёмки на телевидении (Муз-ТВ, MTV), интервью на радиостанциях («Европа плюс», «Love радио», «DFM», «Юмор FM», «Хит FM», «Эхо Москвы» (Участие в программе «Аргентум»), «Первое популярное радио» (Участие в программе «Можно все со звездой»), «Русское радио») и размещение информации о CD на сетевых музыкальных ресурсах."
"12 июня МакSим выступает в Перми на концерте, устроенном радиостанцией «Европа +»; 23 ноября посещает премию «Золотой граммофон» в Санкт-Петербурге, а 29 ноября — аналогичную премию в Москве, где исполняет песню «Научусь летать».","12 июня МакSим выступает в Перми на концерте, устроенном радиостанцией «Европа плюс»; 23 ноября посещает премию «Золотой граммофон» в Санкт-Петербурге, а 29 ноября — аналогичную премию в Москве, где исполняет песню «Научусь летать»."
"Рыночное обозначение новой модели было сохранено как Porsche 911, идентификационный № (VIN) получил обозначение серии как «964».","Рыночное обозначение новой модели было сохранено как Porsche 911, идентификационный номер (VIN) получил обозначение серии как «964»."
"Семиопорный коленвал с шестью шатунными шейками, расположенными под 60 ° относительно друг друга.","Семиопорный коленвал с шестью шатунными шейками, расположенными под 60 градусов относительно друг друга."
"Король также даровал Дюгуа монополию на пушную торговлю по всей этой огромной территории + звание генерал-лейтенанта Акадии и Новой Франции.","Король также даровал Дюгуа монополию на пушную торговлю по всей этой огромной территории плюс звание генерал-лейтенанта Акадии и Новой Франции."
"Эвалдас Микалюнас — Σ","Эвалдас Микалюнас — сигма"
