question,answer
"выс. центра населённого пункта ок. 120 м над уровнем моря.","Высота центра населённого пункта около 120 метров над уровнем моря."
"По этой причине, если оценивать среднегодовую температуру воздуха Красноярска по верхнему слою Енисея и уровню «парения» воздуха над ним, то среднегодовая температура прибрежного Красноярска составляет ок. +4 °.","По этой причине, если оценивать среднегодовую температуру воздуха Красноярска по верхнему слою Енисея и уровню «парения» воздуха над ним, то среднегодовая температура прибрежного Красноярска составляет около +4 градуса."
"Благодаря континентальности климата часты значительные перепады суточных температур воздуха даже летом — 15-20 ° между ночными и дневными температурами.","Благодаря континентальности климата часты значительные перепады суточных температур воздуха даже летом — 15-20 градусов между ночными и дневными температурами."
"В этом же г в Красноярске был отмечен абсолютный минимум февраля (−41,6 °) и мая (−11,2 °), интересно, что апрельский максимум Красноярска, несмотря на слегка более северо-восточное положение чем в Омске все же едва превышает Омск догоня его по сентябрю с разницей абсолютного максимума сентября 1.6 С.","В этом же году в Красноярске был отмечен абсолютный минимум февраля (−41,6 градусов) и мая (−11,2 градусов), интересно, что апрельский максимум Красноярска, несмотря на слегка более северо-восточное положение чем в Омске все же едва превышает Омск догоня его по сентябрю с разницей абсолютного максимума сентября 1.6 С."
"Вследствие резкой континентальности климата абсолютный месячный минимум температуры в Красноярске в ноябре на 0,7 ° ниже, чем в феврале (−42,3 и −41,6 ° соответственно), а абсолютный максимум температуры в апреле на 0,1 ° выше, чем в сентябре (+31,4 и +31,3 ° соответственно).","Вследствие резкой континентальности климата абсолютный месячный минимум температуры в Красноярске в ноябре на 0,7 градусов ниже, чем в феврале (−42,3 и −41,6 градусов соответственно), а абсолютный максимум температуры в апреле на 0,1 градусов выше, чем в сентябре (+31,4 и +31,3 градусов соответственно)."
"Мёртвое м. является глубочайшей в мире тектонической впадиной (405 м ниже уровня моря).","Мёртвое море является глубочайшей в мире тектонической впадиной (405 метров ниже уровня моря)."
"Он имеет игольчатую вершину, высоту 25 м и имеет балкон, на к-рый можно подняться по внутренней лестнице.","Он имеет игольчатую вершину, высоту 25 метров и имеет балкон, на который можно подняться по внутренней лестнице."
"высш. точка — 509 м, ледниковый купол Ветреный.","Высшая точка — 509 метров, ледниковый купол Ветреный."
"Расстояние от вокзала города (станция Сестрорецк) до Финляндского вокзала Санкт-Петербурга — 34 км.","Расстояние от вокзала города (станция Сестрорецк) до Финляндского вокзала Санкт-Петербурга — 34 километра."
"Осадочные отложения того времени — пески, супеси, глины с линзами ила или торфа — покрывают мощной толщей (св. 200 м) кристаллический фундамент, состоящий из гранитов, гнейсов и диабазов.","Осадочные отложения того времени — пески, супеси, глины с линзами ила или торфа — покрывают мощной толщей (свыше 200 метров) кристаллический фундамент, состоящий из гранитов, гнейсов и диабазов."
"Пологое морское дно образует песчаное мелководье на неск. десятков и даже сотен м, удобное для купания детей.","Пологое морское дно образует песчаное мелководье на несколько десятков и даже сотен метров, удобное для купания детей."
"Граница сопротивления проходила по Ржавой канаве на 39-м км Приморского ш., здесь был остановлен танковый прорыв финской армии и проходил рубеж сестрорецкой обороны.","Граница сопротивления проходила по Ржавой канаве на 39-м километре Приморского шоссе, здесь был остановлен танковый прорыв финской армии и проходил рубеж сестрорецкой обороны."
"Всё могло закончиться уже на шестой минуте боя, однако таймкипер почему-то дал гонг за 15 с до конца раунда, чем, спас Чахкиева от поражения во 2 раунде.","Всё могло закончиться уже на шестой минуте боя, однако таймкипер почему-то дал гонг за 15 секунд до конца раунда, чем, спас Чахкиева от поражения во 2 раунде."
"Несколькими с позднее Максим поквитался с обессиленным обидчиком, ещё раз отправив того в нокдаун тычком правой.","Несколькими секундами позднее Максим поквитался с обессиленным обидчиком, ещё раз отправив того в нокдаун тычком правой."
"Крупнейшая по числу жителей д. сельского поселения, Горка Муравьёвская, расположена в км пути по «Холмогорам» в северо-восточном направлении.","Крупнейшая по числу жителей деревня сельского поселения, Горка Муравьёвская, расположена в километре пути по «Холмогорам» в северо-восточном направлении."
"д. находится в восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северо-западной оконечности Среднерусской возвышенности, к востоку от Международного аэропорта Калуга (Грабцево) им. К. Э. Циолковского, на расстоянии примерно 22 км (по прямой) к западу-северо-западу от посёлка Ферзиково, административного центра района.","Деревня находится в восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северо-западной оконечности Среднерусской возвышенности, к востоку от Международного аэропорта Калуга (Грабцево) имени К. Э. Циолковского, на расстоянии примерно 22 километров (по прямой) к западу-северо-западу от посёлка Ферзиково, административного центра района."
"Абсолютная выс. — 193 м над уровнем моря.","Абсолютная высота — 193 метра над уровнем моря."
"Урочище находится в северо-западной части области, в подзоне южной тайги, на правом берегу реки Кудаши, к востоку от автодороги 78Н-0138, на расстоянии примерно 17 км (по прямой) к юго-востоку от села Брейтово, административного центра района.","Урочище находится в северо-западной части области, в подзоне южной тайги, на правом берегу реки Кудаши, к востоку от автодороги 78Н-0138, на расстоянии примерно 17 километров (по прямой) к юго-востоку от села Брейтово, административного центра района."
"Абсолютная выс. — 134 м над уровнем моря.","Абсолютная высота — 134 метра над уровнем моря."
"Работал в аттракционе — верхом на мотоцикле поднимался по стене, со скоростью 60 км в час.","Работал в аттракционе — верхом на мотоцикле поднимался по стене, со скоростью 60 километров в час."
"д. находится в северо-восточной части Могилёвской области, в пределах Оршанско-Могилёвской равнины, вблизи государственной границы с Российской Федерацией, к западу от реки Сож, на расстоянии примерно 7 км (по прямой) к юго-востоку от Мстиславля, административного центра района.","Деревня находится в северо-восточной части Могилёвской области, в пределах Оршанско-Могилёвской равнины, вблизи государственной границы с Российской Федерацией, к западу от реки Сож, на расстоянии примерно 7 километров (по прямой) к юго-востоку от Мстиславля, административного центра района."
"Абсолютная выс. — 176 м над уровнем моря.","Абсолютная высота — 176 метров над уровнем моря."
"Листопадное медленно растущее дерево с раскидистой разреженной кроной и колючими ветвями с войлочноподобной поверхностью, вырастает до 6—10, реже до 15 м.","Листопадное медленно растущее дерево с раскидистой разреженной кроной и колючими ветвями с войлочноподобной поверхностью, вырастает до 6—10, реже до 15 метров."
"д. находится в центральной части Ивановской области, в зоне хвойно-широколиственных лесов, к западу от автодороги М7 (подъезд к Иваново), на расстоянии примерно 8 км (по прямой) к юго-юго-западу от Иванова, административного центра района и области.","Деревня находится в центральной части Ивановской области, в зоне хвойно-широколиственных лесов, к западу от автодороги М7 (подъезд к Иваново), на расстоянии примерно 8 километров (по прямой) к юго-юго-западу от Иванова, административного центра района и области."
"Абсолютная выс. — 130 м над уровнем моря.","Абсолютная высота — 130 метров над уровнем моря."
"д. расположена в северной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах Галичско-Чухломской возвышенности, на левом берегу реки Волги (Горьковское водохранилище), при автодороге 24Н-096, на расстоянии примерно 11 км (по прямой) к западу-юго-западу от города Заволжска, административного центра района.","Деревня расположена в северной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах Галичско-Чухломской возвышенности, на левом берегу реки Волги (Горьковское водохранилище), при автодороге 24Н-096, на расстоянии примерно 11 километров (по прямой) к западу-юго-западу от города Заволжска, административного центра района."
"Абсолютная выс. — 120 м над уровнем моря.","Абсолютная высота — 120 метров над уровнем моря."
"На основе яркости вычислен размер, к-рый составляет 36 210 км.","На основе яркости вычислен размер, который составляет 36 210 километра."
"Маквис — это плотные заросли мелких деревьев и кустарников высотой от 3 до 5 м вместе с ползучими и вьющимися растениями.","Маквис — это плотные заросли мелких деревьев и кустарников высотой от 3 до 5 метров вместе с ползучими и вьющимися растениями."
"Летом 1718 года Гц отправился в Стокгольм для консультаций со своим королём и, возвратившись на Аландские острова объявил о непременном желании своего короля утвердить польским королём ставленника Швеции и Франции Станислава Лещинского, а для вознаграждения Швеции за уступаемые России земли Гц предполагал присоединить к Швеции также мекленбургские земли.","Летом 1718 года Герц отправился в Стокгольм для консультаций со своим королём и, возвратившись на Аландские острова объявил о непременном желании своего короля утвердить польским королём ставленника Швеции и Франции Станислава Лещинского, а для вознаграждения Швеции за уступаемые России земли Герц предполагал присоединить к Швеции также мекленбургские земли."
"В сентябре русские уполномоченные узнали, что в Стокгольме существует сильная партия, удерживающая короля от уступок и обвиняющая Гц в продажничестве во вред королевским интересам.","В сентябре русские уполномоченные узнали, что в Стокгольме существует сильная партия, удерживающая короля от уступок и обвиняющая Герца в продажничестве во вред королевским интересам."
"Гц, ради доказательств своей преданности Швеции, просил Петра освободить пленного шведского генерала Реншильда.","Герц, ради доказательств своей преданности Швеции, просил Петра освободить пленного шведского генерала Реншильда."
"В программу Олимпийских игр входят две дистанции комплексного плавания, как у мужчин, так и у женщин — 200 м и 400 м.","В программу Олимпийских игр входят две дистанции комплексного плавания, как у мужчин, так и у женщин — 200 метров и 400 метров."
"На дистанции 200 м участники проплывают в 50-метровом бассейне по 50 м каждым стилем, в заплыве вдвое длинней — по 100 м каждым стилем.","На дистанции 200 метров участники проплывают в 50-метровом бассейне по 50 метров каждым стилем, в заплыве вдвое длинней — по 100 метров каждым стилем."
"Дистанция 200 м комплексным плаванием была впервые включена в программу Игр на Олимпиаде 1968 года в Мехико, однако затем она была исключена.","Дистанция 200 метров комплексным плаванием была впервые включена в программу Игр на Олимпиаде 1968 года в Мехико, однако затем она была исключена."
"В 25-метровых бассейнах также проводятся старты на не олимпийской дистанции 100 м.","В 25-метровых бассейнах также проводятся старты на не олимпийской дистанции 100 метров."
"В программу Олимпийских игр входит одна комбинированная эстафета 4×100 м, как у мужчин, так и у женщин.","В программу Олимпийских игр входит одна комбинированная эстафета 4×100 метров, как у мужчин, так и у женщин."
"Существует также комбинированная эстафета 4×50 м, проводится как в длинных, так и в коротких бассейнах, не входит в олимпийскую программу.","Существует также комбинированная эстафета 4×50 метров, проводится как в длинных, так и в коротких бассейнах, не входит в олимпийскую программу."
"В 1969 г 16-летний Блохин пробежал стометровку за 11 с, что соответствовало нормативу первого разряда.","В 1969 году 16-летний Блохин пробежал стометровку за 11 секунд, что соответствовало нормативу первого разряда."
"Мать — Екатерина Захаровна Адаменко (1918—2012), украинка — изв. сов. легкоатлетка, неоднократная чемпионка СССР и Украины по пятиборью, по прыжкам в длину и в беге на 80 и 100 м с барьерами.","Мать — Екатерина Захаровна Адаменко (1918—2012), украинка — известная советская легкоатлетка, неоднократная чемпионка СССР и Украины по пятиборью, по прыжкам в длину и в беге на 80 и 100 метров с барьерами."
"д. находится на западе Тюменской области, в пределах юго-западной части Западно-Сибирской низменности, в зоне подтайги, на расстоянии примерно 51 км (по прямой) к юго-западу от села Нижняя Тавда, административного центра района.","Деревня находится на западе Тюменской области, в пределах юго-западной части Западно-Сибирской низменности, в зоне подтайги, на расстоянии примерно 51 километра (по прямой) к юго-западу от села Нижняя Тавда, административного центра района."
"Абсолютная выс. — 88 м над уровнем моря.","Абсолютная высота — 88 метров над уровнем моря."
"↑ Ко времени Пастора Мальдонадо было добавлено 20 с за превышение скорости на пит-лейн.","↑ Ко времени Пастора Мальдонадо было добавлено 20 секунд за превышение скорости на пит-лейн."
"За трое суток непрерывного наступления подразделения дивизии продвинулись на 70 км и на рассвете 20 сентября подошли к деревне Толстолес, в трёх км северо-восточнее Чернигова, а затем, овладев городом, продолжили наступление на з.","За трое суток непрерывного наступления подразделения дивизии продвинулись на 70 километров и на рассвете 20 сентября подошли к деревне Толстолес, в трёх километрах северо-восточнее Чернигова, а затем, овладев городом, продолжили наступление на запад."
"26 июля войска, наступавшие с севера и с юга, соединились в 20—25 км западнее Бреста, окружив группировку противника.","26 июля войска, наступавшие с севера и с юга, соединились в 20—25 километрах западнее Бреста, окружив группировку противника."
"24 апреля дивизия сосредоточилась в районе Картна, в 20 км южнее Штеттина.","24 апреля дивизия сосредоточилась в районе Картна, в 20 километрах южнее Штеттина."
"2 мая дивизия овладела городом Гюстров, а 3 мая, пройдя ещё ок. 40 км, очистила от врага города Каров и Бютцов.","2 мая дивизия овладела городом Гюстров, а 3 мая, пройдя ещё около 40 километров, очистила от врага города Каров и Бютцов."
"Базовый курган имеет длину 196 м и ширину 126 м.","Базовый курган имеет длину 196 метров и ширину 126 метров."
"Размеры нижней террасы — 30 на 30 м, она находится на южной стороне кургана.","Размеры нижней террасы — 30 на 30 метров, она находится на южной стороне кургана."
"Верхняя терраса возвышается на 8,5 м над местностью — её пл. больше, чем пл. нижней террасы.","Верхняя терраса возвышается на 8,5 метров над местностью — её площадь больше, чем площадь нижней террасы."
"В 1821 г. неподалёку от Старого Белоуса найден зол. змеевик весом 200 г, названный черниговской гривной.","В 1821 г. неподалёку от Старого Белоуса найден золотой змеевик весом 200 граммов, названный черниговской гривной."
"хут. расположен в степной зоне на северо-западе Ергенинской возвышенности, относящейся к Восточно-Европейской равнине, на реке Аксай, к востоку от хутора Жутово 1-е, на высоте ок. 60 м над уровнем моря.","Хутор расположен в степной зоне на северо-западе Ергенинской возвышенности, относящейся к Восточно-Европейской равнине, на реке Аксай, к востоку от хутора Жутово 1-е, на высоте около 60 метров над уровнем моря."
"Для выполнения операции казакам надо было пройти ок. 150 км по голой степи, причём только ночью, так как дневное передвижение не могло бы остаться незамеченным красными лётчиками, иначе вся операция теряла смысл, ввиду того, что её успех целиком зависел от внезапности.","Для выполнения операции казакам надо было пройти около 150 километров по голой степи, причём только ночью, так как дневное передвижение не могло бы остаться незамеченным красными лётчиками, иначе вся операция теряла смысл, ввиду того, что её успех целиком зависел от внезапности."
"При этом расположение фактории Порто-Пизано могло меняться, в т. числе из-за падения уровня моря в тот период на 2 м — от Петрушиной косы до устья реки Самбек.","При этом расположение фактории Порто-Пизано могло меняться, в том числе из-за падения уровня моря в тот период на 2 метра — от Петрушиной косы до устья реки Самбек."
"Троицкая крепость занимала территорию оконечности высокого мыса, огороженную земляным валом высотой 8 м и рвом глубиной 5 м при ширине в 40 м.","Троицкая крепость занимала территорию оконечности высокого мыса, огороженную земляным валом высотой 8 метров и рвом глубиной 5 метров при ширине в 40 метров."
"шир. гавани составила 370 м, молы с бастионами защищали от волн и возможного противника.","Ширина гавани составила 370 метров, молы с бастионами защищали от волн и возможного противника."
"Конструкция его молов и фундамента, установленных на отмели в двух км от берега, по тем временам была самой передовой и впервые использовалось в России.","Конструкция его молов и фундамента, установленных на отмели в двух километрах от берега, по тем временам была самой передовой и впервые использовалось в России."
"д. находится в юго-восточной части Тульской области, в лесостепной зоне, к востоку от автодороги М4, на расстоянии примерно 11 км (по прямой) к востоко-юго-востоку от города Ефремова, административного центра округа.","Деревня находится в юго-восточной части Тульской области, в лесостепной зоне, к востоку от автодороги М4, на расстоянии примерно 11 километров (по прямой) к востоко-юго-востоку от города Ефремова, административного центра округа."
"Абсолютная выс. — 192 м над уровнем моря.","Абсолютная высота — 192 метра над уровнем моря."
"26 апреля 1966 года командир 523 иап полковник Суровикин взлетел на истребителе-бомбардировщике Су-7Б с аэродрома Воздвиженка, после набора им высоты 100—150 м на самолёте отказал двигатель.","26 апреля 1966 года командир 523 иап полковник Суровикин взлетел на истребителе-бомбардировщике Су-7Б с аэродрома Воздвиженка, после набора им высоты 100—150 метров на самолёте отказал двигатель."
"Валовая продукция промышленности в 1960—1980 гг. выросла в пять раз, при этом произ-во электроэнергии — в 12 раз — с 0,8 млрд до 10 млрд кВт — часов в г.","Валовая продукция промышленности в 1960—1980 гг. выросла в пять раз, при этом производство электроэнергии — в 12 раз — с 0,8 миллиарда до 10 миллиардов киловатт — часов в год."
"Рост жилищного строительства в Киргизской ССР с момента принятия нового плана значительно увеличился, нац. фонд жилья вырос во много раз, было сдано более 50 млн квадратных м по всей стране.","Рост жилищного строительства в Киргизской ССР с момента принятия нового плана значительно увеличился, национальный фонд жилья вырос во много раз, было сдано более 50 миллионов квадратных метров по всей стране."
"д. находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Журавец, на расстоянии примерно 7 км (по прямой) к северо-западу от города Старицы, административного центра района.","Деревня находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Журавец, на расстоянии примерно 7 километров (по прямой) к северо-западу от города Старицы, административного центра района."
"Летучая мышь, напр., издает сотни сигналов в с.","Летучая мышь, например, издает сотни сигналов в секунду."
"Франция стоит у истоков изучения радиации, начиная с открытия радиоактивности Антуаном Бк, и продолженное такими известными учёными как Пьер Кюри и Мария Склодовская-Кюри, их дочерью Ирен Жолио-Кюри и её мужем Фредериком Жолио-Кюри.","Франция стоит у истоков изучения радиации, начиная с открытия радиоактивности Антуаном Беккерелем, и продолженное такими известными учёными как Пьер Кюри и Мария Склодовская-Кюри, их дочерью Ирен Жолио-Кюри и её мужем Фредериком Жолио-Кюри."
"д. находится в северо-восточной части Тульской области, в лесостепной зоне, в пределах Среднерусской возвышенности, к северу от реки Аселок, на расстоянии примерно 13 км (по прямой) к северо-востоку от города Новомосковска, административного центра округа.","Деревня находится в северо-восточной части Тульской области, в лесостепной зоне, в пределах Среднерусской возвышенности, к северу от реки Аселок, на расстоянии примерно 13 километров (по прямой) к северо-востоку от города Новомосковска, административного центра округа."
"Среднемесячные температуры — от 0-8 до 23 °.","Среднемесячные температуры — от 0-8 до 23 градусов."
"Награды на дистанции 100 м разыгрывались на всех 30 летних Олимпийских играх.","Награды на дистанции 100 метров разыгрывались на всех 30 летних Олимпийских играх."
"Награды на дистанции 200 м разыгрывались на всех летних Олимпийских играх кроме первых.","Награды на дистанции 200 метров разыгрывались на всех летних Олимпийских играх кроме первых."
"Награды на дистанции 400 м разыгрывались на всех 30 летних Олимпийских играх.","Награды на дистанции 400 метров разыгрывались на всех 30 летних Олимпийских играх."
"Награды на дистанции 800 м разыгрывались на всех 29 летних Олимпийских играх.","Награды на дистанции 800 метров разыгрывались на всех 29 летних Олимпийских играх."
"Награды на дистанции 1500 м разыгрывались на всех 30 летних Олимпийских играх.","Награды на дистанции 1500 метров разыгрывались на всех 30 летних Олимпийских играх."
"Мужчины соревновались в беге на 110 м с барьерами на всех Олимпийских играх современности.","Мужчины соревновались в беге на 110 метров с барьерами на всех Олимпийских играх современности."
"Награды на дистанции 3000 м с препятствиями разыгрывались на 25 подряд летних Играх, начиная с 1920 года.","Награды на дистанции 3000 метров с препятствиями разыгрывались на 25 подряд летних Играх, начиная с 1920 года."
"Таким образом, температура таяния льда составила 2400 °.","Таким образом, температура таяния льда составила 2400 градусов."
"Однако позже столь дробная шкала показалась избыточной, и уже зимой 1738 года коллега Делиля по Петербургской академии, медик Иосия Вейтбрехт (1702—1747), уменьшил число ступеней от температуры кипения до температуры замерзания воды до 150 °.","Однако позже столь дробная шкала показалась избыточной, и уже зимой 1738 года коллега Делиля по Петербургской академии, медик Иосия Вейтбрехт (1702—1747), уменьшил число ступеней от температуры кипения до температуры замерзания воды до 150 градусов."
"Этой шкалой пользовались мн. рос. академики, в т. числе Михаил Ломоносов, к-рый, однако, «перевернул» её, расположив ноль в точке замерзания, а 150 ° — в точке кипения воды.","Этой шкалой пользовались многие российские академики, в том числе Михаил Ломоносов, который, однако, «перевернул» её, расположив ноль в точке замерзания, а 150 градусов — в точке кипения воды."
"Один градус Делиля соответствует 2/3 ° Цельсия (или К), а абсолютный нуль соответствует 559,725 градусам Делиля.","Один градус Делиля соответствует 2/3 градуса Цельсия (или кельвина), а абсолютный нуль соответствует 559,725 градусам Делиля."
"Онлайн конвертор ° Делиля в другие системы счислений","Онлайн конвертор градусов Делиля в другие системы счислений"
"Устье реки находится в 131 км по левому берегу реки Надым на высоте ок. 10 м над уровнем моря.","Устье реки находится в 131 км по левому берегу реки Надым на высоте около 10 метров над уровнем моря."
"д. находится в юго-западной части Новгородской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Ловати, на расстоянии примерно 19 км (по прямой) к северо-востоку от села Поддорье, административного центра района.","Деревня находится в юго-западной части Новгородской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Ловати, на расстоянии примерно 19 километров (по прямой) к северо-востоку от села Поддорье, административного центра района."
"Абсолютная выс. — 54 м над уровнем моря.","Абсолютная высота — 54 метра над уровнем моря."
"22 дек. 1953 года занял место социалиста Макса Вб в правительстве Швейцарии.","22 декабря 1953 года занял место социалиста Макса Вебера в правительстве Швейцарии."
"Формальным основанием послужило то, что здание театра располагалось на пять см ближе положенного к церкви.","Формальным основанием послужило то, что здание театра располагалось на пять сантиметров ближе положенного к церкви."
"В Крыму и на Кавказе встречается до высот 1200—1600 м над уровнем моря.","В Крыму и на Кавказе встречается до высот 1200—1600 метров над уровнем моря."
"В 1823 г в районе этого села упал метеорит-хондрит весом 614 г.","В 1823 году в районе этого села упал метеорит-хондрит весом 614 грамм."
"Среднегодовая температура — +18…+25 ° по Цельсию.","Среднегодовая температура — +18…+25 градусов по Цельсию."
"Церковь Спасителя, с башней в 90 м высоты","Церковь Спасителя, с башней в 90 метров высоты"
"гл. башня, постр. по подобию колокольни Франкфуртского собора, имеет высоту 97 м, что на неск. м ниже собора Девы Марии, так как закон запрещает строить здания выше собора.","Главная башня, построенная по подобию колокольни Франкфуртского собора, имеет высоту 97 м, что на несколько метров ниже собора Девы Марии, так как закон запрещает строить здания выше собора."
"Согласно переписи 2010 года, Норт-Орора имеет общую пл. равную 19,16 квадратным км, из которых 18,60 квадратных км (или 97,08 %) приходится на сушу, а 0,56 квадратных км (или 2,92 %) составляет вода.","Согласно переписи 2010 года, Норт-Орора имеет общую площадь равную 19,16 квадратным километрам, из которых 18,60 квадратных километров (или 97,08 %) приходится на сушу, а 0,56 квадратных километров (или 2,92 %) составляет вода."
"с. находится в северной части Самарской области, в лесостепной зоне, к западу от реки Чесноковки, на расстоянии примерно 10 км (по прямой) к юго-востоку от села Кошки, административного центра района.","Село находится в северной части Самарской области, в лесостепной зоне, к западу от реки Чесноковки, на расстоянии примерно 10 километров (по прямой) к юго-востоку от села Кошки, административного центра района."
"Абсолютная выс. — 120 м над уровнем моря.","Абсолютная высота — 120 метров над уровнем моря."
"Другие партии: Маргарита («Фауст» Гуно), Тамара («Демон» А. Рубинштейна), Агата («Вольный стрелок» Вб), Адина, Лючия ди Ламмермур, Амина, Валентина, Виолетта, Азучена, Амнерис, Рахиль («Жидовка» Галеви).","Другие партии: Маргарита («Фауст» Гуно), Тамара («Демон» А. Рубинштейна), Агата («Вольный стрелок» Вебера), Адина, Лючия ди Ламмермур, Амина, Валентина, Виолетта, Азучена, Амнерис, Рахиль («Жидовка» Галеви)."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу от реки Медведицы, на расстоянии примерно 45 км (по прямой) к западу от города Кашина, административного центра округа.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу от реки Медведицы, на расстоянии примерно 45 километров (по прямой) к западу от города Кашина, административного центра округа."
"Абсолютная выс. — 139 м над уровнем моря.","Абсолютная высота — 139 метров над уровнем моря."
"Используя нелинейность В-амперной характеристики бареттера Фессендена можно было демодулировать амплитудно-модулированный сигнал.","Используя нелинейность вольт-амперной характеристики бареттера Фессендена можно было демодулировать амплитудно-модулированный сигнал."
"Такое устройство имеет нелинейную В-амперную характеристику (ВАХ), на которой в некотором диапазоне изменений напряжения на приборе ток через него изменяется в незначительных пределах.","Такое устройство имеет нелинейную вольт-амперную характеристику (ВАХ), на которой в некотором диапазоне изменений напряжения на приборе ток через него изменяется в незначительных пределах."
"Бареттер обладает заметной тепловой инерцией (режим стабилизации тока устанавливается через время от нескольких с до минуты, в зависимости от толщины проволоки), поэтому способен стабилизировать только относительно медленные изменения тока.","Бареттер обладает заметной тепловой инерцией (режим стабилизации тока устанавливается через время от нескольких секунд до минуты, в зависимости от толщины проволоки), поэтому способен стабилизировать только относительно медленные изменения тока."
"В обозначении бареттера первое число указывает его номинальный ток (иногда этот ток называют током бареттирования) в амперах, вторые два числа — пределы бареттирования в В.","В обозначении бареттера первое число указывает его номинальный ток (иногда этот ток называют током бареттирования) в амперах, вторые два числа — пределы бареттирования в вольтах."
"Среднее кол-во осадков составляет 807 мм в г.","Среднее количество осадков составляет 807 миллиметров в год."
"В финале соревнований восьмёрок с рулевым сов. команда, в которую также входили Маргарита Теселько, Марина Знак, Надежда Сугако, Сандра Бразаускайте, Елена Пухаева, Сария Закирова, Лидия Аверьянова и Аушра Гуделюнайте, заняла 4-е место, показав результат 6 минут 22,35 с и уступив 7,18 с завоевавшим золото гребчихам ГДР.","В финале соревнований восьмёрок с рулевым советская команда, в которую также входили Маргарита Теселько, Марина Знак, Надежда Сугако, Сандра Бразаускайте, Елена Пухаева, Сария Закирова, Лидия Аверьянова и Аушра Гуделюнайте, заняла 4-е место, показав результат 6 минут 22,35 секунды и уступив 7,18 секунды завоевавшим золото гребчихам ГДР."
"В составе экипажа-восьмёрки, куда также вошли гребцы Эмиль Орднунг, Фердинанд Брожек, Богдан Калльмюнцер, его брат Владимир Ширц, Иржи Калльмюнцер, Отакар Вотик, Иван Швайцер и рулевой Карел Чижек, выбыл из борьбы за медали уже в стартовом заезде на стадии четвертьфиналов, уступив почти 11 с спортсменам из Норвегии, ставшим в итоге бронзовыми призёрами.","В составе экипажа-восьмёрки, куда также вошли гребцы Эмиль Орднунг, Фердинанд Брожек, Богдан Калльмюнцер, его брат Владимир Ширц, Иржи Калльмюнцер, Отакар Вотик, Иван Швайцер и рулевой Карел Чижек, выбыл из борьбы за медали уже в стартовом заезде на стадии четвертьфиналов, уступив почти 11 секунд спортсменам из Норвегии, ставшим в итоге бронзовыми призёрами."
"Этого хватает, чтобы разгонять кабриолет с нуля до 100 км/ч за 5,6 с.","Этого хватает, чтобы разгонять кабриолет с нуля до 100 км/ч за 5,6 секунд."
"Первое поколение оснащалось двигателем V8 объемом 4.2 л, к-рый выдавал 450 л.с. и разгонял автомобиль до 100 км/ч за 4.5 с.","Первое поколение оснащалось двигателем V8 объемом 4.2 литра, который выдавал 450 л.с. и разгонял автомобиль до 100 км/ч за 4.5 секунды."
"Автомобиль способен разогнаться до 100 км в час всего за 3.9 с.","Автомобиль способен разогнаться до 100 километров в час всего за 3.9 с."
"хут. находился в лесостепи, в пределах Калачской возвышенности, являющейся частью Восточно-Европейской равнины, в балке Сухой Лог (правый приток реки Хопёр), на расстоянии примерно 3 км (по прямой) к западу от станицы Добринка.","Хутор находился в лесостепи, в пределах Калачской возвышенности, являющейся частью Восточно-Европейской равнины, в балке Сухой Лог (правый приток реки Хопёр), на расстоянии примерно 3 километра (по прямой) к западу от станицы Добринка."
"В 1955 г получила в среднем от каждой закреплённой за ней фуражной коровы по 5083 кг молока.","В 1955 году получила в среднем от каждой закреплённой за ней фуражной коровы по 5083 килограмм молока."
"В 1957 г надоила от каждой коровы в среднем по 5500 кг молока.","В 1957 году надоила от каждой коровы в среднем по 5500 килограмм молока."
"В последующие гг. поддерживала высокие трудовые результаты: в 1958 г получила в среднем от каждой коровы по 5476 кг молока, в 1959 г — по 4897 кг молока.","В последующие годы поддерживала высокие трудовые результаты: в 1958 году получила в среднем от каждой коровы по 5476 килограмм молока, в 1959 году — по 4897 килограмм молока."
"т. срывает с шеи Алекса Кл и объясняет, что он принадлежал его сестре Сьюзан, которую убийца выследил тогда в парке.","Том срывает с шеи Алекса кулон и объясняет, что он принадлежал его сестре Сьюзан, которую убийца выследил тогда в парке."
"Обнаружены на высоте от 900 до 1800 м.","Обнаружены на высоте от 900 до 1800 метров."
"Весной 1914 года при проведении работ на берегу Днепра в районе пристаней на глубине полутора м были обнаружены четыре чугунные крепостные пушки XVII вв.","Весной 1914 года при проведении работ на берегу Днепра в районе пристаней на глубине полутора метров были обнаружены четыре чугунные крепостные пушки XVII века."
"дл. системы составляет 440 км главного русла и 6500 км распределительных каналов.","Длина системы составляет 440 километров главного русла и 6500 километров распределительных каналов."
