question,answer
"д. находится в северной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на левом берегу реки Ядрынки, на расстоянии примерно 7 км (по прямой) к югу от города Мценска, административного центра района.","Деревня находится в северной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на левом берегу реки Ядрынки, на расстоянии примерно 7 километров (по прямой) к югу от города Мценска, административного центра района."
"Абсолютная выс. — 193 м над уровнем моря.","Абсолютная высота — 193 метра над уровнем моря."
"д. находится в западной части Кировской области, в подзоне южной тайги, на правом берегу реки Моломы, на расстоянии приблизительно 24 км (по прямой) к северо-востоку от города Котельнича, административного центра района.","Деревня находится в западной части Кировской области, в подзоне южной тайги, на правом берегу реки Моломы, на расстоянии приблизительно 24 километров (по прямой) к северо-востоку от города Котельнича, административного центра района."
"Абсолютная выс. — 124 м над уровнем моря.","Абсолютная высота — 124 метра над уровнем моря."
"Сбор орехов достигает в Молдавии до 1,5-2 тыс. штук с дерева, в Винницкой и Хмельницкой областях Украины — до 25 кг, а иногда св. 150 кг, в Крыму 25-40-летние деревья дают ежегодно 2-2,5 тыс. орехов.","Сбор орехов достигает в Молдавии до 1,5-2 тысяч штук с дерева, в Винницкой и Хмельницкой областях Украины — до 25 килограммов, а иногда свыше 150 килограммов, в Крыму 25-40-летние деревья дают ежегодно 2-2,5 тысячи орехов."
"Обычно такие наросты были ок. 1,2 м длиной и весом 330—660 кг, но встречались куски длиной 2,1 м и весом 1300—1640 кг.","Обычно такие наросты были около 1,2 метра длиной и весом 330—660 кг, но встречались куски длиной 2,1 метра и весом 1300—1640 кг."
"д. находится в западной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0031, на расстоянии примерно 10 км (по прямой) к юго-востоку от Андреаполя, административного центра округа.","Деревня находится в западной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0031, на расстоянии примерно 10 километров (по прямой) к юго-востоку от Андреаполя, административного центра округа."
"Абсолютная выс. — 239 м над уровнем моря.","Абсолютная высота — 239 метров над уровнем моря."
"Общий наклон местности с севера на ю. колеблется от 239 до 210 м над уровнем моря.","Общий наклон местности с севера на юг колеблется от 239 до 210 метров над уровнем моря."
"д. находится в южной части Новгородской области, в зоне хвойно-широколиственных лесов, к востоку от реки Полометь, при автодороге 49К-0512, на расстоянии примерно 14 км (по прямой) к северо-западу от Демянска, административного центра района.","Деревня находится в южной части Новгородской области, в зоне хвойно-широколиственных лесов, к востоку от реки Полометь, при автодороге 49К-0512, на расстоянии примерно 14 километров (по прямой) к северо-западу от Демянска, административного центра района."
"Абсолютная выс. — 46 м над уровнем моря.","Абсолютная высота — 46 метров над уровнем моря."
"д. находится в юго-восточной части Кировской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Лемы, на расстоянии приблизительно 21 км (по прямой) к северо-востоку от посёлка городского типа Уни, административного центра района.","Деревня находится в юго-восточной части Кировской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Лемы, на расстоянии приблизительно 21 километра (по прямой) к северо-востоку от посёлка городского типа Уни, административного центра района."
"Абсолютная выс. — 184 м над уровнем моря.","Абсолютная высота — 184 метра над уровнем моря."
"Были построены две бетонные взлётно-посадочные полосы длиной 1000 м, под углом 45° друг к другу, что давало возможность эксплуатации авиабазы практически при любой погоде и любом направлении ветра, также оборудованы слипы для спусков на воду гидросамолётов, а на берегу построены три капитальных бетонных ангара для крытого хранения самолётов и три железных.","Были построены две бетонные взлётно-посадочные полосы длиной 1000 метров, под углом 45° друг к другу, что давало возможность эксплуатации авиабазы практически при любой погоде и любом направлении ветра, также оборудованы слипы для спусков на воду гидросамолётов, а на берегу построены три капитальных бетонных ангара для крытого хранения самолётов и три железных."
"Так, напр., ангар № 6 (нумерация совр.) имел размеры 100х35х9,5 м и позволял разместить до 24 самолетов типа «Messerschmitt Bf.109».","Так, например, ангар № 6 (нумерация современная) имел размеры 100х35х9,5 метров и позволял разместить до 24 самолетов типа «Messerschmitt Bf.109»."
"д. находится в южной части Псковской области, в пределах Прибалтийской низменности, в зоне хвойно-широколиственных лесов, к востоку от озера Долосцо, при автодороге 58К-468, на расстоянии примерно 14 км (по прямой) к юго-востоку от города Пустошки, административного центра района.","Деревня находится в южной части Псковской области, в пределах Прибалтийской низменности, в зоне хвойно-широколиственных лесов, к востоку от озера Долосцо, при автодороге 58К-468, на расстоянии примерно 14 километров (по прямой) к юго-востоку от города Пустошки, административного центра района."
"Абсолютная выс. — 166 м над уровнем моря.","Абсолютная высота — 166 метров над уровнем моря."
"Карасук расположен в северной части Кулундинской степи, в 384 км от областного центра.","Карасук расположен в северной части Кулундинской степи, в 384 километрах от областного центра."
"Поликрат в VI веке до н.э. построил на острове Самос водопровод, по которому шла родниковая вода, в его состав входил тоннель протяжением более 1000 м.","Поликрат в VI веке до н.э. построил на острове Самос водопровод, по которому шла родниковая вода, в его состав входил тоннель протяжением более 1000 метров."
"хут. находится на юге центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, вблизи истока реки Нижняя Млодоть, на расстоянии примерно 10 км (по прямой) к северо-востоку от Медвенки, административного центра района.","Хутор находится на юге центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, вблизи истока реки Нижняя Млодоть, на расстоянии примерно 10 километров (по прямой) к северо-востоку от Медвенки, административного центра района."
"В результате серьёзных обвинений в 1749 г король отправил Морепа в отставку; при этом ему предписывалось жить не ближе 160 км от Парижа.","В результате серьёзных обвинений в 1749 году король отправил Морепа в отставку; при этом ему предписывалось жить не ближе 160 километров от Парижа."
"д. расположена в 34 км к северу от районного центра, посёлка городского типа Жарковский.","Деревня расположена в 34 километрах к северу от районного центра, посёлка городского типа Жарковский."
"К примеру, в Германии за стеклянную бутылку объёмом 0,33 л он составляет 8 евроцентов, а в Нидерландах — 10 евроцентов.","К примеру, в Германии за стеклянную бутылку объёмом 0,33 литра он составляет 8 евроцентов, а в Нидерландах — 10 евроцентов."
"В Эстонии — 10 центов за пластиковую бутылку объёмом 0,5 л.","В Эстонии — 10 центов за пластиковую бутылку объёмом 0,5 литра."
"Находится в нескольких км от его истока.","Находится в нескольких километрах от его истока."
"По данным Бюро переписи населения США округ Хейс имеет общую пл. в 1847 квадратных км, из которых 1847 кв. км занимает земля и менее 0,1 кв. км — вода.","По данным Бюро переписи населения США округ Хейс имеет общую площадь в 1847 квадратных километров, из которых 1847 кв. километров занимает земля и менее 0,1 кв. километра — вода."
"д. находится в западной части Калужской области, в зоне хвойно-широколиственных лесов, на расстоянии примерно 24 км (по прямой) к северо-западу от города Мосальска, административного центра района.","Деревня находится в западной части Калужской области, в зоне хвойно-широколиственных лесов, на расстоянии примерно 24 километров (по прямой) к северо-западу от города Мосальска, административного центра района."
"30 с — за фальстарт до 3 с","30 секунд — за фальстарт до 3 секунд"
"дисквалификация — за фальстарт более 3 с","дисквалификация — за фальстарт более 3 секунд"
"В течение 21 этапа в общей сложности гонщики должны были проехать 3529 км.","В течение 21 этапа в общей сложности гонщики должны были проехать 3529 километров."
"дл. плёнки — 39 м.","Длина плёнки — 39 метров."
"Вплоть до 2010 года состояла из магистральной линии протяжённостью 59 км — от станции Апшеронская до станции Шпалорез через станции Самурская, Черниговская и 40 км.","Вплоть до 2010 года состояла из магистральной линии протяжённостью 59 километров — от станции Апшеронская до станции Шпалорез через станции Самурская, Черниговская и 40 км."
"Имеется одно короткое ответвление длиной 2,5 км — от 40 км до Кушинки.","Имеется одно короткое ответвление длиной 2,5 километра — от 40 км до Кушинки."
"В 2011 г в результате оползня был разрушен участок неск. сот м в Гуамском ущелье, доехать до Мезмая было невозможно вплоть до 2017 года.","В 2011 году в результате оползня был разрушен участок несколько сот метров в Гуамском ущелье, доехать до Мезмая было невозможно вплоть до 2017 года."
"Описывается, что Мурари Чайтанья Даса род. в деревне Сарвриндавана-пура, к-рый находится в трёх км от железнодорожной станции Галаши на ветке, ведущей в Бурдван.","Описывается, что Мурари Чайтанья Даса родился в деревне Сарвриндавана-пура, которая находится в трёх километрах от железнодорожной станции Галаши на ветке, ведущей в Бурдван."
"Режиссёром полного м также выступил Высоцкий.","Режиссёром полного метра также выступил Высоцкий."
"Впадает в Лаву в 19 км от её устья.","Впадает в Лаву в 19 километрах от её устья."
"В низовьях течениях шир. русла 6, а глубина ок. 2 м.","В низовьях течениях ширина русла 6, а глубина около 2 метров."
"Цель послания, как и «Послания Аресибо», - найти разумную жизнь на других планетах, отличие в т., что в его тексте указан «обратный номер», частота волны, на которой люди будут ждать ответ — 2380 МГц.","Цель послания, как и «Послания Аресибо», - найти разумную жизнь на других планетах, отличие в том, что в его тексте указан «обратный номер», частота волны, на которой люди будут ждать ответ — 2380 Мегагерц."
"В 1974 г в горах Пуэрто-Рико недалеко от города Аресибо, после реконструкции открывали крупнейший на тот момент радиотелескоп диаметром 304,8 м, с которого передали послание получившее назв. «Послание Аресибо».","В 1974 году в горах Пуэрто-Рико недалеко от города Аресибо, после реконструкции открывали крупнейший на тот момент радиотелескоп диаметром 304,8 метра, с которого передали послание получившее название «Послание Аресибо»."
"Они рекомендовали искать сигнал от инопланетян на длине волны 21 см и частоте 1420 МГц.","Они рекомендовали искать сигнал от инопланетян на длине волны 21 сантиметр и частоте 1420 мегагерц."
"Среди них - крупнейший сферический радиотелескоп FAST диаметром 500 м на юге Китая и «Антенная решетка Аллена», комплекс из 42 спутниковых антенн в северной Калифорнии.","Среди них - крупнейший сферический радиотелескоп FAST диаметром 500 метров на юге Китая и «Антенная решетка Аллена», комплекс из 42 спутниковых антенн в северной Калифорнии."
"Вся эта информация содержится в 13 частях по 204 000 бит или 25 500 Б.","Вся эта информация содержится в 13 частях по 204 000 бит или 25 500 байт."
"Учёные считают, что сигналы, соответствующие простым числам, инопланетяне легко выделят из общего массива электромагнитных волн Ряд слайдов, иллюстрирующих математические операции, основы физики частиц, спектр атома водорода, массы наиб. распространённых на Земле элементов, структуру ДНК, строение тела мужчины и женщины, Солнечной системы, контуры земных материков и океанов, их химический состав заканчивается координатами планеты относительно основных шаровых звездных скоплений, а также указанием частоты волны, на которой люди готовы принять ответ, — 2380 МГц.","Учёные считают, что сигналы, соответствующие простым числам, инопланетяне легко выделят из общего массива электромагнитных волн Ряд слайдов, иллюстрирующих математические операции, основы физики частиц, спектр атома водорода, массы наиболее распространённых на Земле элементов, структуру ДНК, строение тела мужчины и женщины, Солнечной системы, контуры земных материков и океанов, их химический состав заканчивается координатами планеты относительно основных шаровых звездных скоплений, а также указанием частоты волны, на которой люди готовы принять ответ, — 2380 мегагерц."
"Пляж «Бонди», располож. в семи км от центра Сиднея и протяженностью всего км — один из старейших пляжей мира (его история началась 9 июня 1882 года, когда австрал. пр-во своим решением постановило превратить побережье Бонди в публич. пляж), и носит звание «самый экстремальный пляж в мире» — в переводе с языка коренных жителей Австралии «бонди» означает «шум грохочущей воды».","Пляж «Бонди», расположенный в семи километрах от центра Сиднея и протяженностью всего километр — один из старейших пляжей мира (его история началась 9 июня 1882 года, когда австралийское правительство своим решением постановило превратить побережье Бонди в публичный пляж), и носит звание «самый экстремальный пляж в мире» — в переводе с языка коренных жителей Австралии «бонди» означает «шум грохочущей воды»."
"с. расположено на высоте 95 м над уровнем моря.","Село расположено на высоте 95 метров над уровнем моря."
"ж.-д. линия Елгава — Крустпилс — ж.-д. линия протяжённостью 138 км.","Железнодорожная линия Елгава — Крустпилс — железнодорожная линия протяжённостью 138 километров."
"В сетях Ethernet для его формирования используются адрес MAC (IEEE MAC-48, EUI-48), где в середину добавляют Б 0xFF и 0xFE и инвертируют U/L-бит (второй справа) в первом Б (слева).","В сетях Ethernet для его формирования используются адрес MAC (IEEE MAC-48, EUI-48), где в середину добавляют байты 0xFF и 0xFE и инвертируют U/L-бит (второй справа) в первом байте (слева)."
"д. находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Течи, на расстоянии примерно 23 км (по прямой) к юго-западу от Кондрова, административного центра района.","Деревня находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Течи, на расстоянии примерно 23 километров (по прямой) к юго-западу от Кондрова, административного центра района."
"Абсолютная выс. — 146 м над уровнем моря.","Абсолютная высота — 146 метров над уровнем моря."
"Спустя неск. с Часовой разрушает кам. космический корабль Братства, к-рый блокировал работу всех спутников на орбите.","Спустя несколько секунд Часовой разрушает каменный космический корабль Братства, который блокировал работу всех спутников на орбите."
"Было показано, как он долетает за неск. с от Земли до Солнца, таким образом, превосходя скорость света.","Было показано, как он долетает за несколько секунд от Земли до Солнца, таким образом, превосходя скорость света."
"Кроме этого, как Часовой за неск. с перемещался между различными частями города, однажды он за доли с пролетел неск. десятков км.","Кроме этого, как Часовой за несколько секунд перемещался между различными частями города, однажды он за доли секунды пролетел несколько десятков километров."
"Аэропорт Тунунак (англ. Tununak Airport), (ИАТА: TNK, FAA LID: 4KA) — гос. гражд. аэропорт, располож. в 1,85 км к юго-западу от района Тунунак (Аляска), США.","Аэропорт Тунунак (англ. Tununak Airport), (ИАТА: TNK, FAA LID: 4KA) — государственный гражданский аэропорт, расположенный в 1,85 километрах к юго-западу от района Тунунак (Аляска), США."
"Аэропорт Тунунак расположен на высоте 4 м над уровнем моря и эксплуатирует одну взлётно-посадочную полосу:","Аэропорт Тунунак расположен на высоте 4 метров над уровнем моря и эксплуатирует одну взлётно-посадочную полосу:"
"8/26 размерами 542 x 9 м с гравийным покрытием.","8/26 размерами 542 x 9 метров с гравийным покрытием."
"д. находится в юго-западной части Тульской области, в лесостепной зоне, в пределах Среднерусской возвышенности, на расстоянии примерно 14 км (по прямой) к северо-западу от рабочего посёлка Чернь, административного центра района.","Деревня находится в юго-западной части Тульской области, в лесостепной зоне, в пределах Среднерусской возвышенности, на расстоянии примерно 14 километров (по прямой) к северо-западу от рабочего посёлка Чернь, административного центра района."
"Тем не менее, они были меньше, чем большая ч. птеранодонов: размах крыльев взрослой особи составлял 2 м, а максимальный вес — ок. 1,86 кг.","Тем не менее, они были меньше, чем большая часть птеранодонов: размах крыльев взрослой особи составлял 2 метра, а максимальный вес — около 1,86 кг."
"Это говорит о т., что никтозавры достигали взрослых размеров (с размахом крыльев 2 м или более) в течение года.","Это говорит о том, что никтозавры достигали взрослых размеров (с размахом крыльев 2 метра или более) в течение года."
"Этот вид имел размах крыльев до четырёх м; сегодня его обычно не причисляют к этому роду, но собств. родовое назв. виду ещё не присвоено.","Этот вид имел размах крыльев до четырёх метров; сегодня его обычно не причисляют к этому роду, но собственное родовое название виду ещё не присвоено."
"Масса пустой кассеты составляет 180 г: таким образом «удельная масса» кассеты составляет 2,25 г на 1 патрон.","Масса пустой кассеты составляет 180 грамм: таким образом «удельная масса» кассеты составляет 2,25 грамма на 1 патрон."
"Для сравнения — масса пустого барабанного магазина пистолета-пулемёта Suomi M/31 емкостью 70 патронов составляет ок. 1 кг (примерно 14,2 г на 1 патрон), а масса пустого четырёхрядного коробчатого магазина того же Suomi M/31 емкостью 50 патронов равна 400 г (8 г на 1 патрон).","Для сравнения — масса пустого барабанного магазина пистолета-пулемёта Suomi M/31 емкостью 70 патронов составляет около 1 кг (примерно 14,2 грамма на 1 патрон), а масса пустого четырёхрядного коробчатого магазина того же Suomi M/31 емкостью 50 патронов равна 400 граммам (8 граммов на 1 патрон)."
"Таким образом, в данной конструкции «удельная масса» кассеты весьма мала и сопоставима с «удельной массой» патронных лент (напр., масса одного звена отечественной патронной ленты для пулемётов Калашникова составляет примерно 6 г).","Таким образом, в данной конструкции «удельная масса» кассеты весьма мала и сопоставима с «удельной массой» патронных лент (например, масса одного звена отечественной патронной ленты для пулемётов Калашникова составляет примерно 6 граммов)."
"выс. крупных самцов в плечах — до двух м, самки мельче.","Высота крупных самцов в плечах — до двух метров, самки мельче."
"При благоприятном ветре он чует хищника или чел. за мн. сотни м.","При благоприятном ветре он чует хищника или человека за многие сотни метров."
"Валпово находится на востоке страны, в долине Дравы, в 5 км от самой реки.","Валпово находится на востоке страны, в долине Дравы, в 5 километрах от самой реки."
"В 25 км к северо-западу находится город Доньи-Михольяц, в 25 км к северо-востоку — Бели-Манастир, в 35 км к юго-западу — город Нашице, в 25 км к юго-востоку — столица провинции Осиек.","В 25 километрах к северо-западу находится город Доньи-Михольяц, в 25 километрах к северо-востоку — Бели-Манастир, в 35 километрах к юго-западу — город Нашице, в 25 километрах к юго-востоку — столица провинции Осиек."
"Когда несколькими днями позднее советские войска оказались в нескольких км от Каринхалла, он был разрушен сброшенными на него 80 авиабомбами.","Когда несколькими днями позднее советские войска оказались в нескольких километрах от Каринхалла, он был разрушен сброшенными на него 80 авиабомбами."
"пл. муниципалитета равна 1219,6 км², что составляет 1,7 % от площади штата, а наиб. высоко располож. поселение Лагуна-де-Лондрес, находится на высоте 2006 м.","Площадь муниципалитета равна 1219,6 км², что составляет 1,7 % от площади штата, а наиболее высоко расположенное поселение Лагуна-де-Лондрес, находится на высоте 2006 метров."
"дл. 17 км.","Длина 17 километров."
"д. находится в центральной части Кировской области, в подзоне южной тайги, к северу от автодороги 33Р-017, на расстоянии приблизительно 15 км (по прямой) к юго-западу от города Кирово-Чепецка, административного центра района.","Деревня находится в центральной части Кировской области, в подзоне южной тайги, к северу от автодороги 33Р-017, на расстоянии приблизительно 15 километров (по прямой) к юго-западу от города Кирово-Чепецка, административного центра района."
"Абсолютная выс. — 135 м над уровнем моря.","Абсолютная высота — 135 метров над уровнем моря."
"В 2012 г под Набережными Челнами началось стр-во учебного авиационного центра, где по проекту на площади 59,21 тыс. квадратных м должен разместится аэродром для пяти самолетов и пяти вертолетов, административные и учебные здания.","В 2012 году под Набережными Челнами началось строительство учебного авиационного центра, где по проекту на площади 59,21 тысячи квадратных метров должен разместится аэродром для пяти самолетов и пяти вертолетов, административные и учебные здания."
"Причал для переработки и хранения грузов и контейнеров длиной 217 погонных м имеет проектные возможности по перевозке грузов до 112 000 тонн за навигацию.","Причал для переработки и хранения грузов и контейнеров длиной 217 погонных метров имеет проектные возможности по перевозке грузов до 112 000 тонн за навигацию."
"дл. его — 217 погонных м, проектные возможности по перевозке грузов до 112 тыс. тонн за навигацию.","Длина его — 217 погонных метров, проектные возможности по перевозке грузов до 112 тысяч тонн за навигацию."
"В 34-м туре чемпионата Испании на «Камп Ноу» забил эффектный гол в ворота «Барселоны» сильным ударом с 30 м в самую девятку ворот Хосе Мануэля Пинто.","В 34-м туре чемпионата Испании на «Камп Ноу» забил эффектный гол в ворота «Барселоны» сильным ударом с 30 метров в самую девятку ворот Хосе Мануэля Пинто."
"с. расположено в северной части края, в 98 км по прямой к северо-востоку от центра муниципалитета Душети.","Село расположено в северной части края, в 98 километрах по прямой к северо-востоку от центра муниципалитета Душети."
"выс. центра — 1700 м над уровнем моря.","Высота центра — 1700 метров над уровнем моря."
"Разъединение и втягивание половых органов занимает от 5 до 15 с.","Разъединение и втягивание половых органов занимает от 5 до 15 секунд."
"В течение нескольких с они остаются соединёнными концами сперматофоров, которые выглядят как «нити», проходящие между половыми отверстиями.","В течение нескольких секунд они остаются соединёнными концами сперматофоров, которые выглядят как «нити», проходящие между половыми отверстиями."
"Затем слизни разъединяются и в течение 1—3 с полностью скрывают сперматофоры.","Затем слизни разъединяются и в течение 1—3 секунд полностью скрывают сперматофоры."
"Время, проходящее между возобновлением движения и полным разъединением, составляет от 15 до 30 минут (в среднем 17 минут 29 с).","Время, проходящее между возобновлением движения и полным разъединением, составляет от 15 до 30 минут (в среднем 17 минут 29 секунд)."
"Иногда возвращается и первый партнёр, даже если он отошёл на расстояние ок. десятка см.","Иногда возвращается и первый партнёр, даже если он отошёл на расстояние около десятка сантиметров."
"д. Большая Ерзовка расположена в 65 км (в 90 км по автодороге) к северу от города Алапаевска, на правом берегу реки Тагил.","Деревня Большая Ерзовка расположена в 65 километрах (в 90 километрах по автодороге) к северу от города Алапаевска, на правом берегу реки Тагил."
"В 3 км к северо-западу расположена ж.-д. станция Ерзовка Свердловской железной дороги.","В 3 километрах к северо-западу расположена железнодорожная станция Ерзовка Свердловской железной дороги."
"д. находится в юго-восточной части Псковской области, в зоне хвойно-широколиственных лесов, при автодороге 58К-173, на расстоянии примерно 18 км (по прямой) к югу от посёлка городского типа Локни, административного центра района.","Деревня находится в юго-восточной части Псковской области, в зоне хвойно-широколиственных лесов, при автодороге 58К-173, на расстоянии примерно 18 километров (по прямой) к югу от посёлка городского типа Локни, административного центра района."
"Абсолютная выс. — 162 м над уровнем моря.","Абсолютная высота — 162 метра над уровнем моря."
"выс. 2003 м.","Высота 2003 метра."
"Населению запретили находиться в радиусе 20 км от вулкана.","Населению запретили находиться в радиусе 20 километров от вулкана."
"Среди его римских знакомых были и люди, прямо связанные с литературой и искусством, — Квинт Юний Арулен Рустик (консул-суффект и писатель, казнённый Домицианом), Юлий с (крупный оратор конца I вв. и наставник Тацита), Терентий Приск, которого идентифицируют с покровителем поэта Марциала, Ауфидий Модест (вероятный сост. комментариев к «Георгикам» Вергилия).","Среди его римских знакомых были и люди, прямо связанные с литературой и искусством, — Квинт Юний Арулен Рустик (консул-суффект и писатель, казнённый Домицианом), Юлий Секунд (крупный оратор конца I века и наставник Тацита), Терентий Приск, которого идентифицируют с покровителем поэта Марциала, Ауфидий Модест (вероятный составитель комментариев к «Георгикам» Вергилия)."
"Томас Шмидт подсчитал, что парные биографии Пелопида с Марцеллом и Цезаря с Александром, судя по сохранившимся фрагментам, были бы аномально длинными — 22—29 м.","Томас Шмидт подсчитал, что парные биографии Пелопида с Марцеллом и Цезаря с Александром, судя по сохранившимся фрагментам, были бы аномально длинными — 22—29 метров."
