question,answer
"Тогда Гуань Чжун пустил вперёд старую лошадь, к-рый указала дорогу и тем самым спасла войско.","Тогда Гуань Чжун пустил вперёд старую лошадь, которая указала дорогу и тем самым спасла войско."
"Эта история породила китайскую поговорку «старый конь знает дорогу» (кит. упр. 老马识途, пиньинь lǎomǎ shí tú, палл. лаома ши ту), образное выражение для обозначения идеи, что чел. с большим опытом, знакомый с обстановкой, может играть роль проводника.","Эта история породила китайскую поговорку «старый конь знает дорогу» (кит. упр. 老马识途, пиньинь lǎomǎ shí tú, палл. лаома ши ту), образное выражение для обозначения идеи, что человек с большим опытом, знакомый с обстановкой, может играть роль проводника."
"собр. текстов в двух томах.","Собрание текстов в двух томах."
"т. 2. — М., 1973.","Том 2. — М., 1973."
"Удальцов С. Ф. «История политических и правовых учений (древн. в.)» издат. дом СПбГУ, СПб, 2007","Удальцов С. Ф. «История политических и правовых учений (Древний Восток)» Издательский дом СПбГУ, СПб, 2007"
"философ. энциклопедический словарь.","Философский энциклопедический словарь."
"— М.: сов. энциклопедия.","— М.: Советская энциклопедия."
"Суперкубок Украины по футболу 2018 — 15-й матч Суперкубка Украины, к-рый состоялся в субботу 21 июля 2018 года, на стадионе «Черноморец» в Одессе.","Суперкубок Украины по футболу 2018 — 15-й матч Суперкубка Украины, который состоялся в субботу 21 июля 2018 года, на стадионе «Черноморец» в Одессе."
"В матче встретились чемпион Украины сезона 2017/18 и обладатель Кубка донецкий «Шахтёр» и серебр. призёр чемпионата Украины — киевское «Динамо».","В матче встретились чемпион Украины сезона 2017/18 и обладатель Кубка донецкий «Шахтёр» и серебряный призёр чемпионата Украины — киевское «Динамо»."
"офиц. сайт ФФУ Архивная копия от 2 июня 2018 на Wayback Machine","Официальный сайт ФФУ Архивная копия от 2 июня 2018 на Wayback Machine"
"офиц. сайт УПЛ","Официальный сайт УПЛ"
"Виктор Александрович Урвалов (26 января 1928 года, л.) — сов. и рос. историк радио, автор ряда публикаций по истории радио и телевидения.","Виктор Александрович Урвалов (26 января 1928 года, Ленинград) — советский и российский историк радио, автор ряда публикаций по истории радио и телевидения."
"род. 26 января 1928 года в Ленинграде.","Родился 26 января 1928 года в Ленинграде."
"С лета 1943 года переведён на работу в Молотов с группой старших школьников, где работал в физической лаборатории завода № 19 им. Сталина более года.","С лета 1943 года переведён на работу в Молотов с группой старших школьников, где работал в физической лаборатории завода № 19 имени Сталина более года."
"По возвращении в л. в 1944 г поступил работать на кафедру физической химии Технологического института и в радиомастерскую Научно-исследовательского минно-торпедного института.","По возвращении в Ленинград в 1944 году поступил работать на кафедру физической химии Технологического института и в радиомастерскую Научно-исследовательского минно-торпедного института."
"По итогам работы во время войны награждён медалью «За доблестный труд в гг. Великой Отечественной войны».","По итогам работы во время войны награждён медалью «За доблестный труд в годы Великой Отечественной войны»."
"С 1947 года перешёл на работу во всесоюз. НИИ телевидения, участвовал в восстановительных работах на Ленинградском телецентре и в монтаже опытных телевизионных систем, что позже отразил в своих книгах.","С 1947 года перешёл на работу во Всесоюзный НИИ телевидения, участвовал в восстановительных работах на Ленинградском телецентре и в монтаже опытных телевизионных систем, что позже отразил в своих книгах."
"После службы в армии окончил заочный филологич. ф-т ЛГУ, во время учёбы в 1957 г был награждён медалью «В память 250-летия Ленинграда».","После службы в армии окончил заочный филологический факультет ЛГУ, во время учёбы в 1957 году был награждён медалью «В память 250-летия Ленинграда»."
"С 1960 года — ред. научно-технической литературы.","С 1960 года — редактор научно-технической литературы."
"В 1963 г подготовил историч. обзор в связи с 25-летием телевещания, и с этого момента стал заниматься историей науки и техники.","В 1963 году подготовил исторический обзор в связи с 25-летием телевещания, и с этого момента стал заниматься историей науки и техники."
"С 1965 года опубликовал более 300 статей, десять книг и брошюр, ч. изданий вышла в издательствах АН СССР и РАН.","С 1965 года опубликовал более 300 статей, десять книг и брошюр, часть изданий вышла в издательствах АН СССР и РАН."
"С 1965 по 1997 гг. был начальником лаборатории информационного отдела ЦНИИ «Электрон».","С 1965 по 1997 годы был начальником лаборатории информационного отдела ЦНИИ «Электрон»."
"В 1980 г стал руководителем Исторической секции Всесоюзного научно-технического общества радиотехники, электроники и связи (ВНТОРЭС) им. А. С. Попова в Санкт-Петербурге.","В 1980 году стал руководителем Исторической секции Всесоюзного научно-технического общества радиотехники, электроники и связи (ВНТОРЭС) имени А. С. Попова в Санкт-Петербурге."
"В 1988 г награждён знаком «Почётный радист СССР».","В 1988 году награждён знаком «Почётный радист СССР»."
"В рамках Исторической секции была выполнена большая работа к юбилейным датам: 100-летие изобретения радио (1995) и 90-летие электронного телевидения (1997), в т. числе выпущены тематические номера журнала «Радиоэлектроника и связь», представители исторической секции были приглашены в состав оргкомитетов, готовили юбилейные заседания, выступали по радио и телевидению, защищая отечественный приоритет в изобретениях.","В рамках Исторической секции была выполнена большая работа к юбилейным датам: 100-летие изобретения радио (1995) и 90-летие электронного телевидения (1997), в том числе выпущены тематические номера журнала «Радиоэлектроника и связь», представители исторической секции были приглашены в состав оргкомитетов, готовили юбилейные заседания, выступали по радио и телевидению, защищая отечественный приоритет в изобретениях."
"В 1990 г в журнале вопр. истории естествознания и техники вышла статья В. А. Урвалова в соавторстве с Д. Л. Трибельским «Изобретение радио: действительность и домыслы», к-рый стала одной из серьёзных публикаций о приоритете изобретения радио, отстаивающая первенство А. С. Попова с развитием позиции доклада комиссии под руководством О. Д. Хвольсона 1908 года.","В 1990 году в журнале Вопросы истории естествознания и техники вышла статья В. А. Урвалова в соавторстве с Д. Л. Трибельским «Изобретение радио: действительность и домыслы», которая стала одной из серьёзных публикаций о приоритете изобретения радио, отстаивающая первенство А. С. Попова с развитием позиции доклада комиссии под руководством О. Д. Хвольсона 1908 года."
"В 1995 г вышла его монография «Очерки истории телевидения».","В 1995 году вышла его монография «Очерки истории телевидения»."
"С 1994 года избран почётным членом РНТОРЭС им. А. С. Попова, в 1995 г награждён медалью «50-летие победы в Великой Отечественной войне».","С 1994 года избран почётным членом РНТОРЭС им. А. С. Попова, в 1995 году награждён медалью «50-летие победы в Великой Отечественной войне»."
"С 1998 по 2008 г Урвалов — учёный секр. Мемориального музея А. С. Попова, где им было подготовлено ок. 100 статей о выдающихся деятелях физики, радиоэлектроники и электросвязи для энциклопедических изданий.","С 1998 по 2008 год Урвалов — учёный секретарь Мемориального музея А. С. Попова, где им было подготовлено около 100 статей о выдающихся деятелях физики, радиоэлектроники и электросвязи для энциклопедических изданий."
"В 2008 г Виктор Александрович покинул пост руководителя Исторической секции, проработав на этом месте двадцать восемь лет, в т. же г он был награждён медалью им. А. И. Берга (учреждена Академией инженерных наук) за достижения в области истории радиотехники, телевидения и связи.","В 2008 году Виктор Александрович покинул пост руководителя Исторической секции, проработав на этом месте двадцать восемь лет, в том же году он был награждён медалью имени А. И. Берга (учреждена Академией инженерных наук) за достижения в области истории радиотехники, телевидения и связи."
"В т. же г в соавторстве с Е. Н. Шошковым вышла кн. «Александр Федорович Шорин (1890—1941)», к-рый получила хорошую оценку в статье Владимира Григорьевича Маковеева, опубликованной в журнале «Broadcasting.","В том же году в соавторстве с Е. Н. Шошковым вышла книга «Александр Федорович Шорин (1890—1941)», которая получила хорошую оценку в статье Владимира Григорьевича Маковеева, опубликованной в журнале «Broadcasting."
"Телевидение и радиовещание», № 2 за 2008 г.","Телевидение и радиовещание», № 2 за 2008 год."
"Очерки истории телевидения / ответственный ред. И. А. Росселевич.","Очерки истории телевидения / ответственный редактор И. А. Росселевич."
"— 215 с. — (Научно-биогр. серия).","— 215 с. — (Научно-биографическая серия)."
"— 118 с. — (Научно-биогр. серия).","— 118 с. — (Научно-биографическая серия)."
"— М. : просв., 1991.","— М. : Просвещение, 1991."
"— 63 с. — (кн. для учащихся.","— 63 с. — (Книга для учащихся."
"Твой сын, Петербург: А. П. Константинов / науч. ред. засл. работник культуры Российской Федерации Н. Н. Курицына, с.-петерб. об-во радиотехники и связи им. А. С. Попова.","Твой сын, Петербург: А. П. Константинов / научный редактор заслуженный работник культуры Российской Федерации Н. Н. Курицына, Санкт-Петербургское общество радиотехники и связи имени А. С. Попова."
"— СПб. : изд-во ПИЯФ РАН, 1997.","— СПб. : издательство ПИЯФ РАН, 1997."
"Василий Волынкин род. 4 апреля 1913 года в деревне Барановка (ныне — Протасово Покровского района Орловской области) в семье крестьянина.","Василий Волынкин родился 4 апреля 1913 года в деревне Барановка (ныне — Протасово Покровского района Орловской области) в семье крестьянина."
"В 1935 г Волынкин был призван на службу в Рабоче-крестьянскую Красную Армию.","В 1935 году Волынкин был призван на службу в Рабоче-крестьянскую Красную Армию."
"В 1938 г он окончил Рязанское военное пехотное уч-ще, после чего командовал взводом, ротой, батальоном.","В 1938 году он окончил Рязанское военное пехотное училище, после чего командовал взводом, ротой, батальоном."
"20 ноября 1941 года в бою за с. Крутой Верх его рота пошла в атаку и внезапно подверглась обстрелу 4-х станковых пулеметов противника, но он умело развернул роту и одновременно атаковал противника с разных сторон и уничтожил его.","20 ноября 1941 года в бою за село Крутой Верх его рота пошла в атаку и внезапно подверглась обстрелу 4-х станковых пулеметов противника, но он умело развернул роту и одновременно атаковал противника с разных сторон и уничтожил его."
"26 ноября 1941 года при прорыве из окружения под Сталиногорска в бою за с. Иваньково его рота, зайдя в деревню, была обстреляна с крыш домов немецкими автоматчиками, но смелой атакой рота уничтожила две роты противника, и заняла деревню.","26 ноября 1941 года при прорыве из окружения под Сталиногорска в бою за село Иваньково его рота, зайдя в деревню, была обстреляна с крыш домов немецкими автоматчиками, но смелой атакой рота уничтожила две роты противника, и заняла деревню."
"В августе 1942 года батальон Волынкина, имея один приданный танк, прорвал мощную вражескую оборону и освободил деревни Денисово и Долгие Нивы Зубцовского района Калининской области, уничтожив 10 дзотов и ок. 300 немецких солдат и офицеров.","В августе 1942 года батальон Волынкина, имея один приданный танк, прорвал мощную вражескую оборону и освободил деревни Денисово и Долгие Нивы Зубцовского района Калининской области, уничтожив 10 дзотов и около 300 немецких солдат и офицеров."
"Герои Советского Союза: Краткий биогр. словарь / Пред. ред. коллегии И. Н. Шкадов.","Герои Советского Союза: Краткий биографический словарь / Пред. ред. коллегии И. Н. Шкадов."
"— Орёл : Орловское книжное изд-во, 1963.","— Орёл : Орловское книжное издательство, 1963."
"«Сухой закон» в США (англ. Prohibition — запрет) — общенациональный запрет на продажу, произ-во и транспортировку алкоголя, к-рый действовал на федеральном уровне с 1920 по 1933 г.","«Сухой закон» в США (англ. Prohibition — запрет) — общенациональный запрет на продажу, производство и транспортировку алкоголя, который действовал на федеральном уровне с 1920 по 1933 год."
"Запрет алкоголя вызвал самый б. рост организованной преступности в американской истории.","Запрет алкоголя вызвал самый большой рост организованной преступности в американской истории."
"Запрет на алкоголь был отменён с ратификацией Двадцать первой поправки 5 дек. 1933 года.","Запрет на алкоголь был отменён с ратификацией Двадцать первой поправки 5 декабря 1933 года."
"По прошествии года после ратификации этой статьи закона, произ-во, продажа или же транспортировка дурманящего (intoxicating) спиртного внутри страны, импорт таковых в страну или же экспорт из страны в качестве напитков запрещены в США и на всех территориях, подпадающих под соответствующую юрисдикцию.","По прошествии года после ратификации этой статьи закона, производство, продажа или же транспортировка дурманящего (intoxicating) спиртного внутри страны, импорт таковых в страну или же экспорт из страны в качестве напитков запрещены в США и на всех территориях, подпадающих под соответствующую юрисдикцию."
"Сенат США предложил Восемнадцатую поправку 18 дек. 1917 года.","Сенат США предложил Восемнадцатую поправку 18 декабря 1917 года."
"Действие её начиналось через г, 17 января 1920 года.","Действие её начиналось через год, 17 января 1920 года."
"28 октября 1919 года Конгресс США принял закон Волстеда, или нац. закон о запрете алкоголя (National Prohibition Act), преодолев вето президента Вудро Вильсона.","28 октября 1919 года Конгресс США принял закон Волстеда, или Национальный закон о запрете алкоголя (National Prohibition Act), преодолев вето президента Вудро Вильсона."
"Закон устанавливал юридическое определение опьяняющих напитков, а также наказания за их произ-во.","Закон устанавливал юридическое определение опьяняющих напитков, а также наказания за их производство."
"В 1657 г Генеральный совет Массачусетса ради предотвращения пьянства среди индейцев запретил продажу им спиртных напитков вплоть до сидра и перри","В 1657 году Генеральный совет Массачусетса ради предотвращения пьянства среди индейцев запретил продажу им спиртных напитков вплоть до сидра и перри"
"В целом неформальный соц. контроль в семье и общине помогал поддерживать осуждение злоупотребления алкоголем.","В целом неформальный социальный контроль в семье и общине помогал поддерживать осуждение злоупотребления алкоголем."
"Хотя эти налоги взимались главным образом для того, чтобы помочь погасить вновь образовавшийся гос. долг, их поддерживали и некоторые социальные реформаторы, которые надеялись, что «налог на грех» повысит осведомлённость общественности о вредном воздействии алкоголя.","Хотя эти налоги взимались главным образом для того, чтобы помочь погасить вновь образовавшийся государственный долг, их поддерживали и некоторые социальные реформаторы, которые надеялись, что «налог на грех» повысит осведомлённость общественности о вредном воздействии алкоголя."
"Налог на виски был отменён после того, как в 1800 г пришла к власти Демократическо-республ. партия Томаса Джефферсона, к-рый противостояла Федералистской партии Александра Гамильтона.","Налог на виски был отменён после того, как в 1800 году пришла к власти Демократическо-республиканская партия Томаса Джефферсона, которая противостояла Федералистской партии Александра Гамильтона."
"Бенджамин Раш, выдающийся врач конца XVIII вв., предпочитал запрету на алкоголь умеренное потребление.","Бенджамин Раш, выдающийся врач конца XVIII века, предпочитал запрету на алкоголь умеренное потребление."
"В своём трактате «иссл. воздействия спиртных напитков на человеческое тело и разум» (1784) Раш утверждал, что чрезмерное употребление алкоголя вредно для физического и психологического здоровья, и называл пьянство болезнью.","В своём трактате «Исследование воздействия спиртных напитков на человеческое тело и разум» (1784) Раш утверждал, что чрезмерное употребление алкоголя вредно для физического и психологического здоровья, и называл пьянство болезнью."
"По-видимому, именно под влиянием широко обсуждаемых взглядов Раша ок. 200 фермеров в общине Коннектикута в 1789 г сформировали Ассоциацию трезвости.","По-видимому, именно под влиянием широко обсуждаемых взглядов Раша около 200 фермеров в общине Коннектикута в 1789 году сформировали Ассоциацию трезвости."
"Подобные ассоциации были сформированы в Виргинии в 1800 и Нью-Йорке в 1808 гг.","Подобные ассоциации были сформированы в Виргинии в 1800 и Нью-Йорке в 1808 годах."
"В течение десятилетия в восьми штатах сформировались и др. группы трезвости, в т. числе в масштабах целых штатов.","В течение десятилетия в восьми штатах сформировались и другие группы трезвости, в том числе в масштабах целых штатов."
"Взгляды Раша и других сторонников ограничения потребления спиртного послужили основанием для разделения общественной нормы по гендерному признаку: мн. мужчины любили выпить и часто считали это жизненно важным для своего здоровья, в то время как женщины, принявшие идеологию «истинного материнства», полностью воздерживались от употребления алкоголя, к-рый, по их мнению, представлял угрозу для дома и семьи.","Взгляды Раша и других сторонников ограничения потребления спиртного послужили основанием для разделения общественной нормы по гендерному признаку: многие мужчины любили выпить и часто считали это жизненно важным для своего здоровья, в то время как женщины, принявшие идеологию «истинного материнства», полностью воздерживались от употребления алкоголя, который, по их мнению, представлял угрозу для дома и семьи."
"В 1830 г американцы в среднем потребляли в неделю кол-во алкоголя, эквивалентное 1,7 бутылки крепких напитков, что в три раза больше, чем в 2010 г.","В 1830 году американцы в среднем потребляли в неделю количество алкоголя, эквивалентное 1,7 бутылки крепких напитков, что в три раза больше, чем в 2010 году."
"Первой по-настоящему крупной антиалкогольной организацией стало амер. об-во трезвости (ATS), сформированное в 1826 г.","Первой по-настоящему крупной антиалкогольной организацией стало Американское общество трезвости (ATS), сформированное в 1826 году."
"К 1835 г оно насчитывало 1,5 млн членов, причём доля женщин в его местных ячейках составляли от 35 до 60 процентов.","К 1835 году оно насчитывало 1,5 миллиона членов, причём доля женщин в его местных ячейках составляли от 35 до 60 процентов."
"Движение за запрет спиртного, также изв. как «сухой крестовый поход», продолжилось в 1840-х гг.","Движение за запрет спиртного, также известное как «сухой крестовый поход», продолжилось в 1840-х годах."
"В конце XIX вв. это движение дополнило пропаганду трезвости борьбой со всеми общественными проявлениями потребления алкоголя.","В конце XIX века это движение дополнило пропаганду трезвости борьбой со всеми общественными проявлениями потребления алкоголя."
"Проповедники, такие как преп. Марк Мэтьюс, связывали продажу алкоголя с политической коррупцией.","Проповедники, такие как преподобный Марк Мэтьюс, связывали продажу алкоголя с политической коррупцией."
"К 1850 г потребление алкоголя на душу взрослого населения (от 15 лет), в 1820-х гг доходившее до 7 галлонов (26,5 л) в г, сократилось более чем втрое.","К 1850 году потребление алкоголя на душу взрослого населения (от 15 лет), в 1820-х годах доходившее до 7 галлонов (26,5 л) в год, сократилось более чем втрое."
"Заметных успехов движение достигло в 1850-х гг.","Заметных успехов движение достигло в 1850-х годах."
"Так, в 1851 г в штате Мэн был принят закон о запрете производства и продажи спиртных напитков.","Так, в 1851 году в штате Мэн был принят закон о запрете производства и продажи спиртных напитков."
"До его отмены в 1856 г полный запрет ввели ещё 12 штатов.","До его отмены в 1856 году полный запрет ввели ещё 12 штатов."
"Между тем высокие налоги на крепкие напитки привели к постепенному вытеснению их пивом, к-рый к 1890 г сравнялось с виски по объёму потребляемого американцами спирта.","Между тем высокие налоги на крепкие напитки привели к постепенному вытеснению их пивом, которое к 1890 году сравнялось с виски по объёму потребляемого американцами спирта."
"«Сухой крестовый поход» был возрождён Партией сухого закона (Prohibition Party), основанной в 1869 г, и Женским христианским союзом трезвости (WCTU), созданным в 1873 г.","«Сухой крестовый поход» был возрождён Партией сухого закона (Prohibition Party), основанной в 1869 году, и Женским христианским союзом трезвости (WCTU), созданным в 1873 году."
"Франсис Уиллард, второй през. WCTU, утверждала, что целью организации было создать «союз женщин всех конфессий с целью обучения молодёжи, улучшения общественного настроения, переубеждения пьющих классов, преобразования силой Божественной благодати тех, кто порабощён алкоголем, и удаления таверн с наших улиц законом».","Франсис Уиллард, второй президент WCTU, утверждала, что целью организации было создать «союз женщин всех конфессий с целью обучения молодёжи, улучшения общественного настроения, переубеждения пьющих классов, преобразования силой Божественной благодати тех, кто порабощён алкоголем, и удаления таверн с наших улиц законом»."
"В 1881 г Канзас стал первым штатом, к-рый запретил алкогольные напитки в своей конституции.","В 1881 году Канзас стал первым штатом, который запретил алкогольные напитки в своей конституции."
"мн. дешёвые салуны предлагали бесплатно пересоленную еду, чтобы посетитель заказывал к ней побольше напитков.","Многие дешёвые салуны предлагали бесплатно пересоленную еду, чтобы посетитель заказывал к ней побольше напитков."
"В 1893 г была основана Антисалунная лига, вскоре ставшая влиятельной общенациональной организацией: к 1900 г её бюджет достиг 2 млн долл.","В 1893 году была основана Антисалунная лига, вскоре ставшая влиятельной общенациональной организацией: к 1900 году её бюджет достиг 2 млн долларов."
"Им противостояли «мокрые», прежде всего литургические протестанты (епископалы и немецкие лютеране) и остальные католики, которые осуждали идею о т., что пр-во должно определять мораль.","Им противостояли «мокрые», прежде всего литургические протестанты (епископалы и немецкие лютеране) и остальные католики, которые осуждали идею о том, что правительство должно определять мораль."
"Особенно эффективным деятелем на политическом фронте был Уэйн Уилер (1869—1927) из Антисалунной лиги, к-рый добился победы на выборах многих кандидатов, выступавших за запрет спиртного.","Особенно эффективным деятелем на политическом фронте был Уэйн Уилер (1869—1927) из Антисалунной лиги, который добился победы на выборах многих кандидатов, выступавших за запрет спиртного."
"Видя массовый приток мигрантов в городские центры, мн. люди связывали преступность и моральное разложение американских городов с б. долей иммигрантского населения в них.","Видя массовый приток мигрантов в городские центры, многие люди связывали преступность и моральное разложение американских городов с большой долей иммигрантского населения в них."
"Большинство экономистов в начале XX вв. поддерживали идею запрета на спиртное.","Большинство экономистов в начале XX века поддерживали идею запрета на спиртное."
"Профессор экономики Йельского университета Ирвинг Фишер, к-рый также был «сухим», опубликовал подробное экономическое обоснование запрета.","Профессор экономики Йельского университета Ирвинг Фишер, который также был «сухим», опубликовал подробное экономическое обоснование запрета."
"По его подсчётам, пр-во США ежегодно получало благодаря сухому закону до 6 млрд долл. дохода.","По его подсчётам, правительство США ежегодно получало благодаря сухому закону до 6 млрд долларов дохода."
"В начале XX вв. успеху «сухого крестового похода» поспособствовали два важных изменения в законодательстве.","В начале XX века успеху «сухого крестового похода» поспособствовали два важных изменения в законодательстве."
"В 1913 г Шестнадцатая поправка к Конституции ввела федеральный подоходный налог, к-рый мог заменить косвенные налоги на алкоголь.","В 1913 году Шестнадцатая поправка к Конституции ввела федеральный подоходный налог, который мог заменить косвенные налоги на алкоголь."
"Второй ключевой переменой стало избирательное право женщин, обеспеченное Девятнадцатой поправкой в 1920 г; поскольку большинство женщин поддерживало идею запрета на алкоголь, организации трезвости, как правило, выступали за избирательное право для женщин.","Второй ключевой переменой стало избирательное право женщин, обеспеченное Девятнадцатой поправкой в 1920 году; поскольку большинство женщин поддерживало идею запрета на алкоголь, организации трезвости, как правило, выступали за избирательное право для женщин."
"На президентских выборах 1916 года действующий през. демократ Вудро Вильсон и кандидат от Республиканской партии Чарльз Эванс Хьюз проигнорировали вопрос о запрете на спиртное, как и политические платформы обеих партий.","На президентских выборах 1916 года действующий президент демократ Вудро Вильсон и кандидат от Республиканской партии Чарльз Эванс Хьюз проигнорировали вопрос о запрете на спиртное, как и политические платформы обеих партий."
"18 ноября 1918 года, ещё до ратификации Восемнадцатой поправки к Конституции, Конгресс США принял врем. закон, к-рый запретил продажу алкогольных напитков, имеющих содержание алкоголя более 1,28 %.","18 ноября 1918 года, ещё до ратификации Восемнадцатой поправки к Конституции, Конгресс США принял временный закон, который запретил продажу алкогольных напитков, имеющих содержание алкоголя более 1,28 %."
