question,answer
"Титул победителя защитил Роберто Эрас из Liberty Seguros, вторым, отстав на 30 с, финишировал Сантьяго Перес из Phonak Hearing Systems, третьим — Франсиско Мансебо из Illes Balears-Banesto.","Титул победителя защитил Роберто Эрас из Liberty Seguros, вторым, отстав на 30 секунд, финишировал Сантьяго Перес из Phonak Hearing Systems, третьим — Франсиско Мансебо из Illes Balears-Banesto."
"По данным Бюро переписи населения США округ Ларами имеет общую пл. в 6962 квадратных км, из которых 6957 кв. км занимает земля и 5 кв. км — вода.","По данным Бюро переписи населения США округ Ларами имеет общую площадь в 6962 квадратных километра, из которых 6957 кв. километров занимает земля и 5 кв. километров — вода."
"Она имеет 2,5 м в высоту, состоит из 5 600 отдельных деталей, которые скрепляют 12500 винтов, её украшают 250 статуэток из позолоченного серебра и эмали.","Она имеет 2,5 метра в высоту, состоит из 5 600 отдельных деталей, которые скрепляют 12500 винтов, её украшают 250 статуэток из позолоченного серебра и эмали."
"Учитывая сложный рельеф района клуатр был построен на 1,5 м выше, чем пол собора.","Учитывая сложный рельеф района клуатр был построен на 1,5 метра выше, чем пол собора."
"дл. 1800 м.","Длина 1800 метров."
"междунар. аэропорт Гуйян Лундунбао располагается в 11 км от центра городского округа.","Международный аэропорт Гуйян Лундунбао располагается в 11 километрах от центра городского округа."
"с. находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Брянско-Жиздринского Полесья, к северу от реки Вельи и автодороги 29Н-144, на расстоянии примерно 6 км (по прямой) к северо-западу от села Хвастовичи, административного центра района.","Село находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Брянско-Жиздринского Полесья, к северу от реки Вельи и автодороги 29Н-144, на расстоянии примерно 6 километров (по прямой) к северо-западу от села Хвастовичи, административного центра района."
"Её крупнейшей настенной росписью является картина размером 24 на 7 м в главном вестибюле небоскрёба 200 West Street в Нью-Йорке.","Её крупнейшей настенной росписью является картина размером 24 на 7 метров в главном вестибюле небоскрёба 200 West Street в Нью-Йорке."
"Но главными природными достопримечательностями села Келе считаются 2 водопада, один из которых высотой до 40 м.","Но главными природными достопримечательностями села Келе считаются 2 водопада, один из которых высотой до 40 метров."
"Келе было расположено в 25 км к юго-западу от Касумкента вблизи границы с Курахским районом.","Келе было расположено в 25 километрах к юго-западу от Касумкента вблизи границы с Курахским районом."
"На вершине параболы на 30 с создавалась невесомость и испытатель повисал в воздухе, после чего самолёт снова принимал горизонтальный полет, и испытатель падал на пол.","На вершине параболы на 30 секунд создавалась невесомость и испытатель повисал в воздухе, после чего самолёт снова принимал горизонтальный полет, и испытатель падал на пол."
"с. расположено в центральной части района, на берегу озера Саряй в 13 км к юго-западу от районного центра, города Швенчёнис.","Село расположено в центральной части района, на берегу озера Саряй в 13 километрах к юго-западу от районного центра, города Швенчёнис."
"В августе 2016 года начались испытания модернизированного варианта катера, имевшего конструктивные отличия от катеров UMS-1000, построенных в 2011-2014 гг. для морской охраны ГПСУ: были изменены обводы корпуса, дл. которого увеличилась с 11,4 до 12 м; установлены более мощные двигатели (обеспечивающие скорость до 38 узлов).","В августе 2016 года начались испытания модернизированного варианта катера, имевшего конструктивные отличия от катеров UMS-1000, построенных в 2011-2014 гг. для морской охраны ГПСУ: были изменены обводы корпуса, длина которого увеличилась с 11,4 до 12 метров; установлены более мощные двигатели (обеспечивающие скорость до 38 узлов)."
"Станция состоит из трёх подземных уровней: билетного зала, мезанина и станционного зала, к-рый находится на глубине 15 м от поверхности.","Станция состоит из трёх подземных уровней: билетного зала, мезанина и станционного зала, который находится на глубине 15 метров от поверхности."
"Крейсерская скорость перехватчика должна была быть ок. M=3 (3,240 км/ч) и расстояние полёта без дозаправки 1,900 км.","Крейсерская скорость перехватчика должна была быть около M=3 (3,240 км/ч) и расстояние полёта без дозаправки 1,900 километров."
"Был оборудован радаром и ракетами для обнаружения и поражения целей на расстояниях до 160 км.","Был оборудован радаром и ракетами для обнаружения и поражения целей на расстояниях до 160 километров."
"Строились новые города: Аккерман (ныне Белгород-Днестровский), Килия (самый зап. город зол. Орды, находившийся в нескольких десятках км от Чёрного моря), Тавань (в 40 км выше Херсона), Кырк-Ер (недалеко от Бахчисарая), Солдайя (Судак), Азак (Азов), Сарайчик (в 60 км выше современного Атырау), Искер (близ Тобольска) и др.","Строились новые города: Аккерман (ныне Белгород-Днестровский), Килия (самый западный город Золотой Орды, находившийся в нескольких десятках километров от Чёрного моря), Тавань (в 40 км выше Херсона), Кырк-Ер (недалеко от Бахчисарая), Солдайя (Судак), Азак (Азов), Сарайчик (в 60 км выше современного Атырау), Искер (близ Тобольска) и другие."
"«Подходы к реактору с воздуха были опасны, мешала вентиляционная труба четвёртого блока, выс. которой составляла сто пятьдесят м.","«Подходы к реактору с воздуха были опасны, мешала вентиляционная труба четвёртого блока, высота которой составляла сто пятьдесят метров."
"Ниже ста десяти м не опускались, ибо резко возрастала активность.","Ниже ста десяти метров не опускались, ибо резко возрастала активность."
"На высоте сто десять м — 500 ренгген в час.","На высоте сто десять метров — 500 ренгген в час."
"«База ЮТЭМа находилась всего в 150 м от четвёртого блока.","«База ЮТЭМа находилась всего в 150 метрах от четвёртого блока."
"с. находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Сухинически-Барятинской равнины, на берегах реки Выссы, на расстоянии примерно 10 км (по прямой) к юго-востоку от посёлка Бабынино, административного центра района.","Село находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Сухинически-Барятинской равнины, на берегах реки Выссы, на расстоянии примерно 10 километров (по прямой) к юго-востоку от посёлка Бабынино, административного центра района."
"Абсолютная выс. — 224 м над уровнем моря.","Абсолютная высота — 224 метра над уровнем моря."
"В 1954 г на братской могиле установлен пам. с надписью «Вечная память 1600 товарищам павшим в борьбе за Советскую власть 1918—1920 гг. от трудящихся Кяхтинского района», находится в 379 м юго-восточнее Кяхты.","В 1954 году на братской могиле установлен памятник с надписью «Вечная память 1600 товарищам павшим в борьбе за Советскую власть 1918—1920 гг. от трудящихся Кяхтинского района», находится в 379 метрах юго-восточнее Кяхты."
"Прогресс мировых рекордов на дистанции 200 м комплексным плаванием среди юниоров в 50-метровом бассейне — эта статья включает в себя прогрессию мирового рекорда и показывает хронологическую историю мировых рекордов в плавании на дистанции 200 м комплексное плавание среди юниоров в 50-метровом бассейне.","Прогресс мировых рекордов на дистанции 200 метров комплексным плаванием среди юниоров в 50-метровом бассейне — эта статья включает в себя прогрессию мирового рекорда и показывает хронологическую историю мировых рекордов в плавании на дистанции 200 м комплексное плавание среди юниоров в 50-метровом бассейне."
"Прогресс мировых рекордов на дистанции 200 м комплексным плаванием среди юниоров в 50-метровом бассейне","Прогресс мировых рекордов на дистанции 200 метров комплексным плаванием среди юниоров в 50-метровом бассейне"
"3 августа 2019 года проводит первую защиту титула против Жана Па.","3 августа 2019 года проводит первую защиту титула против Жана Паскаля."
"с. находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Сухинически-Барятинской равнины, на берегах реки Выссы, на расстоянии примерно 10 км (по прямой) к юго-востоку от посёлка Бабынино, административного центра района.","Село находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Сухинически-Барятинской равнины, на берегах реки Выссы, на расстоянии примерно 10 километров (по прямой) к юго-востоку от посёлка Бабынино, административного центра района."
"Абсолютная выс. — 224 м над уровнем моря.","Абсолютная высота — 224 метра над уровнем моря."
"Двухлитровый, трехлитровый мотор — двигатель Porsche с рабочим объемом ок. 2 или 3 л.","Двухлитровый, трехлитровый мотор — двигатель Porsche с рабочим объемом около 2 или 3 литров."
"Модернизированный двигатель объемом 3.6 л с предыдущего поколения был форсирован и получил обозначение М64.","Модернизированный двигатель объемом 3.6 литров с предыдущего поколения был форсирован и получил обозначение М64."
"нач. выпуска полноприводной модификации Carrera 4 с базовым мотором М64 и вязкостной муфтой в системе полного привода, и Carrera RS с мотором М64 мощностью 300 л.с (221 кВт) за счёт увеличения объёма до 3.8 л и применения системы VarioRam (впускной коллектор изменяемой геометрии).","Начало выпуска полноприводной модификации Carrera 4 с базовым мотором М64 и вязкостной муфтой в системе полного привода, и Carrera RS с мотором М64 мощностью 300 л.с (221 кВт) за счёт увеличения объёма до 3.8 литра и применения системы VarioRam (впускной коллектор изменяемой геометрии)."
"Время разгона 0-96 км/ч составило 4,2 с, а максимальная скорость увеличилась до 305 км/ч.","Время разгона 0-96 км/ч составило 4,2 секунды, а максимальная скорость увеличилась до 305 км/ч."
"Автомобиль разгонялся 0-97 км/ч за 3.9 с.","Автомобиль разгонялся 0-97 км/ч за 3.9 секунд."
"Автомобиль проехал гоночную трассу в Нюрбургринге за 6 минут и 47,3 с, что остаётся на сегодняшний день (2023 г) абсолютным рекордом для 911.","Автомобиль проехал гоночную трассу в Нюрбургринге за 6 минут и 47,3 секунды, что остаётся на сегодняшний день (2023 год) абсолютным рекордом для 911."
"Общий объём топливных баков (переднего и салонного) составлял 270 л.","Общий объём топливных баков (переднего и салонного) составлял 270 литров."
"Семиопорный коленвал с шестью шатунными шейками, расположенными под 60 ° относительно друг друга.","Семиопорный коленвал с шестью шатунными шейками, расположенными под 60 градусов относительно друг друга."
"Объём масла в системе достаточно велик — ок. 10 л.","Объём масла в системе достаточно велик — около 10 литров."
"Начал появляться на экране с 1992 года, исполняя эпизодические роли в различных телесериалах, позже играл в таких кинофильмах, как «Банды Нью-Йорка» (2002), «21 г» (2003), «Иллюзионист» (2006), «Хэнкок» (2008), «Шерлок Холмс» (2009).","Начал появляться на экране с 1992 года, исполняя эпизодические роли в различных телесериалах, позже играл в таких кинофильмах, как «Банды Нью-Йорка» (2002), «21 грамм» (2003), «Иллюзионист» (2006), «Хэнкок» (2008), «Шерлок Холмс» (2009)."
"51 % процент населения ездят на работу на расстоянии более 10 км, а 72 % перемещаются на личных автомобилях.","51 % процент населения ездят на работу на расстоянии более 10 километров, а 72 % перемещаются на личных автомобилях."
"Джейн одна спешит к отцу на о-в за тыс. км и узнаёт, что отец собирается в Бостоне издать книгу, а не жениться.","Джейн одна спешит к отцу на остров за тысячи километров и узнаёт, что отец собирается в Бостоне издать книгу, а не жениться."
"7 частей, 1851 м","7 частей, 1851 метров"
"В тридцати км к северу расположен круг из поставленных вертикально мегалитов Каслриг, местный аналог знаменитого Стоунхенджа.","В тридцати километрах к северу расположен круг из поставленных вертикально мегалитов Каслриг, местный аналог знаменитого Стоунхенджа."
"Эль-Гриба (араб. كنست الغريبة‎, Эль-Гриба означает на североафриканском арабском языке синагога, ивр. בית הכנסת אלגריבה) — синагога, располож. на тунисском острове Джерба, в деревне Эр-Рияд (быв. евр. д. Хара-Шрира) в нескольких км к юго-западу от административного центра Джербы — Хумт-Сука.","Эль-Гриба (араб. كنست الغريبة‎, Эль-Гриба означает на североафриканском арабском языке синагога, ивр. בית הכנסת אלגריבה) — синагога, расположенная на тунисском острове Джерба, в деревне Эр-Рияд (бывшая еврейская деревня Хара-Шрира) в нескольких километрах к юго-западу от административного центра Джербы — Хумт-Сука."
"Расположен на Теплостанской возвышенности на реке Битце (левый приток реки Пахра) в трёх км к югу от Московской кольцевой автомобильной дороги.","Расположен на Теплостанской возвышенности на реке Битце (левый приток реки Пахра) в трёх километрах к югу от Московской кольцевой автомобильной дороги."
"В 1949 г в трёх км от завода, за лесной защитной зоной, началось стр-во благоустроенного постоянного рабочего посёлка Видное, получившего назв. от дачного посёлка Видное (статус рабочего посёлка с того же 1949 года).","В 1949 году в трёх километрах от завода, за лесной защитной зоной, началось строительство благоустроенного постоянного рабочего посёлка Видное, получившего название от дачного посёлка Видное (статус рабочего посёлка с того же 1949 года)."
"д. находится в юго-восточной части Тульской области, в лесостепной зоне, в пределах северной части Среднерусской возвышенности, к югу от реки Большая Сукромка, на расстоянии примерно 8 км (по прямой) к востоку от города Богородицка, административного центра округа.","Деревня находится в юго-восточной части Тульской области, в лесостепной зоне, в пределах северной части Среднерусской возвышенности, к югу от реки Большая Сукромка, на расстоянии примерно 8 километров (по прямой) к востоку от города Богородицка, административного центра округа."
"Абсолютная выс. — 185 м над уровнем моря.","Абсолютная высота — 185 метров над уровнем моря."
"д. находится в юго-западной части края, в пределах денудационной Предуральской равнины, на берегах реки Песьянки (приток Очёра), на расстоянии приблизительно 3 км (по прямой) к западу-юго-западу (WSW) от города Очёра, административного центра округа.","Деревня находится в юго-западной части края, в пределах денудационной Предуральской равнины, на берегах реки Песьянки (приток Очёра), на расстоянии приблизительно 3 километров (по прямой) к западу-юго-западу (WSW) от города Очёра, административного центра округа."
"Абсолютная выс. — 152 м над уровнем моря.","Абсолютная высота — 152 метра над уровнем моря."
