question,answer
"(c.3v): то есть фигура представляет писанные на кипу законы, когда они падают из Ковчега (Ларца), находящейся в небе, Солнце и Луна видят происходящее и в Земле открываются три пещеры Пакаритамбо, центр. из которых (Капактоко, давшая происхождение Инкам), украшена камнями или ценными цветами.","(c.3v): то есть фигура представляет писанные на кипу законы, когда они падают из Ковчега (Ларца), находящейся в небе, Солнце и Луна видят происходящее и в Земле открываются три пещеры Пакаритамбо, центральная из которых (Капактоко, давшая происхождение Инкам), украшена камнями или ценными цветами."
"Для пояснения темы аналогий, в маленьком словаре составленных им ключевых слов, Кумис переводит Пачакамак как высш. суть, а Виракоча как Воплощенный Бог.","Для пояснения темы аналогий, в маленьком словаре составленных им ключевых слов, Кумис переводит Пачакамак как Высшая суть, а Виракоча как Воплощенный Бог."
"Позиция двух итальянских иезуитов по отношению к туземному понятию священного, кажется, соединялась с идеей переоценки прав Рима относительно божественной и всемирной верховной власти короля Испании в христианизации Перу, к-рый, хотя и превратилась в бесполезную и жестокую резню, ведь Инки имели религию, похожую на европейскую католическую, и уже христианизованную в эпоху апостолов.","Позиция двух итальянских иезуитов по отношению к туземному понятию священного, кажется, соединялась с идеей переоценки прав Рима относительно божественной и всемирной верховной власти короля Испании в христианизации Перу, которая, хотя и превратилась в бесполезную и жестокую резню, ведь Инки имели религию, похожую на европейскую католическую, и уже христианизованную в эпоху апостолов."
"Согласно Лауренсич Минелли, эти рис. были нарисованы до 1618, а именно, спустя гг. после официальной смерти Бласа Валеры.","Согласно Лауренсич Минелли, эти рисунки были нарисованы до 1618, а именно, спустя годы после официальной смерти Бласа Валеры."
"Возможно, целью Валеры в Европе было представить правдивое сообщение римскому папе о завоевании Перу конкистадором Франсиско Писарро, отравившего солдат Инки Атауальпа с помощью аурипигмента (As2S3 — лимонно-жёлтый триоксид мышьяка) и вина, о чем Валера узнал от своего дедушки Ильяванка из кипу, к-рый подарил тому амаута Мачакуимукта (живший при Инке Атауальпа), в знак благодарности за то, что он спас ему жизнь; от своего отца Луиса Валера он получил письмо конкистадора Франсиско Чавеса (участника пленения короля инков Атауальпы), его «Сообщение Королю Испании», составленное 15 августа 1533 года в городе Кахамарка.","Возможно, целью Валеры в Европе было представить правдивое сообщение римскому папе о завоевании Перу конкистадором Франсиско Писарро, отравившего солдат Инки Атауальпа с помощью аурипигмента (As2S3 — лимонно-жёлтый триоксид мышьяка) и вина, о чем Валера узнал от своего дедушки Ильяванка из кипу, которое подарил тому амаута Мачакуимукта (живший при Инке Атауальпа), в знак благодарности за то, что он спас ему жизнь; от своего отца Луиса Валера он получил письмо конкистадора Франсиско Чавеса (участника пленения короля инков Атауальпы), его «Сообщение Королю Испании», составленное 15 августа 1533 года в городе Кахамарка."
"Глава Общества Иезуитов, Аквавива, был против намерений Валеры, потому и было принято решение признать Валеру умершим, а сам он должен быть изгнан в Испанию, где ч. его работ и попала к Инке Гарсиласо де ла Вега.","Глава Общества Иезуитов, Аквавива, был против намерений Валеры, потому и было принято решение признать Валеру умершим, а сам он должен быть изгнан в Испанию, где часть его работ и попала к Инке Гарсиласо де ла Вега."
"Чтобы осуществить свои намерения, они задумали воспользоваться чужим именем, и заключили контракт по сему поводу (об использовании им., за что обязывались заплатить одной каретой с лошадью) с Фелипе Гуаман Пома де Айяла.","Чтобы осуществить свои намерения, они задумали воспользоваться чужим именем, и заключили контракт по сему поводу (об использовании имени, за что обязывались заплатить одной каретой с лошадью) с Фелипе Гуаман Пома де Айяла."
"Выполнив задуманное, Блас Валера возвратился якобы Испанию в 1618, где предположительно вскоре и ум. в Алькала-де-Энарес.","Выполнив задуманное, Блас Валера возвратился якобы Испанию в 1618, где предположительно вскоре и умер в Алькала-де-Энарес."
"В т. же городе находился наследник инков — Дон Мельчор Карлос Инка, изображение которого попало в книгу Гуамана Пома де Айяла и выполненное, предположительно Гонсало Руисом.","В том же городе находился наследник инков — Дон Мельчор Карлос Инка, изображение которого попало в книгу Гуамана Пома де Айяла и выполненное, предположительно Гонсало Руисом."
"Раймондо де Сангро, принц Сан-Северо, купив рукопись HR 25 октября 1745 года у отца Ильянеса, включил в свою книгу La Lettera Apologetica, мн. знаки токапу в капак-кипу, правда переделав их и придав им закругленные, а не квадратные формы.","Раймондо де Сангро, принц Сан-Северо, купив рукопись HR 25 октября 1745 года у отца Ильянеса, включил в свою книгу La Lettera Apologetica, многие знаки токапу в капак-кипу, правда переделав их и придав им закругленные, а не квадратные формы."
"Архивировано 4 дек. 2012 года.","Архивировано 4 декабря 2012 года."
"Впервые он появился в Detective Comics #608 (нояб. 1989).","Впервые он появился в Detective Comics #608 (ноябрь 1989)."
"Анархия (настоящее имя — Лонни Мачин) дебютировал как противник Бэтмена, когда он откликнулся на напечатанную в газете жалобу о т., что владелец местной фабрики сливал токсичные отходы в реку Готэма, отравляя воду в ней.","Анархия (настоящее имя — Лонни Мачин) дебютировал как противник Бэтмена, когда он откликнулся на напечатанную в газете жалобу о том, что владелец местной фабрики сливал токсичные отходы в реку Готэма, отравляя воду в ней."
"Выйдя на свободу, Aнархия построил машину, к-рый позволила ему объединить оба полушария мозга, давая ему увеличенное восприятие окружающего мира, что он воспринимал как просветление.","Выйдя на свободу, Aнархия построил машину, которая позволила ему объединить оба полушария мозга, давая ему увеличенное восприятие окружающего мира, что он воспринимал как просветление."
"Тогда он стал работать в уединении, чтобы создать утопическое об-во.","Тогда он стал работать в уединении, чтобы создать утопическое общество."
"У него было неск. дальнейших встреч с Бэтмэном, а также с демоном Этриганом (Etrigan) и Дарксайдом.","У него было несколько дальнейших встреч с Бэтмэном, а также с демоном Этриганом (Etrigan) и Дарксайдом."
"Лонни был захвачен и держался заложником Улиссом Хэдрианом Армстронгом по прозвищу Генерал, к-рый взял мантию Aнархии, чтобы устраивать бессмысленные акты хаоса и разрушения на улицах Готэма.","Лонни был захвачен и держался заложником Улиссом Хэдрианом Армстронгом по прозвищу Генерал, который взял мантию Aнархии, чтобы устраивать бессмысленные акты хаоса и разрушения на улицах Готэма."
"Лонни был захвачен и удержан против своей воли Генералом, к-рый хотел не только уничтожить роль Анархии в Готэме и Вашингтоне, но и убить Лонни, чтобы он никогда не вернулся к роли Анархии.","Лонни был захвачен и удержан против своей воли Генералом, который хотел не только уничтожить роль Анархии в Готэме и Вашингтоне, но и убить Лонни, чтобы он никогда не вернулся к роли Анархии."
"связ. с его единственной здоровой частью своего тела, мозгом, Лонни мог разговаривать только через компьютерную программу и был неспособен самостоятельно дышать.","Связанный с его единственной здоровой частью своего тела, мозгом, Лонни мог разговаривать только через компьютерную программу и был неспособен самостоятельно дышать."
"В то время как Мачин, присоединенный к компьютеру, лежал на больничной койке, с ним снова связался Тим Дрейк, к-рый открыл ему свою личность Красного Робина и попросил, чтобы он как Денежный паук был его «оракулом» и добывал ему необходимую информацию.","В то время как Мачин, присоединенный к компьютеру, лежал на больничной койке, с ним снова связался Тим Дрейк, который открыл ему свою личность Красного Робина и попросил, чтобы он как Денежный паук был его «оракулом» и добывал ему необходимую информацию."
"Он попросил, чтобы Лонни стал настоящим «Денежным Пауком», чтобы создать международную сеть, к-рый получит доступ к преступным и корпоративным финансовым операциям.","Он попросил, чтобы Лонни стал настоящим «Денежным Пауком», чтобы создать международную сеть, которая получит доступ к преступным и корпоративным финансовым операциям."
"На футбольном стадионе, где укрылись беженцы, морпехи и встретили Анархию, к-рый призывал собравшихся оккупировать стадион и заставить власти вернуть людям деньги, потраченные на его реконструкцию.","На футбольном стадионе, где укрылись беженцы, морпехи и встретили Анархию, который призывал собравшихся оккупировать стадион и заставить власти вернуть людям деньги, потраченные на его реконструкцию."
"Профессиональный хакер: Анархия в качестве Денежного Паука смог снять со счетов деньги многих крупных мировых корпораций, что показывает б. уровень хакерского мастерства.","Профессиональный хакер: Анархия в качестве Денежного Паука смог снять со счетов деньги многих крупных мировых корпораций, что показывает большой уровень хакерского мастерства."
"Боевые искусства: Мачин в совершенстве знает кунг-фу, айкидо, каратэ, джиу-джитсу и из них создал свой собств. гибридный стиль боя.","Боевые искусства: Мачин в совершенстве знает кунг-фу, айкидо, каратэ, джиу-джитсу и из них создал свой собственный гибридный стиль боя."
"«Макс» (Max): собственноручно созд. Лонни бортовой компьютер, обладающий самосознанием.","«Макс» (Max): собственноручно созданный Лонни бортовой компьютер, обладающий самосознанием."
"Штефан Блёхер (нем. Stefan Blöcher, 25 февраля 1960, Висбаден, ФРГ) — нем. хоккеист (хоккей на траве), полевой игрок.","Штефан Блёхер (нем. Stefan Blöcher, 25 февраля 1960, Висбаден, ФРГ) — немецкий хоккеист (хоккей на траве), полевой игрок."
"Двукратный серебр. призёр летних Олимпийских игр 1984 и 1988 годов, чемпион Европы 1978 года.","Двукратный серебряный призёр летних Олимпийских игр 1984 и 1988 годов, чемпион Европы 1978 года."
"Штефан Блёхер род. 25 февраля 1960 года в немецком городе Висбаден.","Штефан Блёхер родился 25 февраля 1960 года в немецком городе Висбаден."
"Окончил нем. спортивный ун-т в Кёльне.","Окончил Немецкий спортивный университет в Кёльне."
"В 1989 г выиграл чемпионат ФРГ по хоккею на траве, в 1986 г — по индорхоккею, трижды завоёвывал Кубок европейских чемпионов (1986—1988).","В 1989 году выиграл чемпионат ФРГ по хоккею на траве, в 1986 году — по индорхоккею, трижды завоёвывал Кубок европейских чемпионов (1986—1988)."
"Также играл в Австралии за «Брисбен Блейдс», в составе которой в 1991 г стал чемпионом страны.","Также играл в Австралии за «Брисбен Блейдс», в составе которой в 1991 году стал чемпионом страны."
"В 1978 г в составе сборной ФРГ выиграл чемпионат Европы.","В 1978 году в составе сборной ФРГ выиграл чемпионат Европы."
"В 1982 г завоевал серебряную медаль чемпионата мира в Бомбее.","В 1982 году завоевал серебряную медаль чемпионата мира в Бомбее."
"В 1984 г вошёл в состав сборной ФРГ по хоккею на траве на летних Олимпийских играх в Лос-Анджелесе и завоевал серебряную медаль.","В 1984 году вошёл в состав сборной ФРГ по хоккею на траве на летних Олимпийских играх в Лос-Анджелесе и завоевал серебряную медаль."
"В 1988 г вошёл в состав сборной ФРГ по хоккею на траве на летних Олимпийских играх в Сеуле и завоевал серебряную медаль.","В 1988 году вошёл в состав сборной ФРГ по хоккею на траве на летних Олимпийских играх в Сеуле и завоевал серебряную медаль."
"В 1987 г стал лучшим снайпером и игроком турнира.","В 1987 году стал лучшим снайпером и игроком турнира."
"В индорхоккее трижды становился чемпионом Европы в 1980, 1984 и 1991 гг.","В индорхоккее трижды становился чемпионом Европы в 1980, 1984 и 1991 годах."
"В 1978—1991 гг провёл за сборную ФРГ и Германии 259 матчей, в т. числе 213 на открытых полях, 46 в помещении.","В 1978—1991 годах провёл за сборную ФРГ и Германии 259 матчей, в том числе 213 на открытых полях, 46 в помещении."
"В 2016 г стал управляющим директором стадиона «Брита-Арена» в Висбадене.","В 2016 году стал управляющим директором стадиона «Брита-Арена» в Висбадене."
"Андре́й Оле́гович Кондрашо́в (род. 30 июня 1973, Алма-Ата) — рос. журналист, генеральный дир. ТАСС (с 5 июля 2023 года).","Андре́й Оле́гович Кондрашо́в (род. 30 июня 1973, Алма-Ата) — российский журналист, генеральный директор ТАСС (с 5 июля 2023 года)."
"С 1991 по 2023 г работал в ВГТРК на различных должностях (корр., полит. обозреватель, телеведущий, автор документальных фильмов, зам. генерального директора).","С 1991 по 2023 год работал в ВГТРК на различных должностях (корреспондент, политический обозреватель, телеведущий, автор документальных фильмов, заместитель генерального директора)."
"род. 30 июня 1973 года в столице Казахской ССР — Алма-Ате.","Родился 30 июня 1973 года в столице Казахской ССР — Алма-Ате."
"Окончил ф-т журналистики Международного независимого эколого-политологического университета (МНЭПУ) в Москве.","Окончил факультет журналистики Международного независимого эколого-политологического университета (МНЭПУ) в Москве."
"С ноября 1992 года состоял в штате ВГТРК, собств. корр. по Центральной Азии.","С ноября 1992 года состоял в штате ВГТРК, собственный корреспондент по Центральной Азии."
"С 1999 года — в московской редакции «Вестей»: специальный корр.","С 1999 года — в московской редакции «Вестей»: специальный корреспондент."
"С 2003 года — полит. обозреватель «Вестей».","С 2003 года — политический обозреватель «Вестей»."
"Самым сложным интервью, по его собственному признанию, была беседа с Александром Солженицыным, к-рый оказалась последним общением со СМИ для писателя.","Самым сложным интервью, по его собственному признанию, была беседа с Александром Солженицыным, которая оказалась последним общением со СМИ для писателя."
"С июня 2016 по окт. 2017 года он вёл программу единолично, еженедельно чередуясь с Эрнестом Мацкявичюсом.","С июня 2016 по октябрь 2017 года он вёл программу единолично, еженедельно чередуясь с Эрнестом Мацкявичюсом."
"В летнее время в 2014—2017 гг он чередовался с Евгением Поповым, в 2017—2018 гг — с Игорем Кожевиным.","В летнее время в 2014—2017 годах он чередовался с Евгением Поповым, в 2017—2018 годах — с Игорем Кожевиным."
"В данной должности курировал информ. направление холдинга.","В данной должности курировал информационное направление холдинга."
"Хобби: полит. лит-ра, фотография, авиация.","Хобби: политическая литература, фотография, авиация."
"2016 — «Война за воду» в рамках документального цикла телепередач «Специальный корр.» (фильм-предупреждение о проблеме дефицита пресной воды на Земле)","2016 — «Война за воду» в рамках документального цикла телепередач «Специальный корреспондент» (фильм-предупреждение о проблеме дефицита пресной воды на Земле)"
"2018 — «Путин» (о президенте Российской Федерации Владимире Путине, о жизни главы гос-ва — из первых уст).","2018 — «Путин» (о президенте Российской Федерации Владимире Путине, о жизни главы государства — из первых уст)."
"2020 — «Война за память» (о подвиге советского народа в борьбе с немецко-фашистскими захватчиками в гг. Великой Отечественной войны (1941—1945) в воспоминаниях ветеранов из России, Украины, Германии, Италии и Британии, а также в никогда не публиковавшихся ранее письмах немецких солдат с фронта).","2020 — «Война за память» (о подвиге советского народа в борьбе с немецко-фашистскими захватчиками в годы Великой Отечественной войны (1941—1945) в воспоминаниях ветеранов из России, Украины, Германии, Италии и Британии, а также в никогда не публиковавшихся ранее письмах немецких солдат с фронта)."
"28 августа 2014 года стало известно, что Кондрашов включён властями Украины в санкционный список «невъездных» на территорию этой страны российских журналистов, состоящий из сорока девяти чел.","28 августа 2014 года стало известно, что Кондрашов включён властями Украины в санкционный список «невъездных» на территорию этой страны российских журналистов, состоящий из сорока девяти человек."
"При этом деньги шли не в гос. канал, а в его личную фирму».","При этом деньги шли не в государственный канал, а в его личную фирму»."
"Во время агрессивной войны против Украины телевизионные каналы и др. структуры ВГТРК были одними из самых активных и значимых инструментов в распространения кремлёвского нарратива в поддержку войны своими агрессивными высказываниями, подрывая украинскую территориальную целостность и поддерживая незаконную аннексию Крыма.","Во время агрессивной войны против Украины телевизионные каналы и другие структуры ВГТРК были одними из самых активных и значимых инструментов в распространения кремлёвского нарратива в поддержку войны своими агрессивными высказываниями, подрывая украинскую территориальную целостность и поддерживая незаконную аннексию Крыма."
"Как первый зам. генерального директора, отвечающий за информационно-полит. вещание, он оказывает прямое влияние на то, как ВГТРК информирует людей о агрессивной войне России против Украины.","Как первый заместитель генерального директора, отвечающий за информационно-политическое вещание, он оказывает прямое влияние на то, как ВГТРК информирует людей о агрессивной войне России против Украины."
"2008 — Благодарность Президента Российской Федерации — за информ. обеспечение и активную общественную деятельность по развитию гражданского общества в Российской Федерации","2008 — Благодарность Президента Российской Федерации — за информационное обеспечение и активную общественную деятельность по развитию гражданского общества в Российской Федерации"
"Альбом был записан во время мирового турне AC/DC Black Ice World Tour 4 дек. 2009 года на стадионе «Монументаль де Нуньес» в Буэнос-Айресе.","Альбом был записан во время мирового турне AC/DC Black Ice World Tour 4 декабря 2009 года на стадионе «Монументаль де Нуньес» в Буэнос-Айресе."
"Так Стивен Томас Эрлевайн из AllMusic заявил, что несмотря на то, что голос «Брайана Джонсона немного подсел», его коллеги «бр. Янг, Клифф Уильямс и Фил Радд остаются такими же твёрдыми, как кам. глыба».","Так Стивен Томас Эрлевайн из AllMusic заявил, что несмотря на то, что голос «Брайана Джонсона немного подсел», его коллеги «братья Янг, Клифф Уильямс и Фил Радд остаются такими же твёрдыми, как каменная глыба»."
"Пол Эллиотт в своей рец. для Classic Rock дал ему следующую характеристику: «отличный концертный альбом с зажигательной атмосферой и отлично продуманным сет-листом», но посетовал, что если бы пластинка вышла раньше DVD, резонанс был бы куда больше.","Пол Эллиотт в своей рецензии для Classic Rock дал ему следующую характеристику: «отличный концертный альбом с зажигательной атмосферой и отлично продуманным сет-листом», но посетовал, что если бы пластинка вышла раньше DVD, резонанс был бы куда больше."
"Это привело к тому, что в первую неделю дек. 2012 года чарт рок-и метал-синглов наполнился лучшими композициями из репертуара ансамбля.","Это привело к тому, что в первую неделю декабря 2012 года чарт рок-и метал-синглов наполнился лучшими композициями из репертуара ансамбля."
"Следует понимать, что неск. песен в чарте были фактически студийными версиями.","Следует понимать, что несколько песен в чарте были фактически студийными версиями."
"В испанском рейтинге он пробыл целый г, а выше всего он поднялся в Германии (второе место).","В испанском рейтинге он пробыл целый год, а выше всего он поднялся в Германии (второе место)."
"Остафьево — быв. загородная усадьба Вяземских-Шереметевых в селе Остафьево.","Остафьево — бывшая загородная усадьба Вяземских-Шереметевых в селе Остафьево."
"Построена в конце XVIII вв. при князе Андрее Вяземском, предположительно по проекту зодчего Ивана Старова.","Построена в конце XVIII века при князе Андрее Вяземском, предположительно по проекту зодчего Ивана Старова."
"Усадьба была литературным центром Москвы, где собирались ключевые фигуры Золотого вв. русской поэзии.","Усадьба была литературным центром Москвы, где собирались ключевые фигуры Золотого века русской поэзии."
"С 1899 года в усадьбе работал пушкинский музей, ликвидированный в 1930-е гг.","С 1899 года в усадьбе работал пушкинский музей, ликвидированный в 1930-е годы."
"В 1988 г усадьба получила статус федерального музея.","В 1988 году усадьба получила статус федерального музея."
"В 1995 г включена в перечень объектов исторического и культурного наследия федерального значения.","В 1995 году включена в перечень объектов исторического и культурного наследия федерального значения."
"С 1991 года директором усадьбы был Анатолий Коршиков, к-рый в 2017 г был отмечен советом Новой Пушкинской премии и получил диплом «За служение истории российской словесности»; с 2018 года — советник директора музея-усадьбы, скончался 20 октября 2020 года.","С 1991 года директором усадьбы был Анатолий Коршиков, который в 2017 году был отмечен советом Новой Пушкинской премии и получил диплом «За служение истории российской словесности»; с 2018 года — советник директора музея-усадьбы, скончался 20 октября 2020 года."
"Место, где сейчас находится усадьба Остафьево, впервые упоминается в 1340 г в духовной грамоте Ивана Калиты.","Место, где сейчас находится усадьба Остафьево, впервые упоминается в 1340 году в духовной грамоте Ивана Калиты."
"В XVII веке с. носило назв. «Климово, Нечаево тож».","В XVII веке село носило название «Климово, Нечаево тож»."
"В то время эти земли принадлежали Прокопию Ляпунову, к-рый и основал усадьбу.","В то время эти земли принадлежали Прокопию Ляпунову, который и основал усадьбу."
"Во второй половине XVII вв. её владельцем был кн. Николай Львов и его наследники, в начале XVIII вв. — гр. Пётр Апраксин, затем — кн. Яков Алексеевич Голицын.","Во второй половине XVII века её владельцем был князь Николай Львов и его наследники, в начале XVIII века — граф Пётр Апраксин, затем — князь Яков Алексеевич Голицын."
"назв. села происходит от фамилии помещика, полуголовы московских стрельцов, владельца окрестных сел Родиона Григорьева Остафьева.","Название села происходит от фамилии помещика, полуголовы московских стрельцов, владельца окрестных сел Родиона Григорьева Остафьева."
"В 1751 г имение выкупил купец Кузьма Матвеевич Матвеев.","В 1751 году имение выкупил купец Кузьма Матвеевич Матвеев."
"На рубеже 1750—1760-х годов он отстраивал Остафьево, созд. им анс. строений определил главные черты пространственной структуры композиции будущей усадьбы, к-рый была перестроена следующим владельцем Андреем Вяземским.","На рубеже 1750—1760-х годов он отстраивал Остафьево, созданный им ансамбль строений определил главные черты пространственной структуры композиции будущей усадьбы, которая была перестроена следующим владельцем Андреем Вяземским."
"Двенадцать лет — с 1804 по 1815 г — в Остафьеве жил и работал Николай Михайлович Карамзин, женатый на старшей дочери Андрея Вяземского.","Двенадцать лет — с 1804 по 1815 год — в Остафьеве жил и работал Николай Михайлович Карамзин, женатый на старшей дочери Андрея Вяземского."
"Для него был построен отд. флигель, где были написаны первые восемь томов «Истории гос-ва Российского».","Для него был построен отдельный флигель, где были написаны первые восемь томов «Истории государства Российского»."
"Остафьево достопамятно для моего сердца: мы там наслаждались всею приятностию жизни, немало и грустили; там текли средние, едва ли не лучшие лета моего вв., посвящённые семейству, трудам и чувствам общего доброжелательства, в тишине страстей мятежных.","Остафьево достопамятно для моего сердца: мы там наслаждались всею приятностию жизни, немало и грустили; там текли средние, едва ли не лучшие лета моего века, посвящённые семейству, трудам и чувствам общего доброжелательства, в тишине страстей мятежных."
"В наст. время на месте флигеля установлен памятный знак в виде восьми бронзовых книг, а перед домом растут два «карамзинских дуба», посаженные во второй половине XIX вв.","В настоящее время на месте флигеля установлен памятный знак в виде восьми бронзовых книг, а перед домом растут два «карамзинских дуба», посаженные во второй половине XIX века."
"Усадьба вошла в историю русской аэронавтики: 2 октября 1803 года на её территории приземлились Прасковья Юрьевна Гагарина — первая рус. женщина, совершившая полёт на воздушном шаре, и Андре Жак Гарнерен.","Усадьба вошла в историю русской аэронавтики: 2 октября 1803 года на её территории приземлились Прасковья Юрьевна Гагарина — первая русская женщина, совершившая полёт на воздушном шаре, и Андре Жак Гарнерен."
"Пётр Вяземский посвятил родной усадьбе множество стихотворений, среди которых «д.» (1817), «Родительский дом» (1830), «Сельская церковь» (1856), «Приветствую тебя, в минувшем молодея…» (1857), «Нет, не видать уж мне Остафьевский мой дом…» (1863).","Пётр Вяземский посвятил родной усадьбе множество стихотворений, среди которых «Деревня» (1817), «Родительский дом» (1830), «Сельская церковь» (1856), «Приветствую тебя, в минувшем молодея…» (1857), «Нет, не видать уж мне Остафьевский мой дом…» (1863)."
"В его доме проходили собрания литературного общества «Арзамас», членами которого были Александр Пушкин, Константин Батюшков, Денис Давыдов и мн. другие литераторы и общ. деятели.","В его доме проходили собрания литературного общества «Арзамас», членами которого были Александр Пушкин, Константин Батюшков, Денис Давыдов и многие другие литераторы и общественные деятели."
