question,answer
"Рядом с Исетью находится горнолыжный комплекс, в нескольких км расположены уникальные природные памятники — скалы Петра Гронского и Чёртово Городище, а также горы Брусничная и Полднёвка.","Рядом с Исетью находится горнолыжный комплекс, в нескольких километрах расположены уникальные природные памятники — скалы Петра Гронского и Чёртово Городище, а также горы Брусничная и Полднёвка."
"с. находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северо-западного склона Среднерусской возвышенности, на берегах реки Каменка, на расстоянии примерно 22 км (по прямой) к северо-западу от города Калуги, административного центра области и округа.","Село находится в центральной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северо-западного склона Среднерусской возвышенности, на берегах реки Каменка, на расстоянии примерно 22 километра (по прямой) к северо-западу от города Калуги, административного центра области и округа."
"дл. залива 10 км, шир. возле входа — больше 10 км, максимальная глубина ок. 11 м.","Длина залива 10 километров, ширина возле входа — больше 10 километров, максимальная глубина около 11 м."
"Приливы каждые 12 часов до 1,5 м.","Приливы каждые 12 часов до 1,5 метра."
"Толщина их невелика — десятки и сотни м.","Толщина их невелика — десятки и сотни метров."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0594, на расстоянии примерно 4 км (по прямой) к востоку от города Калязина, административного центра района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0594, на расстоянии примерно 4 километров (по прямой) к востоку от города Калязина, административного центра района."
"Абсолютная выс. — 122 м над уровнем моря.","Абсолютная высота — 122 метра над уровнем моря."
"Сизово расположено ок. 5 км по автодороге (юго-западнее) от Вязников, 2 км от железнодорожной станции Сеньково на линии Ковров — ниж. Новгород.","Сизово расположено около 5 километров по автодороге (юго-западнее) от Вязников, 2 километров от железнодорожной станции Сеньково на линии Ковров — Нижний Новгород."
"Имеется три лифта ведущие на смотровую площадку, к-рый находится на высоте 32 м над уровнем реки.","Имеется три лифта ведущие на смотровую площадку, которая находится на высоте 32 метров над уровнем реки."
"д. находится в северо-восточной части Тверской области, в подзоне южной тайги, на правом берегу реки Званы, на расстоянии примерно 37 км (по прямой) к западо-юго-западу от города Весьегонска, административного центра округа.","Деревня находится в северо-восточной части Тверской области, в подзоне южной тайги, на правом берегу реки Званы, на расстоянии примерно 37 километров (по прямой) к западо-юго-западу от города Весьегонска, административного центра округа."
"Абсолютная выс. — 139 м над уровнем моря.","Абсолютная высота — 139 метров над уровнем моря."
"д. находится в центральной части республики, в зоне хвойно-широколиственных лесов, в пределах Верхнекамской возвышенности, на левом берегу реки Утемки, при автодороге 94Р-12, на расстоянии примерно 1,5 км (по прямой) к юго-западу от посёлка Игра, административного центра района.","Деревня находится в центральной части республики, в зоне хвойно-широколиственных лесов, в пределах Верхнекамской возвышенности, на левом берегу реки Утемки, при автодороге 94Р-12, на расстоянии примерно 1,5 километра (по прямой) к юго-западу от посёлка Игра, административного центра района."
"Абсолютная выс. — 179 м над уровнем моря.","Абсолютная высота — 179 метров над уровнем моря."
"с. находится в юго-восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, к югу от автодороги 22Н-3820, на расстоянии приблизительно 21 км (по прямой) к юго-юго-востоку (SSE) от Сеченова, административного центра района.","Село находится в юго-восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, к югу от автодороги 22Н-3820, на расстоянии приблизительно 21 километра (по прямой) к юго-юго-востоку (SSE) от Сеченова, административного центра района."
"Абсолютная выс. — 213 м над уровнем моря.","Абсолютная высота — 213 метров над уровнем моря."
"Также Ларте обнаружил археологические стоянки Ла-Мадлен и Ле-Мустье, в последней на высоте в 24 м над уровнем реки Везер, среди костей животных нашли такие же, как в Ориньяке, «расчленённые пластины коренных зубов слона».","Также Ларте обнаружил археологические стоянки Ла-Мадлен и Ле-Мустье, в последней на высоте в 24 метра над уровнем реки Везер, среди костей животных нашли такие же, как в Ориньяке, «расчленённые пластины коренных зубов слона»."
"В будущем SolarCity собирается запустить пилотный проект по установке комплектов батарей ёмкости на 10 кВт-час среди 500 домохозяйств Калифорнии.","В будущем SolarCity собирается запустить пилотный проект по установке комплектов батарей ёмкости на 10 киловатт-час среди 500 домохозяйств Калифорнии."
"С запланированной совокупной мощностью производимых солнечных панелей в один ГВт, новый комплекс может стать крупнейшим подобным заводом в США и потягаться с китайскими производителями.","С запланированной совокупной мощностью производимых солнечных панелей в один гигаватт, новый комплекс может стать крупнейшим подобным заводом в США и потягаться с китайскими производителями."
"При равенстве количества побед у двух команд они ранжируются между собой по результату личной встречи, при равенстве количества побед у трёх или более команд — по результатам среднего значения тестовых бросков в дом (ТБД, англ. Draw Shot Challenge, DSC, в см; чем меньше величина, тем выше место команды).","При равенстве количества побед у двух команд они ранжируются между собой по результату личной встречи, при равенстве количества побед у трёх или более команд — по результатам среднего значения тестовых бросков в дом (ТБД, англ. Draw Shot Challenge, DSC, в сантиметрах; чем меньше величина, тем выше место команды)."
"Находится в восточной части Новгородской области, в подзоне южной тайги, при автодороге 49Н-1428 и железнодорожной линии Кабожа — Овинище, на расстоянии примерно 23 км (по прямой) к северо-западу от Пестова, административного центра района.","Находится в восточной части Новгородской области, в подзоне южной тайги, при автодороге 49Н-1428 и железнодорожной линии Кабожа — Овинище, на расстоянии примерно 23 километров (по прямой) к северо-западу от Пестова, административного центра района."
"Боролся в категории до 73 кг.","Боролся в категории до 73 килограммов."
"В финале за девять с до конца встречи эффектным броском с захватом руки на плечо и зацепом изнутри, уложил на спину Виталия Макарова, к-рый впрочем и так проигрывал.","В финале за девять секунд до конца встречи эффектным броском с захватом руки на плечо и зацепом изнутри, уложил на спину Виталия Макарова, который впрочем и так проигрывал."
"с. расположено на севере центральной части области, на левом берегу реки Ысык-Ата, на расстоянии приблизительно 1 км (по прямой) к востоку от города Кант, административного центра района.","Село расположено на севере центральной части области, на левом берегу реки Ысык-Ата, на расстоянии приблизительно 1 километра (по прямой) к востоку от города Кант, административного центра района."
"Абсолютная выс. — 756 м над уровнем моря.","Абсолютная высота — 756 метров над уровнем моря."
"Среднее кол-во осадков составляет 1,211 мм в г.","Среднее количество осадков составляет 1,211 миллиметров в год."
"Помимо ныне существующих селений, после столыпинских реформ, с 1906—1907 годов по 1920-е гг. существовал хут. м. Ахпердино, неск. км южнее деревни Старое Ахпердино; также неск. хуторов выселились из деревень Старые Тойси (хут. «Три берёзы») и Новое Ахпердино.","Помимо ныне существующих селений, после столыпинских реформ, с 1906—1907 годов по 1920-е годы существовал хутор Малое Ахпердино, несколько километров южнее деревни Старое Ахпердино; также несколько хуторов выселились из деревень Старые Тойси (хутор «Три берёзы») и Новое Ахпердино."
"А в киноленте «Сердца четырёх» (1941) он появился за неск. с до финала и догонял поезд, а также играл роль чел. в очереди в телефонную будку.","А в киноленте «Сердца четырёх» (1941) он появился за несколько секунд до финала и догонял поезд, а также играл роль человека в очереди в телефонную будку."
"д. находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Медынки, на расстоянии примерно 5 км (по прямой) к востоку от Кондрова, административного центра района.","Деревня находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Медынки, на расстоянии примерно 5 километров (по прямой) к востоку от Кондрова, административного центра района."
"Абсолютная выс. — 149 м над уровнем моря.","Абсолютная высота — 149 метров над уровнем моря."
"с. расположено на высоте 121 м над уровнем моря.","Село расположено на высоте 121 метров над уровнем моря."
"Впервые электрический заряд был введён в законе Кл в 1785 г.","Впервые электрический заряд был введён в законе Кулона в 1785 году."
"Единица измерения электрического заряда в Международной системе единиц (СИ) — Кл.","Единица измерения электрического заряда в Международной системе единиц (СИ) — кулон."
"Один Кл равен электрическому заряду, проходящему через поперечное сечение проводника с током силой в 1 А за время 1 с.","Один кулон равен электрическому заряду, проходящему через поперечное сечение проводника с током силой в 1 А за время 1 с."
"зал. открыт к юго-востоку, вдаётся в материк на 1,3 км.","Залив открыт к юго-востоку, вдаётся в материк на 1,3 километра."
"шир. у входа ок. трёх км.","Ширина у входа около трёх километров."
"Глубины до 18 м.","Глубины до 18 метров."
"Общая протяжённость пляжа составляет 3,3 км.","Общая протяжённость пляжа составляет 3,3 километра."
"Мыс Сигнальный образован южным склоном горы высотой 203 м.","Мыс Сигнальный образован южным склоном горы высотой 203 метра."
"Вдоль правого берега реки Опричнинка возведены причалы № 1 длиной 303 м, с глубинами от 4,2 до 2,1 м и № 2 длиной 19 м с глубинами от 3,9 до 3,1 м.","Вдоль правого берега реки Опричнинка возведены причалы № 1 длиной 303 метра, с глубинами от 4,2 до 2,1 метра и № 2 длиной 19 метров с глубинами от 3,9 до 3,1 метра."
"Вдоль левого берега реки находится хоз. пирс № 3 длиной 34 м с глубинами от 3,2 до 2,7 м и топливный пирс № 4 длиной 15 м с глубинами от 3 до 2,3 м.","Вдоль левого берега реки находится хозяйственный пирс № 3 длиной 34 метра с глубинами от 3,2 до 2,7 метра и топливный пирс № 4 длиной 15 метров с глубинами от 3 до 2,3 метра."
"Глубины у входа не превышают шести м.","Глубины у входа не превышают шести метров."
"Вверх по течению реки на протяжении 900 м глубины от 6 до 4,5 м.","Вверх по течению реки на протяжении 900 метров глубины от 6 до 4,5 метра."
"д. находится в центральной части Тульской области, в лесостепной зоне, в пределах северо-восточной Среднерусской возвышенности, на правом берегу реки Упы, к западу от автодороги 70К-207, на расстоянии примерно 15 км (по прямой) к западу от города Киреевска, административного центра района.","Деревня находится в центральной части Тульской области, в лесостепной зоне, в пределах северо-восточной Среднерусской возвышенности, на правом берегу реки Упы, к западу от автодороги 70К-207, на расстоянии примерно 15 километров (по прямой) к западу от города Киреевска, административного центра района."
"Абсолютная выс. — 184 м над уровнем моря.","Абсолютная высота — 184 метра над уровнем моря."
"Дыроватый Камень — гора в Свердловской области России высотой 526 м.","Дыроватый Камень — гора в Свердловской области России высотой 526 метров."
"Расположена в 18 км на юго-запад от города Ревды.","Расположена в 18 километрах на юго-запад от города Ревды."
"На вершине горы в скальном выходе имеется небольшое (1–1,5 м) сквозное отверстие ромбовидной формы.","На вершине горы в скальном выходе имеется небольшое (1–1,5 метров) сквозное отверстие ромбовидной формы."
"Гора Дыроватый Камень высотой 526,7 м расположена на территории муниципального образования «гор. округ Ревда» Свердловской области, в истоке реки Кислянка (правый приток реки Ревда), в 9 км к востоку от посёлка Мариинск, в 18 км на юго-запад от города Ревда, . Находится в 126, 127 кварталах Октябрьского лесничества, на границе Европы — Азии.","Гора Дыроватый Камень высотой 526,7 метра расположена на территории муниципального образования «городской округ Ревда» Свердловской области, в истоке реки Кислянка (правый приток реки Ревда), в 9 километрах к востоку от посёлка Мариинск, в 18 километрах на юго-запад от города Ревда, . Находится в 126, 127 кварталах Октябрьского лесничества, на границе Европы — Азии."
"Входит в состав Ревдинско—Уфалейского хребта, находится в 17 км на с. от высшей вершины горы Азов.","Входит в состав Ревдинско—Уфалейского хребта, находится в 17 километрах на север от высшей вершины горы Азов."
"назв. Дыроватый камень (или Дыратый) получила от того, что на вершине имеется скальный выход в виде арки — дыры, размером в 1,5 м.","Название Дыроватый камень (или Дыратый) получила от того, что на вершине имеется скальный выход в виде арки — дыры, размером в 1,5 метра."
"Можно забраться на саму вершину скалы, выс. которой 20-30 м.","Можно забраться на саму вершину скалы, высота которой 20-30 метров."
"пам. располагается на пути к «Ленинскому шалашу», в двух км западнее города Сестрорецка, в районе Разлива.","Памятник располагается на пути к «Ленинскому шалашу», в двух километрах западнее города Сестрорецка, в районе Разлива."
"пам. представляет собой чёрную памятную стелу, выс. которой составляет 50 см, а шир. — 100 см.","Памятник представляет собой чёрную памятную стелу, высота которой составляет 50 сантиметров, а ширина — 100 сантиметров."
"д. находится в юго-западной части области, в зоне хвойно-широколиственных лесов, к северу от автодороги 78К-0003, на расстоянии примерно 26 км (по прямой) к юго-востоку от города Углича, административного центра района.","Деревня находится в юго-западной части области, в зоне хвойно-широколиственных лесов, к северу от автодороги 78К-0003, на расстоянии примерно 26 километров (по прямой) к юго-востоку от города Углича, административного центра района."
"Му Шуаншуан (кит. 穆爽爽; род. 7 января 1984) — кит. тяжелоатлетка, выступавшая в весовой категории св. 75 кг.","Му Шуаншуан (кит. 穆爽爽; род. 7 января 1984) — китайская тяжелоатлетка, выступавшая в весовой категории свыше 75 килограммов."
"На чемпионате мира 2005 года в Дохе Му Шуаншуан завоевала серебряную медаль, подняв в сумме 300 кг (130 + 170).","На чемпионате мира 2005 года в Дохе Му Шуаншуан завоевала серебряную медаль, подняв в сумме 300 килограммов (130 + 170)."
"Находится в юго-восточной части Белгородской области, в лесостепной зоне, в пределах Среднерусской возвышенности, к западу от автодороги 14К-35, на расстоянии примерно 18 км (по прямой) к северо-востоку от Вейделевки, административного центра района.","Находится в юго-восточной части Белгородской области, в лесостепной зоне, в пределах Среднерусской возвышенности, к западу от автодороги 14К-35, на расстоянии примерно 18 километров (по прямой) к северо-востоку от Вейделевки, административного центра района."
"Абсолютная выс. — 190 м над уровнем моря.","Абсолютная высота — 190 метров над уровнем моря."
"Гипоцентр землетрясения располагался на глубине 10,8 км.","Гипоцентр землетрясения располагался на глубине 10,8 километров."
"После этого Рич сбросил тело девочки с моста, высотой более 30 м на землю.","После этого Рич сбросил тело девочки с моста, высотой более 30 метров на землю."
"Она оставалась ещё некоторое время в сознании и сумела проползти неск. м, прежде чем умереть от последствий и осложнений травм.","Она оставалась ещё некоторое время в сознании и сумела проползти несколько метров, прежде чем умереть от последствий и осложнений травм."
"Тело Линды Славик Даррелл Рич сбросил в канаве, на расстоянии 10 м от того места, где находился труп Патрисии Мур.","Тело Линды Славик Даррелл Рич сбросил в канаве, на расстоянии 10 метров от того места, где находился труп Патрисии Мур."
"После того как Рич и его друг обратились в полицию, сотрудники правоохранительных органов допросили их и обыскали территорию канавы, где на расстоянии 10 м от местонахождения трупа первой обнаруженной жертвы — был найден труп второй убитой женщины.","После того как Рич и его друг обратились в полицию, сотрудники правоохранительных органов допросили их и обыскали территорию канавы, где на расстоянии 10 метров от местонахождения трупа первой обнаруженной жертвы — был найден труп второй убитой женщины."
"Все 19 лет своей жизни в тюрьме он находился в отдельной камере шириной 1.2 м и длиной 2.7 м с туалетом, раковиной и телевизором.","Все 19 лет своей жизни в тюрьме он находился в отдельной камере шириной 1.2 метра и длиной 2.7 метров с туалетом, раковиной и телевизором."
"Перед казнью стало известно, что Даррелл Рич планировал быть похороненным на кладбище «Cottonwood Cemetery» в городе Коттонвуд на расстоянии всего лишь 30 м от места захоронения одной из его жертв — 11-летней Аннет Селикс.","Перед казнью стало известно, что Даррелл Рич планировал быть похороненным на кладбище «Cottonwood Cemetery» в городе Коттонвуд на расстоянии всего лишь 30 метров от места захоронения одной из его жертв — 11-летней Аннет Селикс."
"Обычно измеряется в кг или тоннах в г, при обычной плотности высадки 1100—1400 растений на гектар.","Обычно измеряется в килограммах или тоннах в год, при обычной плотности высадки 1100—1400 растений на гектар."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"д. расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Паж, к западу от автодороги 24Н-071, на расстоянии примерно 17 км (по прямой) к западу от города Юрьевца, административного центра района.","Деревня расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Паж, к западу от автодороги 24Н-071, на расстоянии примерно 17 километров (по прямой) к западу от города Юрьевца, административного центра района."
"Мавзолей представляет собой однокупольное сооружение центрической композиции площадью 14х12 м и высотой 24 м.","Мавзолей представляет собой однокупольное сооружение центрической композиции площадью 14х12 метров и высотой 24 метра."
"В 1924 г Альфред Неуланд принял участие во вторых в карьере Олимпийских играх и завоевал серебряную медаль в весовой категории до 75 кг.","В 1924 году Альфред Неуланд принял участие во вторых в карьере Олимпийских играх и завоевал серебряную медаль в весовой категории до 75 килограммов."
"Размеры — 170 на 50 км.","Размеры — 170 на 50 километров."
"Толщина вечной мерзлоты достигает 400 м.","Толщина вечной мерзлоты достигает 400 метров."
"В июле бригада Анатолия Гребенкина закончила монтаж и тут же бригада бурового мастера В. В. Романова начала отсчет первых м проходки Ямбургской скважины.","В июле бригада Анатолия Гребенкина закончила монтаж и тут же бригада бурового мастера В. В. Романова начала отсчет первых метров проходки Ямбургской скважины."
"д. находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Медведицы, на расстоянии примерно 42 км (по прямой) к востоко-юго-востоку от посёлка городского типа Рамешки, административного центра округа.","Деревня находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Медведицы, на расстоянии примерно 42 километров (по прямой) к востоко-юго-востоку от посёлка городского типа Рамешки, административного центра округа."
"Абсолютная выс. — 129 м над уровнем моря.","Абсолютная высота — 129 метров над уровнем моря."
"Улица Пи́йскопи (эст. Piiskopi tänav — «Епископская»), Дугласская улица (нем. Douglasstraße), до 1935 года улица Ду́глазе (эст. Duglase tänav, ранее также улица Ту́глазе (эст. Tuglase tänav)), в 1948—1989 гг улица Ка́ллаку (эст. Kallaku tänav) — короткая (86 м) улица в историческом районе Старый город Таллина, на Вышгороде, между площадями Кирику и Лосси.","Улица Пи́йскопи (эст. Piiskopi tänav — «Епископская»), Дугласская улица (нем. Douglasstraße), до 1935 года улица Ду́глазе (эст. Duglase tänav, ранее также улица Ту́глазе (эст. Tuglase tänav)), в 1948—1989 годах улица Ка́ллаку (эст. Kallaku tänav) — короткая (86 метров) улица в историческом районе Старый город Таллина, на Вышгороде, между площадями Кирику и Лосси."
"На Летних Олимпийских играх 1960 года участвовал в марафоне, заняв 32-е место с результатом 2:29:45, а на Летних Олимпийских играх 1964 года — в беге на 10 000 м, заняв 28-е место с результатом 31:00.6.","На Летних Олимпийских играх 1960 года участвовал в марафоне, заняв 32-е место с результатом 2:29:45, а на Летних Олимпийских играх 1964 года — в беге на 10 000 метров, заняв 28-е место с результатом 31:00.6."
"Его личный рекорд в марафонском беге — 2:15:40 в марафоне в Беппу, а на 10 000 м — 29:10.4 на треке, оба забега были сделаны в 1963 г.","Его личный рекорд в марафонском беге — 2:15:40 в марафоне в Беппу, а на 10 000 метров — 29:10.4 на треке, оба забега были сделаны в 1963 году."
"Золотая медаль игр 2024 года весит 529 г, 6 г из которых (1,13 %) — золото, которым покрыта медаль, 18 г — железо и 505 г (более 95,4 %) — серебро.","Золотая медаль игр 2024 года весит 529 граммов, 6 граммов из которых (1,13 %) — золото, которым покрыта медаль, 18 граммов — железо и 505 граммов (более 95,4 %) — серебро."
"серебр. медаль весит 525 г (507 г серебра и 18 г железа), её стоимость составляет предположительно 486 $.","Серебряная медаль весит 525 граммов (507 граммов серебра и 18 граммов железа), её стоимость составляет предположительно 486 $."
"бронз. медаль весит 455 г (415,15 г меди, 21,85 г цинка и 18 г железа); её стоимость — примерно 13 $.","Бронзовая медаль весит 455 граммов (415,15 граммов меди, 21,85 граммов цинка и 18 граммов железа); её стоимость — примерно 13 $."
"На дьяковскую церковь сориентировали ниж. марш южного крыльца церкви Вознесения, отвернув ось крыльца от оси церкви Вознесения на 4 °.","На дьяковскую церковь сориентировали нижний марш южного крыльца церкви Вознесения, отвернув ось крыльца от оси церкви Вознесения на 4 градуса."
"Церковь выполнена из кирпича с многочисленными белокаменными элементами декора в виде центрического храма-башни; её выс. составляет 62 м.","Церковь выполнена из кирпича с многочисленными белокаменными элементами декора в виде центрического храма-башни; её высота составляет 62 метра."
"Внутреннее пространство храма сравнительно невелико — чуть более 100 квадратных м.","Внутреннее пространство храма сравнительно невелико — чуть более 100 квадратных метров."
"В 1970-е гг. вокруг церкви Вознесения был снят культурный слой высотой до м.","В 1970-е годы вокруг церкви Вознесения был снят культурный слой высотой до метра."
"Берег заболотился, образовались промоины на 2 м выше родников.","Берег заболотился, образовались промоины на 2 метра выше родников."
"На мн. км прибрежные территории покрыты лесами.","На многие километры прибрежные территории покрыты лесами."
"д. находится в центральной части Костромской области, в подзоне южной тайги, на правом берегу реки Нозьмы, на расстоянии приблизительно 15 км (по прямой) к юго-западу от Парфеньева, административного центра района.","Деревня находится в центральной части Костромской области, в подзоне южной тайги, на правом берегу реки Нозьмы, на расстоянии приблизительно 15 километров (по прямой) к юго-западу от Парфеньева, административного центра района."
"Находится также в непосредственной близости (3 км) от посёлка Николо-Полома и одноимённой станции железнодорожной линии Буй — Свеча Северной железной дороги.","Находится также в непосредственной близости (3 километра) от посёлка Николо-Полома и одноимённой станции железнодорожной линии Буй — Свеча Северной железной дороги."
"д. находится в центральной части области, в зоне хвойно-широколиственных лесов, к западу от реки Пажи, при автодороге 78Н-0953, на расстоянии примерно 14 км (по прямой) к западо-юго-западу от города Ярославля, административного центра области и района.","Деревня находится в центральной части области, в зоне хвойно-широколиственных лесов, к западу от реки Пажи, при автодороге 78Н-0953, на расстоянии примерно 14 километров (по прямой) к западо-юго-западу от города Ярославля, административного центра области и района."
"Абсолютная выс. — 145 м над уровнем моря.","Абсолютная высота — 145 метров над уровнем моря."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"Находится в центральной части Белгородской области, в лесостепной зоне, в пределах Среднерусской возвышенности, на правом берегу реки Корочи, к западу от автодороги 14К-13, на расстоянии примерно 5 км (по прямой) к юго-юго-западу от города Корочи, административного центра района.","Находится в центральной части Белгородской области, в лесостепной зоне, в пределах Среднерусской возвышенности, на правом берегу реки Корочи, к западу от автодороги 14К-13, на расстоянии примерно 5 километров (по прямой) к юго-юго-западу от города Корочи, административного центра района."
