question,answer
"Агтепе (азерб. Ağtəpə) — с. Джебраильском районе Азербайджана.","Агтепе (азерб. Ağtəpə) — село Джебраильском районе Азербайджана."
"с. было основано близ местности Агтепе, от которого и получило своё назв..","Село было основано близ местности Агтепе, от которого и получило своё название."
"с. расположено в Минбашылинском сельском административно-территориальном округе Джебраильского района.","Село расположено в Минбашылинском сельском административно-территориальном округе Джебраильского района."
"располож. на равнине, в 4 км к югу от города Джебраил, на правом берегу реки Чайлаг (левый приток Аракса).","Расположенное на равнине, в 4 км к югу от города Джебраил, на правом берегу реки Чайлаг (левый приток Аракса)."
"с. было основано семьями из села Дашвейсалли, расположенного севернее, в 30-ых гг. XX вв. близ местности Агтепе.","Село было основано семьями из села Дашвейсалли, расположенного севернее, в 30-ых гг. XX века близ местности Агтепе."
"В советские гг. с. входило в состав Джебраильского района Азербайджанской ССР.","В советские годы село входило в состав Джебраильского района Азербайджанской ССР."
"20 октября 2020 года в видеообращении к нации през. Азербайджана Ильхам Алиев объявил, что азерб. армия освободила с. Агтепе Джебраильского района.","20 октября 2020 года в видеообращении к нации президент Азербайджана Ильхам Алиев объявил, что Азербайджанская армия освободила село Агтепе Джебраильского района."
"Староселье (укр. Старосілля) — с. на Украине, находится в Иваничевском районе Волынской области.","Староселье (укр. Старосілля) — село на Украине, находится в Иваничевском районе Волынской области."
"нас. по переписи 2001 года составляет 371 чел..","Население по переписи 2001 года составляет 371 человек."
"Занимает пл. 6,5 км².","Занимает площадь 6,5 км²."
"В 1946 г указом ПВС УССР с. Ляхов переименовано в Староселье.","В 1946 году указом ПВС УССР село Ляхов переименовано в Староселье."
"«Секре́тные материа́лы» (англ. The X-Files) — амер. научно-фантастический телесериал, созд. Крисом Картером.","«Секре́тные материа́лы» (англ. The X-Files) — американский научно-фантастический телесериал, созданный Крисом Картером."
"ок. 50 эпизодов сериала были написаны Фрэнком Спотницем.","Около 50 эпизодов сериала были написаны Фрэнком Спотницем."
"В сериале спецагенты ФБР Фокс Малдер и Дана Скалли работают в отделе «Секретные мат-лы», специализирующемся на странных нераскрытых делах, связанных с паранормальными явлениями.","В сериале спецагенты ФБР Фокс Малдер и Дана Скалли работают в отделе «Секретные материалы», специализирующемся на странных нераскрытых делах, связанных с паранормальными явлениями."
"Малдер верит в существование инопланетян и пр. сверхъестественные вещи, в то время как Скалли, по своей натуре являясь скептиком, пропагандирует во всём науч. подход и зачастую не соглашается с гипотезами своего напарника.","Малдер верит в существование инопланетян и прочие сверхъестественные вещи, в то время как Скалли, по своей натуре являясь скептиком, пропагандирует во всём научный подход и зачастую не соглашается с гипотезами своего напарника."
"В доп. к основной сюжетной линии примерно две трети сериала составляют истории о так называемых «монстрах недели».","В дополнение к основной сюжетной линии примерно две трети сериала составляют истории о так называемых «монстрах недели»."
"В восьмом и девятом сезоне центр. место в сериале занимает Джиллиан Андерсон, в то время как Дэвид Духовны появляется лишь эпизодически.","В восьмом и девятом сезоне центральное место в сериале занимает Джиллиан Андерсон, в то время как Дэвид Духовны появляется лишь эпизодически."
"На основе сериала было снято два полнометражных фильма: «Секретные мат-лы: Борьба за будущее», выпущенный в 1998 г, и «Секретные мат-лы: Хочу верить» 2008 года.","На основе сериала было снято два полнометражных фильма: «Секретные материалы: Борьба за будущее», выпущенный в 1998 году, и «Секретные материалы: Хочу верить» 2008 года."
"К моменту окончания сериал «Секретные мат-лы» стал самым продолжительным научно-фантастическим сериалом в истории телевизионного вещания США, хотя впосл. он был превзойдён такими проектами, как «Звёздные врата: SG-1» и «Тайны Смолвиля».","К моменту окончания сериал «Секретные материалы» стал самым продолжительным научно-фантастическим сериалом в истории телевизионного вещания США, хотя впоследствии он был превзойдён такими проектами, как «Звёздные врата: SG-1» и «Тайны Смолвиля»."
"24 октября 2016 года сериал был продлён на одиннадцатый сезон, к-рый состоит из десяти серий.","24 октября 2016 года сериал был продлён на одиннадцатый сезон, который состоит из десяти серий."
"Сериал «Секретные мат-лы» повествует о работе и личной жизни специальных агентов Федерального Бюро Расследований Фокса Малдера и Даны Скалли.","Сериал «Секретные материалы» повествует о работе и личной жизни специальных агентов Федерального Бюро Расследований Фокса Малдера и Даны Скалли."
"Малдер — талантливый сыщик, твёрдо верящий во всё сверхъестественное, в т. числе в существование разумной внеземной жизни и её присутствие на планете Земля.","Малдер — талантливый сыщик, твёрдо верящий во всё сверхъестественное, в том числе в существование разумной внеземной жизни и её присутствие на планете Земля."
"Его вера в паранормальные явления проистекает из многолетнего опыта, к-рый начинается с похищения сестры Саманты (англ. Samantha) инопланетянами.","Его вера в паранормальные явления проистекает из многолетнего опыта, который начинается с похищения сестры Саманты (англ. Samantha) инопланетянами."
"Хотя она и представляет альтернативу мнению Малдера, Скалли редко может полностью опровергнуть его теории, из-за чего в течение сериала мировоззрение Даны неск. изменяется.","Хотя она и представляет альтернативу мнению Малдера, Скалли редко может полностью опровергнуть его теории, из-за чего в течение сериала мировоззрение Даны несколько изменяется."
"Основная ч. истории сосредотачивается на усилиях спецагентов, направленных на раскрытие правительственного заговора.","Основная часть истории сосредотачивается на усилиях спецагентов, направленных на раскрытие правительственного заговора."
"наиб. активным членом Консорциума является Курильщик (англ. Cigarette Smoking Man), безжалостный убийца и властный политик, гл. антагонист сериала.","Наиболее активным членом Консорциума является Курильщик (англ. Cigarette Smoking Man), безжалостный убийца и властный политик, главный антагонист сериала."
"В финальных кадрах последней серии 11-го сезона Курильщик на пирсе стреляет в Уильяма, к-рый падает в воду, после чего Малдер убивает Курильщика, и вместе со Скалли оплакивает гибель сына, но Уильям выныривает из воды на значительном удалении от места падения.","В финальных кадрах последней серии 11-го сезона Курильщик на пирсе стреляет в Уильяма, который падает в воду, после чего Малдер убивает Курильщика, и вместе со Скалли оплакивает гибель сына, но Уильям выныривает из воды на значительном удалении от места падения."
"ч. из них относится к основной сюжетной линии, называемой «мифологией сериала», к-рый на протяжении всех сезонов ведёт к своему логическому завершению и повествует о т., как Малдер и Скалли пытаются раскрыть тайны секретной правительственной организации, располагающей фактами о прибытии на Землю инопланетных цивилизаций.","Часть из них относится к основной сюжетной линии, называемой «мифологией сериала», которая на протяжении всех сезонов ведёт к своему логическому завершению и повествует о том, как Малдер и Скалли пытаются раскрыть тайны секретной правительственной организации, располагающей фактами о прибытии на Землю инопланетных цивилизаций."
"Тем не менее некоторые «монстры недели» могут быть косвенно связаны с сюжетными линиями «мифологии», напр., в т., что касается заговоров и интриг внутри ФБР и правительства США, личной жизни главных героев и второстепенных персонажей, ключевых именно для «мифологии».","Тем не менее некоторые «монстры недели» могут быть косвенно связаны с сюжетными линиями «мифологии», например, в том, что касается заговоров и интриг внутри ФБР и правительства США, личной жизни главных героев и второстепенных персонажей, ключевых именно для «мифологии»."
"Поэтому для всестороннего понимания и оценки художественной ценности сериала необходимо смотреть все его серии и даже неск. абстрагироваться от какого-либо разделения на «мифологические» и «немифологические».","Поэтому для всестороннего понимания и оценки художественной ценности сериала необходимо смотреть все его серии и даже несколько абстрагироваться от какого-либо разделения на «мифологические» и «немифологические»."
"В 1992 г он написал сценарий пилотного эпизода.","В 1992 году он написал сценарий пилотного эпизода."
"первонач. предложение Картера «Секретных материалов» было отклонено руководством Fox.","Первоначальное предложение Картера «Секретных материалов» было отклонено руководством Fox."
"В 1993 г его менеджер, Мелани Грин, дала ему сценарий пилотного эпизода «Секретных материалов».","В 1993 году его менеджер, Мелани Грин, дала ему сценарий пилотного эпизода «Секретных материалов»."
"В то время как кастинг-дир. сериала позитивно воспринял кандидатуру Духовны, Картер посчитал, что Дэвид не особенно умён.","В то время как кастинг-директор сериала позитивно воспринял кандидатуру Духовны, Картер посчитал, что Дэвид не особенно умён."
"В конце концов, иск был удовлетворён, и Духовны получил компенсацию в размере ок. 20 млн долл..","В конце концов, иск был удовлетворён, и Духовны получил компенсацию в размере около 20 миллионов долларов."
"После урегулирования спора о контракте Духовны перестал принимать пост. участие в сериале после седьмого сезона.","После урегулирования спора о контракте Духовны перестал принимать постоянное участие в сериале после седьмого сезона."
"Картер и большинство фанатов чувствовали, что сериал подошёл к своему естественному концу с уходом Духовны, но было решено, что Малдер будет похищен в конце седьмого сезона и вернётся в 12 эпизодах в следующем г.","Картер и большинство фанатов чувствовали, что сериал подошёл к своему естественному концу с уходом Духовны, но было решено, что Малдер будет похищен в конце седьмого сезона и вернётся в 12 эпизодах в следующем году."
"На роль Доггетта прослушивались более 100 актёров, но только ок. 10 из них были рассмотрены серьёзно.","На роль Доггетта прослушивались более 100 актёров, но только около 10 из них были рассмотрены серьёзно."
"Картер считал, что сериал может продолжаться ещё десять лет с новыми главными героями, и, соответственно, вступительные титры были переработаны для восьмого и девятого сезона, чтобы подчеркнуть новых персонажей (вместе с Пиледжи, к-рый, наконец, был указан в качестве главного героя).","Картер считал, что сериал может продолжаться ещё десять лет с новыми главными героями, и, соответственно, вступительные титры были переработаны для восьмого и девятого сезона, чтобы подчеркнуть новых персонажей (вместе с Пиледжи, который, наконец, был указан в качестве главного героя)."
"Присутствие Доггетта не дало сериалу повышение рейтингов, на к-рый надеялись руководители телесети.","Присутствие Доггетта не дало сериалу повышение рейтингов, на которое надеялись руководители телесети."
"Однако, неспособный найти подходящие места для многих сцен, он решил «пойти туда, где хорошие леса», и перенёс произ-во в Ванкувер.","Однако, неспособный найти подходящие места для многих сцен, он решил «пойти туда, где хорошие леса», и перенёс производство в Ванкувер."
"Съёмки сериала в Ванкувере продолжались в течение первых пяти сезонов; затем, начиная с шестого сезона, произ-во переместилось в Лос-Анджелес.","Съёмки сериала в Ванкувере продолжались в течение первых пяти сезонов; затем, начиная с шестого сезона, производство переместилось в Лос-Анджелес."
"Сезон закончился в мае 1998 года финальным эпизодом «кон.» в Ванкувере и финальным эпизодом с участием многих первых членов команды, вкл. режиссёра и продюсера Р. В. Гудвина и его жену Шейлу Ларкен, сыгравшую Маргарет Скалли.","Сезон закончился в мае 1998 года финальным эпизодом «Конец» в Ванкувере и финальным эпизодом с участием многих первых членов команды, включая режиссёра и продюсера Р. В. Гудвина и его жену Шейлу Ларкен, сыгравшую Маргарет Скалли."
"Вступительная заставка была создана в 1993 г в течение первого сезона и оставалась неизменной, пока Духовны не покинул сериал.","Вступительная заставка была создана в 1993 году в течение первого сезона и оставалась неизменной, пока Духовны не покинул сериал."
"Последнее было создано, когда Картер нашёл видеооператора, к-рый смог создать этот эффект.","Последнее было создано, когда Картер нашёл видеооператора, который смог создать этот эффект."
"Заставка была чрезвычайно популярна и получила свою первую премию Эмми за выдающийся графич. дизайн и последовательность титров.","Заставка была чрезвычайно популярна и получила свою первую премию Эмми за выдающийся графический дизайн и последовательность титров."
"В 2017 г Джеймс Харизма из Paste поместил вступительную заставку сериала на восьмое место в списке 75 лучших телевизионных вступительных заставок всех времён.","В 2017 году Джеймс Харизма из Paste поместил вступительную заставку сериала на восьмое место в списке 75 лучших телевизионных вступительных заставок всех времён."
"Заставка заканчивается тэглайном «The Truth Is Out There», к-рый использовался для большинства серий.","Заставка заканчивается тэглайном «The Truth Is Out There», который использовался для большинства серий."
"Список персонажей сериала «Секретные мат-лы»","Список персонажей сериала «Секретные материалы»"
"Митч Пиледжи — Уолтер Скиннер — зам. Директора ФБР","Митч Пиледжи — Уолтер Скиннер — заместитель Директора ФБР"
"Уильям Б. Дэвис — Курильщик (1—7, 9—11 сезон) — гл. антагонист сериала.","Уильям Б. Дэвис — Курильщик (1—7, 9—11 сезон) — главный антагонист сериала."
"«Секретные мат-лы» получил положительные отзывы от телевизионных критиков, мн. называли его одним из лучших сериалов, которые транслировались по американскому телевидению в 1990-х гг.","«Секретные материалы» получил положительные отзывы от телевизионных критиков, многие называли его одним из лучших сериалов, которые транслировались по американскому телевидению в 1990-х годах."
"Во время показа второго сезона шоу Entertainment Weekly назвала «Секретные мат-лы» «программой года» в 1994 г, заявив, что „Секретные мат-лы“ - самый атмосферный фильм на телевидении.","Во время показа второго сезона шоу Entertainment Weekly назвала «Секретные материалы» «программой года» в 1994 году, заявив, что „Секретные материалы“ - самый атмосферный фильм на телевидении."
"Она высоко оценила новые дополнения к серии с мифологией и пришла к выводу, что «мн. отдельные эпизоды теперь выглядят как классические».","Она высоко оценила новые дополнения к серии с мифологией и пришла к выводу, что «многие отдельные эпизоды теперь выглядят как классические»."
"За всё время трансляции сериал «Секретные мат-лы» участвовал в 212 номинациях и получил 96 наград.","За всё время трансляции сериал «Секретные материалы» участвовал в 212 номинациях и получил 96 наград."
"В 1997 г «Секретные мат-лы» получил премию «Спутник» за лучший телевизионный драм. сериал, а в 1995, 1997, 1999 и 2016 гг — премию «Сатурн» за лучший телесериал, созд. для эфирного телевидения.","В 1997 году «Секретные материалы» получил премию «Спутник» за лучший телевизионный драматический сериал, а в 1995, 1997, 1999 и 2016 годах — премию «Сатурн» за лучший телесериал, созданный для эфирного телевидения."
"офиц. сайт (англ.)","Официальный сайт (англ.)"
"Имелля (устар. Имелма) — р. в России, протекает в Кувандыкском районе Оренбургской области.","Имелля (устар. Имелма) — река в России, протекает в Кувандыкском районе Оренбургской области."
"дл. реки 17 км.","Длина реки 17 км."
"По данным государственного водного реестра России относится к Уральскому бассейновому округу, водохозяйственный участок реки — Сакмара от истока до впадения реки б. Ик, речной подбассейн реки — Подбассейн отсутствует.","По данным государственного водного реестра России относится к Уральскому бассейновому округу, водохозяйственный участок реки — Сакмара от истока до впадения реки Большой Ик, речной подбассейн реки — Подбассейн отсутствует."
"Речной бассейн реки — Урал (рос. ч. бассейна).","Речной бассейн реки — Урал (российская часть бассейна)."
"вып. по ГИ — 2","Выпуск по ГИ — 2"
"Ву́ла (греч. Βούλα) — город в Греции, юж. пригород Афин.","Ву́ла (греч. Βούλα) — город в Греции, южный пригород Афин."
"Расположен на Афинской равнине на высоте 5 м над уровнем моря на побережье залива Сароникос в 16 км к югу от центра Афины, площади Омониас, и в 20 км к юго-западу от международного аэропорта «Элефтериос Венизелос» у подножия Имитоса.","Расположен на Афинской равнине на высоте 5 метров над уровнем моря на побережье залива Сароникос в 16 километрах к югу от центра Афины, площади Омониас, и в 20 километрах к юго-западу от международного аэропорта «Элефтериос Венизелос» у подножия Имитоса."
"адм. центр общины (дима) Вари-Вула-Вулиагмени в периферийной единице Восточной Аттике в периферии Аттике.","Административный центр общины (дима) Вари-Вула-Вулиагмени в периферийной единице Восточной Аттике в периферии Аттике."
"нас. 28 364 жителя по переписи 2011 года.","Население 28 364 жителя по переписи 2011 года."
"пл. 8,787 квадратного км.","Площадь 8,787 квадратного километра."
"р-н обитаем в конце неолита (ок. 3000 года до н. э.) и в микенский период.","Район обитаем в конце неолита (ок. 3000 года до н. э.) и в микенский период."
"назв. указывает на существование в деме соляных разработок (αλυκή).","Название указывает на существование в деме соляных разработок (αλυκή)."
"В 2000-е гг. при раскопках близ проспекта Варис-Коропиу (Βάρης Κορωπίου) обнаружен комплекс зданий классического периода (V—IV вв. до н. э.), к-рый считается агорой Гал Эксонидских.","В 2000-е годы при раскопках близ проспекта Варис-Коропиу (Βάρης Κορωπίου) обнаружен комплекс зданий классического периода (V—IV века до н. э.), который считается агорой Гал Эксонидских."
"Комплекс площадью 1500 квадратных м состоит из 12 комнат, святилища и колодца.","Комплекс площадью 1500 квадратных метров состоит из 12 комнат, святилища и колодца."
"совр. город возник в 1920-х гг.","Современный город возник в 1920-х годах."
"В 1929—1935 гг относился к сообществу Вари.","В 1929—1935 годах относился к сообществу Вари."
"В 1935 г стал самостоятельным сообществом.","В 1935 году стал самостоятельным сообществом."
"В 1982 г сообщество было признано общиной (димом).","В 1982 году сообщество было признано общиной (димом)."
"Вулу пересекает приморский просп. Констандину-Караманли (Κωνσταντίνου Καραμανλή), переходящий в просп. Посидонос.","Вулу пересекает приморский проспект Констандину-Караманли (Κωνσταντίνου Καραμανλή), переходящий в проспект Посидонос."
"Вулу пересекают проспекты Вулиагменис, ч. национальной дороги ΕΟ91, Варис-Варкизис (Βάρης Βαρκιζης).","Вулу пересекают проспекты Вулиагменис, часть национальной дороги ΕΟ91, Варис-Варкизис (Βάρης Βαρκιζης)."
"Самотуги (укр. Самотуги) — с. в Корюковском районе Черниговской области Украины.","Самотуги (укр. Самотуги) — село в Корюковском районе Черниговской области Украины."
"нас. 115 чел..","Население 115 человек."
"Занимает пл. 0,827 км².","Занимает площадь 0,827 км²."
"адм. центр — город Банда-Ачех.","Административный центр — город Банда-Ачех."
"По территории провинции протекает одноим. р..","По территории провинции протекает одноимённая река."
"Во время и после периода голландской оккупации Индонезии нас. Ачеха боролось за независимость.","Во время и после периода голландской оккупации Индонезии население Ачеха боролось за независимость."
"4 дек. 1976 года провозглашено создание гос-ва Ачех, к-рый было сразу же пресечено силой центральными индонезийскими властями.","4 декабря 1976 года провозглашено создание Государства Ачех, которое было сразу же пресечено силой центральными индонезийскими властями."
"Начавшиеся после отставки Сухарто либерально-демократические реформы, а также изменения в индонезийских вооруженных силах способствовали созданию более благоприятных условий для мирных переговоров; впервые с инициативой провести их выступила Юха Кристенсен, фин. активист-миротворец, а затем официально содействовали финляндская неправительственная орг-ция «Инициатива по управлению кризисами» во главе с бывшим президентом Финляндии Мартти Ахтисаари.","Начавшиеся после отставки Сухарто либерально-демократические реформы, а также изменения в индонезийских вооруженных силах способствовали созданию более благоприятных условий для мирных переговоров; впервые с инициативой провести их выступила Юха Кристенсен, финский активист-миротворец, а затем официально содействовали финляндская неправительственная организация «Инициатива по управлению кризисами» во главе с бывшим президентом Финляндии Мартти Ахтисаари."
"В то же время рук-во главного движения повстанцев, «Свободный Ачех», претерпело изменения, и индонезийские военные нанесли ему такой огромный урон, что ему пришлось вести переговоры с центральным правительством.","В то же время руководство главного движения повстанцев, «Свободный Ачех», претерпело изменения, и индонезийские военные нанесли ему такой огромный урон, что ему пришлось вести переговоры с центральным правительством."
"15 августа 2005 года в Хельсинки было подписано мирное соглашение («Меморандум о взаимопонимании») между властями страны и группировкой, к-рый положило кон. 30-летней гражданской войне в провинции, в ходе которой погибло ок. 15 000 чел., большинство из которых — мирные жители.","15 августа 2005 года в Хельсинки было подписано мирное соглашение («Меморандум о взаимопонимании») между властями страны и группировкой, которое положило конец 30-летней гражданской войне в провинции, в ходе которой погибло около 15 000 человек, большинство из которых — мирные жители."
"Взамен Ачеху предоставлен статус «особой автономии», и пр-во вывело войска из региона.","Взамен Ачеху предоставлен статус «особой автономии», и правительство вывело войска из региона."
"Кроме того, пр-во обязалось освободить всех повстанцев, находящихся в индонезийских тюрьмах, и предоставило местным властям больший контроль над природными ресурсами (природный газ, лес и кофе), а гражданам Ачеха — право на создание местных политических партий для представления своих интересов.","Кроме того, правительство обязалось освободить всех повстанцев, находящихся в индонезийских тюрьмах, и предоставило местным властям больший контроль над природными ресурсами (природный газ, лес и кофе), а гражданам Ачеха — право на создание местных политических партий для представления своих интересов."
"Защитники прав чел. выразили протест в связи с тем, что было прекращено рассмотрение предыдущих нарушений прав чел. в провинции.","Защитники прав человека выразили протест в связи с тем, что было прекращено рассмотрение предыдущих нарушений прав человека в провинции."
"Накануне индонезийское пр-во вывело из Ачеха ок. полутора тыс. полицейских.","Накануне индонезийское правительство вывело из Ачеха около полутора тысяч полицейских."
"По итогам соглашения к 2006 г все индонезийские полицейские и военные покинули Ачех.","По итогам соглашения к 2006 году все индонезийские полицейские и военные покинули Ачех."
"Теуку Искандар, уч. и лексикограф","Теуку Искандар, ученый и лексикограф"
"офиц. страница (неопр.).","официальная страница (неопр.)."
"Рене Вермандель (нидерл. René Vermandel; 23 марта 1893, Зелзате, Бельгия — 20 апреля 1958, Андерлехт, Бельгия) — бельг. профессиональный шоссейный велогонщик в 1920—1931 гг.","Рене Вермандель (нидерл. René Vermandel; 23 марта 1893, Зелзате, Бельгия — 20 апреля 1958, Андерлехт, Бельгия) — бельгийский профессиональный шоссейный велогонщик в 1920—1931 годах."
"Бу́товский полиго́н — историч. наименование урочища, известного как одно из мест массовых казней и захоронений жертв сталинских репрессий и расположенного рядом с посёлками городского типа Боброво и Дрожжино Ленинского городского округа Московской области, где, согласно результатам исследований архивно-следственных документов, в 1930—1950-х гг были расстреляны более двадцати тыс. чел..","Бу́товский полиго́н — историческое наименование урочища, известного как одно из мест массовых казней и захоронений жертв сталинских репрессий и расположенного рядом с посёлками городского типа Боброво и Дрожжино Ленинского городского округа Московской области, где, согласно результатам исследований архивно-следственных документов, в 1930—1950-х годах были расстреляны более двадцати тысяч человек."
"Перечень из 20 761 чел., расстрелянного в августе 1937 — октябре 1938 годов (время большинства казней), известен поимённо.","Перечень из 20 761 человека, расстрелянного в августе 1937 — октябре 1938 годов (время большинства казней), известен поимённо."
"Патриарх моск. и всея Руси Алексий II назвал Бутовский полигон «Русской Голгофой».","Патриарх Московский и всея Руси Алексий II назвал Бутовский полигон «Русской Голгофой»."
"Среди захороненных на полигоне — ок. тыс. представителей духовенства: как Русской церкви (православных различной юрисдикционной принадлежности), так и иных конфессий.","Среди захороненных на полигоне — около тысячи представителей духовенства: как Русской церкви (православных различной юрисдикционной принадлежности), так и иных конфессий."
