question,answer
"В 2000 г басист Чжон Джехван (Jaehwan) оставил группу в связи с прохождением обязательной военной службы, но группа продолжила без него.","В 2000 году басист Чжон Джехван (Jaehwan) оставил группу в связи с прохождением обязательной военной службы, но группа продолжила без него."
"В т. же г, группа объявила себя анти-Со Тхэджи-группой и дала живой концерт, чтобы отметить это событие.","В том же году, группа объявила себя анти-Со Тхэджи-группой и дала живой концерт, чтобы отметить это событие."
"В апреле 2001 года группа выпускает кавер всего альбома Sex Pistols Never Mind The Bollocks Here's The Sex Pistols, получивший назв. Never Mind The Sex Pistols Here's The No Brain.","В апреле 2001 года группа выпускает кавер всего альбома Sex Pistols Never Mind The Bollocks Here's The Sex Pistols, получивший название Never Mind The Sex Pistols Here's The No Brain."
"неск. месяцев спустя, группа выпустила альбом Viva No Brain.","Несколько месяцев спустя, группа выпустила альбом Viva No Brain."
"Группа создала небольшой междунар. инцидент, когда Ли Сенгву (Seongwoo), солист группы, разорвал япон. военный императорский флаг во время пения корейского национального гимна.","Группа создала небольшой международный инцидент, когда Ли Сенгву (Seongwoo), солист группы, разорвал японский военный императорский флаг во время пения корейского национального гимна."
"В т. же г, Ча Сенгву (Seungwoo) покинул группу.","В том же году, Ча Сенгву (Seungwoo) покинул группу."
"Группа пригласила Джонга Минджуна (Jeong Minjun), ранее выступавшего в Real Sshang Noms и Samchung, и записала альбом Goodbye, Mary Poppins, к-рый был выпущен в июне 2003 года.","Группа пригласила Джонга Минджуна (Jeong Minjun), ранее выступавшего в Real Sshang Noms и Samchung, и записала альбом Goodbye, Mary Poppins, который был выпущен в июне 2003 года."
"Реакция была особенно сильной, так как в 2005 г, будучи мэром Сеула, Ли призывал составить чёрный список независимых музыкантов.","Реакция была особенно сильной, так как в 2005 году, будучи мэром Сеула, Ли призывал составить чёрный список независимых музыкантов."
"В 2013 г они приняли участие в фестивале en:SXSW.","В 2013 году они приняли участие в фестивале en:SXSW."
"Группа пригласила его на свой след. концерт в Бруклине.","Группа пригласила его на свой следующий концерт в Бруклине."
"Группа подписала контракт со Стайном на вып. альбома на Sire Records.","Группа подписала контракт со Стайном на выпуск альбома на Sire Records."
"В т. же г No Brain стали одними из хэдлайнеров на фестивале V-ROX во Владивостоке.","В том же году No Brain стали одними из хэдлайнеров на фестивале V-ROX во Владивостоке."
"Мера Хаусдорфа — собирательное назв. класса мер, определённых на борелевской","Мера Хаусдорфа — собирательное название класса мер, определённых на борелевской"
"Уче́бный язы́к программи́рования — яз. программирования, предназначенный для обучения.","Уче́бный язы́к программи́рования — язык программирования, предназначенный для обучения."
"Набирает популярность созд. в Массачусетском технологическом институте яз. визуального программирования Scratch и тому подобные среды программирования.","Набирает популярность созданный в Массачусетском технологическом институте язык визуального программирования Scratch и тому подобные среды программирования."
"Учебный яз. должен обеспечивать простоту, ясность и удобочитаемость конструкций.","Учебный язык должен обеспечивать простоту, ясность и удобочитаемость конструкций."
"Учебный яз. программирования должен обеспечивать плавный переход от псевдокода к собственно программированию.","Учебный язык программирования должен обеспечивать плавный переход от псевдокода к собственно программированию."
"Альтернативой относительно трудоёмким для изучения комплексным языкам программирования общего назначения могут составить простые миниязыки, в которых, для наглядности, имеется графич. исполнитель, вроде черепашки в Лого — первом и одном из самых известных таких языков.","Альтернативой относительно трудоёмким для изучения комплексным языкам программирования общего назначения могут составить простые миниязыки, в которых, для наглядности, имеется графический исполнитель, вроде черепашки в Лого — первом и одном из самых известных таких языков."
"Под влиянием этой критики создатели Бейсика Джон Кемени и Томас Курц в 1975 г расширили яз. структурными средствами и отказались от практики использования GOTO.","Под влиянием этой критики создатели Бейсика Джон Кемени и Томас Курц в 1975 году расширили язык структурными средствами и отказались от практики использования GOTO."
"В 1980-х гг они создали обновлённый вариант языка, названный True BASIC.","В 1980-х годах они создали обновлённый вариант языка, названный True BASIC."
"BASIC-256 довольно близкий к «классическому» бейсик, созд. в ответ на статью Дэвида Брина «Почему Джонни не умеет программировать».","BASIC-256 довольно близкий к «классическому» бейсик, созданный в ответ на статью Дэвида Брина «Почему Джонни не умеет программировать»."
"Доступна бесплатная образоват. экспресс-версия Visual Basic .NET.","Доступна бесплатная образовательная экспресс-версия Visual Basic .NET."
"Этот яз. можно рассматривать как диалект Лиспа — языка, с которого началось функц. программирование.","Этот язык можно рассматривать как диалект Лиспа — языка, с которого началось функциональное программирование."
"Хотя этот яз. более известен своей черепашьей графикой и рассматривается как первый из графических исполнителей, но такие черты Лиспа, как управление последовательностью действий через рекурсию и списки в качестве основной структуры данных, также остаются свойствами этого (мультипарадигмального по своей сути) языка.","Хотя этот язык более известен своей черепашьей графикой и рассматривается как первый из графических исполнителей, но такие черты Лиспа, как управление последовательностью действий через рекурсию и списки в качестве основной структуры данных, также остаются свойствами этого (мультипарадигмального по своей сути) языка."
"Хотя Пролог — яз., с которого началось логическое программирование, — редко рассматривают как яз. начального обучения, он легко осваивается теми, кто только начинает изучать программирование.","Хотя Пролог — язык, с которого началось логическое программирование, — редко рассматривают как язык начального обучения, он легко осваивается теми, кто только начинает изучать программирование."
"Простота изучения была одной из целей дизайна языка, хотя этот яз. остаётся недопонятым.","Простота изучения была одной из целей дизайна языка, хотя этот язык остаётся недопонятым."
"Одна из причин малой распространённости Пролога в начальном обучении — отсутствие в нём удобных средств работы с интерактивной графикой, к-рый не слишком гладко вписывается в чистое декларативное программирование.","Одна из причин малой распространённости Пролога в начальном обучении — отсутствие в нём удобных средств работы с интерактивной графикой, которая не слишком гладко вписывается в чистое декларативное программирование."
"совр. «академич.» диалект Лиспа — яз. Scheme — был изначально ориентирован на образование.","Современный «академический» диалект Лиспа — язык Scheme — был изначально ориентирован на образование."
"публ. этой книги не только сделала Scheme популярным языком в университетской среде, но и изменила сам подход к изучению программированию.","Публикация этой книги не только сделала Scheme популярным языком в университетской среде, но и изменила сам подход к изучению программированию."
"Этот яз. используется также в целом ряде учебников, таких как «How to Design Programs», «Programming Languages: Application and Interpretation», «Essentials of Programming Languages» и др.","Этот язык используется также в целом ряде учебников, таких как «How to Design Programs», «Programming Languages: Application and Interpretation», «Essentials of Programming Languages» и др."
"Обучению программированию с нуля, с использованием Scheme, посвящена и кн. Даниэля Фридмана «The Little Schemer», впервые изданная под названием «The Little Lisper» в 1974 г и ставшая началом своего рода трилогии.","Обучению программированию с нуля, с использованием Scheme, посвящена и книга Даниэля Фридмана «The Little Schemer», впервые изданная под названием «The Little Lisper» в 1974 году и ставшая началом своего рода трилогии."
"Первая кн., посв. языку Racket (прямому потомку Scheme), «Realm of Racket», также представляет собой учебник для детей (впрочем, эта кн. одновременно является переработанным вариантом учебника «Land of Lisp», основанного на Common Lisp).","Первая книга, посвящённая языку Racket (прямому потомку Scheme), «Realm of Racket», также представляет собой учебник для детей (впрочем, эта книга одновременно является переработанным вариантом учебника «Land of Lisp», основанного на Common Lisp)."
"Серьёзным конкурентом различным вариантам Лиспа в университетских курсах функционального программирования стал яз. Haskell.","Серьёзным конкурентом различным вариантам Лиспа в университетских курсах функционального программирования стал язык Haskell."
"Его отличает то, что он представляет собой чисто функц. яз. программирования, реализующий типизированное лямбда-исчисление, его синтаксис приближён к традиционной математической нотации.","Его отличает то, что он представляет собой чисто функциональный язык программирования, реализующий типизированное лямбда-исчисление, его синтаксис приближён к традиционной математической нотации."
"В 1991 г профессор Лувенского католического университета в Бельгии Герт Смолка начал разработку мультипарадигмального языка Oz.","В 1991 году профессор Лувенского католического университета в Бельгии Герт Смолка начал разработку мультипарадигмального языка Oz."
"яз. позволяет писать программы в стиле любой из основных распространённых парадигм программирования: как декларативных, таких как логическое и функц. программирование, так и императивных.","Язык позволяет писать программы в стиле любой из основных распространённых парадигм программирования: как декларативных, таких как логическое и функциональное программирование, так и императивных."
"Этот яз. используется как основа для обучающего курса «Concepts, Techniques, and Models of Computer Programming».","Этот язык используется как основа для обучающего курса «Concepts, Techniques, and Models of Computer Programming»."
"Этот яз. быстро начал набирать популярность в таком качестве.","Этот язык быстро начал набирать популярность в таком качестве."
"Школьный алгоритмический яз. и его реализация Е-практикум","Школьный алгоритмический язык и его реализация Е-практикум"
"КуМир (совр. диалект школьного алгоритмического языка, включает графические исполнители «Чертёжник» и «Робот»)","КуМир (современный диалект школьного алгоритмического языка, включает графические исполнители «Чертёжник» и «Робот»)"
"— янв. 2010 г. — № 126—127 (1).","— январь 2010 г. — № 126—127 (1)."
"Максимальная зарегистрированная шир. диска 130 см.","Максимальная зарегистрированная ширина диска 130 см."
"В центре диска расположена напоминающая жемчужину крупная чешуйка, за которой следуют неск. шипов.","В центре диска расположена напоминающая жемчужину крупная чешуйка, за которой следуют несколько шипов."
"Впервые новый вид был упомянут датским ихтиологом Питером Блекером в 1850 г как Trygon undulata.","Впервые новый вид был упомянут датским ихтиологом Питером Блекером в 1850 году как Trygon undulata."
"Грудные плавники этих скатов срастаются с головой, образуя тонкий ромбовидный диск, шир. которого слегка превышает длину.","Грудные плавники этих скатов срастаются с головой, образуя тонкий ромбовидный диск, ширина которого слегка превышает длину."
"Максимальная зарегистрированная шир. диска 130 см.","Максимальная зарегистрированная ширина диска 130 см."
"шир. диска новорожденных ок. 26—27 см, они крупнее по сравнению с новорожденными кольчатых хвостоколов и Himantura leoparda.","Ширина диска новорожденных около 26—27 см, они крупнее по сравнению с новорожденными кольчатых хвостоколов и Himantura leoparda."
"междунар. союз охраны природы присвоил этому виду статус сохранности «Уязвимый».","Международный союз охраны природы присвоил этому виду статус сохранности «Уязвимый»."
"Вера Северьяновна Байгушева или Янькова в 1954—1962 гг. (род. 11 сентября 1928, Новочеркасск) — сов. и рос. учёный-палеонтолог (палеозоолог), специалист по крупным позднекайнозойским млекопитающим юга Восточной Европы, участник многих экспедиций, раскопок и международных научных конференций, к. гм. н.","Вера Северьяновна Байгушева или Янькова в 1954—1962 гг. (род. 11 сентября 1928, Новочеркасск) — советский и российский учёный-палеонтолог (палеозоолог), специалист по крупным позднекайнозойским млекопитающим юга Восточной Европы, участник многих экспедиций, раскопок и международных научных конференций, кандидат геолого-минералогических наук."
"род. 11 сентября 1928 года в городе Новочеркасске.","Родилась 11 сентября 1928 года в городе Новочеркасске."
"В 1938 г переехала с матерью в Ростов-на-Дону.","В 1938 году переехала с матерью в Ростов-на-Дону."
"В 1946 г окончила десятилетку и поступила в Ростовский гос. ун-т на биолого-почвенный ф-т.","В 1946 году окончила десятилетку и поступила в Ростовский государственный университет на биолого-почвенный факультет."
"Одновременно посещала в течение одного года музыкальную школу по пению, а в 1947 г. прошла по конкурсу в Ростовское муз. уч-ще, к-рый окончила в 1952 г с отличием.","Одновременно посещала в течение одного года музыкальную школу по пению, а в 1947 г. прошла по конкурсу в Ростовское музыкальное училище, которое окончила в 1952 году с отличием."
"Ещё, учась в музыкальном уч-ще, была приглашена в оркестр Г. М. Балаева, к-рый выступал в кинотеатре «Спартак».","Ещё, учась в музыкальном училище, была приглашена в оркестр Г. М. Балаева, который выступал в кинотеатре «Спартак»."
"В январе 1952 года зачислена штатным лектором в Ростовское городское лекц. бюро.","В январе 1952 года зачислена штатным лектором в Ростовское городское лекционное бюро."
"В 1954 г была освобождена от работы ввиду ликвидации должности.","В 1954 году была освобождена от работы ввиду ликвидации должности."
"лекц. деятельность, связ. с различными аудиториями, помогла выработать умение доносить науч. знания доступным языком и свободно общаться с разными слоями населения.","Лекционная деятельность, связанная с различными аудиториями, помогла выработать умение доносить научные знания доступным языком и свободно общаться с разными слоями населения."
"В дальнейшем, лекц. работа продолжалась как в музее, в РГУ, так и в обществе «Знание».","В дальнейшем, лекционная работа продолжалась как в музее, в РГУ, так и в обществе «Знание»."
"На стр-во разрушенного войной Ростова требовалось много строительного материала.","На строительство разрушенного войной Ростова требовалось много строительного материала."
"Справившись с нездоровьем, активно стала собирать остатки животных позднего плиоцена (ныне — ранний плейстоцен, возраст ок. 2,5 млн л.н.).","Справившись с нездоровьем, активно стала собирать остатки животных позднего плиоцена (ныне — ранний плейстоцен, возраст около 2,5 млн л.н.)."
"Они постоянно помогали в изучении и, в свою очередь, получали для исследования новые мат-лы с берегов Дона и Приазовья.","Они постоянно помогали в изучении и, в свою очередь, получали для исследования новые материалы с берегов Дона и Приазовья."
"Поддерживались связи с коллегами из Киева (Е. Л. Короткевич) и Тбилиси (А. К. Векуа), которые предоставляли свои мат-лы для сравнения.","Поддерживались связи с коллегами из Киева (Е. Л. Короткевич) и Тбилиси (А. К. Векуа), которые предоставляли свои материалы для сравнения."
"В понимании геологии региона и поиска новых местонахождений (в частности, Порт-Катон) помогали И. А. Дуброво с супругом М. Н. Алексеевым, которые неск. раз приезжали на раскопки в Приазовье.","В понимании геологии региона и поиска новых местонахождений (в частности, Порт-Катон) помогали И. А. Дуброво с супругом М. Н. Алексеевым, которые несколько раз приезжали на раскопки в Приазовье."
"Кагальник (Азовский р-н, Ростовская обл.).","Кагальник (Азовский район, Ростовская обл.)."
"В 1968 г поступила в заочную аспирантуру кафедры геологии РГУ под руководством Е. Н. Семихатовой (РГУ) и В. Е. Гарутта (ЗИН АН СССР).","В 1968 году поступила в заочную аспирантуру кафедры геологии РГУ под руководством Е. Н. Семихатовой (РГУ) и В. Е. Гарутта (ЗИН АН СССР)."
"Но, несмотря на это, за неск. десятков лет накопился солидный палеонтологический материал, к-рый в дальнейшем был передан в Азовский музей-заповедник.","Но, несмотря на это, за несколько десятков лет накопился солидный палеонтологический материал, который в дальнейшем был передан в Азовский музей-заповедник."
"До последних дней своей жизни он ездил в Вёшенскую и старался своими сборами восполнить потерю собранного им в студенческие гг. материала, к-рый был дан ему для написания дипломной работы.","До последних дней своей жизни он ездил в Вёшенскую и старался своими сборами восполнить потерю собранного им в студенческие годы материала, который был дан ему для написания дипломной работы."
"Безвозмездно приняла участие в обучении студента кафедры зоологии В. Титова, к-рый в последующем защитил кандидатскую диссертацию по крупным млекопитающим позднего плиоцена (=раннего плейстоцена) на основании материала из Ливенцовского карьера, собранного ею за мн. гг. работы в РОМК и РГУ.","Безвозмездно приняла участие в обучении студента кафедры зоологии В. Титова, который в последующем защитил кандидатскую диссертацию по крупным млекопитающим позднего плиоцена (=раннего плейстоцена) на основании материала из Ливенцовского карьера, собранного ею за многие годы работы в РОМК и РГУ."
"В 1990 г оппонировала на защите кандидатской диссертации И. В. Фороновой по ископаемым Кузбасса.","В 1990 году оппонировала на защите кандидатской диссертации И. В. Фороновой по ископаемым Кузбасса."
"В 1991 г в январе, в связи с сокращением штатов, была уволена из РГУ.","В 1991 году в январе, в связи с сокращением штатов, была уволена из РГУ."
"В мае 1991 года была приглашена в качестве экскурсовода на теплоход «Тихий Дон», к-рый работал в бассейнах Дона, Волки и Камы.","В мае 1991 года была приглашена в качестве экскурсовода на теплоход «Тихий Дон», который работал в бассейнах Дона, Волки и Камы."
"Освобождена в октябре месяце в связи с ремонтом теплохода в Германии, где он и остался в те гг. в качестве гостиницы.","Освобождена в октябре месяце в связи с ремонтом теплохода в Германии, где он и остался в те годы в качестве гостиницы."
"В 1996 г. делала докл. на VIII конференции по международным отношениям в бассейне Чёрного моря в древности и средние вв.","В 1996 г. делала доклад на VIII конференции по международным отношениям в бассейне Чёрного моря в древности и средние века."
"В 2011 г была на совещании в Алма-Ате.","В 2011 году была на совещании в Алма-Ате."
"С января 1997 г. была зачислена в штат Азовского музея-заповедника и выезжала с другими сотрудниками в Японию, где была организована выставка палеонтологических находок на туристической базе «рус. д.» близ города Ниигата.","С января 1997 г. была зачислена в штат Азовского музея-заповедника и выезжала с другими сотрудниками в Японию, где была организована выставка палеонтологических находок на туристической базе «Русская деревня» близ города Ниигата."
"Палеонтологическое об-во РАН","Палеонтологическое общество РАН"
"комис. по изучению четвертичного периода","Комиссия по изучению четвертичного периода"
"Янькова В. С. Палеонтологические находки из Ливенцовского песчаного карьера // изв. Ростовского областного музея краеведения.","Янькова В. С. Палеонтологические находки из Ливенцовского песчаного карьера // Известия Ростовского областного музея краеведения."
"Байгушева В. С. Ископаемая терриофауна Ливенцовского карьера (Северо-восточное Приазовье) // мат-лы по фаунам антропогена СССР // Тр. ЗИН АН СССР.","Байгушева В. С. Ископаемая терриофауна Ливенцовского карьера (Северо-восточное Приазовье) // Материалы по фаунам антропогена СССР // Тр. ЗИН АН СССР."
"Байгушева B. C. Изученность архидискодонтных слонов Приазовья и сопредельных территорий // Строение и вопр. корреляции четвертичных отложений Украины: Сб. науч. тр. Киев,1981.","Байгушева B. C. Изученность архидискодонтных слонов Приазовья и сопредельных территорий // Строение и вопросы корреляции четвертичных отложений Украины: Сб. науч. тр. Киев,1981."
"Байгушева В. С., Житников В. Г. Скотоводство и охота жителей Елизаветовского городища на Дону // изв. СКНЦ ВШ. Обществ. науки.","Байгушева В. С., Житников В. Г. Скотоводство и охота жителей Елизаветовского городища на Дону // Известия СКНЦ ВШ. Обществ. науки."
"О некоторых палеонтологических находках из собрания музея истории Донского казачества // Краеведческие зап.","О некоторых палеонтологических находках из собрания музея истории Донского казачества // Краеведческие записки."
"Байгушева В. С. Археологические сведения о степной фауне позвоночных Приазовья // мат-лы 8-го археологического семинара.","Байгушева В. С. Археологические сведения о степной фауне позвоночных Приазовья // Материалы 8-го археологического семинара."
"Байгушева В. С., Тимонина Г. И. Зооархеологические комплексы Азака XIV вв. (данные 2005 года) / Историко-археологические исследования в Азове и на Нижнем Дону в 2005 г., Вып. 22. Азов. 2006.","Байгушева В. С., Тимонина Г. И. Зооархеологические комплексы Азака XIV века (данные 2005 года) / Историко-археологические исследования в Азове и на Нижнем Дону в 2005 г., Вып. 22. Азов. 2006."
"Байгушева В. С., Титов В. В. Природная среда и условия жизни охотников на зубров в Приазовье // вест. антропологии.","Байгушева В. С., Титов В. В. Природная среда и условия жизни охотников на зубров в Приазовье // Вестник антропологии."
"Алматы: Изд-во РГП «ин-т зоологии», 2011.","Алматы: Изд-во РГП «Институт зоологии», 2011."
"К вопросу об объёме псекупского и таманского фаунистических комплексов (ранний плейстоцен, ю. Восточной Европы) / Палеонтология и стратиграфические границы.","К вопросу об объёме псекупского и таманского фаунистических комплексов (ранний плейстоцен, юг Восточной Европы) / Палеонтология и стратиграфические границы."
"Массовое захоронение позднеплейстоценовых зубров в Северо-Восточном Приазовье (Порт-Катон, Ростовская область) // докл. Академии наук, 2014.","Массовое захоронение позднеплейстоценовых зубров в Северо-Восточном Приазовье (Порт-Катон, Ростовская область) // Доклады Академии наук, 2014."
"Байгушева В. С., Титов В. В., Форонова И. В. Особенности строения зубов DP4 и M1 слонов рода Archidiskodon (Mammalia, Elephantidae) юга Восточной Европы // Наука Юга России (вест. Южного научного центра РАН), 2016.","Байгушева В. С., Титов В. В., Форонова И. В. Особенности строения зубов DP4 и M1 слонов рода Archidiskodon (Mammalia, Elephantidae) юга Восточной Европы // Наука Юга России (Вестник Южного научного центра РАН), 2016."
"Талантливый чел. талантлив во всём — статья о В. С. Байгушевой.","Талантливый человек талантлив во всём — статья о В. С. Байгушевой."
"В списке перечислены лидеры государств по состоянию на 1991 г.","В списке перечислены лидеры государств по состоянию на 1991 год."
"В т. случае, если ведущую роль в государстве играет коммунистическая партия, указан как де-юре глава гос-ва — предс. высшего органа государственной власти, так и де-факто — глава коммунистической партии.","В том случае, если ведущую роль в государстве играет коммунистическая партия, указан как де-юре глава государства — председатель высшего органа государственной власти, так и де-факто — глава коммунистической партии."
"Цветом выделены страны, в которых в данном г произошли смены власти вследствие следующих событий:","Цветом выделены страны, в которых в данном году произошли смены власти вследствие следующих событий:"
"Военный переворот, рев., всеобщее восстание ;","Военный переворот, революция, всеобщее восстание ;"
"Основан как Узбекский металлургический завод, вступил в строй в 1944 г, будучи первым металлургическим заводом Узбекской ССР.","Основан как Узбекский металлургический завод, вступил в строй в 1944 году, будучи первым металлургическим заводом Узбекской ССР."
"стр-во завода началось в 1943 г, 5 марта 1944 года введена в действие первая мартеновская печь, в 1945 г — вторая, в 1949 г — третья.","Строительство завода началось в 1943 году, 5 марта 1944 года введена в действие первая мартеновская печь, в 1945 году — вторая, в 1949 году — третья."
"Проектной мощности мартеновский цех достиг в 1950 г, прокатный — в 1951 г.","Проектной мощности мартеновский цех достиг в 1950 году, прокатный — в 1951 году."
"В 1962 г введена в действие установка непрерывной разливки стали.","В 1962 году введена в действие установка непрерывной разливки стали."
"В 1974 г освоено произ-во эмалированной посуды.","В 1974 году освоено производство эмалированной посуды."
"В 1994 г награждён Почётной грамотой Республики Узбекистан.","В 1994 году награждён Почётной грамотой Республики Узбекистан."
"В 1994 г, после объединения завода с Ширинским машиностроительным заводом и хозрасчетным объединением предприятий «Вторчермет» было образовано откр. акционерное об-во «Узметкомбинат».","В 1994 году, после объединения завода с Ширинским машиностроительным заводом и хозрасчетным объединением предприятий «Вторчермет» было образовано открытое акционерное общество «Узметкомбинат»."
"В 2017 г Узбекистан передал государственную долю в уставном капитале в доверительное управление иностранной компании SFI Management Group.","В 2017 году Узбекистан передал государственную долю в уставном капитале в доверительное управление иностранной компании SFI Management Group."
"В 2021 г SFI Group перестало управлять Узбекским металлургическим комбинатом.","В 2021 году SFI Group перестало управлять Узбекским металлургическим комбинатом."
