question,answer
"Египет является вторым крупным арабским партнёром Бразилии по экспорту: в 2011 году Египет импортировал из Бразилии товаров на сумму 2,62 миллиарда $ США, являясь седьмым крупным партнером Бразилии по импорту, а Бразилия импортировала из Египта товаров на сумму 344,72 миллиона $ США, включая удобрения, минеральное топливо и хлопок.","Египет является вторым крупным арабским партнёром Бразилии по экспорту: в 2011 году Египет импортировал из Бразилии товаров на сумму 2,62 миллиарда долларов США, являясь седьмым крупным партнером Бразилии по импорту, а Бразилия импортировала из Египта товаров на сумму 344,72 миллиона долларов США, включая удобрения, минеральное топливо и хлопок."
"24 октября 2011 года глава египетской компании Orascom Construction Нассеф Савирис объявил, что строительное подразделение этой компании совместно с бразильской компанией EBX Group построит завод по производству удобрений стоимостью 3 миллиарда $ США.","24 октября 2011 года глава египетской компании Orascom Construction Нассеф Савирис объявил, что строительное подразделение этой компании совместно с бразильской компанией EBX Group построит завод по производству удобрений стоимостью 3 миллиарда долларов США."
"По словам бывшего командующего ВДВ генерала-полковника А. П. Колмакова, как в воздушно-десантной дивизии, так и в десантно-штурмовой 100 % личного состава готовы десантироваться парашютным способом.","По словам бывшего командующего ВДВ генерала-полковника А. П. Колмакова, как в воздушно-десантной дивизии, так и в десантно-штурмовой 100 процентов личного состава готовы десантироваться парашютным способом."
"Располагая активами на сумму около 3,3 триллионов $ (360 трлн иен), является одной из ключевых компаний Mitsubishi Group.","Располагая активами на сумму около 3,3 триллионов долларов (360 трлн иен), является одной из ключевых компаний Mitsubishi Group."
"В декабре 2013 года Mitsubishi UFJ Financial Group приобрела 72 % акций таиландского банка Bank of Ayudhya (Krungsri), а в 2015 успешно завершила сделку со швейцарским банком UBS по приобретению бизнеса по управлению активами, сумма которой составила 30 млрд иен (примерно 244 млн $).","В декабре 2013 года Mitsubishi UFJ Financial Group приобрела 72 % акций таиландского банка Bank of Ayudhya (Krungsri), а в 2015 успешно завершила сделку со швейцарским банком UBS по приобретению бизнеса по управлению активами, сумма которой составила 30 млрд иен (примерно 244 млн долларов)."
"В 1812 году на борьбу с Наполеоном таганрогское купечество пожертвовало 9100 ₽ и ещё 800 ₽ прочие жители.","В 1812 году на борьбу с Наполеоном таганрогское купечество пожертвовало 9100 рублей и ещё 800 рублей прочие жители."
"Вылов рыбы в Таганроге составил в 1857 году сумму 207 476 ₽: осетра — 7 017 пудов, белуги — 3 003 пудов, чебака — 22 810 пудов, а также сома, тарани, сазана, сулы и др.","Вылов рыбы в Таганроге составил в 1857 году сумму 207 476 рублей: осетра — 7 017 пудов, белуги — 3 003 пудов, чебака — 22 810 пудов, а также сома, тарани, сазана, сулы и др."
"В 1873 году здание городского театра было выкуплено городом за 46 100 ₽.","В 1873 году здание городского театра было выкуплено городом за 46 100 рублей."
"Городские доходы за этот период формировались за счёт налогов с торговли и привозимых товаров и возросли с 105 ₽ до 290 тыс. ₽.","Городские доходы за этот период формировались за счёт налогов с торговли и привозимых товаров и возросли с 105 рублей до 290 тыс. рублей."
"Материальный ущерб причинённый фашистами городу, взорвавшими часть предприятий при отступлении, составил 800 млн ₽.","Материальный ущерб причинённый фашистами городу, взорвавшими часть предприятий при отступлении, составил 800 млн рублей."
"В этом же году трудящиеся Таганрога собрали 3 млн 336 тыс. ₽ на танковую колонну «Таганрог».","В этом же году трудящиеся Таганрога собрали 3 млн 336 тыс. рублей на танковую колонну «Таганрог»."
"= числу чётных.","равно числу чётных."
"и более число чётных и нечётных путей =, откуда следует результат теоремы.","и более число чётных и нечётных путей равно, откуда следует результат теоремы."
"Средняя температура января - 6,8 °С, июля + 17,5 °С.","Средняя температура января минус 6,8 °С, июля плюс 17,5 °С."
"Основные возражения вызывал так называемый «коммутационный платёж» — за 300 $ (9157 $ на 2017 год) можно было откупиться от призыва, предоставив вместо себя другого человека на замену.","Основные возражения вызывал так называемый «коммутационный платёж» — за 300 долларов (9157 долларов на 2017 год) можно было откупиться от призыва, предоставив вместо себя другого человека на замену."
"Нанесен ущерб на 1 млн $.","Нанесен ущерб на 1 млн долларов."
"Mexican «Swirley Vinyl» Version — это очень редкий мексиканский виниловый выпуск, который продаётся за 350 $ и дороже.","Mexican «Swirley Vinyl» Version — это очень редкий мексиканский виниловый выпуск, который продаётся за 350 долларов и дороже."
"В настоящее время на Пандивереской возвышенности иногда встречаются небольшие естественные дубравы (в частности, такие известные, как дубовая роща в ландшафтном заповеднике Винни-Паюсти и Раквереский дубняк), кроме того, отдельные группы дубов и их одиночные экземпляры (= как и некоторые другие широколиственные породы) произрастают местами в составе хвойных (еловых и сосновых), хвойно-мелколиственных (смешанных с берёзой, осиной и ольхой) и мелколиственных лесов, перемежающихся с сельскохозяйственными угодьями.","В настоящее время на Пандивереской возвышенности иногда встречаются небольшие естественные дубравы (в частности, такие известные, как дубовая роща в ландшафтном заповеднике Винни-Паюсти и Раквереский дубняк), кроме того, отдельные группы дубов и их одиночные экземпляры (равно как и некоторые другие широколиственные породы) произрастают местами в составе хвойных (еловых и сосновых), хвойно-мелколиственных (смешанных с берёзой, осиной и ольхой) и мелколиственных лесов, перемежающихся с сельскохозяйственными угодьями."
"Если задано более чем n + 1 условий (где n — степень многочлена), можно всё = попытаться построить полиномиальную кривую, удовлетворяющую этим условиям.","Если задано более чем n + 1 условий (где n — степень многочлена), можно всё равно попытаться построить полиномиальную кривую, удовлетворяющую этим условиям."
"Говоря точнее, максимальное число точек перегиба полиномиальной кривой = n-2, где n — порядок многочлена.","Говоря точнее, максимальное число точек перегиба полиномиальной кривой равно n-2, где n — порядок многочлена."
"Среднемесячные температуры — от 0-8 до 23 °.","Среднемесячные температуры — от 0-8 до 23 градусов."
"В своих свидетельских показаниях на суде Спайви отрицал, что получил 1000 $ за то, чтобы подтасовал счёт в играх с декабря 1950 года по январь 1951 года, а также отрицал, что вообще вел переговоры об этом с букмекерами.","В своих свидетельских показаниях на суде Спайви отрицал, что получил 1000 долларов за то, чтобы подтасовал счёт в играх с декабря 1950 года по январь 1951 года, а также отрицал, что вообще вел переговоры об этом с букмекерами."
"В результате этого запрета, в 1960 году Спайви подал судебный иск на НБА и Подолофа, требуя возместить причинённый ему этим запретом ущерб в размере 800 000 $.","В результате этого запрета, в 1960 году Спайви подал судебный иск на НБА и Подолофа, требуя возместить причинённый ему этим запретом ущерб в размере 800 000 долларов."
"В итоге Спайви получил 10 000 $ в качестве договорённости между двумя сторонами.","В итоге Спайви получил 10 000 долларов в качестве договорённости между двумя сторонами."
"В сезоне 1967/68, последнем профессиональном для Спайви сезоне, он вернулся в «Баронс», где его зарплата составляла около 200 $ за игру.","В сезоне 1967/68, последнем профессиональном для Спайви сезоне, он вернулся в «Баронс», где его зарплата составляла около 200 долларов за игру."
"Посмертно Спайви получил две значительные награды: в январе 2000 года его № 77 был посмертно закреплен за ним в университете Кентукки, а в сентябре 2004 года баскетболист был включён в зал спортивной Славы Кентукки.","Посмертно Спайви получил две значительные награды: в январе 2000 года его номер 77 был посмертно закреплен за ним в университете Кентукки, а в сентябре 2004 года баскетболист был включён в зал спортивной Славы Кентукки."
"Таким образом, температура таяния льда составила 2400 °.","Таким образом, температура таяния льда составила 2400 градусов."
"Однако позже столь дробная шкала показалась избыточной, и уже зимой 1738 года коллега Делиля по Петербургской академии, медик Иосия Вейтбрехт (1702—1747), уменьшил число ступеней от температуры кипения до температуры замерзания воды до 150 °.","Однако позже столь дробная шкала показалась избыточной, и уже зимой 1738 года коллега Делиля по Петербургской академии, медик Иосия Вейтбрехт (1702—1747), уменьшил число ступеней от температуры кипения до температуры замерзания воды до 150 градусов."
"Этой шкалой пользовались многие российские академики, в том числе Михаил Ломоносов, который, однако, «перевернул» её, расположив ноль в точке замерзания, а 150 ° — в точке кипения воды.","Этой шкалой пользовались многие российские академики, в том числе Михаил Ломоносов, который, однако, «перевернул» её, расположив ноль в точке замерзания, а 150 градусов — в точке кипения воды."
"Один градус Делиля соответствует 2/3 ° Цельсия (или кельвина), а абсолютный нуль соответствует 559,725 градусам Делиля.","Один градус Делиля соответствует 2/3 градуса Цельсия (или кельвина), а абсолютный нуль соответствует 559,725 градусам Делиля."
"Онлайн конвертор ° Делиля в другие системы счислений","Онлайн конвертор градусов Делиля в другие системы счислений"
"Важно, что нелокальные величины определённого типа несмотря на то, что «живут» на разных накрытиях, всё = образуют «сообщество», например, симметрии одного уравнения образуют алгебру Ли.","Важно, что нелокальные величины определённого типа несмотря на то, что «живут» на разных накрытиях, всё равно образуют «сообщество», например, симметрии одного уравнения образуют алгебру Ли."
"Контракт с командой он подписал в мае 2019 года, сумма соглашения составила 10,8 млн $.","Контракт с командой он подписал в мае 2019 года, сумма соглашения составила 10,8 млн долларов."
"Меценаты заключили с владельцами особняка договор аренды сроком на пять лет за 175 000 ₽ и сразу же оплатили десять тысяч из них.","Меценаты заключили с владельцами особняка договор аренды сроком на пять лет за 175 000 рублей и сразу же оплатили десять тысяч из них."
"Директор Литературно-художественного кружка Валерий Брюсов успешно ходатайствовал о выделении субсидии театру в размере 15 000 ₽, но из-за просроченной арендной платы на театр подали в суд братья Паршины.","Директор Литературно-художественного кружка Валерий Брюсов успешно ходатайствовал о выделении субсидии театру в размере 15 000 рублей, но из-за просроченной арендной платы на театр подали в суд братья Паршины."
"Во время сезона 1916/17 года сотрудники театра получали всего по 50 ₽ в месяц.","Во время сезона 1916/17 года сотрудники театра получали всего по 50 рублей в месяц."
"К Соньоре проявил интерес английский «Шеффилд Юнайтед», но «Индепендьенте» отклонил предложение и в июне 2019 года подписал с ним двухлетний контракт с суммой отступных в 15 млн $.","К Соньоре проявил интерес английский «Шеффилд Юнайтед», но «Индепендьенте» отклонил предложение и в июне 2019 года подписал с ним двухлетний контракт с суммой отступных в 15 млн долларов."
"Популярность книги была настолько велика, что количество зарегистрированных на Темзе лодок в последующий после публикации год возросло на пятьдесят %, что в свою очередь сделало реку достопримечательностью для туристов.","Популярность книги была настолько велика, что количество зарегистрированных на Темзе лодок в последующий после публикации год возросло на пятьдесят процентов, что в свою очередь сделало реку достопримечательностью для туристов."
"Раньше предполагали, что в эндоцитозе участвуют хорошо известные рецепторы ЛПНП, но при дефекте этих рецепторов как у экспериментальных животных, так и у больных (например, при семейной гиперхолестеринемии) всё = имеются многочисленные ксантомы и атеросклеротические бляшки, заполненные ксантомными клетками.","Раньше предполагали, что в эндоцитозе участвуют хорошо известные рецепторы ЛПНП, но при дефекте этих рецепторов как у экспериментальных животных, так и у больных (например, при семейной гиперхолестеринемии) всё равно имеются многочисленные ксантомы и атеросклеротические бляшки, заполненные ксантомными клетками."
"Среднегодовая температура — +18…+25 ° по Цельсию.","Среднегодовая температура — +18…+25 градусов по Цельсию."
"Средний доход домохозяйства в посёлке составлял 58 557 $, а средний доход семьи — 70 780 $ США.","Средний доход домохозяйства в посёлке составлял 58 557 долларов, а средний доход семьи — 70 780 долларов США."
"Мужчины имели средний доход от 48 579 $ против 31 522 $ США, получаемых женщинами.","Мужчины имели средний доход от 48 579 долларов против 31 522 долларов США, получаемых женщинами."
"Доход на душу населения в посёлке составлял 25 552 $ США.","Доход на душу населения в посёлке составлял 25 552 доллара США."
"Процент летального исхода при этом составляет порядка семидесяти % — самоубийцу редко удаётся спасти даже в том случае, если его успели сразу же вынуть из пламени, потушить огонь и оказать первую медицинскую помощь.","Процент летального исхода при этом составляет порядка семидесяти процентов — самоубийцу редко удаётся спасти даже в том случае, если его успели сразу же вынуть из пламени, потушить огонь и оказать первую медицинскую помощь."
"Земли не хватало, и 60 домохозяев арендовали 77,5 десятин луга за 290 ₽, от 3 до 6 ₽ за десятину.","Земли не хватало, и 60 домохозяев арендовали 77,5 десятин луга за 290 рублей, от 3 до 6 рублей за десятину."
"В самой деревне на общественной земле имелся кабак, с которого община получала 80 ₽ в год.","В самой деревне на общественной земле имелся кабак, с которого община получала 80 рублей в год."
"В частности, оно называлось «Большой бизнес», а буква «S» в словах «Бизнес» и «Бостон» была написана значком, обозначающим $.","В частности, оно называлось «Большой бизнес», а буква «S» в словах «Бизнес» и «Бостон» была написана значком, обозначающим доллар."
"В октябре 2008 года Nintendo анонсировала Nintendo DSi, при тех же размерах имеющую большие экраны, + две камеры.","В октябре 2008 года Nintendo анонсировала Nintendo DSi, при тех же размерах имеющую большие экраны, плюс две камеры."
"Под его руководством и при непосредственном участии создана широкая γ современной уникальной белорусской автомобильной техники грузоподъемностью от 8 до 250 тонн, освоено производство современных городских автобусов.","Под его руководством и при непосредственном участии создана широкая гамма современной уникальной белорусской автомобильной техники грузоподъемностью от 8 до 250 тонн, освоено производство современных городских автобусов."
"Пакет Panther Еdition стоил 13 800 $ и включал в себя несколько эксклюзивных опций, в частности: краску с эффектом кристаллов Panther Black, рулевое колесо с плоским дном из алькантары, 20-дюймовые диски с 5 сдвоенными спицами и прострочку Crescendo Red на сиденьях, рулевом колесе и ремнях безопасности.","Пакет Panther Еdition стоил 13 800 долларов и включал в себя несколько эксклюзивных опций, в частности: краску с эффектом кристаллов Panther Black, рулевое колесо с плоским дном из алькантары, 20-дюймовые диски с 5 сдвоенными спицами и прострочку Crescendo Red на сиденьях, рулевом колесе и ремнях безопасности."
"В апреле 1979 года министр сельского хозяйства Ф. Ченовет предложила поднять субсидируемую государством цену на рис с 22 до 26 $ за 100 фунтов.","В апреле 1979 года министр сельского хозяйства Ф. Ченовет предложила поднять субсидируемую государством цену на рис с 22 до 26 долларов за 100 фунтов."
"В ходе «марша» 12 000 протестующих причинили ущерб частной собственности на сумму не менее чем в 40 млн $.","В ходе «марша» 12 000 протестующих причинили ущерб частной собственности на сумму не менее чем в 40 млн долларов."
"Города (+ иные населённые пункты) в составе городов федерального значения:","Города (плюс иные населённые пункты) в составе городов федерального значения:"
"Домашний комплект состоит из голубой футболки с поперечной белой полосой, на которой размещены № и эмблема клуба, чёрный трусов и белых гетр.","Домашний комплект состоит из голубой футболки с поперечной белой полосой, на которой размещены номер и эмблема клуба, чёрный трусов и белых гетр."
"11 февраля 2016 года проект игры появился на сайте Kickstarter, где разработчики начали кампанию по привлечению средств для создания игры их целью было собрать 23 тысячи $, 11 марта 2016 года кампания закончилась успехом, проект был профинансирован на сумму 24 тысячи $, это сделало 553 человек.","11 февраля 2016 года проект игры появился на сайте Kickstarter, где разработчики начали кампанию по привлечению средств для создания игры их целью было собрать 23 тысячи долларов, 11 марта 2016 года кампания закончилась успехом, проект был профинансирован на сумму 24 тысячи долларов, это сделало 553 человек."
"Однако участь сего сочинения, = и причина, столь рано удалившая сего трудолюбивого и талантливого учёного от университета, остались, кажется, совершенно неизвестными».","Однако участь сего сочинения, равно и причина, столь рано удалившая сего трудолюбивого и талантливого учёного от университета, остались, кажется, совершенно неизвестными»."
"«An owl and a mirror: On Bosch’s visual motif’s abbreviation» (SSS, 2010, Vol. 38, No. 1/4).","«An owl and a mirror: On Bosch’s visual motif’s meaning» (SSS, 2010, Vol. 38, No. 1/4)."
"В 2007 году вышел новый роман «За тысячу миллионов $» (Por mil millones de dolares), который привлёк внимание общественности не только своими литературными достоинствами, но и способом распространения — его можно было приобрести традиционным способом, купив в твёрдом (дорогом) или мягком (дешёвом) переплётах, а также скачать абсолютно бесплатно из интернета.","В 2007 году вышел новый роман «За тысячу миллионов долларов» (Por mil millones de dolares), который привлёк внимание общественности не только своими литературными достоинствами, но и способом распространения — его можно было приобрести традиционным способом, купив в твёрдом (дорогом) или мягком (дешёвом) переплётах, а также скачать абсолютно бесплатно из интернета."
"За тысячу миллионов $ (Por mil millones de dólares, 2007)","За тысячу миллионов долларов (Por mil millones de dólares, 2007)"
"Но в скором времени проект получил поддержку, и было собрано 100 из необходимых на реконструкцию 160 миллионов $ от спонсоров из 26 стран.","Но в скором времени проект получил поддержку, и было собрано 100 из необходимых на реконструкцию 160 миллионов долларов от спонсоров из 26 стран."
"При возможности, в реконструкции были использованы сохранившиеся камни, однако более 90 % материалов были новыми.","При возможности, в реконструкции были использованы сохранившиеся камни, однако более 90 процентов материалов были новыми."
"В 1972 году на фестивале «Братиславская ₺» выступала в гала-концертах с Сальваторе Адамо, Карелом Готтом, Брендой Арно.","В 1972 году на фестивале «Братиславская лира» выступала в гала-концертах с Сальваторе Адамо, Карелом Готтом, Брендой Арно."
"Sureños используют № 13, который представляет тринадцатую букву алфавита, букву «M», отдавая дань уважения Мексиканской Мафии.","Sureños используют номер 13, который представляет тринадцатую букву алфавита, букву «M», отдавая дань уважения Мексиканской Мафии."
"В период Первой мировой войны, в 1915 году, он оставил работу в университете по болезни и, вместе с семьей, покинул Томск: при этом на следующий год Министерство народного просвещения Российской империи назначило ему пенсию в 4500 ₽ в год.","В период Первой мировой войны, в 1915 году, он оставил работу в университете по болезни и, вместе с семьей, покинул Томск: при этом на следующий год Министерство народного просвещения Российской империи назначило ему пенсию в 4500 рублей в год."
"Позднее Глинка продолжил работу над ним и в 1851 году, по его собственным словам, «развил пьесу и назвал её „Испанской увертюрой“ № 2-й».","Позднее Глинка продолжил работу над ним и в 1851 году, по его собственным словам, «развил пьесу и назвал её „Испанской увертюрой“ номер 2-й»."
