question,answer
"архит. Макс Хёппенер, инженер Карл Густав Якоби.","Архитектор Макс Хёппенер, инженер Карл Густав Якоби."
"гл. фасад трехэтажного исторического здания с плоской крышей оформлен портиком с рустованными пилястрами и завершен треугольным фронтоном.","Главный фасад трехэтажного исторического здания с плоской крышей оформлен портиком с рустованными пилястрами и завершен треугольным фронтоном."
"Парадная лестница придает зданию торжеств. вид, обеспечивая при этом достаточное освещение коридоров.","Парадная лестница придает зданию торжественный вид, обеспечивая при этом достаточное освещение коридоров."
"гл. лестница в 106 ступеней соединяет три этажа, а 196 ступеней боковых лестниц ведут на четвёртый эт..","Главная лестница в 106 ступеней соединяет три этажа, а 196 ступеней боковых лестниц ведут на четвёртый этаж."
"В 1999—2000 гг в Таллинском Реальной школе проводились масштабные реставрационные работы, которые были завершены в сентябре 2000 года.","В 1999—2000 годах в Таллинском Реальной школе проводились масштабные реставрационные работы, которые были завершены в сентябре 2000 года."
"Соответствующий проект был подготовлен в 1998—1999 гг проектным бюро AS Tallinna Restauraator.","Соответствующий проект был подготовлен в 1998—1999 годах проектным бюро AS Tallinna Restauraator."
"Авторами были архит. Катрин Этверк и дизайнер интерьера Тийу Лыхмус, работы выполняла компания AS Merko Ehitus.","Авторами были архитектор Катрин Этверк и дизайнер интерьера Тийу Лыхмус, работы выполняла компания AS Merko Ehitus."
"К зданию был надстроен четвёртый эт., но без изменения исторического облика здания.","К зданию был надстроен четвёртый этаж, но без изменения исторического облика здания."
"Работы начались в 1999 г с установки наружных сетей, параллельно началась подготовка к наружной отделке и пристройке новых лестниц, а внутри были проведены работы по сносу и вскрытию конструкций.","Работы начались в 1999 году с установки наружных сетей, параллельно началась подготовка к наружной отделке и пристройке новых лестниц, а внутри были проведены работы по сносу и вскрытию конструкций."
"Самым распространенным символом Таллинской Реальной школы является школьная фуражка, к-рый за долгую историю претерпела изменения.","Самым распространенным символом Таллинской Реальной школы является школьная фуражка, которая за долгую историю претерпела изменения."
"Педагог по искусству и учитель рисования Роман Нюман придал фуражке окончательную форму и цвет в 1921 г.","Педагог по искусству и учитель рисования Роман Нюман придал фуражке окончательную форму и цвет в 1921 году."
"Проект был одобрен Педагогическим советом, а через г — Министерством образования.","Проект был одобрен Педагогическим советом, а через год — Министерством образования."
"В 1923 г пед. совет школы принял решение об обязательном ношении фуражки.","В 1923 году педагогический совет школы принял решение об обязательном ношении фуражки."
"После реформы школы мин-во образования внесло изменения в общее положение о школьных фуражках, что означало, что золотые зигзаги на шапках имели право носить только учащиеся старших классов.","После реформы школы Министерство образования внесло изменения в общее положение о школьных фуражках, что означало, что золотые зигзаги на шапках имели право носить только учащиеся старших классов."
"В наст. время дир. и классный рук. вручают ученикам фуражки перед церемонией открытия учебного года.","В настоящее время директор и классный руководитель вручают ученикам фуражки перед церемонией открытия учебного года."
"Вероятно, значок выпускника использовался уже в начале 20-го вв., но самый старый значок, к-рый удалось найти, датируется 1918 годом, хотя выпускник 1916 года Георг Мери, утверждает, что в его выпуске такой значок уже существовал.","Вероятно, значок выпускника использовался уже в начале 20-го века, но самый старый значок, который удалось найти, датируется 1918 годом, хотя выпускник 1916 года Георг Мери, утверждает, что в его выпуске такой значок уже существовал."
"В 1924 г был проведен первый офиц. конкурс дизайна значков.","В 1924 году был проведен первый официальный конкурс дизайна значков."
"В 1925 г был организован новый конкурс, к-рый выиграл Альфред Канг-Кайнги.","В 1925 году был организован новый конкурс, который выиграл Альфред Канг-Кайнги."
"Сначала дир. школы выражал благодарность лучшим спортсменам и музыкантам, а затем вручали значки всем ученикам выпускных классов.","Сначала директор школы выражал благодарность лучшим спортсменам и музыкантам, а затем вручали значки всем ученикам выпускных классов."
"В свою очередь в знак уважения выпускники вручали значки директору школы, инспектору, классным руководителям и нескольким наиб. популярным учителям, возводя их в ранг «почетных выпускников».","В свою очередь в знак уважения выпускники вручали значки директору школы, инспектору, классным руководителям и нескольким наиболее популярным учителям, возводя их в ранг «почетных выпускников»."
"В 1957 г, во время хрущевской оттепели, эта традиция была возрождена, но немного в изменённом формате.","В 1957 году, во время хрущевской оттепели, эта традиция была возрождена, но немного в изменённом формате."
"Как уже упоминалось ранее, после начала красной оккупации в 1940 г изготовление выпускных значков было запрещено, что означало необходимость в символе, объединяющем всех выпускников Реальной школы.","Как уже упоминалось ранее, после начала красной оккупации в 1940 году изготовление выпускных значков было запрещено, что означало необходимость в символе, объединяющем всех выпускников Реальной школы."
"Говорят, что первые кольца были изготовлены в 1938 г.","Говорят, что первые кольца были изготовлены в 1938 году."
"Осенью 1940 года выпускной класс решил заказать свои собственные выпускные кольца, взяв за основу в качестве обр. кольцо 1939 года.","Осенью 1940 года выпускной класс решил заказать свои собственные выпускные кольца, взяв за основу в качестве образца кольцо 1939 года."
"гл. отличие заключалось в т., что на кольце была надпись IIK (2.Keskkool) вместо буквы «R».","Главное отличие заключалось в том, что на кольце была надпись IIK (2.Keskkool) вместо буквы «R»."
"Кроме того, дизайн дубовых листьев и текста изменились, а на зубчиках вокруг эмблемы школы отсутствовала точка, к-рый есть у колец сегодня.","Кроме того, дизайн дубовых листьев и текста изменились, а на зубчиках вокруг эмблемы школы отсутствовала точка, которая есть у колец сегодня."
"Основанная в 1881 г, Таллинская Петровская Реальная школа получила свой первый флаг в подарок от родителей в 1884 г, когда состоялось офиц. открытие нового здания школы.","Основанная в 1881 году, Таллинская Петровская Реальная школа получила свой первый флаг в подарок от родителей в 1884 году, когда состоялось официальное открытие нового здания школы."
"21 апреля 1989 года был утверждён офиц. флаг школы с красным факелом в центре и буквой «R», стилизованный под римскую цифру «2».","21 апреля 1989 года был утверждён официальный флаг школы с красным факелом в центре и буквой «R», стилизованный под римскую цифру «2»."
"Над аркой располагался девиз школы, а внизу — назв. школы.","Над аркой располагался девиз школы, а внизу — название школы."
"По случаю 120-летия школы в 2001 г в церкви Каарли был освящён флаг школы, к-рый используется и сегодня, уже без факела и с белыми буквами.","По случаю 120-летия школы в 2001 году в церкви Каарли был освящён флаг школы, который используется и сегодня, уже без факела и с белыми буквами."
"мрам. табличка стала историческим символом школы.","Мраморная табличка стала историческим символом школы."
"В 1923 г в актовом зале была открыта мрам. табличка Антону Ыунапу, учителю, погибшему во время Освободительной войны, и четырём реалистам — Харальду Тригелю, Гуннару Добке, Артуру Сисаску и Ойгену Зеэбергу.","В 1923 году в актовом зале была открыта мраморная табличка Антону Ыунапу, учителю, погибшему во время Освободительной войны, и четырём реалистам — Харальду Тригелю, Гуннару Добке, Артуру Сисаску и Ойгену Зеэбергу."
"Помимо их имен, на доске также указаны г и место их смерти.","Помимо их имен, на доске также указаны год и место их смерти."
"Во время первой советской оккупации, в 1940 г, мрам. табличка была снята из актового зала.","Во время первой советской оккупации, в 1940 году, мраморная табличка была снята из актового зала."
"Во время немецкой оккупации, в 1941 г, мрам. доска была восстановлена.","Во время немецкой оккупации, в 1941 году, мраморная доска была восстановлена."
"Во время второй советской оккупации мемор. доска была уничтожена и заменена рельефами с изображением Ленина и Сталина.","Во время второй советской оккупации мемориальная доска была уничтожена и заменена рельефами с изображением Ленина и Сталина."
"Табличка была восстановлена только в 1990 г, до восстановления независимости Эстонии.","Табличка была восстановлена только в 1990 году, до восстановления независимости Эстонии."
"Ряд Пуди — это характерный способ ходьбы в Реальной школе, используемый как на важных школьных мероприятиях, так и вне школы, напр., при получении призов на спортивных соревнованиях.","Ряд Пуди — это характерный способ ходьбы в Реальной школе, используемый как на важных школьных мероприятиях, так и вне школы, например, при получении призов на спортивных соревнованиях."
"Это традиц. мероприятие, организуемое одиннадцатиклассниками за пределами школы.","Это традиционное мероприятие, организуемое одиннадцатиклассниками за пределами школы."
"Обязательными элементами ритуала являются рапира, кольца, серебр. кубок, свечи и девиз на латинском языке.","Обязательными элементами ритуала являются рапира, кольца, серебряный кубок, свечи и девиз на латинском языке."
"В посл. учебный день абитуриенты приходят в школу в национальных костюмах.","В последний учебный день абитуриенты приходят в школу в национальных костюмах."
"Проходит торжеств. линейка, к-рый заканчивается «Прощальной песней» Константина Тюрнпу.","Проходит торжественная линейка, который заканчивается «Прощальной песней» Константина Тюрнпу."
"Звонок звучит в посл. раз 12 раз.","Звонок звучит в последний раз 12 раз."
"После этого, взявшись за руки, дети пробегают через школу, стадион и Ратушную пл..","После этого, взявшись за руки, дети пробегают через школу, стадион и Ратушную площадь."
"Первоначально пам. в его честь находился в парке Кадриорг.","Первоначально памятник в его честь находился в парке Кадриорг."
"В 1998 г, по предложению Реальной школы, пам. был перенесен на зелёную площадку перед Реальной школой.","В 1998 году, по предложению Реальной школы, памятник был перенесен на зелёную площадку перед Реальной школой."
"В т. же г началась традиция мытья головы Сяргавы, и каждый г 29 апреля, в годовщину его рождения, абитуриенты моют ему голову.","В том же году началась традиция мытья головы Сяргавы, и каждый год 29 апреля, в годовщину его рождения, абитуриенты моют ему голову."
"Поскольку пам. имеет прозвище Хабе (борода), то и действие называется мытьем головы Хабе (бороды).","Поскольку памятник имеет прозвище Хабе (борода), то и действие называется мытьем головы Хабе (бороды)."
"В память о Георге Лурихе проводится конкурс, к-рый определяет сильнейшего реалиста.","В память о Георге Лурихе проводится конкурс, который определяет сильнейшего реалиста."
"Каждый г накануне Дня Республики ученические представительства и директора трех Таллинских школ, принимавших участие в Освободительной войне (Таллинской Реальной школы, гимназии им. Якоба Вестхольма и гимназии им. Густава Адольфа), возлагают общий венок к статуе погибших в Освободительной войне учеников и учителей.","Каждый год накануне Дня Республики ученические представительства и директора трех Таллинских школ, принимавших участие в Освободительной войне (Таллинской Реальной школы, гимназии имени Якоба Вестхольма и гимназии имени Густава Адольфа), возлагают общий венок к статуе погибших в Освободительной войне учеников и учителей."
"В церемонии принимают участие представители Таллинских школ, участвовавших в Войне за независимость (Таллинской реашколы, гимназии им. Якоба Вестхольма и гимназии им. Густава Адольфа).","В церемонии принимают участие представители Таллинских школ, участвовавших в Войне за независимость (Таллинской реашколы, гимназии имени Якоба Вестхольма и гимназии имени Густава Адольфа)."
"День рождения школы отмечается каждый г 29 сентября на школьном стадионе.","День рождения школы отмечается каждый год 29 сентября на школьном стадионе."
"На линейке награждают самых выдающихся учеников (напр., победителей международных олимпиад) и объявляют имена учеников, которые получат стипендии из фондов, созданных для развития деятельности школы.","На линейке награждают самых выдающихся учеников (например, победителей международных олимпиад) и объявляют имена учеников, которые получат стипендии из фондов, созданных для развития деятельности школы."
"Reaali Poiss — это газ. Реальной школы, к-рый выходит раз в месяц с 1997 года.","Reaali Poiss — это газета Реальной школы, которая выходит раз в месяц с 1997 года."
"Сарт-Лобово (баш. Һарт-Лабау) — с. в Иглинском районе Республики Башкортостан Российской Федерации.","Сарт-Лобово (баш. Һарт-Лабау) — село в Иглинском районе Республики Башкортостан Российской Федерации."
"нац. состав","Национальный состав"
"назв. Портовая улица известно с середины 1970-х годов, связано с тем, что идёт в направлении портовых причалов.","Название Портовая улица известно с середины 1970-х годов, связано с тем, что идёт в направлении портовых причалов."
"Изначально улица шла только до Проспекта Маршала Жукова, в 2008 г её продлили до дороги на Турухтанные острова.","Изначально улица шла только до Проспекта Маршала Жукова, в 2008 году её продлили до дороги на Турухтанные острова."
"пам. «ДОТ в Автово» (двор дома 79 по проспекту Стачек на углу с Портовой улицей)","Памятник «ДОТ в Автово» (двор дома 79 по проспекту Стачек на углу с Портовой улицей)"
"ж.-д. товарная станция «Автово»","Железнодорожная товарная станция «Автово»"
"Городские имена сегодня и вчера: петерб. топонимика / сост.","Городские имена сегодня и вчера: Петербургская топонимика / сост."
"— С. 98. — 288 с. — (Три вв. Северной Пальмиры).","— С. 98. — 288 с. — (Три века Северной Пальмиры)."
"XX в. / сост.","XX век / сост."
"Вильгельм Гольдбаум (нем. Wilhelm Goldbaum; 1843—1912) — австр. и нем. публицист, юрист, переводчик и ред. «Posener Zeitung»; д. ю. н..","Вильгельм Гольдбаум (нем. Wilhelm Goldbaum; 1843—1912) — австрийский и немецкий публицист, юрист, переводчик и редактор «Posener Zeitung»; доктор юридических наук."
"Вильгельм Гольдбаум род. в январе 1843 года в Кемпене (ныне Кемпно, Польша).","Вильгельм Гольдбаум родился в январе 1843 года в Кемпене (ныне Кемпно, Польша)."
"С 1869 года был одним из редакторов «Posener Zeitung», а с 1872 года чл. редакции венской газеты «Neue Freie Presse», где вёл критический отдел.","С 1869 года был одним из редакторов «Posener Zeitung», а с 1872 года член редакции венской газеты «Neue Freie Presse», где вёл критический отдел."
"В 1877 г В. Гольдбаум выпустил ряд очерков исторических параллелей и заметок под названием «Entlegene Kulturen», где отводится много места евреям и еврейской культуре, причём сб. наглядно свидетельствует об отличном знании автором еврейской литературы и еврейской истории.","В 1877 году В. Гольдбаум выпустил ряд очерков исторических параллелей и заметок под названием «Entlegene Kulturen», где отводится много места евреям и еврейской культуре, причём сборник наглядно свидетельствует об отличном знании автором еврейской литературы и еврейской истории."
"Перевёл с польского на нем. яз. ряд произведений Генрика Сенкевича и Юзефа Игнацы Крашевского.","Перевёл с польского на немецкий язык ряд произведений Генрика Сенкевича и Юзефа Игнацы Крашевского."
"Вильгельм Гольдбаум ум. 28 августа 1912 года в городе Вене.","Вильгельм Гольдбаум умер 28 августа 1912 года в городе Вене."
"«Deutsche Goethe-Tage» (Будапешт, 1899 г).","«Deutsche Goethe-Tage» (Будапешт, 1899 год)."
"Мелетские Горки — д. в Малмыжском районе Кировской области.","Мелетские Горки — деревня в Малмыжском районе Кировской области."
"Известна с 1873 года, когда в ней учтено было дворов 23 и жителей 193, в 1905 г насчитывалось дворов 76 и жителей 465.","Известна с 1873 года, когда в ней учтено было дворов 23 и жителей 193, в 1905 году насчитывалось дворов 76 и жителей 465."
"В 1926 г дворов 110 и жителей 607, в 1950 116 и 510 соответственно.","В 1926 году дворов 110 и жителей 607, в 1950 116 и 510 соответственно."
"В 1989 г учтено 47 жителей.","В 1989 году учтено 47 жителей."
"пост. нас. составляло 31 чел. (русские 65%) в 2002 г, 18 в 2010.","Постоянное население составляло 31 человек (русские 65%) в 2002 году, 18 в 2010."
"Макала (фр. Makala) — франц. документ. фильм 2017 года, поставленный режиссёром Эммануэлем Гра.","Макала (фр. Makala) — французский документальный фильм 2017 года, поставленный режиссёром Эммануэлем Гра."
"Фильм участвовал в секции междунар. неделя критики на 70-м Каннском международном кинофестивале (2017) и получил Гран-при Недели критики.","Фильм участвовал в секции Международная неделя критики на 70-м Каннском международном кинофестивале (2017) и получил Гран-при Недели критики."
"Кристиан, гр. Розенборг (дат. Christian, Greve af Rosenborg; 22 октября 1942, Копенгаген — 21 мая 2013, Копенгаген) — датский аристократ из династии Глюксбургов, мл. сын кронпринца Кнуда Датского.","Кристиан, граф Розенборг (дат. Christian, Greve af Rosenborg; 22 октября 1942, Копенгаген — 21 мая 2013, Копенгаген) — датский аристократ из династии Глюксбургов, младший сын кронпринца Кнуда Датского."
"Кристиан род. 22 октября 1942 года в Копенгагене в семье принца Кнуда Датского и его супруги Каролины Матильды Датской.","Кристиан родился 22 октября 1942 года в Копенгагене в семье принца Кнуда Датского и его супруги Каролины Матильды Датской."
"В 1953 г король Фредерик IX принял новый закон престолонаследия, к-рый разрешал женщинам вступать на престол.","В 1953 году король Фредерик IX принял новый закон престолонаследия, который разрешал женщинам вступать на престол."
"Служил в Королевских ВМС, после выхода в отставку в 2006 г был назначен командующим Береговой охраны Гренландии, получив звание лейтенанта-коммандера.","Служил в Королевских ВМС, после выхода в отставку в 2006 году был назначен командующим Береговой охраны Гренландии, получив звание лейтенанта-коммандера."
"27 февраля 1971 года женился на Анне-Дорте Мальтофт-Нильсен (1947—2014), к-рый была простолюдинкой.","27 февраля 1971 года женился на Анне-Дорте Мальтофт-Нильсен (1947—2014), которая была простолюдинкой."
"После свадьбы он лишился очереди на королевский трон, получив взамен титул гр. Розенборг, к-рый также носил его старший брат Ингольф.","После свадьбы он лишился очереди на королевский трон, получив взамен титул граф Розенборг, который также носил его старший брат Ингольф."
"Йозефина Каролина Елизавета, графиня Росенборг (род. 29 октября 1972), в 1-м браке состояла с Томасом Кристианом Шмидтом, от которого у неё было двое детей; супруги развелись в 2014 г.","Йозефина Каролина Елизавета, графиня Росенборг (род. 29 октября 1972), в 1-м браке состояла с Томасом Кристианом Шмидтом, от которого у неё было двое детей; супруги развелись в 2014 году."
"Рузский кремль (Рузское городище) — уник. археологич. пам. федерального значения, остатки валов от крепости в городе Рузы.","Рузский кремль (Рузское городище) — уникальный археологический памятник федерального значения, остатки валов от крепости в городе Рузы."
"Древнейшая ч., в прошлом гл. общественно-полит. и историко-художеств. комплекс города.","Древнейшая часть, в прошлом главный общественно-политический и историко-художественный комплекс города."
"Изначально крепость представляла собой фортификационное сооружение на сорокаметровом холме, к-рый подвергалась и татарскому, и польско-литовскому нападениям.","Изначально крепость представляла собой фортификационное сооружение на сорокаметровом холме, которое подвергалась и татарскому, и польско-литовскому нападениям."
"До XVI вв. на земляном валу городка возвышалась дерев. стена с шестью башнями.","До XVI века на земляном валу городка возвышалась деревянная стена с шестью башнями."
"Городище расположено на территории города Руза, на мысу левого берега реки Руза (левый приток реки м.) при впадении в нее ручья Городянка.","Городище расположено на территории города Руза, на мысу левого берега реки Руза (левый приток реки Москва) при впадении в нее ручья Городянка."
"древн. въезд находился в юго-западной части кремля.","Древний въезд находился в юго-западной части кремля."
"В северо-западной части площадки находится небольшой пруд, севернее которого видны прямоугольные западины — следы соляных амбаров XVIII вв..","В северо-западной части площадки находится небольшой пруд, севернее которого видны прямоугольные западины — следы соляных амбаров XVIII века."
"Найдены фундаменты лепной, гладкостенной посуды с вдавлениями по венчику, дьяковской культуры, гончарной древнерусской и позднесредневековой посуды, грузики «дьякова типа», цилиндрические замки, втульчатый наконечник копья ромбовидной формы, сабля, бронз. накладка и изображением человеческой головы, монета Ивана IV.","Найдены фундаменты лепной, гладкостенной посуды с вдавлениями по венчику, дьяковской культуры, гончарной древнерусской и позднесредневековой посуды, грузики «дьякова типа», цилиндрические замки, втульчатый наконечник копья ромбовидной формы, сабля, бронзовая накладка и изображением человеческой головы, монета Ивана IV."
"Основная масса керамики и большая ч. вещей относятся к ХIV — XVII векам.","Основная масса керамики и большая часть вещей относятся к ХIV — XVII векам."
"Полученные мат-лы позволяют предполагать, что поселение на территории Рузского кремля существовало еще в первой половине I тысячелетия до нашей эры, но слой этого времени практически не сохранился.","Полученные материалы позволяют предполагать, что поселение на территории Рузского кремля существовало еще в первой половине I тысячелетия до нашей эры, но слой этого времени практически не сохранился."
"др.-рус. поселение возникло здесь в домонгольское время.","Древнерусское поселение возникло здесь в домонгольское время."
"В первом завещании великого князя, написанное им в 1375 г, Руза стоит в общем ряду звенигородских волостей.","В первом завещании великого князя, написанное им в 1375 году, Руза стоит в общем ряду звенигородских волостей."
"По всей окружности крепости стояла мощная дерев. стена из срубов по периметру, на которой располагаются 6 башен равномерно (не проезжих).","По всей окружности крепости стояла мощная деревянная стена из срубов по периметру, на которой располагаются 6 башен равномерно (не проезжих)."
"При земляных работах установлено, что ок. нынешнего дальнего рва находилась оборонительная стена, постр. тыном.","При земляных работах установлено, что около нынешнего дальнего рва находилась оборонительная стена, построенная тыном."
"Основные объекты Кремля были сооружены в конце ХIV — начале XV вв..","Основные объекты Кремля были сооружены в конце ХIV — начале XV века."
"По данным Рузского музея, ср.-век. керамика и др. находки были сделаны на территории города в районе здания ПТУ, на улице Красной; в районе переулка Урицкого найдены человеческие кости, медные крестики.","По данным Рузского музея, средневековая керамика и другие находки были сделаны на территории города в районе здания ПТУ, на улице Красной; в районе переулка Урицкого найдены человеческие кости, медные крестики."
"В 1901—1903 гг при устье ручья Городянка у юго-восточного склона Рузского городища было найдено ок. 10 серебряных граненых палочек — возможно, денежные гривны.","В 1901—1903 годах при устье ручья Городянка у юго-восточного склона Рузского городища было найдено около 10 серебряных граненых палочек — возможно, денежные гривны."
"В 1618 г Руза подверглась осаде войсками польского королевича Владислава, домогавшегося московского престола, в ходе чего форт сильно пострадал.","В 1618 году Руза подверглась осаде войсками польского королевича Владислава, домогавшегося московского престола, в ходе чего форт сильно пострадал."
"Пожар уничтожил и большую ч. посада.","Пожар уничтожил и большую часть посада."
"Рузский воевода Иван Оксаков в 1669 г описывал крепость: «…","Рузский воевода Иван Оксаков в 1669 году описывал крепость: «…"
"В Рузе гор. стены и острогу нет, только осыпь и на осыпи шесть башен и те ветхи, башня проезжая развалилась до основания и те шесть башен все раскрылись …»В XVII в. военное значение г.","В Рузе городской стены и острогу нет, только осыпь и на осыпи шесть башен и те ветхи, башня проезжая развалилась до основания и те шесть башен все раскрылись …»В XVII в. военное значение г."
"Рузы было утрачено за счет отдаление крепости от границ гос-ва, и во второй половине XVII в. «воротные башни крепости были развалены, башни стеновые без „верху стояли“, сами стены (острог) покосившись были, а зелья огневого (пороха) и снаряда огневого (огнестрельного оружия) при Рузе не было вовсе».","Рузы было утрачено за счет отдаление крепости от границ государства, и во второй половине XVII в. «воротные башни крепости были развалены, башни стеновые без „верху стояли“, сами стены (острог) покосившись были, а зелья огневого (пороха) и снаряда огневого (огнестрельного оружия) при Рузе не было вовсе»."
"В сов. период кол-во видов флоры в здешнем дендрарии стало намного больше.","В советский период количество видов флоры в здешнем дендрарии стало намного больше."
"Парк был разбит в 1905 г Уникальность Городка ещё и в т., что это наст. ботанический сад Подмосковья, в котором ок. 70 видов деревьев и 40 видов кустарника.","Парк был разбит в 1905 году Уникальность Городка ещё и в том, что это настоящий ботанический сад Подмосковья, в котором около 70 видов деревьев и 40 видов кустарника."
"Пруд «оз. разбитых сердец»","Пруд «Озеро разбитых сердец»"
"Кн. 3. — М.: моск. рабочий, 1981.","Кн. 3. — М.: Московский рабочий, 1981."
"Мелкие насекомые красновато-коричневого цвета, дл. ок. 2 мм.","Мелкие насекомые красновато-коричневого цвета, длина около 2 мм."
"Участники по-прежнему представляли три гос-ва — Гватемала, Коста-Рика и Сальвадор.","Участники по-прежнему представляли три государства — Гватемала, Коста-Рика и Сальвадор."
"Видовое назв. происходит от греческого слова διακριτός (отчётливый), в связи с уникальным признаком явственных лобных долей и глубоких мест прикрепления усиков.","Видовое название происходит от греческого слова διακριτός (отчётливый), в связи с уникальным признаком явственных лобных долей и глубоких мест прикрепления усиков."
"Крупные рабочие (солдаты): шир. головы в среднем равна 1,7 мм, дл. головы — 1,75 мм, дл. скапуса — 0,85 мм.","Крупные рабочие (солдаты): ширина головы в среднем равна 1,7 мм, длина головы — 1,75 мм, длина скапуса — 0,85 мм."
"Мелкие рабочие: шир. головы 0,64 мм, дл. головы — 0,73 мм, дл. скапуса — 0,81 мм.","Мелкие рабочие: ширина головы 0,64 мм, длина головы — 0,73 мм, длина скапуса — 0,81 мм."
"Стебелёк между грудкой и брюшком состоит из двух члеников: петиолюса и постпетиолюса (посл. четко отделен от брюшка).","Стебелёк между грудкой и брюшком состоит из двух члеников: петиолюса и постпетиолюса (последний четко отделен от брюшка)."
"Вид был описан в 2020 г американским мирмекологом Брайеном Фишером (Калифорнийская академия наук, Сан-Франциско, США) и польским энтомологом Себастьяном Салатой (University of Wroclaw, Вроцлав, Польша).","Вид был описан в 2020 году американским мирмекологом Брайеном Фишером (Калифорнийская академия наук, Сан-Франциско, США) и польским энтомологом Себастьяном Салатой (University of Wroclaw, Вроцлав, Польша)."
"Longino, John T. Additions to the taxonomy of New World Pheidole (Hymenoptera: Formicidae) (англ.) // Zootaxa : ж.. — Auckland, New Zealand: Magnolia Press, 2009. — Vol. 2181.","Longino, John T. Additions to the taxonomy of New World Pheidole (Hymenoptera: Formicidae) (англ.) // Zootaxa : Журнал. — Auckland, New Zealand: Magnolia Press, 2009. — Vol. 2181."
"Longino, John T. Pheidole (Hymenoptera, Formicidae) of Middle American Wet Forest (англ.) // Zootaxa : ж.. — Auckland, New Zealand: Magnolia Press, 2019. — Vol. 4599, no. 1. — P. 1—126.","Longino, John T. Pheidole (Hymenoptera, Formicidae) of Middle American Wet Forest (англ.) // Zootaxa : Журнал. — Auckland, New Zealand: Magnolia Press, 2019. — Vol. 4599, no. 1. — P. 1—126."
"Алексей Лукич Деревянко (15 марта 1908 года, Мариуполь — 1983 г, Мариуполь) — передовик производства, старший мастер Ждановского металлургического завода им. Ильича, Сталинская область, укр. ССР.","Алексей Лукич Деревянко (15 марта 1908 года, Мариуполь — 1983 год, Мариуполь) — передовик производства, старший мастер Ждановского металлургического завода имени Ильича, Сталинская область, Украинская ССР."
"В 1923 г устроился на работу на металлургический завод им. Ильича.","В 1923 году устроился на работу на металлургический завод имени Ильича."
"В 1930 г получил 8 разряд оператора.","В 1930 году получил 8 разряд оператора."
"После начала Великой Отечественной войны вместе с заводом был эвакуирован в ниж. Тагил.","После начала Великой Отечественной войны вместе с заводом был эвакуирован в Нижний Тагил."
"После войны возвратился в Мариуполь, где продолжил работать в листопрокатном цехе № 7 завода им. Ильича.","После войны возвратился в Мариуполь, где продолжил работать в листопрокатном цехе № 7 завода имени Ильича."
"В 1958 г удостоен звания Героя Социалистического Труда за выдающиеся производственные показатели.","В 1958 году удостоен звания Героя Социалистического Труда за выдающиеся производственные показатели."
"После выхода на пенсию проживал в Мариуполе, где скончался в 1983 г.","После выхода на пенсию проживал в Мариуполе, где скончался в 1983 году."
"Именем Алексея Деревянко названа одна из улиц в Мариуполе (образована в 2014 г).","Именем Алексея Деревянко названа одна из улиц в Мариуполе (образована в 2014 году)."
"/ биогр. справочник.","/ Биографический справочник."
"биогр. справочник","Биографический справочник"
"Епископ Дамаскин (в миру Алексе́й Ива́нович Бо́дрый; 20 апреля 1937, Белены, Невельский р-н, Великолукский округ, Калининская область — 1 июля 1989) — епископ Русской православной церкви, епископ Мукачевский и Ужгородский.","Епископ Дамаскин (в миру Алексе́й Ива́нович Бо́дрый; 20 апреля 1937, Белены, Невельский район, Великолукский округ, Калининская область — 1 июля 1989) — епископ Русской православной церкви, епископ Мукачевский и Ужгородский."
"род. в 1937 г в крестьянской семье.","Родился в 1937 году в крестьянской семье."
"В 1966 г окончил Ленинградскую духовную семинарию.","В 1966 году окончил Ленинградскую духовную семинарию."
"В 1970 г окончил Ленинградскую духовную академию со степень кандидата богословия.","В 1970 году окончил Ленинградскую духовную академию со степень кандидата богословия."
"13 дек. 1968 года в храме Ленинградской академии митрополитом Ленинградским Никодимом (Ротовым) пострижен в монашество с именем Дамаскин в честь преподобного Иоанна Дамаскина.","13 декабря 1968 года в храме Ленинградской академии митрополитом Ленинградским Никодимом (Ротовым) пострижен в монашество с именем Дамаскин в честь преподобного Иоанна Дамаскина."
"17 дек. был рукоположён во иеродиакона, 29 марта 1970 года — во иеромонаха.","17 декабря был рукоположён во иеродиакона, 29 марта 1970 года — во иеромонаха."
"В 1972 г, к празднику Святой Пасхи, возведён в сан игумена.","В 1972 году, к празднику Святой Пасхи, возведён в сан игумена."
"По словам протоиерея Георгия Иванова, к тому времени из 17 церквей епархии богослужение велось только в 12, так как не было духовенства, а саму епархию после всех смятений готовили сделать приписной к Ярославской или Архангельской, и митрополит Никодим (Ротов), решивший, что нельзя допустить, «чтобы такая древн. кафедра утратила самостоятельность», добился сюда назначения епископа Дамаскина, которого протоиерей Георгий характеризовал так: «Это был замечательный, светлый чел..","По словам протоиерея Георгия Иванова, к тому времени из 17 церквей епархии богослужение велось только в 12, так как не было духовенства, а саму епархию после всех смятений готовили сделать приписной к Ярославской или Архангельской, и митрополит Никодим (Ротов), решивший, что нельзя допустить, «чтобы такая древняя кафедра утратила самостоятельность», добился сюда назначения епископа Дамаскина, которого протоиерей Георгий характеризовал так: «Это был замечательный, светлый человек."
"мн. видные люди — начальник визовой службы, гл. прокурор, гл. кардиолог — все у него тайно окормлялись.","Многие видные люди — начальник визовой службы, главный прокурор, главный кардиолог — все у него тайно окормлялись."
