question,answer
"Абсолютная выс. — 200 м над уровнем моря.","Абсолютная высота — 200 метров над уровнем моря."
"Для западной части провинции характерен горный рельеф с максимальными высотами ок. трёх тыс. м, в то время как вост. ч. представляет собой песчаные морские пляжи.","Для западной части провинции характерен горный рельеф с максимальными высотами около трёх тысяч метров, в то время как восточная часть представляет собой песчаные морские пляжи."
"д. находится в центральной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на левом берегу реки Оптухи, вблизи места впадения в неё реки Журавинки, на расстоянии примерно 5 км (по прямой) к востоку-северо-востоку от города Орла, административного центра района и области.","Деревня находится в центральной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на левом берегу реки Оптухи, вблизи места впадения в неё реки Журавинки, на расстоянии примерно 5 километров (по прямой) к востоку-северо-востоку от города Орла, административного центра района и области."
"д. находится в юго-западной части Архангельской области, в подзоне средней тайги, в пределах северной части Восточно-Европейской равнины, на левом берегу реки Лёкшмы, к западу от автодороги А215, на расстоянии примерно 18 км (по прямой) к юго-западу от города Каргополя, административного центра района.","Деревня находится в юго-западной части Архангельской области, в подзоне средней тайги, в пределах северной части Восточно-Европейской равнины, на левом берегу реки Лёкшмы, к западу от автодороги А215, на расстоянии примерно 18 километров (по прямой) к юго-западу от города Каргополя, административного центра района."
"Аэропорт Коюкук занимает пл. в 116 гектар, расположен на высоте 45 м над уровнем моря и эксплуатирует одну взлётно-посадочную полосу","Аэропорт Коюкук занимает площадь в 116 гектар, расположен на высоте 45 метров над уровнем моря и эксплуатирует одну взлётно-посадочную полосу"
"6/24 размерами 1219 x 23 м с гравийным покрытием.","6/24 размерами 1219 x 23 метров с гравийным покрытием."
"Гора стоит на левом берегу реки Невы, в 4-х км от её истока, на противоположном берегу от крепости Шлиссельбург.","Гора стоит на левом берегу реки Невы, в 4-х километрах от её истока, на противоположном берегу от крепости Шлиссельбург."
"Холм сложен из песка и возвышается на 33 м.","Холм сложен из песка и возвышается на 33 метра."
"Соревнования проводились на дистанциях 500, 1000, 1500, 5000 м, в масс-старте, в командной гонке и командном спринте у мужчин и женщин, а также 3000 м у женщин и 10 000 у мужчин.","Соревнования проводились на дистанциях 500, 1000, 1500, 5000 метров, в масс-старте, в командной гонке и командном спринте у мужчин и женщин, а также 3000 метров у женщин и 10 000 у мужчин."
"Среди спортсменов успешнее всего выступили американец 19-летний американец Джордан Штольц (золото на дистанциях 500, 1000 и 1500 м), к-рый повторил своё достижение на чемпионате мира 2023 года, и 31-летняя нидерландка Ирен Схаутен (золото на дистанции 3000 м, в командной гонке и масс-старте).","Среди спортсменов успешнее всего выступили американец 19-летний американец Джордан Штольц (золото на дистанциях 500, 1000 и 1500 метров), который повторил своё достижение на чемпионате мира 2023 года, и 31-летняя нидерландка Ирен Схаутен (золото на дистанции 3000 метров, в командной гонке и масс-старте)."
"Сухопутная граница начиналась фактически на Балтийской косе возле посёлка Нова Карчма (хотя о разделе косы в первый раз договорились только 5 марта 1957 года), пересекала Калининградский зал. и далее шла по прямой линии севернее населённых пунктов Бранёво, Бартошице, Венгожево, Голдап, через Роминтенскую пущу, на северо-восток от Сувалок в окрестностях Вижайн, пересекала долину Чёрной Ганьчи, шла вдоль долины Свислочи, пересекала долину Нарева, Беловежскую пущу, шла по прямой линии на юго-запад, затем вдоль Буга, оставляя на советской стороне приречный Брест, в окрестностях Крылува отходила от Буга и шла практически по прямой линии на юго-запад, пересекая Пшемышльские ворота, долиной реки Стрвяж, восточнее Устшик-Дольных достигала долины Сана, по нему шла до Ужоцкого перевала, сворачивала на в. и через неск. км достигала скалы Кременец, где пересекалась с границей Чехословакии.","Сухопутная граница начиналась фактически на Балтийской косе возле посёлка Нова Карчма (хотя о разделе косы в первый раз договорились только 5 марта 1957 года), пересекала Калининградский залив и далее шла по прямой линии севернее населённых пунктов Бранёво, Бартошице, Венгожево, Голдап, через Роминтенскую пущу, на северо-восток от Сувалок в окрестностях Вижайн, пересекала долину Чёрной Ганьчи, шла вдоль долины Свислочи, пересекала долину Нарева, Беловежскую пущу, шла по прямой линии на юго-запад, затем вдоль Буга, оставляя на советской стороне приречный Брест, в окрестностях Крылува отходила от Буга и шла практически по прямой линии на юго-запад, пересекая Пшемышльские ворота, долиной реки Стрвяж, восточнее Устшик-Дольных достигала долины Сана, по нему шла до Ужоцкого перевала, сворачивала на восток и через несколько километров достигала скалы Кременец, где пересекалась с границей Чехословакии."
"В зимнее время семья уезжала в собств. имение в Поварово, к-рый находилось в 46 км от Москвы, которым заведовала Ольга Федоровна.","В зимнее время семья уезжала в собственное имение в Поварово, которое находилось в 46 километрах от Москвы, которым заведовала Ольга Федоровна."
"пос. находится в северо-восточной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, к северу от автодороги 54К-210, на расстоянии примерно 16 км (по прямой) к юго-западу от Корсакова, административного центра района.","Посёлок находится в северо-восточной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, к северу от автодороги 54К-210, на расстоянии примерно 16 километров (по прямой) к юго-западу от Корсакова, административного центра района."
"Абсолютная выс. — 266 м над уровнем моря.","Абсолютная высота — 266 метров над уровнем моря."
"Сережинка вытекает из болота Вельенский мох, в 2,5 км к северо-западу от деревни Велье.","Сережинка вытекает из болота Вельенский мох, в 2,5 километрах к северо-западу от деревни Велье."
"шир. реки в верхнем течении до 5 м, глубина до 0,5 м.","Ширина реки в верхнем течении до 5 метров, глубина до 0,5 метров."
"шир. в нижнем течении достигает 8 м, глубина — 0,4 м.","Ширина в нижнем течении достигает 8 метров, глубина — 0,4 метра."
"центр. ч. населённого пункта расположена на высоте 249 м над уровнем моря.","Центральная часть населённого пункта расположена на высоте 249 метров над уровнем моря."
"пос. Яр (район. центр) находится в трёх км от реки.","Посёлок Яр (районный центр) находится в трёх километрах от реки."
"шир. реки до села Юкаменское 5 — 10 м, ниже его — 15 — 20 м, у устья — 30 м.","Ширина реки до села Юкаменское 5 — 10 метров, ниже его — 15 — 20 м, у устья — 30 метров."
"Совершил 4 космических полёта общей продолжительностью 224 суток 22 часа 21 минута 32 с.","Совершил 4 космических полёта общей продолжительностью 224 суток 22 часа 21 минута 32 секунды."
"Продолжительность полёта составила 14 суток 00 часов 13 минут 32 с.","Продолжительность полёта составила 14 суток 00 часов 13 минут 32 секунды."
"С 12 по 20 ноября 1995 года в качестве специалиста полёта шаттла «Атлантис» STS-74, по программе «Спейс шаттл», Макартур совершил второй полёт (целью экспедиции являлась доставка стыковочного модуля до станции «Мир»), продолжительностью 8 суток 4 часа 31 минута 42 с.","С 12 по 20 ноября 1995 года в качестве специалиста полёта шаттла «Атлантис» STS-74, по программе «Спейс шаттл», Макартур совершил второй полёт (целью экспедиции являлась доставка стыковочного модуля до станции «Мир»), продолжительностью 8 суток 4 часа 31 минута 42 секунды."
"Общая продолжительность полёта для Макартура составила 12 суток 21 час 43 минуты 47 с.","Общая продолжительность полёта для Макартура составила 12 суток 21 час 43 минуты 47 секунд."
"Общая продолжительность полёта составила 189 суток 19 часов 52 минуты 32 с.","Общая продолжительность полёта составила 189 суток 19 часов 52 минуты 32 секунды."
"д. находится в северо-восточной части области, в подзоне южной тайги, при железнодорожной линии Данилов — Буй, на расстоянии примерно 6 км (по прямой) к северо-востоку от города Данилова, административного центра района.","Деревня находится в северо-восточной части области, в подзоне южной тайги, при железнодорожной линии Данилов — Буй, на расстоянии примерно 6 километров (по прямой) к северо-востоку от города Данилова, административного центра района."
"Абсолютная выс. — 133 м над уровнем моря.","Абсолютная высота — 133 метра над уровнем моря."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"Самолёт Ан-10, на котором артист 18 мая 1972 года летел из Москвы на юбилей Харьковского театра оперетты, в результате усталостного разрушения элементов крыла и перегрузок на посадочном курсе разбился в 24 км от Харьковского аэропорта при заходе на посадку.","Самолёт Ан-10, на котором артист 18 мая 1972 года летел из Москвы на юбилей Харьковского театра оперетты, в результате усталостного разрушения элементов крыла и перегрузок на посадочном курсе разбился в 24 километрах от Харьковского аэропорта при заходе на посадку."
"В любительских соревнованиях, выступая в весовой категории до 48 кг, был серебряным призёром чемпионата мира 2005, бронзовым призёром чемпионата Европы 2004","В любительских соревнованиях, выступая в весовой категории до 48 килограммов, был серебряным призёром чемпионата мира 2005, бронзовым призёром чемпионата Европы 2004"
"д. находится в северо-восточной части области, в подзоне южной тайги, на левом берегу реки Тоймины, на расстоянии примерно 25 км (по прямой) к югу от города Данилова, административного центра района.","Деревня находится в северо-восточной части области, в подзоне южной тайги, на левом берегу реки Тоймины, на расстоянии примерно 25 километров (по прямой) к югу от города Данилова, административного центра района."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"Протяженность дорог составляет 670 км, в т. числе дорог в асфальтобетонном исполнении — 37,8 км.","Протяженность дорог составляет 670 километров, в том числе дорог в асфальтобетонном исполнении — 37,8 километра."
"Равнина расположена на высоте 1600—1800 м над уровнем моря, пл. составляет ок. 35 км².","Равнина расположена на высоте 1600—1800 метров над уровнем моря, площадь составляет около 35 км²."
"Общая протяженность таких конно-почтовых трактов составляла ок. 20 тыс. км.","Общая протяженность таких конно-почтовых трактов составляла около 20 тысяч километров."
"К началу 1930 года в Казахской ССР насчитывалось 1250 почтово-телеграфных предприятий, протяжённость почтовых трактов достигла 42 тыс. км.","К началу 1930 года в Казахской ССР насчитывалось 1250 почтово-телеграфных предприятий, протяжённость почтовых трактов достигла 42 тысяч километров."
"В 1940 г в Казахстане кол-во предприятий связи возросло до 1987, было механизировано более 20 тыс. км почтовых трактов.","В 1940 году в Казахстане количество предприятий связи возросло до 1987, было механизировано более 20 тысяч километров почтовых трактов."
"д. находится в северо-восточной части Костромской области, в подзоне южной тайги, на левом берегу реки Варваж, на расстоянии приблизительно 26 км (по прямой) к юго-западу от посёлка Вохмы, административного центра района.","Деревня находится в северо-восточной части Костромской области, в подзоне южной тайги, на левом берегу реки Варваж, на расстоянии приблизительно 26 километров (по прямой) к юго-западу от посёлка Вохмы, административного центра района."
"Абсолютная выс. — 123 м над уровнем моря.","Абсолютная высота — 123 метра над уровнем моря."
"Новый учебный корпус стал первым с 1953 года крупномасштабным образовательным сооружением (102 000 квадратных м) в целом на территории МГУ и вторым зданием подобной площади (после Фундаментальной библиотеки МГУ) уже на новой территории университета.","Новый учебный корпус стал первым с 1953 года крупномасштабным образовательным сооружением (102 000 квадратных метров) в целом на территории МГУ и вторым зданием подобной площади (после Фундаментальной библиотеки МГУ) уже на новой территории университета."
"Ранние рынки занимали неск. улиц по всей длине города, которые обычно простирались от одних городских ворот до других ворот на др. стороне города (напр., рынок в Тебризе длиной в 1,5 км был самым длинным сводчатым рынком в мире).","Ранние рынки занимали несколько улиц по всей длине города, которые обычно простирались от одних городских ворот до других ворот на другой стороне города (например, рынок в Тебризе длиной в 1,5 километра был самым длинным сводчатым рынком в мире)."
"На создание существа было потрачено 30 л хирургического желе.","На создание существа было потрачено 30 литров хирургического желе."
"д. находится в центральной части Архангельской области, в подзоне северной тайги, на левом берегу Холмогорки (протока Северной Двины), при автодороге 11К-851, на расстоянии примерно 4 км (по прямой) к юго-востоку от села Холмогоры, административного центра округа.","Деревня находится в центральной части Архангельской области, в подзоне северной тайги, на левом берегу Холмогорки (протока Северной Двины), при автодороге 11К-851, на расстоянии примерно 4 километров (по прямой) к юго-востоку от села Холмогоры, административного центра округа."
"д. находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, к востоку от автодороги 58К-376, на расстоянии примерно 15 км (по прямой) к северо-западу (от города Порхова, административного центра района.","Деревня находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, к востоку от автодороги 58К-376, на расстоянии примерно 15 километров (по прямой) к северо-западу (от города Порхова, административного центра района."
"По предложению президента Columbia Records Эшли Н, она встретилась с американским автором песен Грегом Уэлсом в его студии, расположенной в Калвер Сити, под Лос-Анджелесом, где они написали госпел-балладу «One and Only».","По предложению президента Columbia Records Эшли Ньютона, она встретилась с американским автором песен Грегом Уэлсом в его студии, расположенной в Калвер Сити, под Лос-Анджелесом, где они написали госпел-балладу «One and Only»."
"Со временем зал. исчез, а береговая линия в результате насыпных работ продвинулась вглубь моря примерно на 700 м.","Со временем залив исчез, а береговая линия в результате насыпных работ продвинулась вглубь моря примерно на 700 метров."
"Известно, что архит. и теоретик Л. Б. Альберти, др. основоположник римского классицизма, придумал устройство для деления окружности на 48 °.","Известно, что архитектор и теоретик Л. Б. Альберти, другой основоположник римского классицизма, придумал устройство для деления окружности на 48 градусов."
"Город Ярослава располагался на площади св. 60 га, был окружен рвом с водой глубиной 12 м и высоким валом длиной 3,5 км, шириной у основания — 30 м, общей высотой с деревянным частоколом — до 16 м.","Город Ярослава располагался на площади свыше 60 га, был окружен рвом с водой глубиной 12 метров и высоким валом длиной 3,5 км, шириной у основания — 30 метров, общей высотой с деревянным частоколом — до 16 метров."
"Его люди сумели прорыть туннель длиной 150 м и натренировать специальную дивизию, но в посл. день Мид внёс в план свои коррективы и в результате атака 30 июля провалилась с колоссальными потерями.","Его люди сумели прорыть туннель длиной 150 метров и натренировать специальную дивизию, но в последний день Мид внёс в план свои коррективы и в результате атака 30 июля провалилась с колоссальными потерями."
"Но развить успех федералам не удалось, их боевой дух упал от понесённых потерь, а также от жары — температура в тот день поднялась до +38 ° (100 по Фаренгейту).","Но развить успех федералам не удалось, их боевой дух упал от понесённых потерь, а также от жары — температура в тот день поднялась до +38 градусов (100 по Фаренгейту)."
"Псефит (от др.-греч. ψῆφος — «галька», также грубообломочная порода) — обломочная горная порода с обломками диаметром более нескольких мм, как окатанными (валуны, гальки, гравий), так и неокатанными (глыбы, щебень).","Псефит (от др.-греч. ψῆφος — «галька», также грубообломочная порода) — обломочная горная порода с обломками диаметром более нескольких миллиметров, как окатанными (валуны, гальки, гравий), так и неокатанными (глыбы, щебень)."
"Источник электроэнергии — две неперезаряжаемые серебряно-цинковые батареи напряжением 36 В и ёмкостью 121 А·ч каждая.","Источник электроэнергии — две неперезаряжаемые серебряно-цинковые батареи напряжением 36 вольт и ёмкостью 121 А·ч каждая."
"Радиус разворота — ок. трёх м.","Радиус разворота — около трёх метров."
"Хотя время старта было известно с точностью до с, в силу заметно долгого прохождения сигнала по цепочке Луна—Земля—Луна оператору приходилось работать с упреждением по времени.","Хотя время старта было известно с точностью до секунд, в силу заметно долгого прохождения сигнала по цепочке Луна—Земля—Луна оператору приходилось работать с упреждением по времени."
"Начиная с Олимпийских игр 1956 года, когда были добавлены соревнования по спортивной ходьбе на 20 км, изменений в программу соревнований по лёгкой атлетики на Олимпийских играх у мужчин не вносилось.","Начиная с Олимпийских игр 1956 года, когда были добавлены соревнования по спортивной ходьбе на 20 километров, изменений в программу соревнований по лёгкой атлетики на Олимпийских играх у мужчин не вносилось."
"Исключение составляет лишь спортивная ходьба на 50 км не проводимая в рамках Олимпийских игр 1976 года (ИААФ провела чемпионат мира по данной дисциплине в сентябре 1976 года, спортивная ходьба на 50 км вернулась в программу на Олимпийских играх 1980 года).","Исключение составляет лишь спортивная ходьба на 50 километров не проводимая в рамках Олимпийских игр 1976 года (ИААФ провела чемпионат мира по данной дисциплине в сентябре 1976 года, спортивная ходьба на 50 километров вернулась в программу на Олимпийских играх 1980 года)."
"Из различий: только мужчины соревнуются в ходьбе на 50 км, женщины соревнуются в семиборье, в то время как мужчины в десятиборье, женщины бегут дистанцию 100 м с барьерами, а мужчины — 110 м с барьерами.","Из различий: только мужчины соревнуются в ходьбе на 50 км, женщины соревнуются в семиборье, в то время как мужчины в десятиборье, женщины бегут дистанцию 100 метров с барьерами, а мужчины — 110 метров с барьерами."
"На играх он прыгнул на 8,90 м, установив как олимпийский, так и мир. рекорд, улучшив действующий рекорд на 54 см.","На играх он прыгнул на 8,90 метра, установив как олимпийский, так и мировой рекорд, улучшив действующий рекорд на 54 см."
"16 января 1980 года Пол Маккартни был арестован в аэропорту Окура с 219 г марихуаны (обнаруженными в багаже Линды).","16 января 1980 года Пол Маккартни был арестован в аэропорту Окура с 219 граммами марихуаны (обнаруженными в багаже Линды)."
"Располагается на реке Сыге в 2 км от города Глазова.","Располагается на реке Сыге в 2 километрах от города Глазова."
"Поскольку координаты сообщаются там с точностью до одной миллионной доли ° (шесть знаков после запятой, для Марса это точность порядка 5 см), при незначительных пробегах данные, переводимые шаблоном таблицы в минуты и с, могут при этом оставаться прежними.","Поскольку координаты сообщаются там с точностью до одной миллионной доли градуса (шесть знаков после запятой, для Марса это точность порядка 5 см), при незначительных пробегах данные, переводимые шаблоном таблицы в минуты и секунды, могут при этом оставаться прежними."
"с. находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Брянско-Жиздринского Полесья, к югу от автодороги 29Н-144, на расстоянии примерно 4 км (по прямой) к западу от села Хвастовичи, административного центра района.","Село находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Брянско-Жиздринского Полесья, к югу от автодороги 29Н-144, на расстоянии примерно 4 километров (по прямой) к западу от села Хвастовичи, административного центра района."
"Абсолютная выс. — 213 м над уровнем моря.","Абсолютная высота — 213 метров над уровнем моря."
"Во внешних областях, начиная с 25 с дуги от центра галактики, наблюдается избыток красного показателя цвета.","Во внешних областях, начиная с 25 секунд дуги от центра галактики, наблюдается избыток красного показателя цвета."
"междунар. аэропорт им. Чоудхари Чарана Сингха (англ. Chaudhary Charan Singh International Airport) (ИАТА: LKO, ИКАО: VILK) — аэропорт в Индии, расположен в 15 км от города Лакхнау.","Международный аэропорт имени Чоудхари Чарана Сингха (англ. Chaudhary Charan Singh International Airport) (ИАТА: LKO, ИКАО: VILK) — аэропорт в Индии, расположен в 15 километрах от города Лакхнау."
"д. находится в юго-западной части Архангельской области, в южной зоне средней тайги, к северу от автодороги 11Р-002, на расстоянии примерно 16 км (по прямой) к востоку-северо-востоку (ENE) от города Каргополя, административного центра района.","Деревня находится в юго-западной части Архангельской области, в южной зоне средней тайги, к северу от автодороги 11Р-002, на расстоянии примерно 16 километров (по прямой) к востоку-северо-востоку (ENE) от города Каргополя, административного центра района."
"Суммарная протяжённость сети, с учётом Симкинской и Юрюзанской узкоколейных железных дорог, составляла не менее 250 км.","Суммарная протяжённость сети, с учётом Симкинской и Юрюзанской узкоколейных железных дорог, составляла не менее 250 километров."
"Шесть из десяти стадионов находятся на высоте св. 1200 м над уровнем моря.","Шесть из десяти стадионов находятся на высоте свыше 1200 метров над уровнем моря."
"Дело расследует инспектор Па Попиль.","Дело расследует инспектор Паскаль Попиль."
"20 февраля он принял участие в гигантском слаломе, показав время 1 минута 59,49 с и 1 минута 37,61 с; в обоих спусках он финишировал последним.","20 февраля он принял участие в гигантском слаломе, показав время 1 минута 59,49 секунды и 1 минута 37,61 секунды; в обоих спусках он финишировал последним."
"Он финишировал на 41-м и последнем месте со временем 3 минуты 37,10 с, почти на 30 с отстав от 40-го места, но было ещё 40 участников, которые не смогли финишировать.","Он финишировал на 41-м и последнем месте со временем 3 минуты 37,10 секунды, почти на 30 секунд отстав от 40-го места, но было ещё 40 участников, которые не смогли финишировать."
"25 февраля в слаломе Борисов финишировал в первом заезде за 1 минуту и 9,54 с.","25 февраля в слаломе Борисов финишировал в первом заезде за 1 минуту и 9,54 секунды."
"Во второй попытке он показал время 1 минута 21,07 с, но был дисквалифицирован за пропуск ворот.","Во второй попытке он показал время 1 минута 21,07 секунды, но был дисквалифицирован за пропуск ворот."
"Период полураспада более устойчивого из двух известных изотопов, 294Ts, составляет ок. 78 мс, атомная масса этого изотопа равна 294,210(5) а.е.м.","Период полураспада более устойчивого из двух известных изотопов, 294Ts, составляет около 78 миллисекунд, атомная масса этого изотопа равна 294,210(5) а.е.м."
"294Ts является самым долгоживущим из известных изотопов, с периодом полураспада 51 мс.","294Ts является самым долгоживущим из известных изотопов, с периодом полураспада 51 миллисекунда."
"20 апреля 2017 года стала чемпионом Европы в Варшаве в весовой категории до 48 кг она победила в финале россиянку Ирину Долгову.","20 апреля 2017 года стала чемпионом Европы в Варшаве в весовой категории до 48 килограммов она победила в финале россиянку Ирину Долгову."
"Такиле (исп. Taquile) — о-в на озере Титикака, входящий в состав Перу и располож. в 45 км от прибрежного города Пуно.","Такиле (исп. Taquile) — остров на озере Титикака, входящий в состав Перу и расположенный в 45 километрах от прибрежного города Пуно."
"На острове длиной 5,5 и шириной 1,6 км проживает, по разным оценкам, от 1700 до 2500 чел.","На острове длиной 5,5 и шириной 1,6 километра проживает, по разным оценкам, от 1700 до 2500 человек."
"Самая высокая точка острова поднимается на 4050 м над уровнем моря, гл. д. острова находится на высоте 3950 м над уровнем моря.","Самая высокая точка острова поднимается на 4050 метров над уровнем моря, главная деревня острова находится на высоте 3950 метров над уровнем моря."
"В полутора км к западу от деревни проходят пути Северной железной дороги.","В полутора километрах к западу от деревни проходят пути Северной железной дороги."
"Находится на расстоянии примерно 9 км по прямой на в. от районного центра поселка Арбаж.","Находится на расстоянии примерно 9 километров по прямой на восток от районного центра поселка Арбаж."
