question,answer
"С 2002 году президентом клуба является Игорь Суркис, состояние которого журнал «Корреспондент» в 2008 году оценил в 309 млн $.","С 2002 году президентом клуба является Игорь Суркис, состояние которого журнал «Корреспондент» в 2008 году оценил в 309 млн долларов."
"В 2011 году бюджет клуба составлял около 65 млн $.","В 2011 году бюджет клуба составлял около 65 млн долларов."
"Банк будет платить «Динамо» около 3 млн $ в год.","Банк будет платить «Динамо» около 3 млн долларов в год."
"Согласно интервью Игоря Суркиса в 2020 году, бюджет клуба без учёта продажи и покупки футболистов в последние годы составлял 30—35 млн $, из которых на дотации акционеров приходилось 15—20 млн.","Согласно интервью Игоря Суркиса в 2020 году, бюджет клуба без учёта продажи и покупки футболистов в последние годы составлял 30—35 млн долларов, из которых на дотации акционеров приходилось 15—20 млн."
"К 2017 году CureVac получила около 359 миллионов $ США в виде инвестиций в акционерный капитал и была оценена в 1,65 миллиарда $ США.","К 2017 году CureVac получила около 359 миллионов долларов США в виде инвестиций в акционерный капитал и была оценена в 1,65 миллиарда долларов США."
"Более эффективной является технология использования бесподстилочного навоза (= как и помёта) для создание подпахотного гумусового слоя.","Более эффективной является технология использования бесподстилочного навоза (равно как и помёта) для создание подпахотного гумусового слоя."
"Кевин Райан разработал данную игру за девять месяцев, потратив 36 000 $ из своего бюджета.","Кевин Райан разработал данную игру за девять месяцев, потратив 36 000 долларов из своего бюджета."
"Пережил разбойное нападение на свой дом — преступники избили епископа Иерофея, причинив ему сотрясение мозга и перелом ребер, избили и мать владыки, взяли 10 тысяч ₽ и скрылись.","Пережил разбойное нападение на свой дом — преступники избили епископа Иерофея, причинив ему сотрясение мозга и перелом ребер, избили и мать владыки, взяли 10 тысяч рублей и скрылись."
"М., 1993. пробный №.","М., 1993. пробный номер."
"Зимой наблюдаются высокие температуры днём и низкие ночью, разница часто составляет около 10 °.","Зимой наблюдаются высокие температуры днём и низкие ночью, разница часто составляет около 10 градусов."
"Сильный град, обрушившийся на Калгари 7 сентября 1991 года и нанёсший ущерб в 400 миллионов $, был одним из самых разрушительных стихийных бедствий в канадской истории.","Сильный град, обрушившийся на Калгари 7 сентября 1991 года и нанёсший ущерб в 400 миллионов долларов, был одним из самых разрушительных стихийных бедствий в канадской истории."
"Операционный бюджет города в 2007 году составлял 2,1 миллиарда $ и на 41 % обеспечивался налогами на имущество.","Операционный бюджет города в 2007 году составлял 2,1 миллиарда долларов и на 41 % обеспечивался налогами на имущество."
"Ежегодно налогов на имущество собирается на 757 миллионов $, 386 из которых приходится на жилую собственность и 371 — на нежилую.","Ежегодно налогов на имущество собирается на 757 миллионов долларов, 386 из которых приходится на жилую собственность и 371 — на нежилую."
"В 2006 реальный валовой продукт Калгари (в ценах 1997 года) составил 52,39 миллиарда канадских $, а доля нефтегазовой и горной промышленности в нём — 12 %.","В 2006 реальный валовой продукт Калгари (в ценах 1997 года) составил 52,39 миллиарда канадских долларов, а доля нефтегазовой и горной промышленности в нём — 12 %."
"До 1904 улицы имели различные названия, а с тех пор все улицы получили № в направлении от центра города.","До 1904 улицы имели различные названия, а с тех пор все улицы получили номера в направлении от центра города."
"В 1880 началась история посёлка «Озеро Карачи», когда российские купцы Нораковский и Милинис взяли озеро с прилегающей землей в аренду на 12 лет за 250 ₽ за все годы аренды, застроив берег озера избушками из дёрна и с нарами из досок, организовав курортную зону на 30 человек; спустя непродолжительное время количество курортных мест возросло до 65 человек.","В 1880 началась история посёлка «Озеро Карачи», когда российские купцы Нораковский и Милинис взяли озеро с прилегающей землей в аренду на 12 лет за 250 рублей за все годы аренды, застроив берег озера избушками из дёрна и с нарами из досок, организовав курортную зону на 30 человек; спустя непродолжительное время количество курортных мест возросло до 65 человек."
"Завершив первую серию испытаний, прототип, получивший временный бортовой № F-AONB, вернулся на завод для проведения различных доработок, включавших: удлинение фюзеляжа на 31 см, уменьшение размаха крыльев, а также установку сайлентблоков на опоры двигателя для уменьшения вибраций в кабине.","Завершив первую серию испытаний, прототип, получивший временный бортовой номер F-AONB, вернулся на завод для проведения различных доработок, включавших: удлинение фюзеляжа на 31 см, уменьшение размаха крыльев, а также установку сайлентблоков на опоры двигателя для уменьшения вибраций в кабине."
"В 1913 году она пишет «Автопортрет обнажённой», на котором изображает себя в жанре ν.","В 1913 году она пишет «Автопортрет обнажённой», на котором изображает себя в жанре ню."
"В 2006 году Такер заключил контракт, по которому за участие в фильме «Час пик 3» он получал беспрецедентный гонорар — 25 миллионов $.","В 2006 году Такер заключил контракт, по которому за участие в фильме «Час пик 3» он получал беспрецедентный гонорар — 25 миллионов долларов."
"Консульский сбор за визу в Россию для всех граждан Латвии составляет 47 $ США.","Консульский сбор за визу в Россию для всех граждан Латвии составляет 47 долларов США."
"Программа в настоящее время действует и предусматривает возможность приобретения квартиры на условиях 50 % платит человек, а 50 % государство, или получение льготных долгосрочных кредитов под 7 % годовых.","Программа в настоящее время действует и предусматривает возможность приобретения квартиры на условиях 50 процентов платит человек, а 50 процентов государство, или получение льготных долгосрочных кредитов под 7 % годовых."
"24 июня 2024 года был обменян в «Оттаву Сенаторз» на Йоонаса Корписало, Марка Кастелика и 25-й общий № на драфте-2024.","24 июня 2024 года был обменян в «Оттаву Сенаторз» на Йоонаса Корписало, Марка Кастелика и 25-й общий номер на драфте-2024."
"С апреля 2020 года участвовал в турнире Magnus Carlsen Chess Tour с призовым фондом в 1 миллион $.","С апреля 2020 года участвовал в турнире Magnus Carlsen Chess Tour с призовым фондом в 1 миллион долларов."
"После поражения в четвертьфинале второго турнира Ароняну, Накамура со своей командой провели благотворительную трансляцию, собрав более 358 000 $ для CARE.","После поражения в четвертьфинале второго турнира Ароняну, Накамура со своей командой провели благотворительную трансляцию, собрав более 358 000 долларов для CARE."
"В течение многих лет футбольным судьям в студенческом футболе было запрещено объявлять № игроков совершивших фол, за исключением Western Athletic Conference и Mountain West Conference (и во всех конференциях когда игрок, совершивший нарушение, удалялся с поля).","В течение многих лет футбольным судьям в студенческом футболе было запрещено объявлять номера игроков совершивших фол, за исключением Western Athletic Conference и Mountain West Conference (и во всех конференциях когда игрок, совершивший нарушение, удалялся с поля)."
"В 2004 году правила студенческом футболе были изменены, чтобы можно было объявить № игрока совершившего фол.","В 2004 году правила студенческом футболе были изменены, чтобы можно было объявить номер игрока совершившего фол."
"Согласно правилам NFHS используемым во всех штатах, за исключением Массачусетсса и Техаса, на играх старшей школе, объявление № игрока в 2014 году было изменено с «не разрешено» на «не требуется».","Согласно правилам NFHS используемым во всех штатах, за исключением Массачусетсса и Техаса, на играх старшей школе, объявление номера игрока в 2014 году было изменено с «не разрешено» на «не требуется»."
"Представляет специально разработанный браслет к которому прикреплена эластичная петля, обёрнутая вокруг одного из пальцев который обозначает № дауна: указательный — 1-й, средний — 2-й, безымянный — 3-й и мизинец — 4-й.","Представляет специально разработанный браслет к которому прикреплена эластичная петля, обёрнутая вокруг одного из пальцев который обозначает номер дауна: указательный — 1-й, средний — 2-й, безымянный — 3-й и мизинец — 4-й."
"На спине в зависимости от уровня лиги может располагаться буквенное обозначение его позиции, в НФЛ помимо букв указывается ещё его №.","На спине в зависимости от уровня лиги может располагаться буквенное обозначение его позиции, в НФЛ помимо букв указывается ещё его номер."
"В НФЛ, студенческом футболе, других профессиональных лигах, а также в некоторых играх старшеклассников и U Sports рефери при объявлении нарушений называет ещё и № игроков их совершивших (требуется для студенческих и профессиональных игр; у старшекласников рефери больше не запрещено объявлять № игроков совершивших нарушение).","В НФЛ, студенческом футболе, других профессиональных лигах, а также в некоторых играх старшеклассников и U Sports рефери при объявлении нарушений называет ещё и номера игроков их совершивших (требуется для студенческих и профессиональных игр; у старшекласников рефери больше не запрещено объявлять номера игроков совершивших нарушение)."
"GLX — комплектация для Америки, самая богатая в базе — двигатель либо 16V, либо VR6, автоматические электроремни безопасности с псевдоинтеллектом, внутренняя обивка багажника для седанов, вогнутый руль, габариты в поворотниках, передний бампер без штатного места для №, в большинстве кожаный салон.","GLX — комплектация для Америки, самая богатая в базе — двигатель либо 16V, либо VR6, автоматические электроремни безопасности с псевдоинтеллектом, внутренняя обивка багажника для седанов, вогнутый руль, габариты в поворотниках, передний бампер без штатного места для номера, в большинстве кожаный салон."
"Так же любые опции, + специальные: защитные брусья для колен, стеклянный люк, круиз-контроль.","Так же любые опции, плюс специальные: защитные брусья для колен, стеклянный люк, круиз-контроль."
"Стоимость автомобиля составила 55 тыс. $ США.","Стоимость автомобиля составила 55 тыс. долларов США."
"Там она выиграла главный приз благодаря исполнению песни «The Greatest Love of All», являвшейся хитом № один Уитни Хьюстон.","Там она выиграла главный приз благодаря исполнению песни «The Greatest Love of All», являвшейся хитом номер один Уитни Хьюстон."
"Первые две перечислены ниже, а третья была «Pink Moon», трек-лист которой приведён далее + 4 последние композиции (выпуска 1986 г.), ставшие затем «Time of No Reply».","Первые две перечислены ниже, а третья была «Pink Moon», трек-лист которой приведён далее плюс 4 последние композиции (выпуска 1986 г.), ставшие затем «Time of No Reply»."
"Выпуск 2007 года включает в себя три студийных альбома Дрейка (как и первые три альбома выпуска 1986 года), + DVD «A Skin Too Few».","Выпуск 2007 года включает в себя три студийных альбома Дрейка (как и первые три альбома выпуска 1986 года), плюс DVD «A Skin Too Few»."
"Усиление системы интеграции поведения (слишком быстрая интеграция) выражается в Импульсивности, и предполагается, что она регулируется Δ-опиоидными рецепторами.","Усиление системы интеграции поведения (слишком быстрая интеграция) выражается в Импульсивности, и предполагается, что она регулируется дельта-опиоидными рецепторами."
"Её порядковый № в группе божественных матерей приводит к тому, что Варахи иногда именуют «Панчами» (Panchami), то есть пятая.","Её порядковый номер в группе божественных матерей приводит к тому, что Варахи иногда именуют «Панчами» (Panchami), то есть пятая."
"Повествование в песне ведётся от лица молодого человека, вынужденного «работать всё лето, чтоб заработать $» (англ. …workin' all summer just to try to earn a dollar).","Повествование в песне ведётся от лица молодого человека, вынужденного «работать всё лето, чтоб заработать доллар» (англ. …workin' all summer just to try to earn a dollar)."
"В 1980 году была обновлена моторная γ: четырёхцилиндровый двигатель был снят с производства.","В 1980 году была обновлена моторная гамма: четырёхцилиндровый двигатель был снят с производства."
"2 апреля 2015 года президентом Республики Беларусь А. Лукашенко был подписан Декрет № 3 «О предупреждении социального иждивенчества», согласно которому установлена обязанность граждан Белоруссии, постоянно проживающих в республике иностранных граждан и лиц без гражданства, не участвовавших в финансировании государственных расходов или участвовавших в таком финансировании менее 183 календарных дней в истекшем году, по уплате сбора в размере 20 базовых величин (250 $ в пересчёте) .","2 апреля 2015 года президентом Республики Беларусь А. Лукашенко был подписан Декрет № 3 «О предупреждении социального иждивенчества», согласно которому установлена обязанность граждан Белоруссии, постоянно проживающих в республике иностранных граждан и лиц без гражданства, не участвовавших в финансировании государственных расходов или участвовавших в таком финансировании менее 183 календарных дней в истекшем году, по уплате сбора в размере 20 базовых величин (250 долларов в пересчёте) ."
"Администратор OpenVZ сервера может установить дисковые квоты на VE, в терминах дискового пространства и количества айнодов (i-nodes, число которых примерно = количеству файлов).","Администратор OpenVZ сервера может установить дисковые квоты на VE, в терминах дискового пространства и количества айнодов (i-nodes, число которых примерно равно количеству файлов)."
"Средний годовой доход домохозяйства составлял 45 227 $, а средний годовой доход семьи — 55 417 $.","Средний годовой доход домохозяйства составлял 45 227 долларов, а средний годовой доход семьи — 55 417 долларов."
"Средний доход мужчин — 36 477 $, в то время как у женщин — 21 667.","Средний доход мужчин — 36 477 долларов, в то время как у женщин — 21 667."
"Доход на душу населения составил 20 180 $.","Доход на душу населения составил 20 180 долларов."
"Положим, например, что объем воды в перемычке = 1000 м³., сила насоса 100 м³ в час, а фильтрация, начиная от 20 м³, доходила бы до 60 кубических метров; время, в которое бы можно было осушить перемычку, приблизительно =: 1000/[100 — (20 + 60)/2] = 16,66 час.","Положим, например, что объем воды в перемычке = 1000 м³., сила насоса 100 м³ в час, а фильтрация, начиная от 20 м³, доходила бы до 60 кубических метров; время, в которое бы можно было осушить перемычку, приблизительно равно: 1000/[100 — (20 + 60)/2] = 16,66 час."
"Стоимость строительства 1 км трассы составила в среднем 3,7 млн $.","Стоимость строительства 1 км трассы составила в среднем 3,7 млн долларов."
"Первая казахстанская трасса, получившая №, не связанный с нумерацией автодорог времён СССР[значимость факта?].","Первая казахстанская трасса, получившая номер, не связанный с нумерацией автодорог времён СССР[значимость факта?]."
"После его смерти жена продала усадьбу купцу Седину за 100000 ₽.","После его смерти жена продала усадьбу купцу Седину за 100000 рублей."
"Фенилалани́н (α-амино-β-фенилпропионовая кислота, сокр.: Фен, Phe, F) — ароматическая α-аминокислота.","Фенилалани́н (α-амино-β-фенилпропионовая кислота, сокр.: Фен, Phe, F) — ароматическая альфа-аминокислота."
"В 2016 году программа государственных гарантий оказания бесплатной медицинской помощи жителям Югры составила более 59 млрд ₽.","В 2016 году программа государственных гарантий оказания бесплатной медицинской помощи жителям Югры составила более 59 млрд рублей."
"14 августа повстанцы заявили, что несмотря на сопротивление войск Каддафи, им удалось захватить 70 % города.","14 августа повстанцы заявили, что несмотря на сопротивление войск Каддафи, им удалось захватить 70 процентов города."
"По возвращении Джона домой Шерлок просит его отправить сообщение на № последней погибшей жертвы с предложением о встрече.","По возвращении Джона домой Шерлок просит его отправить сообщение на номер последней погибшей жертвы с предложением о встрече."
"Новинка массой почти в 800 граммов с аккумулятором, которого хватало на 8 часов, и размерами 33×4,4×8,9 см стоила 3995 $ — тем не менее, вызвала в США ажиотаж.","Новинка массой почти в 800 граммов с аккумулятором, которого хватало на 8 часов, и размерами 33×4,4×8,9 см стоила 3995 долларов — тем не менее, вызвала в США ажиотаж."
"Тогда же начала работу первая сотовая сеть компании, на её создание было потрачено 20 лет и 200 млн $.","Тогда же начала работу первая сотовая сеть компании, на её создание было потрачено 20 лет и 200 млн долларов."
"Выручка за 1993 год составила 17 млрд $, а чистая прибыль — 1 млрд $.","Выручка за 1993 год составила 17 млрд долларов, а чистая прибыль — 1 млрд долларов."
"В конце 1998 года начал работу проект спутниковой телефонии Iridium; на его разработку было потрачено около 10 лет и 5 млрд $; из-за технических проблем и высокой стоимости услуги (3 $ за минуту разговора) уже в 1999 году проект обанкротился.","В конце 1998 года начал работу проект спутниковой телефонии Iridium; на его разработку было потрачено около 10 лет и 5 млрд долларов; из-за технических проблем и высокой стоимости услуги (3 доллара за минуту разговора) уже в 1999 году проект обанкротился."
"В начале 2000 года была куплена General Instrument Corporation, производитель IPTV-ресиверов; за него было заплачено 17 млрд $ собственными акциями.","В начале 2000 года была куплена General Instrument Corporation, производитель IPTV-ресиверов; за него было заплачено 17 млрд долларов собственными акциями."
"Сумма сделки составила около 3,9 млрд $ (15 $ за акцию).","Сумма сделки составила около 3,9 млрд долларов (15 долларов за акцию)."
"В июле 2010 года Nokia Siemens Networks достигла соглашения с корпорацией Motorola Inc. о приобретении части подразделения Enterprise Mobility Solutions, связанного с беспроводным сетевым оборудованием за 1,2 млрд $ сделка была завершена в апреле 2011 года.","В июле 2010 года Nokia Siemens Networks достигла соглашения с корпорацией Motorola Inc. о приобретении части подразделения Enterprise Mobility Solutions, связанного с беспроводным сетевым оборудованием за 1,2 млрд долларов сделка была завершена в апреле 2011 года."
"В августе 2011 года было объявлено о достижении соглашения по поглощению компании Motorola Mobility корпорацией Google с ожидаемой стоимостью сделки — 12,5 млрд $.","В августе 2011 года было объявлено о достижении соглашения по поглощению компании Motorola Mobility корпорацией Google с ожидаемой стоимостью сделки — 12,5 млрд долларов."
"Общая сумма сделки составила 2,91 млрд $, при этом корпорация Google сохранила за собой портфель патентов компании Motorola.","Общая сумма сделки составила 2,91 млрд долларов, при этом корпорация Google сохранила за собой портфель патентов компании Motorola."
"Выручка за 2008 год — 30,1 млрд $ (падение на 18 %), чистый убыток — 4,16 млрд $","Выручка за 2008 год — 30,1 млрд долларов (падение на 18 %), чистый убыток — 4,16 млрд долларов"
"Выручка за 2007 год — 36,6 млрд $, чистый убыток — 49 млн $.","Выручка за 2007 год — 36,6 млрд долларов, чистый убыток — 49 млн долларов."
"Выручка за 2006 год — 42,9 млрд $ (в 2005 — 36,8 млрд $), чистая прибыль — 3,4 млрд $.","Выручка за 2006 год — 42,9 млрд долларов (в 2005 — 36,8 млрд долларов), чистая прибыль — 3,4 млрд долларов."
"Студийный № пластинки — Verve V6-4069.","Студийный номер пластинки — Verve V6-4069."
"аверс — бюст Аполлона, реверс — ₺;","аверс — бюст Аполлона, реверс — лира;"
"Он всё = хочет узнать многое и сразу, и воспользоваться своей силой.","Он всё равно хочет узнать многое и сразу, и воспользоваться своей силой."
"Как полагали исследователи, стремление Дьюни бродить по лесам и горам, = как и первый магический поступок — призыв коз, указывают на скрытое желание любви.","Как полагали исследователи, стремление Дьюни бродить по лесам и горам, равно как и первый магический поступок — призыв коз, указывают на скрытое желание любви."
"1 июля 2015 года «Бостон Брюинз» повторно подписали со Спунером двухлетний контракт на 1,9 миллиона $ на сумму 950 000 $ в год.","1 июля 2015 года «Бостон Брюинз» повторно подписали со Спунером двухлетний контракт на 1,9 миллиона долларов на сумму 950 000 долларов в год."
"26 июля 2017 года Спунер и Брюинз избежали арбитража, заключив годовой контракт на сумму 2,825 миллиона $.","26 июля 2017 года Спунер и Брюинз избежали арбитража, заключив годовой контракт на сумму 2,825 миллиона долларов."
"По данным Главного таможенного управления Китая, в 2000 году товарооборот между странами составил 5,995 миллиардов $, что на 23,3 % больше, чем в предыдущем году.","По данным Главного таможенного управления Китая, в 2000 году товарооборот между странами составил 5,995 миллиардов долларов, что на 23,3 % больше, чем в предыдущем году."
"По состоянию на 2000 год, голландские инвестиции в Китай составили 4,481 миллиарда $.","По состоянию на 2000 год, голландские инвестиции в Китай составили 4,481 миллиарда долларов."
"В октябре этого же года «Royal Dutch Shell, plc.» подписала контракт с Китаем на 4 миллиарда $, касающийся нефтедобычи в Южно-Китайском море.","В октябре этого же года «Royal Dutch Shell, plc.» подписала контракт с Китаем на 4 миллиарда долларов, касающийся нефтедобычи в Южно-Китайском море."
"В реальности № домов возрастают только до 500, после чего улица заканчивается, перед улицей Ист-Ривер.","В реальности номера домов возрастают только до 500, после чего улица заканчивается, перед улицей Ист-Ривер."
"И «CBS» и «Philip Morris» изначально отказались от этой идеи из-за более высоких затрат на съёмки шоу, но согласились после того, как пара предложила им сократить затраты на 1000 $ в неделю, покрыв дополнительные расходы.","И «CBS» и «Philip Morris» изначально отказались от этой идеи из-за более высоких затрат на съёмки шоу, но согласились после того, как пара предложила им сократить затраты на 1000 долларов в неделю, покрыв дополнительные расходы."
"Чтобы не отставать от роста студии и потребностях в дополнительных звуковых сценах, Деси и Люси приобрели «RKO Radio Pictures» у «General Tire» в 1957 году более чем за 6 миллионов $, фактически владея студией в которой они начинали свою карьеру.","Чтобы не отставать от роста студии и потребностях в дополнительных звуковых сценах, Деси и Люси приобрели «RKO Radio Pictures» у «General Tire» в 1957 году более чем за 6 миллионов долларов, фактически владея студией в которой они начинали свою карьеру."
"Продажи были достигнуты за счёт того, что пара, в своё время купили права на владение, некогда ненужных серий «Я люблю Люси» у «CBS» за 4 миллиона $.","Продажи были достигнуты за счёт того, что пара, в своё время купили права на владение, некогда ненужных серий «Я люблю Люси» у «CBS» за 4 миллиона долларов."
"Песня «Я люблю Люси», исполненная Деси Арнасом и Полом Уэстоном, при участии хора Нормана Любоффа, была выпущена в 1953 году, как вторая часть песни «В нашем доме появился новый ребёнок» (англ. There's a Brand New Baby At Our House) от компании «Columbia Records» (её № по каталогу — 39937).","Песня «Я люблю Люси», исполненная Деси Арнасом и Полом Уэстоном, при участии хора Нормана Любоффа, была выпущена в 1953 году, как вторая часть песни «В нашем доме появился новый ребёнок» (англ. There's a Brand New Baby At Our House) от компании «Columbia Records» (её номер по каталогу — 39937)."
"19 апреля 2019 года был показан мини-фильм «Спецвыпуск — смешные деньги» (англ. Funny Money Special), состоящий из эпизодов «Идея на миллион $» и «Бонусные баксы».","19 апреля 2019 года был показан мини-фильм «Спецвыпуск — смешные деньги» (англ. Funny Money Special), состоящий из эпизодов «Идея на миллион долларов» и «Бонусные баксы»."
"Туда были включены эпизоды: «Идея на миллион $» (1954), «Люси снимается в рекламе» (1952), «Женщины первопроходцы» (1952), «Поменялись местами» (1952) и «Вот и Лос-Анджелес» (1955).","Туда были включены эпизоды: «Идея на миллион долларов» (1954), «Люси снимается в рекламе» (1952), «Женщины первопроходцы» (1952), «Поменялись местами» (1952) и «Вот и Лос-Анджелес» (1955)."
"Картина оказалась весьма успешной, собрав 777 645 $ в 660 кинотеатрах, в которых была показана, заняв 6-е место в прокате, обойдя диснеевского «Алладина».","Картина оказалась весьма успешной, собрав 777 645 долларов в 660 кинотеатрах, в которых была показана, заняв 6-е место в прокате, обойдя диснеевского «Алладина»."
"В то время когда Рикардо и Мерцы пребывали в Голливуде, городской пейзаж за пределами гостиничного № Рикардо, повторяет вид, как он был виден с верхней части студии «Desilu» на бульваре Кауенга (ныне «Ren-Mar Studios»), в двух кварталах к западу от Вайн-стрит, где снималось большинство сцен сериала.","В то время когда Рикардо и Мерцы пребывали в Голливуде, городской пейзаж за пределами гостиничного номера Рикардо, повторяет вид, как он был виден с верхней части студии «Desilu» на бульваре Кауенга (ныне «Ren-Mar Studios»), в двух кварталах к западу от Вайн-стрит, где снималось большинство сцен сериала."
"На протяжении жизни в Нью-Йоркской квартиры у Рикардо было три разных телефонных №: Первый был «Мюррей-Хилл 5-9975» (то есть 695-9975); вторым — «Круг 7-2099» (247—2099); третьим и последним номером был — «Мюррей Хилл 5-9099» (695-9099).","На протяжении жизни в Нью-Йоркской квартиры у Рикардо было три разных телефонных номера: Первый был «Мюррей-Хилл 5-9975» (то есть 695-9975); вторым — «Круг 7-2099» (247—2099); третьим и последним номером был — «Мюррей Хилл 5-9099» (695-9099)."
"Все эти №, на самом деле, были не зарегистрированными телефонными номерами телефонной компании «New York Bell Telephone Company».","Все эти номера, на самом деле, были не зарегистрированными телефонными номерами телефонной компании «New York Bell Telephone Company»."
"Когда № были введены в эксплуатацию, компания связывалась с продюсерами шоу и давала им новый № для использования.","Когда номера были введены в эксплуатацию, компания связывалась с продюсерами шоу и давала им новый номер для использования."
"Позднышев приглашает в дом скрипача-учителя, к которому с первого же взгляда чувствует отторжение и чувство ревности к его виду, но все = не дает ему отставную.","Позднышев приглашает в дом скрипача-учителя, к которому с первого же взгляда чувствует отторжение и чувство ревности к его виду, но все равно не дает ему отставную."
