question,answer
"В 2011 году консорциум инвесторов, в который вошли Mangrove Capital Partners, Accel Partners, британский фонд Balderton Capital и американские Russia Partners и Bessemer Venture Partners, вложили в компанию 55 миллионов $ — рекордного объёма инвестиции для российского рынка интернет-торговли.","В 2011 году консорциум инвесторов, в который вошли Mangrove Capital Partners, Accel Partners, британский фонд Balderton Capital и американские Russia Partners и Bessemer Venture Partners, вложили в компанию 55 миллионов долларов — рекордного объёма инвестиции для российского рынка интернет-торговли."
"В 2012 году компания привлекла более 50 миллионов $ инвестиций: в июне Accel Partners, Acton Capital Partners, Balderton Capital, Intel Capital и Европейский банк реконструкции и развития совместно вложили в Kupivip 38 миллионов, в октябре фонды инвестиционной фирмы MCI Management выкупили дополнительную эмиссию ценных бумаг на сумму 12 миллионов евро — около 15,5 миллионов $ по действовавшему курсу.","В 2012 году компания привлекла более 50 миллионов долларов инвестиций: в июне Accel Partners, Acton Capital Partners, Balderton Capital, Intel Capital и Европейский банк реконструкции и развития совместно вложили в Kupivip 38 миллионов, в октябре фонды инвестиционной фирмы MCI Management выкупили дополнительную эмиссию ценных бумаг на сумму 12 миллионов евро — около 15,5 миллионов долларов по действовавшему курсу."
"За 2015 год выручка компании составила 16,5 миллиардов ₽ (около 265 миллионов $), показав рост на 50 % в сравнении с 2014.","За 2015 год выручка компании составила 16,5 миллиардов рублей (около 265 миллионов долларов), показав рост на 50 % в сравнении с 2014."
"Компания отчиталась о 17 миллионах зарегистрированных участников, около 2 миллионов покупателей и среднем чеке 8,5—10 тысяч ₽.","Компания отчиталась о 17 миллионах зарегистрированных участников, около 2 миллионов покупателей и среднем чеке 8,5—10 тысяч рублей."
"В рейтинге крупнейших интернет-магазинов E-Commerce Index TOP-100, составленном исследовательским агентством Data Insight и группой проектов Ruward, компания заняла 8-е место; в списке самых дорогих российских интернет-компаний Forbes — 15-е место с оценкой в 240 миллионов $.","В рейтинге крупнейших интернет-магазинов E-Commerce Index TOP-100, составленном исследовательским агентством Data Insight и группой проектов Ruward, компания заняла 8-е место; в списке самых дорогих российских интернет-компаний Forbes — 15-е место с оценкой в 240 миллионов долларов."
"Церковно-приходская школа помещалась в церковном доме, на содержание ее выделялось от Пронского Уездного Отделения 30 ₽ и от прихожан 20 ₽.","Церковно-приходская школа помещалась в церковном доме, на содержание ее выделялось от Пронского Уездного Отделения 30 рублей и от прихожан 20 рублей."
"За ним в «Кингз» закреплён № 12.","За ним в «Кингз» закреплён номер 12."
"Для интерьерной фотосъёмки используются широкоугольные объективы, а также объективы «рыбий глаз», с углом зрения 180 °.","Для интерьерной фотосъёмки используются широкоугольные объективы, а также объективы «рыбий глаз», с углом зрения 180 градусов."
"Для Microsoft Windows из-за монопольной позиции и результирующего большого % рынка постоянно выпускается огромное количество игр разных жанров.","Для Microsoft Windows из-за монопольной позиции и результирующего большого процента рынка постоянно выпускается огромное количество игр разных жанров."
"В категории «Лучшая актриса» в 1988 сразу за три фильма («Короткие встречи», «Знак беды» и «Завтра была война») и в 2011 году за кинокартину «Китайская бабушка», а = в 1990 и 2005 году в категории «Лучшая актриса второго плана» за фильмы «Смиренное кладбище» и «Настройщик».","В категории «Лучшая актриса» в 1988 сразу за три фильма («Короткие встречи», «Знак беды» и «Завтра была война») и в 2011 году за кинокартину «Китайская бабушка», а равно в 1990 и 2005 году в категории «Лучшая актриса второго плана» за фильмы «Смиренное кладбище» и «Настройщик»."
"Когда все вещи были отобраны, немцы наложили на евреев гетто контрибуцию в 300 тысяч ₽.","Когда все вещи были отобраны, немцы наложили на евреев гетто контрибуцию в 300 тысяч рублей."
"Но машин всё = не хватало, и полицаи гнали группы женщин и детей пешком, избивая их железными прутьями.","Но машин всё равно не хватало, и полицаи гнали группы женщин и детей пешком, избивая их железными прутьями."
"Это помогало нечасто — например, еврейки Пётух (или Пиотух), Разина, Ярош смогли дожить до 1943 года, но всё = были опознаны и убиты.","Это помогало нечасто — например, еврейки Пётух (или Пиотух), Разина, Ярош смогли дожить до 1943 года, но всё равно были опознаны и убиты."
"Этот пептид, известный как β-амилоид (Aβ), происходит от белка-предшественника амилоида (АРР), который впоследствии был картирован в области хромосомы 21, изменённой при синдроме Дауна.","Этот пептид, известный как бета-амилоид (Aβ), происходит от белка-предшественника амилоида (АРР), который впоследствии был картирован в области хромосомы 21, изменённой при синдроме Дауна."
"Мастерс стал видным сторонником амилоидной гипотезы, разрабатывая стратегии лечения болезни Альцгеймера, которые подавляют ферменты β-секретазы и γ-секретазы, расщепляющие АРР с образованием Aβ, или модифицируют взаимодействия между ионами металлов и Aβ, которые важны для его токсических эффектов.","Мастерс стал видным сторонником амилоидной гипотезы, разрабатывая стратегии лечения болезни Альцгеймера, которые подавляют ферменты бета-секретазы и гамма-секретазы, расщепляющие АРР с образованием Aβ, или модифицируют взаимодействия между ионами металлов и Aβ, которые важны для его токсических эффектов."
"В 1983 году в закон были внесены изменения, позволяющие мужчинам брать имена своих жён или спутниц, = как и женщинам брать имя мужа.","В 1983 году в закон были внесены изменения, позволяющие мужчинам брать имена своих жён или спутниц, равно как и женщинам брать имя мужа."
"Закон действует = как при присвоении имени ребёнку родителями, так и при смене имени взрослыми.","Закон действует равно как при присвоении имени ребёнку родителями, так и при смене имени взрослыми."
"В тот же день решением начальника внутренней обороны, заместителя министра внутренних дел Харальда Хабермана был снят запрет на деятельность КПЭ и вышел 1-й № легальной газеты компартии «Kommunist».","В тот же день решением начальника внутренней обороны, заместителя министра внутренних дел Харальда Хабермана был снят запрет на деятельность КПЭ и вышел 1-й номер легальной газеты компартии «Kommunist»."
"Кроме того, эти аккумуляторы имеют высокую надёжность и могут без потерь работать при более низких температурах до - 30 °, в отличие от классических литий-ионных, которые уже при - 5 градусах снижают свои показатели на 20 %.","Кроме того, эти аккумуляторы имеют высокую надёжность и могут без потерь работать при более низких температурах до минус 30 градусов, в отличие от классических литий-ионных, которые уже при минус 5 градусах снижают свои показатели на 20 %."
"Энергетическая плотность — 60—100 Вт*ч/кг при цене порядка 1—2 тысячи $ за кВт*ч (для сравнения: бытовые Li-ion на кобальтите лития обладают энергетической плотностью 120—180 Вт*ч/кг при ценах 300—500 $ за кВт*ч).","Энергетическая плотность — 60—100 Вт*ч/кг при цене порядка 1—2 тысячи долларов за кВт*ч (для сравнения: бытовые Li-ion на кобальтите лития обладают энергетической плотностью 120—180 Вт*ч/кг при ценах 300—500 долларов за кВт*ч)."
"Производственный бюджет фильма составил около 25 миллионов $.","Производственный бюджет фильма составил около 25 миллионов долларов."
"Кассовые сборы в премьерный уик-энд в США составили 19,2 млн $.","Кассовые сборы в премьерный уик-энд в США составили 19,2 млн долларов."
"Нехаевка доступна автотранспортом по автодороге регионального значения «Новый Оскол — Валуйки — Ровеньки» (идентификационный № 14 ОП РЗ К-8).","Нехаевка доступна автотранспортом по автодороге регионального значения «Новый Оскол — Валуйки — Ровеньки» (идентификационный номер 14 ОП РЗ К-8)."
"20 июня 1933 года вступил в СС (членский № 74 695).","20 июня 1933 года вступил в СС (членский номер 74 695)."
"В мае 2016 года он подписал с клубом четырёхлетний контракт на общую сумму 4,8 млн $.","В мае 2016 года он подписал с клубом четырёхлетний контракт на общую сумму 4,8 млн долларов."
"В сентябре 2019 года «Хьюстон» продлил контракт с Мартином ещё на три года, сумма соглашения составила 33 млн $.","В сентябре 2019 года «Хьюстон» продлил контракт с Мартином ещё на три года, сумма соглашения составила 33 млн долларов."
"В феврале 2021 года клуб объявил об отчислении Мартина, которое позволяло освободить 6,25 млн $ под потолком зарплат.","В феврале 2021 года клуб объявил об отчислении Мартина, которое позволяло освободить 6,25 млн долларов под потолком зарплат."
"В марте 2021 года Мартин подписал однолетний контракт на сумму 1,1 млн $ с клубом «Лас-Вегас Рэйдерс».","В марте 2021 года Мартин подписал однолетний контракт на сумму 1,1 млн долларов с клубом «Лас-Вегас Рэйдерс»."
"Объединённый клуб был создан на основе «Экерена» и оставил за собой его место в высшем дивизионе и регистрационный № в федерации футбола (3530), однако переехал на Олимпийский стадион Антверпена, домашнюю арену «Беерсхота».","Объединённый клуб был создан на основе «Экерена» и оставил за собой его место в высшем дивизионе и регистрационный номер в федерации футбола (3530), однако переехал на Олимпийский стадион Антверпена, домашнюю арену «Беерсхота»."
"Убытки от деятельности пиратов в Гвинейском заливе составляют около 2 млрд. $ США.","Убытки от деятельности пиратов в Гвинейском заливе составляют около 2 млрд. долларов США."
"Число хозяйств, занимающихся промыслами, в Батыревской волости, по сравнению с иными волостями Буинского уезда было небольшим — всего 23 %.","Число хозяйств, занимающихся промыслами, в Батыревской волости, по сравнению с иными волостями Буинского уезда было небольшим — всего 23 процента."
"С сезона 1984/85 Конти стал капитаном «Ромы», однако в команде Бруно не смог найти общего языка с новым наставником Свеном-Ёраном Эрикссоном и при шведском тренере, Бруно вначале лишился капитанской повязки (отданной сперва Анчелотти, а после - Джаннини) постепенно начал терять место в «основе» команды, а затем и «свой родной» № 7, который был отдан датчанину Берггреену.","С сезона 1984/85 Конти стал капитаном «Ромы», однако в команде Бруно не смог найти общего языка с новым наставником Свеном-Ёраном Эрикссоном и при шведском тренере, Бруно вначале лишился капитанской повязки (отданной сперва Анчелотти, а после - Джаннини) постепенно начал терять место в «основе» команды, а затем и «свой родной» номер 7, который был отдан датчанину Берггреену."
"Joy базируется на композиции функций, а не на λ-исчислении.","Joy базируется на композиции функций, а не на лямбда-исчислении."
"Joy отличается от других языков программирования (за исключением языков комбинаторного программирования и некоторых эзотерических, таких, как unlambda) отсутствие λ оператора, и, следовательно, отсутствие формальных параметров.","Joy отличается от других языков программирования (за исключением языков комбинаторного программирования и некоторых эзотерических, таких, как unlambda) отсутствие лямбда оператора, и, следовательно, отсутствие формальных параметров."
"Сообразив ответы, отобранные с отставного титулярного советника Сухово-Кобылина, с ответами камердинера его, кучера, дворника и сторожа и найдя разногласие, а = приняв в соображение кровавые пятна… — отставного титулярного советника Александра Васильевича Сухово-Кобылина арестовать.","Сообразив ответы, отобранные с отставного титулярного советника Сухово-Кобылина, с ответами камердинера его, кучера, дворника и сторожа и найдя разногласие, а равно приняв в соображение кровавые пятна… — отставного титулярного советника Александра Васильевича Сухово-Кобылина арестовать."
"Каким образом мог я написать комедию, состоя под убийственным обвинением и требованием взятки в 50 тысяч ₽, я не знаю, но знаю, что написал Кречинского в тюрьме — впрочем, не совсем, — ибо я содержался (благодаря защите княгини Гагариной и Закревского) на гауптвахте у Воскресенских ворот.","Каким образом мог я написать комедию, состоя под убийственным обвинением и требованием взятки в 50 тысяч рублей, я не знаю, но знаю, что написал Кречинского в тюрьме — впрочем, не совсем, — ибо я содержался (благодаря защите княгини Гагариной и Закревского) на гауптвахте у Воскресенских ворот."
"После посещения кампуса Дьюка и встречи с представителями администрации университета (которые на тот момент были готовы принять наследство), Экленд решил, что только Дьюк должен получить по завещанию 1,25 млн $, Северная Каролина не получала ничего, а Роллинз ― гораздо более скромную сумму, чем Дьюк.","После посещения кампуса Дьюка и встречи с представителями администрации университета (которые на тот момент были готовы принять наследство), Экленд решил, что только Дьюк должен получить по завещанию 1,25 млн долларов, Северная Каролина не получала ничего, а Роллинз ― гораздо более скромную сумму, чем Дьюк."
"Апелляция на решение суда низшей инстанции привела к тому, что имущество по завещанию Экленда (которое выросло в цене до 1,4 млн $) было передано университету Северной Каролины в 1949 году.","Апелляция на решение суда низшей инстанции привела к тому, что имущество по завещанию Экленда (которое выросло в цене до 1,4 млн долларов) было передано университету Северной Каролины в 1949 году."
"По прибытии 15 марта 1943 года получил лагерный № 136954 и был разлучён с родными.","По прибытии 15 марта 1943 года получил лагерный номер 136954 и был разлучён с родными."
"После выхода «Триумфа духа» другой боксёр-еврей из Салоников, Яаков Разон, друг детства и первый спарринг-партнёр Аруха, подал в суд иск на сумму более 20 миллионов $ США к Аруху и создателям фильма, утверждая, что они украли его историю, и что Арух намеренно выставил себя в лучшем свете, чем это было на самом деле.","После выхода «Триумфа духа» другой боксёр-еврей из Салоников, Яаков Разон, друг детства и первый спарринг-партнёр Аруха, подал в суд иск на сумму более 20 миллионов долларов США к Аруху и создателям фильма, утверждая, что они украли его историю, и что Арух намеренно выставил себя в лучшем свете, чем это было на самом деле."
"Позже дело было урегулировано мировым соглашением между сторонами, Разон получил 30 000 $ США за отказ от иска.","Позже дело было урегулировано мировым соглашением между сторонами, Разон получил 30 000 долларов США за отказ от иска."
"В 2005 году она была куплена двумя фондами прямых инвестиций за 1,1 млрд $.","В 2005 году она была куплена двумя фондами прямых инвестиций за 1,1 млрд долларов."
"В прошлом году компания заработала около 300 млн $ от рекламных объявлений, показанных на сайтах-партнёрах.","В прошлом году компания заработала около 300 млн долларов от рекламных объявлений, показанных на сайтах-партнёрах."
"14 апреля 2007 года было достигнуто соглашение о покупке компании DoubleClick корпорацией Google за 3,1 млрд $.","14 апреля 2007 года было достигнуто соглашение о покупке компании DoubleClick корпорацией Google за 3,1 млрд долларов."
"На 1939 год на улице имелось около 20 домовладений: №№ 1–17 по нечётной стороне и №№ 2/16–16 и два дома без № по чётной.","На 1939 год на улице имелось около 20 домовладений: №№ 1–17 по нечётной стороне и №№ 2/16–16 и два дома без номера по чётной."
"В этом доме до революции находились № «Киев»; кроме того, в годы Первой мировой войны располагался госпиталь Всероссийского союза городов.","В этом доме до революции находились номера «Киев»; кроме того, в годы Первой мировой войны располагался госпиталь Всероссийского союза городов."
"№ 6/26 — Соболевские №.","№ 6/26 — Соболевские номера."
"Они также являются первой женской K-pop группой, у которой есть четыре сингла № один в мировом чарте продаж цифровых песен Billboard.","Они также являются первой женской K-pop группой, у которой есть четыре сингла номер один в мировом чарте продаж цифровых песен Billboard."
"8 апреля 2019 года Blackpink сделали пожертвование в размере 40 миллионов вон (примерно 35 000 $ США) в Ассоциацию моста надежды, Национальной помощи в случае стихийных бедствий для жертв лесного пожара Сокчхо в Южной Корее.","8 апреля 2019 года Blackpink сделали пожертвование в размере 40 миллионов вон (примерно 35 000 долларов США) в Ассоциацию моста надежды, Национальной помощи в случае стихийных бедствий для жертв лесного пожара Сокчхо в Южной Корее."
"Мультфильм заработал в прокате более миллиарда $ и стал самым успешным в истории.","Мультфильм заработал в прокате более миллиарда долларов и стал самым успешным в истории."
"Размножение также тормозится, если температура внешней среды ниже 25-26 °.","Размножение также тормозится, если температура внешней среды ниже 25-26 градусов."
"Набрав воды и бензина он отправился в путь, но не учел одного, жара на улице была под 50 °, очень скоро вода и бензин закончились, тогда он решил разбить лагерь, чтобы собраться с силами, но проснуться живым ему уже не было суждено.","Набрав воды и бензина он отправился в путь, но не учел одного, жара на улице была под 50 градусов, очень скоро вода и бензин закончились, тогда он решил разбить лагерь, чтобы собраться с силами, но проснуться живым ему уже не было суждено."
"В результате чего клуб лишился своего главного спонсора, который покрывал 50-60 % бюджета.","В результате чего клуб лишился своего главного спонсора, который покрывал 50-60 процентов бюджета."
"В частности, если будет доказана или опровергнута до сих пор ни доказанная, ни опровергнутая гипотеза Римана о положении всех нетривиальных нулей ζ-функции на прямой комплексной плоскости","В частности, если будет доказана или опровергнута до сих пор ни доказанная, ни опровергнутая гипотеза Римана о положении всех нетривиальных нулей дзета-функции на прямой комплексной плоскости"
"Это равенство представляет собой одно из основных свойств ζ-функции.","Это равенство представляет собой одно из основных свойств дзета-функции."
"(это тривиальные корни ζ-функции).","(это тривиальные корни дзета-функции)."
"Существуют явные формулы для значений ζ-функции в чётных целых точках:","Существуют явные формулы для значений дзета-функции в чётных целых точках:"
"Про значения ζ-функции в нечётных целых точках известно мало: предполагается, что они являются иррациональными и даже трансцендентными, но пока (2019 г.) доказана только лишь иррациональность числа ζ(3) (Роже Апери, 1978), а также то, что среди значений ζ(5), ζ(7), ζ(9), ζ(11) есть хотя бы ещё одно иррациональное.","Про значения дзета-функции в нечётных целых точках известно мало: предполагается, что они являются иррациональными и даже трансцендентными, но пока (2019 г.) доказана только лишь иррациональность числа ζ(3) (Роже Апери, 1978), а также то, что среди значений ζ(5), ζ(7), ζ(9), ζ(11) есть хотя бы ещё одно иррациональное."
"— γ-функция Эйлера.","— гамма-функция Эйлера."
"Эти нули называются «тривиальными» нулями ζ-функции.","Эти нули называются «тривиальными» нулями дзета-функции."
"Следовательно, все «нетривиальные» нули ζ-функции являются комплексными числами.","Следовательно, все «нетривиальные» нули дзета-функции являются комплексными числами."
"с участием интегралов, полученные с использованием ζ-функции Римана:","с участием интегралов, полученные с использованием дзета-функции Римана:"
"Существует довольно большое количество специальных функций, связанных с ζ-функцией Римана, которые объединяются общим названием ζ-функции и являются её обобщениями.","Существует довольно большое количество специальных функций, связанных с дзета-функцией Римана, которые объединяются общим названием дзета-функции и являются её обобщениями."
"которая совпадает с ζ-функцией Римана при q = 1 (так как суммирование ведётся от 0, а не от 1).","которая совпадает с дзета-функцией Римана при q = 1 (так как суммирование ведётся от 0, а не от 1)."
"который совпадает с ζ-функцией Римана при z = 1.","который совпадает с дзета-функцией Римана при z = 1."
"которая совпадает с ζ-функцией Римана при z = 1 и q = 1 (так как суммирование ведётся от 0, а не от 1).","которая совпадает с дзета-функцией Римана при z = 1 и q = 1 (так как суммирование ведётся от 0, а не от 1)."
"Одним из подходов к её решению является введение ζ-функции оператора.","Одним из подходов к её решению является введение дзета-функции оператора."
"Тогда ζ-функция","Тогда дзета-функция"
"Как функция вещественной переменной ζ-функция была введена в 1737 году Эйлером, который и указал её разложение в произведение.","Как функция вещественной переменной дзета-функция была введена в 1737 году Эйлером, который и указал её разложение в произведение."
"Однако наиболее глубокие свойства ζ-функции были обнаружены позднее, после работы Римана (1859), где ζ-функция рассматривалась как функция комплексного переменного.","Однако наиболее глубокие свойства дзета-функции были обнаружены позднее, после работы Римана (1859), где дзета-функция рассматривалась как функция комплексного переменного."
"Список всех ζ-функций","Список всех дзета-функций"
"Конвенция ООН по морскому праву в статье 76, устанавливает, что «внешняя граница подводной окраины материка» простирается (i) до места, где толщина осадочных пород составляет не менее одного % расстояния до подножия континентального склона или (ii) на расстояние 60 миль от подножия континентального склона.","Конвенция ООН по морскому праву в статье 76, устанавливает, что «внешняя граница подводной окраины материка» простирается (i) до места, где толщина осадочных пород составляет не менее одного процента расстояния до подножия континентального склона или (ii) на расстояние 60 миль от подножия континентального склона."
"Флаг утверждён 21 марта 2007 года решением Совета депутатов сельского поселения Осташёвское № 68/16 и 10 апреля 2007 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3138.","Флаг утверждён 21 марта 2007 года решением Совета депутатов сельского поселения Осташёвское № 68/16 и 10 апреля 2007 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3138."
"Арендная плата была 2000 ₽ в год.","Арендная плата была 2000 рублей в год."
"На общее содержание гимназии в 1904 году было израсходовано 9000 ₽ полученных за счет платы (79,3 % от общей суммы), пособия от казны (16,7 % от общей суммы), поступлений от городской думы (2,7 % от общей суммы) и пожертвований обществ и лиц (1,3 % от общей суммы).","На общее содержание гимназии в 1904 году было израсходовано 9000 рублей полученных за счет платы (79,3 % от общей суммы), пособия от казны (16,7 % от общей суммы), поступлений от городской думы (2,7 % от общей суммы) и пожертвований обществ и лиц (1,3 % от общей суммы)."
"Плата за годовой урок учителям в старших и младших классах в 1904—1906 была одинаковой — 60 ₽.","Плата за годовой урок учителям в старших и младших классах в 1904—1906 была одинаковой — 60 рублей."
"Годовой бюджет — 30940 ₽, полностью из платы за обучение, без субсидий.","Годовой бюджет — 30940 рублей, полностью из платы за обучение, без субсидий."
"Плата за обучение соответственно 100 и 120 ₽ за подготовительный и основные классы.","Плата за обучение соответственно 100 и 120 рублей за подготовительный и основные классы."
"В 1990 году один динар стоил 3 $ США.","В 1990 году один динар стоил 3 доллара США."
"За один иракский динар давали 3,3 $ США.","За один иракский динар давали 3,3 доллара США."
"К 2003 году стоимость динара значительно упала, за 1 $ давали 2000 иракских динаров.","К 2003 году стоимость динара значительно упала, за 1 доллар давали 2000 иракских динаров."
"К этому дню за один $ в Багдаде давали одну тысячу иракских динаров.","К этому дню за один доллар в Багдаде давали одну тысячу иракских динаров."
"Тренер также умел расслабить команду в нужный момент: 11 декабря 1990 года, в день ответной игры Кубка УЕФА 1990/1991 против «Монако» Иванов отменил тренировку отчасти из-за сильного снегопада и предложил игрокам сходить в океанологический аквариум, мотивировав это тем, что клуб «свои два мяча всё = забьёт и выиграет», чем удивил Тишкова.","Тренер также умел расслабить команду в нужный момент: 11 декабря 1990 года, в день ответной игры Кубка УЕФА 1990/1991 против «Монако» Иванов отменил тренировку отчасти из-за сильного снегопада и предложил игрокам сходить в океанологический аквариум, мотивировав это тем, что клуб «свои два мяча всё равно забьёт и выиграет», чем удивил Тишкова."
"Несколько человек не вернулись в гостиничный №, когда от них это требовалось, и Иванов пригрозил отчислить этих людей.","Несколько человек не вернулись в гостиничный номер, когда от них это требовалось, и Иванов пригрозил отчислить этих людей."
"По некоторым данным, «Динамо» рассчитывало продать Тишкова в Италию за сумму в 300 тысяч $ США.","По некоторым данным, «Динамо» рассчитывало продать Тишкова в Италию за сумму в 300 тысяч долларов США."
"Тишков решил добиваться справедливости через суд и разорвал контракт с клубом 15 декабря 1998 года, после чего вместе с динамовским юристом Василием Грищаком подал исковое заявление в суд в один из районных судов в Казани с требованием выплатить ему долги по зарплате в размере 25 тысяч $ США (бюджет клуба по тем временам составлял около 5 миллионов $).","Тишков решил добиваться справедливости через суд и разорвал контракт с клубом 15 декабря 1998 года, после чего вместе с динамовским юристом Василием Грищаком подал исковое заявление в суд в один из районных судов в Казани с требованием выплатить ему долги по зарплате в размере 25 тысяч долларов США (бюджет клуба по тем временам составлял около 5 миллионов долларов)."
