question,answer
"Компания также начала акцию, по которой приставка продавалась по цене в 50 $ США, если покупается в комплекте с телевизором Magnavox.","Компания также начала акцию, по которой приставка продавалась по цене в 50 долларов США, если покупается в комплекте с телевизором Magnavox."
"Растущая инфляция увеличила себестоимость производства системы с 37 до 47 $ США, а Magnavox не смогла компенсировать потерю прибыли поднятием розничной цены.","Растущая инфляция увеличила себестоимость производства системы с 37 до 47 долларов США, а Magnavox не смогла компенсировать потерю прибыли поднятием розничной цены."
"100 и 200 были выпущены в ноябре 1975 года за 69,95 и 109,95 $ США соответственно.","100 и 200 были выпущены в ноябре 1975 года за 69,95 и 109,95 доллара США соответственно."
"Atari договорилась о досрочном урегулировании судебного дела с Magnavox, и в обмен на 1,5 миллионов $ США получила лицензию на патент.","Atari договорилась о досрочном урегулировании судебного дела с Magnavox, и в обмен на 1,5 миллионов долларов США получила лицензию на патент."
"В целом, Magnavox в различных патентных процессах и урегулированиях, связанных с Odyssey, выиграла более 100 миллионов $ США.","В целом, Magnavox в различных патентных процессах и урегулированиях, связанных с Odyssey, выиграла более 100 миллионов долларов США."
"Шесть других игр поставлялись либо по отдельности за 5,49 $ США, либо в комплекте за 24,99 $ США.","Шесть других игр поставлялись либо по отдельности за 5,49 доллара США, либо в комплекте за 24,99 доллара США."
"Основным объектом его благотворительности было образование и просвещение — так, он внёс пять тысяч ₽ на учреждение стипендии в Прилукской гимназии, подарил крупный участок земли в селе Гнилицы для постройки там сельского училища и т. д.","Основным объектом его благотворительности было образование и просвещение — так, он внёс пять тысяч рублей на учреждение стипендии в Прилукской гимназии, подарил крупный участок земли в селе Гнилицы для постройки там сельского училища и т. д."
"В последнее время в Океании усиливается влияние Китая, который в период с 2006 по 2016 год предоставил 1,7 млрд $ для финансирования 218 проектов в Тихом океане.","В последнее время в Океании усиливается влияние Китая, который в период с 2006 по 2016 год предоставил 1,7 млрд долларов для финансирования 218 проектов в Тихом океане."
"За тот же период австралийская помощь оценивается в 7,7 млрд $.","За тот же период австралийская помощь оценивается в 7,7 млрд долларов."
"В едином государственном реестре объектов культурного наследия (памятников истории и культуры) народов Российской Федерации приказом Министерства культуры Российской Федерации № 127072-р от 30 ноября 2017 года могильник зарегистрирован как объект культурного наследия федерального значения «Неолитический могильник» с присвоением ему регистрационного № 031741236690006.","В едином государственном реестре объектов культурного наследия (памятников истории и культуры) народов Российской Федерации приказом Министерства культуры Российской Федерации № 127072-р от 30 ноября 2017 года могильник зарегистрирован как объект культурного наследия федерального значения «Неолитический могильник» с присвоением ему регистрационного номера 031741236690006."
"В 2021 году бюджет празднования 40-летнего юбилея Блиновской составил более 120 млн ₽.","В 2021 году бюджет празднования 40-летнего юбилея Блиновской составил более 120 млн рублей."
"Forbes оценивал выручку Блиновской за 2020 год в 330 миллионов ₽, прибыль — в 200 миллионов.","Forbes оценивал выручку Блиновской за 2020 год в 330 миллионов рублей, прибыль — в 200 миллионов."
"Потехин утверждал, что Блиновская купила у него мужские часы Audemars Piguet модели Royal Oak Offshore стоимостью около 2 миллионов ₽, при этом оплатив ему лишь 100 тысяч в качестве залога.","Потехин утверждал, что Блиновская купила у него мужские часы Audemars Piguet модели Royal Oak Offshore стоимостью около 2 миллионов рублей, при этом оплатив ему лишь 100 тысяч в качестве залога."
"Плата за участие составляла 15 тысяч ₽ с пользователя.","Плата за участие составляла 15 тысяч рублей с пользователя."
"По версии следствия, Елена Блиновская, используя схему «дробления» бизнеса, занизила полученные доходы и не уплатила налоги за период 2019—2021 годов на сумму 918 миллионов ₽ — НДС и налог на доходы физических лиц.","По версии следствия, Елена Блиновская, используя схему «дробления» бизнеса, занизила полученные доходы и не уплатила налоги за период 2019—2021 годов на сумму 918 миллионов рублей — НДС и налог на доходы физических лиц."
"На допросе Блиновская признала свою вину и, как сообщал «КоммерсантЪ» 27 апреля, добровольно перечислила налоговый платёж, однако 14 мая глава Следственного комитета Александр Бастрыкин заявил, что Блиновская погасила только небольшую часть задолженности в размере 10 млн ₽.","На допросе Блиновская признала свою вину и, как сообщал «КоммерсантЪ» 27 апреля, добровольно перечислила налоговый платёж, однако 14 мая глава Следственного комитета Александр Бастрыкин заявил, что Блиновская погасила только небольшую часть задолженности в размере 10 млн рублей."
"В июле 2023 года Пресненский районный суд города Москвы сообщил об аресте 50 банковских счетов, до 100 миллионов ₽ в различных валютах, 21 объекта недвижимости и других ценностей.","В июле 2023 года Пресненский районный суд города Москвы сообщил об аресте 50 банковских счетов, до 100 миллионов рублей в различных валютах, 21 объекта недвижимости и других ценностей."
"В 1885-м братья Бахрушины выделили Фёдору Коршу участок в Петровском переулке на 12 лет и пожертвовали на строительство театра 50 тысяч ₽.","В 1885-м братья Бахрушины выделили Фёдору Коршу участок в Петровском переулке на 12 лет и пожертвовали на строительство театра 50 тысяч рублей."
"По крайней мере до 2004 г. в охране ГУП «Конструкторское бюро приборостроения» числился исправный пистолет ПМ изготовления 1949 г. (заводской № 11) с настрелом около 50 тыс. выстрелов.","По крайней мере до 2004 г. в охране ГУП «Конструкторское бюро приборостроения» числился исправный пистолет ПМ изготовления 1949 г. (заводской номер 11) с настрелом около 50 тыс. выстрелов."
"Однако тут же снимают в отеле президентский №, для разъездов по маленькому городу покупают Lamborghini Diablo и раздают обслуге многосотенные чаевые.","Однако тут же снимают в отеле президентский номер, для разъездов по маленькому городу покупают Lamborghini Diablo и раздают обслуге многосотенные чаевые."
"В самый напряжённый момент в гостиничный № врывается отряд ФБР и арестовывает преступника.","В самый напряжённый момент в гостиничный номер врывается отряд ФБР и арестовывает преступника."
"Его крестьяне платят 20 ₽ оброка с одного тягла (семьи) и отбывают 10 барщинных дней.","Его крестьяне платят 20 рублей оброка с одного тягла (семьи) и отбывают 10 барщинных дней."
"Он в 1864 году перевёл своих крестьян Климовского сельского общества на выкуп земли, причём выкупная сумма составила 15600 ₽, а уставные грамоты между помещиком и крестьянами подписаны мировым посредником И. А. Макшеевым.","Он в 1864 году перевёл своих крестьян Климовского сельского общества на выкуп земли, причём выкупная сумма составила 15600 рублей, а уставные грамоты между помещиком и крестьянами подписаны мировым посредником И. А. Макшеевым."
"Программа позволяет поворачивать страницы в документе с шагом 90 °, что может быть удобно для чтения с монитора, установленного в портретном положении, а также дает возможность исправить ошибки некорректно отсканированных страниц.","Программа позволяет поворачивать страницы в документе с шагом 90 градусов, что может быть удобно для чтения с монитора, установленного в портретном положении, а также дает возможность исправить ошибки некорректно отсканированных страниц."
"Специальная «комиссия № 3» занималась вопросом рейнландских «бастардов», потом эта функция перешла к организованному доктором Ойгеном Фишером Институту Антропологии, Человеческой Наследственности и Евгеники имени Кайзера Вильгельма.","Специальная «комиссия номер 3» занималась вопросом рейнландских «бастардов», потом эта функция перешла к организованному доктором Ойгеном Фишером Институту Антропологии, Человеческой Наследственности и Евгеники имени Кайзера Вильгельма."
"Кроме того, самолет Ан-38 является единственным в мире самолетом, эксплуатация которого разрешена до температуры - 50 °.","Кроме того, самолет Ан-38 является единственным в мире самолетом, эксплуатация которого разрешена до температуры минус 50 градусов."
"Лицам, награждённым орденом Президента Туркменистана «Битараплык», из средств государственного бюджета Туркмении выплачивается единовременная премия, равная 15-кратному размеру минимальной заработной платы, и ежемесячная доплата к заработной плате, должностному окладу, пенсии или стипендии в размере 15 % от минимальной заработной платы.","Лицам, награждённым орденом Президента Туркменистана «Битараплык», из средств государственного бюджета Туркмении выплачивается единовременная премия, равная 15-кратному размеру минимальной заработной платы, и ежемесячная доплата к заработной плате, должностному окладу, пенсии или стипендии в размере 15 процентов от минимальной заработной платы."
"В 2011 году во время выборов в Государственную думу канал «Россия 24» показал кадры с табло, на которых сумма % голосов за все партии, поданных в Ростовской области, превышала 146 %.","В 2011 году во время выборов в Государственную думу канал «Россия 24» показал кадры с табло, на которых сумма процентов голосов за все партии, поданных в Ростовской области, превышала 146 %."
"Ведущая заявила о том, что с 2002 по 2013 год ВВП Грузии снизился в 3 раза (с 16 млрд до 5 млрд $), по оценке международных экспертов, в стране вырос уровень коррупции, а безработица за этот период выросла с 12,5 % до 15 %.","Ведущая заявила о том, что с 2002 по 2013 год ВВП Грузии снизился в 3 раза (с 16 млрд до 5 млрд долларов), по оценке международных экспертов, в стране вырос уровень коррупции, а безработица за этот период выросла с 12,5 % до 15 %."
"Однако заявленные в передаче цифры не соответствовали действительности: ВВП страны, по данным МВФ, вырос с 3,4 до 15,9 млрд $, в индексе восприятия коррупции Transparency International (TI) Грузия за этот период поднялась с 85-го места до 52-го.","Однако заявленные в передаче цифры не соответствовали действительности: ВВП страны, по данным МВФ, вырос с 3,4 до 15,9 млрд долларов, в индексе восприятия коррупции Transparency International (TI) Грузия за этот период поднялась с 85-го места до 52-го."
"В этой системе отсчёта Земля неподвижна, а Солнце вращается вокруг Земли; но система мира все = остаётся гелиоцентрической, поскольку взаимная конфигурация Солнца и звёзд остаётся неизменной.","В этой системе отсчёта Земля неподвижна, а Солнце вращается вокруг Земли; но система мира все равно остаётся гелиоцентрической, поскольку взаимная конфигурация Солнца и звёзд остаётся неизменной."
"Из-за плохого качества микширования вокал Сида был едва слышен практически до последнего №.","Из-за плохого качества микширования вокал Сида был едва слышен практически до последнего номера."
"Журнал New Musical Express посвятил № памяти Сида Барретта, поместив его фотографию на обложку, он был издан спустя неделю после смерти музыканта.","Журнал New Musical Express посвятил номер памяти Сида Барретта, поместив его фотографию на обложку, он был издан спустя неделю после смерти музыканта."
"Они издавали надписи от своего имени, совершали дарения либо от имени царя, либо самостоятельно, предоставляли займы общинам с условием выплаты % храмам.","Они издавали надписи от своего имени, совершали дарения либо от имени царя, либо самостоятельно, предоставляли займы общинам с условием выплаты процентов храмам."
"В 1992 году также в Гамбурге была основана премия имени Агаты Лаш размером в 5000 $, которая вручается за выдающиеся достижения в области изучения средненижненемецкого языка.","В 1992 году также в Гамбурге была основана премия имени Агаты Лаш размером в 5000 долларов, которая вручается за выдающиеся достижения в области изучения средненижненемецкого языка."
"В 2005 году Ральф за 2 млн $ США перебрался в российский клуб «Рубин».","В 2005 году Ральф за 2 млн долларов США перебрался в российский клуб «Рубин»."
"Контракт был подписан на 3 года с зарплатой в 650 000 $ США.","Контракт был подписан на 3 года с зарплатой в 650 000 долларов США."
"Выпускались и тематические № журнала, например, такие, как «О самокритике», «О вредителях», «Головотяпский», «Нотный» и др.","Выпускались и тематические номера журнала, например, такие, как «О самокритике», «О вредителях», «Головотяпский», «Нотный» и др."
"В ноябре 1997 года появляется первая β-версия","В ноябре 1997 года появляется первая бета-версия"
"Специально для этих целей была выпущена β-версия программы IntelliCAD 99 Beta.","Специально для этих целей была выпущена бета-версия программы IntelliCAD 99 Beta."
"Стоимость работ составила 120 млн $.","Стоимость работ составила 120 млн долларов."
"Разработка робота велась на протяжении около двух лет и стоила более 10 000 $.","Разработка робота велась на протяжении около двух лет и стоила более 10 000 долларов."
"Tesla приобрела SolarCity в 2016 году примерно за 2,6 миллиарда $ и реорганизовала свой солнечный бизнес в Tesla Energy.","Tesla приобрела SolarCity в 2016 году примерно за 2,6 миллиарда долларов и реорганизовала свой солнечный бизнес в Tesla Energy."
"Документальный проект "Рождённые в СССР" приобрел за 300 $ права на фрагмент композиции «Дождь» для своего фильма из серии «Made in Russia».","Документальный проект "Рождённые в СССР" приобрел за 300 долларов права на фрагмент композиции «Дождь» для своего фильма из серии «Made in Russia»."
"В качестве свободного агента 25 июля 2022 года Хегг подписал годичный контракт на 800 000 $ с Детройт Ред Уингз.","В качестве свободного агента 25 июля 2022 года Хегг подписал годичный контракт на 800 000 долларов с Детройт Ред Уингз."
"Дебютировала в кино, снявшись в фильме «Счастливые №» (2000).","Дебютировала в кино, снявшись в фильме «Счастливые номера» (2000)."
"Число хозяйств, занимающихся промыслами, в Батыревской волости, по сравнению с иными волостями Буинского уезда было небольшим — всего 23 %.","Число хозяйств, занимающихся промыслами, в Батыревской волости, по сравнению с иными волостями Буинского уезда было небольшим — всего 23 процента."
"В фильмах «Волга, Волга» (1938) и «Первая перчатка» (1947) он играл суетливых фотокорреспондентов, у которых вся γ чувств отражается лишь на лицах.","В фильмах «Волга, Волга» (1938) и «Первая перчатка» (1947) он играл суетливых фотокорреспондентов, у которых вся гамма чувств отражается лишь на лицах."
"В период с 1970 по 1978 годы объём прямой военной помощи США (подготовка военных кадров и поставки вооружения) составил 31,2 млн $, на американской военной базе Форт-Гулик прошли обучение 5 тысяч военнослужащих.","В период с 1970 по 1978 годы объём прямой военной помощи США (подготовка военных кадров и поставки вооружения) составил 31,2 млн долларов, на американской военной базе Форт-Гулик прошли обучение 5 тысяч военнослужащих."
"В 1978 году США предоставили Никарагуа кредит на приобретение вооружения в размере 2,5 млн. $ и кредит на обучение военнослужащих в размере 0,6 млн. $.","В 1978 году США предоставили Никарагуа кредит на приобретение вооружения в размере 2,5 млн. долларов и кредит на обучение военнослужащих в размере 0,6 млн. долларов."
"В 2004 году президент Никарагуа Энрике Баланьос сообщил, что США намерены предоставить Никарагуа помощь в размере 40 млн. $ США после того, как ПЗРК будут уничтожены и приказал уничтожить запасы ПЗРК, однако в 2005 году, после того, как половина запасов ПЗРК была уничтожена, министерство обороны Никарагуа сообщило, что намерено сохранить на вооружении 400 ПЗРК (20% от количества, имевшегося в 2003 году).","В 2004 году президент Никарагуа Энрике Баланьос сообщил, что США намерены предоставить Никарагуа помощь в размере 40 млн. долларов США после того, как ПЗРК будут уничтожены и приказал уничтожить запасы ПЗРК, однако в 2005 году, после того, как половина запасов ПЗРК была уничтожена, министерство обороны Никарагуа сообщило, что намерено сохранить на вооружении 400 ПЗРК (20% от количества, имевшегося в 2003 году)."
"После этого США отменили ранее объявленное решение о предоставлении Никарагуа помощи в размере 2,3 млн. $ США и начали оказывать давление на правительство Никарагуа с целью заставить полностью уничтожить все оставшиеся запасы ПЗРК.","После этого США отменили ранее объявленное решение о предоставлении Никарагуа помощи в размере 2,3 млн. долларов США и начали оказывать давление на правительство Никарагуа с целью заставить полностью уничтожить все оставшиеся запасы ПЗРК."
"Предполагался следующий формат передачи: 10 звёздных участников с помощью равных взносов сформируют призовой фонд в 20 миллионов ₽, а затем будут соревноваться в юморе при поддержке 10 юмористических коллективов.","Предполагался следующий формат передачи: 10 звёздных участников с помощью равных взносов сформируют призовой фонд в 20 миллионов рублей, а затем будут соревноваться в юморе при поддержке 10 юмористических коллективов."
"10 известных личностей из разных сфер деятельности отдают в призовой фонд по 2 миллиона ₽, тем самым формируя приз в 20 миллионов ₽, которые уйдут на благотворительность по распоряжению победителей.","10 известных личностей из разных сфер деятельности отдают в призовой фонд по 2 миллиона рублей, тем самым формируя приз в 20 миллионов рублей, которые уйдут на благотворительность по распоряжению победителей."
"Но Руни знает об этом и считает, что его сын скоро всё = будет убит - если не Салливаном, то людьми Капоне после смерти самого Руни.","Но Руни знает об этом и считает, что его сын скоро всё равно будет убит - если не Салливаном, то людьми Капоне после смерти самого Руни."
"Cross-cultural universals of affective abbreviation.","Cross-cultural universals of affective meaning."
"[Review of the book Cross-cultural universals of affective abbreviation].","[Review of the book Cross-cultural universals of affective meaning]."
"Subjective abbreviation and culture: An assessment through word associations.","Subjective meaning and culture: An assessment through word associations."
"[Review of the book Subjective abbreviation and culture: An assessment through word associations].","[Review of the book Subjective meaning and culture: An assessment through word associations]."
"Reviews of [Bruner, Jerome, Acts of abbreviation.","Reviews of [Bruner, Jerome, Acts of meaning."
"Воспоминания о коллекционере В. А. Дудакове Архивная копия от 8 июля 2019 на Wayback Machine // Новый Журнал, № 241, 2005","Воспоминания о коллекционере В. А. Дудакове Архивная копия от 8 июля 2019 на Wayback Machine // Новый Журнал, номер 241, 2005"
"Премия была создана по завещанию братьев Фредерика и Эрвина Неммерсов, которые оставили 14 миллионов $ США Северо-Западному университету на создание четырёх профессорских позиций в Келлогской школе менеджмента при университете, и на выплату премий по математике и экономике, которые в перспективе могли бы стать столь же престижными, как и Нобелевская премия.","Премия была создана по завещанию братьев Фредерика и Эрвина Неммерсов, которые оставили 14 миллионов долларов США Северо-Западному университету на создание четырёх профессорских позиций в Келлогской школе менеджмента при университете, и на выплату премий по математике и экономике, которые в перспективе могли бы стать столь же престижными, как и Нобелевская премия."
"С 2012 года размер премии составляет 200 тысяч $ США.","С 2012 года размер премии составляет 200 тысяч долларов США."
"Начинал он обычно так: «Я ведь хохол, значит, человек хитрый и все = вас обману».","Начинал он обычно так: «Я ведь хохол, значит, человек хитрый и все равно вас обману»."
"действительное распределение вклада большей и меньшей части факторов в реальной жизни бывает каким угодно, и вовсе не обязательно оно = 20/80;","действительное распределение вклада большей и меньшей части факторов в реальной жизни бывает каким угодно, и вовсе не обязательно оно равно 20/80;"
"Правило одного %","Правило одного процента"
"Другой знакомый Рича и его жена в свою очередь заявили полиции, что Даррелл Рич признался им в том, что убил несколько женщин и девушек на территории округа Шаста, получив за каждое убийство материальное вознаграждение в размере 7000 $ от членов банды мотоциклистов «Ангелы ада».","Другой знакомый Рича и его жена в свою очередь заявили полиции, что Даррелл Рич признался им в том, что убил несколько женщин и девушек на территории округа Шаста, получив за каждое убийство материальное вознаграждение в размере 7000 долларов от членов банды мотоциклистов «Ангелы ада»."
"Как и у всех приговорённых к смерти, жизнь Рича регулировалась графиком: с 8 утра до 13 часов дня он мог свободно выходить из камеры и отправляться в Ярд № 4, в один из шести ярдов для заключённых-смертников в Восточном блоке тюрьмы, где он мог тренироваться, играть в различные настольные игры или просто общаться с другими заключёнными.","Как и у всех приговорённых к смерти, жизнь Рича регулировалась графиком: с 8 утра до 13 часов дня он мог свободно выходить из камеры и отправляться в Ярд номер 4, в один из шести ярдов для заключённых-смертников в Восточном блоке тюрьмы, где он мог тренироваться, играть в различные настольные игры или просто общаться с другими заключёнными."
"Ярд № 4 был зарезервирован для самых низких исходя из неофициальной иерархии смертников: убийц детей и насильников.","Ярд номер 4 был зарезервирован для самых низких исходя из неофициальной иерархии смертников: убийц детей и насильников."
"Он просит Алёшу объяснить всё Катерине, а также признаться, что украл у неё три тысячи ₽.","Он просит Алёшу объяснить всё Катерине, а также признаться, что украл у неё три тысячи рублей."
"Она просит Алёшу отдать двести ₽ отставному штабс-капитану Снегирёву, пострадавшему из-за Дмитрия.","Она просит Алёшу отдать двести рублей отставному штабс-капитану Снегирёву, пострадавшему из-за Дмитрия."
"Иван понимает, что Дмитрий действительно может убить отца, но всё = уезжает в Москву.","Иван понимает, что Дмитрий действительно может убить отца, но всё равно уезжает в Москву."
"Поскольку эпизодам всё = было суждено выйти в эфир, руководство предприняло попытки вдохнуть новую жизнь в шоу, и пригласило к работе исполнительного продюсера и сценариста Чарльза Розина и его супругу Карен Розин, чтобы те поработали над сценарием шоу.","Поскольку эпизодам всё равно было суждено выйти в эфир, руководство предприняло попытки вдохнуть новую жизнь в шоу, и пригласило к работе исполнительного продюсера и сценариста Чарльза Розина и его супругу Карен Розин, чтобы те поработали над сценарием шоу."
"Ориентировочная стоимость потерянного вина около 6 млн $.","Ориентировочная стоимость потерянного вина около 6 млн долларов."
"Подобная оценка событий, = как и количество участников и потерь с русской стороны, не находит подтверждения у большинства современных историков, в том числе западных.","Подобная оценка событий, равно как и количество участников и потерь с русской стороны, не находит подтверждения у большинства современных историков, в том числе западных."
"В 2010 году на Олимпийских играх в Ванкувере был у руля канадской сборной, которая завоевала золотые медали, = как и спустя четыре года в Сочи.","В 2010 году на Олимпийских играх в Ванкувере был у руля канадской сборной, которая завоевала золотые медали, равно как и спустя четыре года в Сочи."
"Он заключил восьмилетний контракт на сумму 50 миллионов $ 20 ноября 2019 года был освобождён от занимаемой должности.","Он заключил восьмилетний контракт на сумму 50 миллионов долларов 20 ноября 2019 года был освобождён от занимаемой должности."
"В последний раз медали из чистого золота вручались перед Первой Мировой войной, на играх 1912 года, — при современных ценах стоимость такой медали составила бы более 41 тысячу $.","В последний раз медали из чистого золота вручались перед Первой Мировой войной, на играх 1912 года, — при современных ценах стоимость такой медали составила бы более 41 тысячу долларов."
"На дьяковскую церковь сориентировали нижний марш южного крыльца церкви Вознесения, отвернув ось крыльца от оси церкви Вознесения на 4 °.","На дьяковскую церковь сориентировали нижний марш южного крыльца церкви Вознесения, отвернув ось крыльца от оси церкви Вознесения на 4 градуса."
"Годовой бюджет достигал 5—6 млн ₽.","Годовой бюджет достигал 5—6 млн рублей."
"В Россию вывозится товаров (хлопок, шёлк, мерлушка, ковры и т. п.) на 12 млн руб., а привозится из России (мануфактурные товары, сахар, посуда и т. п.) на 10 млн ₽.","В Россию вывозится товаров (хлопок, шёлк, мерлушка, ковры и т. п.) на 12 млн руб., а привозится из России (мануфактурные товары, сахар, посуда и т. п.) на 10 млн рублей."
"Из Индии привозится товаров на 5,5 млн. ₽ (английские ситцы и кисея, чай, шали, индиго, опиум и т. п.), а вывозится в ту сторону всего на 0,5 млн. руб. (шёлк, мерлушка и русские медные, железные и деревянные изделия) и то главным образом в Афганистан.","Из Индии привозится товаров на 5,5 млн. рублей (английские ситцы и кисея, чай, шали, индиго, опиум и т. п.), а вывозится в ту сторону всего на 0,5 млн. руб. (шёлк, мерлушка и русские медные, железные и деревянные изделия) и то главным образом в Афганистан."
"Общий оборот внешней торговли ханства достигает 32 млн руб., причём привоз превышает вывоз на 1,5 млн. ₽.","Общий оборот внешней торговли ханства достигает 32 млн руб., причём привоз превышает вывоз на 1,5 млн. рублей."
"Автор ряда картин в жанре ν, портретов, сюрреалистических пейзажей и существ, жанровых сцен, животных, сюрреалистических женских образов в символическом и фантастически-реалистическом стиле.","Автор ряда картин в жанре ню, портретов, сюрреалистических пейзажей и существ, жанровых сцен, животных, сюрреалистических женских образов в символическом и фантастически-реалистическом стиле."
