question,answer
"Книга «Тайная миссия Христа» включена в фонды Президентской библиотеки Республики Беларусь (шифр хранения: 232.9/С302 / К/Х), Библиотеки Конгресса США (поисковый № BT3 02.S46 2010), Публичной библиотеки Нью-Йорка (ReCAP 10-30097), библиотеки Дартмутского колледжа США (ocn608631745) и т. д.","Книга «Тайная миссия Христа» включена в фонды Президентской библиотеки Республики Беларусь (шифр хранения: 232.9/С302 / К/Х), Библиотеки Конгресса США (поисковый номер BT3 02.S46 2010), Публичной библиотеки Нью-Йорка (ReCAP 10-30097), библиотеки Дартмутского колледжа США (ocn608631745) и т. д."
"В 1940 году, LARES выполняла ежедневный рейс Бельцы — Кишинёв — Яссы — Галац — Бухарест (№ рейса 2116).","В 1940 году, LARES выполняла ежедневный рейс Бельцы — Кишинёв — Яссы — Галац — Бухарест (номер рейса 2116)."
"За годы издания всего вышло 28 книг, в 1863 году появилось 4 №, после чего журнал был закрыт.","За годы издания всего вышло 28 книг, в 1863 году появилось 4 номера, после чего журнал был закрыт."
"Например, магазин может раздавать свою продукцию для привлечения покупателей, но для производства этой продукции всё = нужны ресурсы.","Например, магазин может раздавать свою продукцию для привлечения покупателей, но для производства этой продукции всё равно нужны ресурсы."
"По информации «Интерфакса», выручка «Красного квадрата» в 2013 году составила 4,64 миллиарда ₽, чистая прибыль — 2,63 миллиарда.","По информации «Интерфакса», выручка «Красного квадрата» в 2013 году составила 4,64 миллиарда рублей, чистая прибыль — 2,63 миллиарда."
"В 2014 году выручка ПМИ составила 403 миллиона ₽, чистая прибыль — 54 миллиона.","В 2014 году выручка ПМИ составила 403 миллиона рублей, чистая прибыль — 54 миллиона."
"Одними только паровозниками депо было собрано около 23 тысяч ₽.","Одними только паровозниками депо было собрано около 23 тысяч рублей."
"Ущерб был оценён в 80 миллионов ₽.","Ущерб был оценён в 80 миллионов рублей."
"Объект входит в программу «Развитие физической культуры и спорта в Российской Федерации на 2006—2015 гг.», его стоимость, по оценочным данным, составляет около 150 млн ₽.","Объект входит в программу «Развитие физической культуры и спорта в Российской Федерации на 2006—2015 гг.», его стоимость, по оценочным данным, составляет около 150 млн рублей."
"Величина прожиточного минимума на 2010 год составляла 5596 ₽ (в 2009 году — 5188 ₽).","Величина прожиточного минимума на 2010 год составляла 5596 рублей (в 2009 году — 5188 рублей)."
"Так как узловая больница принадлежит ОАО «РЖД», на её приобретение из областного бюджета выделили 12,5 млн ₽.","Так как узловая больница принадлежит ОАО «РЖД», на её приобретение из областного бюджета выделили 12,5 млн рублей."
"9 марта 2012 года вышел первый № газеты «Слюдянка», которую издает ООО «Слюдянка-Медиа».","9 марта 2012 года вышел первый номер газеты «Слюдянка», которую издает ООО «Слюдянка-Медиа»."
"Восстановлены ажурные решётки и каменная кладка, в самом здании появились № отдыха, столовая, комфортный зал ожидания.","Восстановлены ажурные решётки и каменная кладка, в самом здании появились номера отдыха, столовая, комфортный зал ожидания."
"Десятикилометровая трасса с перепадом высот около 500 метров, различным (асфальт, мраморная крошка, гравий) покрытием и крутыми (до 180 °) поворотами является одной из самых сложных трасс России.","Десятикилометровая трасса с перепадом высот около 500 метров, различным (асфальт, мраморная крошка, гравий) покрытием и крутыми (до 180 градусов) поворотами является одной из самых сложных трасс России."
"Опись имущества Гоголя показала, что после него осталось личных вещей на сумму 43 ₽ 88 копеек.","Опись имущества Гоголя показала, что после него осталось личных вещей на сумму 43 рубля 88 копеек."
"В то же время на руках у С. П. Шевырёва оставались две с лишним тысячи ₽, переданных Гоголем на благотворительные цели нуждающимся студентам Московского университета.","В то же время на руках у С. П. Шевырёва оставались две с лишним тысячи рублей, переданных Гоголем на благотворительные цели нуждающимся студентам Московского университета."
"Приказано было от меня находиться полиции и некоторым моим чиновниками как при переносе тела Гоголя в церковь, так = и до самого погребения».","Приказано было от меня находиться полиции и некоторым моим чиновниками как при переносе тела Гоголя в церковь, так равно и до самого погребения»."
"В возрасте 15 лет за двенадцать $ Линк Рей провёл целую ночь, обучаясь игре на гитаре у кантри-энд-вестерн музыканта Текса Риттера.","В возрасте 15 лет за двенадцать долларов Линк Рей провёл целую ночь, обучаясь игре на гитаре у кантри-энд-вестерн музыканта Текса Риттера."
"Однако, и здесь оставались жёсткие гитарные №, звучавшие почти как настоящий хард-рок (например, «Switchblade» и новые версии «Rawhide» и «The Swag»).","Однако, и здесь оставались жёсткие гитарные номера, звучавшие почти как настоящий хард-рок (например, «Switchblade» и новые версии «Rawhide» и «The Swag»)."
"Пожару был присвоен третий № сложности по пятибалльной шкале, а на территории Кемеровской области был введён режим чрезвычайной ситуации федерального уровня и объявлен федеральный уровень реагирования.","Пожару был присвоен третий номер сложности по пятибалльной шкале, а на территории Кемеровской области был введён режим чрезвычайной ситуации федерального уровня и объявлен федеральный уровень реагирования."
"Размер взятки (7 миллионов ₽) считается особо крупным.","Размер взятки (7 миллионов рублей) считается особо крупным."
"По данным следствия, в 2013—2014 годах генеральный директор ОАО «Кемеровский кондитерский комбинат» Вячеслав Вишневский, при посредничестве Виктора Ефимкина, дал взятку в размере 7 миллионов ₽ начальнику инспекции государственного строительного надзора Кемеровской области Танзилии Комковой, её сыну Эдуарду Комкову и генеральному директору ООО «ИСК Ресурс» Никите Чередниченко, которые действовали в составе организованной группы.","По данным следствия, в 2013—2014 годах генеральный директор ОАО «Кемеровский кондитерский комбинат» Вячеслав Вишневский, при посредничестве Виктора Ефимкина, дал взятку в размере 7 миллионов рублей начальнику инспекции государственного строительного надзора Кемеровской области Танзилии Комковой, её сыну Эдуарду Комкову и генеральному директору ООО «ИСК Ресурс» Никите Чередниченко, которые действовали в составе организованной группы."
"Согласно сайту Генпрокуратуры от 12 апреля 2019 потерпевшими были заявлены гражданские иски на общую сумму 2,9 млрд ₽.","Согласно сайту Генпрокуратуры от 12 апреля 2019 потерпевшими были заявлены гражданские иски на общую сумму 2,9 млрд рублей."
"В конце 2019 года с собственников «Зимней вишни» в пользу потерпевших начато взыскание 118 млн ₽ по решениям Рудничного районного суда Кемерова от 9, 10 и 11 декабря 2019 года по 30 искам.","В конце 2019 года с собственников «Зимней вишни» в пользу потерпевших начато взыскание 118 млн рублей по решениям Рудничного районного суда Кемерова от 9, 10 и 11 декабря 2019 года по 30 искам."
"26 марта 2018 года Тулеев заявил, что семьям пострадавших будет выплачено по 1 миллиону ₽ в качестве компенсаций, без указания за чей счёт.","26 марта 2018 года Тулеев заявил, что семьям пострадавших будет выплачено по 1 миллиону рублей в качестве компенсаций, без указания за чей счёт."
"Каждый из них получит денежную компенсацию в размере 400 тысяч ₽.","Каждый из них получит денежную компенсацию в размере 400 тысяч рублей."
"26 марта, предполагаемый совладелец здания олигарх Денис Штенгелов пообещал компенсации в размере 3 миллионов ₽, а также анонсировал, что сообщит «№ расчётного счёта, куда смогут направлять деньги все желающие».","26 марта, предполагаемый совладелец здания олигарх Денис Штенгелов пообещал компенсации в размере 3 миллионов рублей, а также анонсировал, что сообщит «номер расчётного счёта, куда смогут направлять деньги все желающие»."
"После этого визита было выделено на дальнейшее развитие станции 860 тысяч ₽.","После этого визита было выделено на дальнейшее развитие станции 860 тысяч рублей."
"«VT-40/500» или «ОРИ-50» — 0,5-м поисково-обзорный телескоп системы Гамильтона (D = 500 мм, F = 1150 мм, поле зрения 2,5 °, ноябрь 2008 года) + монтировка WS-300 + FLI PL09000 (3000×3000 пикселей по 12×12 мкм) = за 5 с проницание 16 зв. вел., поле зрения 1,8°×1,8°, масштаб 2,2"/pix","«VT-40/500» или «ОРИ-50» — 0,5-м поисково-обзорный телескоп системы Гамильтона (D = 500 мм, F = 1150 мм, поле зрения 2,5 градуса, ноябрь 2008 года) + монтировка WS-300 + FLI PL09000 (3000×3000 пикселей по 12×12 мкм) = за 5 с проницание 16 зв. вел., поле зрения 1,8°×1,8°, масштаб 2,2"/pix"
"Группа астрофотометрических исследований (позиционные и фотометрические исследования ИСЗ, источников, связанных с космическими γ-всплесками, и астероидов)","Группа астрофотометрических исследований (позиционные и фотометрические исследования ИСЗ, источников, связанных с космическими гамма-всплесками, и астероидов)"
"Послесвечение γ-всплесков","Послесвечение гамма-всплесков"
"Преназализованные глухие смычные описываются некоторыми исследователями как пары слоговый назальный + смычный.","Преназализованные глухие смычные описываются некоторыми исследователями как пары слоговый назальный плюс смычный."
"Фильм собрал в прокате более 44 миллионов $ при производственном бюджете в 9 миллионов.","Фильм собрал в прокате более 44 миллионов долларов при производственном бюджете в 9 миллионов."
"Желая проверить свою догадку женщина с ужасом обнаруживает, что в Чаки действительно нет батареек, но он всё = функционирует.","Желая проверить свою догадку женщина с ужасом обнаруживает, что в Чаки действительно нет батареек, но он всё равно функционирует."
"Истерзанное тело Чаки вновь падает, но всё = двигается, и тогда Карен разряжает последние 2 патрона ему в спину.","Истерзанное тело Чаки вновь падает, но всё равно двигается, и тогда Карен разряжает последние 2 патрона ему в спину."
"В ноябре 2015 года компания объявила, что инвестирует до 1 миллиарда $ в своё первое производственное предприятие.","В ноябре 2015 года компания объявила, что инвестирует до 1 миллиарда долларов в своё первое производственное предприятие."
"Контракт был заключён с AECOM за 500 миллионов $.","Контракт был заключён с AECOM за 500 миллионов долларов."
"Оно было стимулировано налоговыми льготами в размере 215 миллионов $.","Оно было стимулировано налоговыми льготами в размере 215 миллионов долларов."
"Была закрыта после выхода 12-го №.","Была закрыта после выхода 12-го номера."
"В № 12 «Пролетария» отмечается выход первого № «Борьбы Пролетариата» на русском языке.","В № 12 «Пролетария» отмечается выход первого номера «Борьбы Пролетариата» на русском языке."
"Инвестиции государственного Callaghan Innovation в этом периоде составили 15 млн новозеландских $ (май 2017).","Инвестиции государственного Callaghan Innovation в этом периоде составили 15 млн новозеландских долларов (май 2017)."
"E-раунд инвестиций при организации Future Fund принёс компании 150 млн $ США (ноябрь 2018 года).","E-раунд инвестиций при организации Future Fund принёс компании 150 млн долларов США (ноябрь 2018 года)."
"Испытательные полёты ракеты-носителя Электрон (Electron) состоялись 25 мая 2017 и 21 января 2018 года с полуострова Махия, Новая Зеландия, а первый коммерческий полёт — 11 ноября 2018 года (первоначальная стоимость коммерческих запусков составила в 2018 году 5,7 млн $ США; первый запуск для НАСА в 2018 году оценивался 6,9 млн $ США (с учётом услуг по запуску и пр.)).","Испытательные полёты ракеты-носителя Электрон (Electron) состоялись 25 мая 2017 и 21 января 2018 года с полуострова Махия, Новая Зеландия, а первый коммерческий полёт — 11 ноября 2018 года (первоначальная стоимость коммерческих запусков составила в 2018 году 5,7 млн долларов США; первый запуск для НАСА в 2018 году оценивался 6,9 млн долларов США (с учётом услуг по запуску и пр.))."
"В январе 2024 года Агентство космического развития выделило компании Rocket Lab 515 млн $ на строительство 18 спутников для передачи данных.","В январе 2024 года Агентство космического развития выделило компании Rocket Lab 515 млн долларов на строительство 18 спутников для передачи данных."
"Ожидаемая стоимость запуска составляет менее 5 млн $ США.","Ожидаемая стоимость запуска составляет менее 5 млн долларов США."
"Озеро также используется в качестве места для любительской рыбалки (регистрационный № 1-1080-1-1), в озере водятся карп, щука, окунь, клыкач, угорь.","Озеро также используется в качестве места для любительской рыбалки (регистрационный номер 1-1080-1-1), в озере водятся карп, щука, окунь, клыкач, угорь."
"Однако сравнение с картами XVI и XVII веков показывает, что только α и β Сетки были включены в его состав, в то время как двумя другими вершинами ромба были γ и ν созвездия Южной Гидры.","Однако сравнение с картами XVI и XVII веков показывает, что только альфа и бета Сетки были включены в его состав, в то время как двумя другими вершинами ромба были гамма и ню созвездия Южной Гидры."
"Сомон Баруун-Урт разделён на баги, которые вместо имён носят № (это обычная практика для монгольских городов).","Сомон Баруун-Урт разделён на баги, которые вместо имён носят номера (это обычная практика для монгольских городов)."
"Как отметили Джеффери и Леливелд , компании тратят миллиарды $ на инвестиции в ИТ и в то же до сих пор неправильно потраченные деньги не являются чем-то выходящим из ряда вон.","Как отметили Джеффери и Леливелд , компании тратят миллиарды долларов на инвестиции в ИТ и в то же до сих пор неправильно потраченные деньги не являются чем-то выходящим из ряда вон."
"Стоимость проезда — наличными - 20 ₽, безналичными - 18 ₽, что делает проезд одним из самых дешёвых в Росиии.","Стоимость проезда — наличными - 20 рублей, безналичными - 18 рублей, что делает проезд одним из самых дешёвых в Росиии."
"Опись имущества Гоголя показала, что после него осталось личных вещей на сумму 43 ₽ 88 копеек.","Опись имущества Гоголя показала, что после него осталось личных вещей на сумму 43 рубля 88 копеек."
"В то же время на руках у С. П. Шевырёва оставались две с лишним тысячи ₽, переданных Гоголем на благотворительные цели нуждающимся студентам Московского университета.","В то же время на руках у С. П. Шевырёва оставались две с лишним тысячи рублей, переданных Гоголем на благотворительные цели нуждающимся студентам Московского университета."
"Приказано было от меня находиться полиции и некоторым моим чиновниками как при переносе тела Гоголя в церковь, так = и до самого погребения».","Приказано было от меня находиться полиции и некоторым моим чиновниками как при переносе тела Гоголя в церковь, так равно и до самого погребения»."
"Прямой ущерб от наводнения в провинции Хэнань был оценен в 2,15 млрд $.","Прямой ущерб от наводнения в провинции Хэнань был оценен в 2,15 млрд долларов."
"По этому поводу существует рассказ, что перед оставлением Вильны Панютин имел разговор с предшественником Потапова, графом Барановым, сообщившим Панютину, что он заготовил уже представление о назначении ему майората в Ковенской губернии в 5000 ₽ дохода.","По этому поводу существует рассказ, что перед оставлением Вильны Панютин имел разговор с предшественником Потапова, графом Барановым, сообщившим Панютину, что он заготовил уже представление о назначении ему майората в Ковенской губернии в 5000 рублей дохода."
"Баранов довёл этот разговор до сведения императора Александра II, который назначил Панютину при его причислении к Министерству пожизненное содержание в шесть тысяч ₽.","Баранов довёл этот разговор до сведения императора Александра II, который назначил Панютину при его причислении к Министерству пожизненное содержание в шесть тысяч рублей."
"Сборы средств на создание игры велись через сайт Kickstarter, собрано 974 578 $ из запланированных 900 000.","Сборы средств на создание игры велись через сайт Kickstarter, собрано 974 578 долларов из запланированных 900 000."
"Отсутствие дефектов в нанотрубках позволяет волокну эластично деформироваться на несколько %.","Отсутствие дефектов в нанотрубках позволяет волокну эластично деформироваться на несколько процентов."
"Каждый новый робот на тысячу рабочих мест понижает среднюю зарплату по экономике США в среднем на половину %.","Каждый новый робот на тысячу рабочих мест понижает среднюю зарплату по экономике США в среднем на половину процента."
"Посередине расположены данные гонки и автомобиля (количество горючего, текущие скорость и № передачи, круг, позиция).","Посередине расположены данные гонки и автомобиля (количество горючего, текущие скорость и номер передачи, круг, позиция)."
"В частности, необходимо аккуратно проходить повороты, чтобы не «вылететь» за пределы трассы (где машину может развернуть на 360 °).","В частности, необходимо аккуратно проходить повороты, чтобы не «вылететь» за пределы трассы (где машину может развернуть на 360 градусов)."
"В своих последних 32 играх он набрал 14 очков и -8 по системе ±.","В своих последних 32 играх он набрал 14 очков и -8 по системе плюс-минус."
"22 июля 2017 года Куплинов организовал прямую трансляцию, на которой собрал 670 278 ₽ для благотворительного фонда помощи детям с онкологическими и онкогематологическими заболеваниями «Жизнь».","22 июля 2017 года Куплинов организовал прямую трансляцию, на которой собрал 670 278 рублей для благотворительного фонда помощи детям с онкологическими и онкогематологическими заболеваниями «Жизнь»."
"7 июня 2020 года провёл вторую благотворительную прямую трансляцию, на которой собрал более 1,17 млн ₽ для благотворительного фонда «Правмир».","7 июня 2020 года провёл вторую благотворительную прямую трансляцию, на которой собрал более 1,17 млн рублей для благотворительного фонда «Правмир»."
"7" (№ в каталоге Epic Records — 34 07739)","7" (номер в каталоге Epic Records — 34 07739)"
"CS (№ в каталоге Epic Records — 34T07739)","CS (номер в каталоге Epic Records — 34T07739)"
"CD (№ в каталоге Epic Records — 651546 9)","CD (номер в каталоге Epic Records — 651546 9)"
"За ним в «Блэйзерс» закреплён № 30.","За ним в «Блэйзерс» закреплён номер 30."
"В 2010 году призовой фонд составил 85 тысяч евро + оплата проживания при турнирной сетке, рассчитанной на 32 участника в одиночном разряде и 16 пар.","В 2010 году призовой фонд составил 85 тысяч евро плюс оплата проживания при турнирной сетке, рассчитанной на 32 участника в одиночном разряде и 16 пар."
"ВПризовой фонд турнира, в первый год проведения составлявший 25 тысяч $, со временем вырос до 100 тысяч $; в соответствии с этим вырос уровень участников.","ВПризовой фонд турнира, в первый год проведения составлявший 25 тысяч долларов, со временем вырос до 100 тысяч долларов; в соответствии с этим вырос уровень участников."
"Boeing 737-204C (регистрационный № LV-WRZ, заводской 20389, серийный 251) был выпущен в 1970 году (первый полёт совершил 14 апреля).","Boeing 737-204C (регистрационный номер LV-WRZ, заводской 20389, серийный 251) был выпущен в 1970 году (первый полёт совершил 14 апреля)."
"21 декабря 1996 года был куплен авиакомпанией Líneas Aéreas Privadas Argentinas (LAPA) и получил бортовой № LV-WRZ.","21 декабря 1996 года был куплен авиакомпанией Líneas Aéreas Privadas Argentinas (LAPA) и получил бортовой номер LV-WRZ."
"Результат конкурса, переизбрание Мауно Койвисто, никого не удивил, но он захватил меньшую часть прямого народного голосования, чем ожидалось—только 48,9 %, а не 60 до 70 %, прогнозируемых опросами общественного мнения в 1987 году.","Результат конкурса, переизбрание Мауно Койвисто, никого не удивил, но он захватил меньшую часть прямого народного голосования, чем ожидалось—только 48,9 процента, а не 60 до 70 процентов, прогнозируемых опросами общественного мнения в 1987 году."
"Его неспособность выиграть более половины прямого, или народного, голосования с явкой 84 % означала, что Койвисто мог претендовать на победу только после того, как он получил поддержку большинства коллегии выборщиков из 301 члена.","Его неспособность выиграть более половины прямого, или народного, голосования с явкой 84 процента означала, что Койвисто мог претендовать на победу только после того, как он получил поддержку большинства коллегии выборщиков из 301 члена."
"Неспособность Койвисто напрямую выиграть президентство была вызвана всплеском поддержки в последние недели кампании его более сильных соперников, Пааво Вейринена из Центристской партии и Холкери кока, которые получили 20,1 и 18,1 % голосов соответственно, и Калеви Кивисте, кандидата избирателей, связанных с финской Народно-Демократической Лигой (SKDL) и Зелеными, которые получили 10,4 %.","Неспособность Койвисто напрямую выиграть президентство была вызвана всплеском поддержки в последние недели кампании его более сильных соперников, Пааво Вейринена из Центристской партии и Холкери кока, которые получили 20,1 и 18,1 процента голосов соответственно, и Калеви Кивисте, кандидата избирателей, связанных с финской Народно-Демократической Лигой (SKDL) и Зелеными, которые получили 10,4 процента."
"1,4 %, набранные кандидатом от демократической альтернативы (DeVa) Йоуко Каяноджа, указали на маргинальную роль, которую сталинское крыло коммунистического движения играло в политической жизни страны.","1,4 процента, набранные кандидатом от демократической альтернативы (DeVa) Йоуко Каяноджа, указали на маргинальную роль, которую сталинское крыло коммунистического движения играло в политической жизни страны."
"Для того, чтобы гарантировать успех, подобные компании стараются в полной мере субсидировать и контролировать профессиональную жизнь и карьеру будущего исполнителя, тратя около 400 000 $ на подготовку и «запуск» молодого исполнителя.","Для того, чтобы гарантировать успех, подобные компании стараются в полной мере субсидировать и контролировать профессиональную жизнь и карьеру будущего исполнителя, тратя около 400 000 долларов на подготовку и «запуск» молодого исполнителя."
"По состоянию на 2022 год по данным отраслевого издания K-Pop Radar около 90 % всех слушателей K-pop живут за пределами Южной Кореи.","По состоянию на 2022 год по данным отраслевого издания K-Pop Radar около 90 процентов всех слушателей K-pop живут за пределами Южной Кореи."
"В 2011 году продажи продукции корейских исполнителей в стране превысили 300 миллионов $, что на 22 % выше, чем в прошлом году, невзирая на общее снижение продаж на японском музыкальном рынке.","В 2011 году продажи продукции корейских исполнителей в стране превысили 300 миллионов долларов, что на 22 % выше, чем в прошлом году, невзирая на общее снижение продаж на японском музыкальном рынке."
"В 2009 году продажи кей-поп-индустрии оценивались в более чем 30 миллионов $.","В 2009 году продажи кей-поп-индустрии оценивались в более чем 30 миллионов долларов."
"В том же году, продажи альбомов в этом жанре достигли 8,8 миллионов копий, и розничная стоимость индустрии составила примерно 97 миллионов $.","В том же году, продажи альбомов в этом жанре достигли 8,8 миллионов копий, и розничная стоимость индустрии составила примерно 97 миллионов долларов."
"Стоимость постройки несколько более ста тысяч ₽.","Стоимость постройки несколько более ста тысяч рублей."
"Флаг утверждён 17 декабря 2002 года решением Думы города Мантурово № 45-р, как флаг муниципального образования город Мантурово (после муниципальной реформы 2006 года — муниципальное образование «городской округ город Мантурово»), и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1872.","Флаг утверждён 17 декабря 2002 года решением Думы города Мантурово № 45-р, как флаг муниципального образования город Мантурово (после муниципальной реформы 2006 года — муниципальное образование «городской округ город Мантурово»), и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1872."
"Его коммерческий оборот измерялся сотнями тысяч золотых ₽.","Его коммерческий оборот измерялся сотнями тысяч золотых рублей."
"В 1898 он основал Товарищество с капиталом в 500 000 ₽, устав которого был рассмотрен и одобрен самим самодержцем.","В 1898 он основал Товарищество с капиталом в 500 000 рублей, устав которого был рассмотрен и одобрен самим самодержцем."
"Boeing 707-321C (заводской № 19268, серийный 544) был выпущен 11 декабря 1966 года, получил регистрационный № N446PA и к 16 декабря был продан заказчику — американской авиакомпании Pan American, в которую поступил 21 декабря и получил имя Clipper Climax.","Boeing 707-321C (заводской номер 19268, серийный 544) был выпущен 11 декабря 1966 года, получил регистрационный номер N446PA и к 16 декабря был продан заказчику — американской авиакомпании Pan American, в которую поступил 21 декабря и получил имя Clipper Climax."
"Истребитель с треугольным крылом (Δ) Су-9 разрабатывался одновременно с Су-7, который имел стреловидное крыло.","Истребитель с треугольным крылом (дельта) Су-9 разрабатывался одновременно с Су-7, который имел стреловидное крыло."
"Крыло — треугольное, с углом стреловидности по передней кромке 60 °.","Крыло — треугольное, с углом стреловидности по передней кромке 60 градусов."
"Экспонат в г. Нижний Тагил (Свердловская область), на территории средней общеобразовательной школы №3 (ул. Перова, 133), бортовой № «71»","Экспонат в г. Нижний Тагил (Свердловская область), на территории средней общеобразовательной школы №3 (ул. Перова, 133), бортовой номер «71»"
"Экспонат в Центральном музее ВВС РФ, в г. Монино (Московская область), бортовой № «68»","Экспонат в Центральном музее ВВС РФ, в г. Монино (Московская область), бортовой номер «68»"
"Самолёт-памятник в г. Кричев (Беларусь), бортовой № «04»","Самолёт-памятник в г. Кричев (Беларусь), бортовой номер «04»"
"Самолёт-памятник в бывшем авиагарнизоне Кричев, бортовой № «34»","Самолёт-памятник в бывшем авиагарнизоне Кричев, бортовой номер «34»"
