question,answer
"1790-е гг.","1790-е годы"
"«рус. Старина», Мартынова и Снегирева, изд. 2-е, г 3-й, с. 136","«Русская Старина», Мартынова и Снегирева, изд. 2-е, год 3-й, с. 136"
"Первоначально устройства часто выполнялись в виде синей коробки, отсюда и произошло назв.","Первоначально устройства часто выполнялись в виде синей коробки, отсюда и произошло название."
"Подобное устройство появилось в 1960-х — 1970-х гг и позволяло абонентам самостоятельно перенаправить собственные телефонные звонки, имитируя внутриканальную межстанционную сигнализацию.","Подобное устройство появилось в 1960-х — 1970-х годах и позволяло абонентам самостоятельно перенаправить собственные телефонные звонки, имитируя внутриканальную межстанционную сигнализацию."
"В сентябре 1971 года Стивену Возняку, к-рый к тому времени уже давно учился в университете, попалась на глаза статья в журнале «Esquire».","В сентябре 1971 года Стивену Возняку, который к тому времени уже давно учился в университете, попалась на глаза статья в журнале «Esquire»."
"Захват телефонной линии осуществлялся с помощью звук. имитации тонального сигнала определённой частоты.","Захват телефонной линии осуществлялся с помощью звуковой имитации тонального сигнала определённой частоты."
"Один из них, напр., обладая абсолютным слухом и голосом, мог издавать звук нужной частоты без всяких дополнительных приспособлений.","Один из них, например, обладая абсолютным слухом и голосом, мог издавать звук нужной частоты без всяких дополнительных приспособлений."
"др., скрывавшийся под псевдонимом Капитан Кранч, обнаружил, что свистулька, которую производители вкладывали в упаковки с одноимёнными овсяными хлопьями («Cap’n Crunch»), может издавать звук нужной тональности, подходящей для захвата линии.","Другой, скрывавшийся под псевдонимом Капитан Кранч, обнаружил, что свистулька, которую производители вкладывали в упаковки с одноимёнными овсяными хлопьями («Cap’n Crunch»), может издавать звук нужной тональности, подходящей для захвата линии."
"Вскоре Джобс осознал коммерч. потенциал их изобретения.","Вскоре Джобс осознал коммерческий потенциал их изобретения."
"Они организовали кустарное произ-во и успешные продажи «синих коробочек» среди студентов и местных жителей, хотя этот бизнес был незаконным и довольно рискованным.","Они организовали кустарное производство и успешные продажи «синих коробочек» среди студентов и местных жителей, хотя этот бизнес был незаконным и довольно рискованным."
"Сначала изготовление одной «коробки» обходилось Возняку примерно в 80 долл., но затем он сделал печатную плату, позволявшую изготавливать сразу по 10-20 «коробок», и себестоимость одной штуки упала до 40 долл.","Сначала изготовление одной «коробки» обходилось Возняку примерно в 80 долларов, но затем он сделал печатную плату, позволявшую изготавливать сразу по 10-20 «коробок», и себестоимость одной штуки упала до 40 долларов."
"Готовые «коробочки» друзья продавали по 150 долл. за штуку, доход делили поровну.","Готовые «коробочки» друзья продавали по 150 долларов за штуку, доход делили поровну."
"Всего они сделали и успели сбыть ок. сотни «коробок» и неплохо заработали.","Всего они сделали и успели сбыть около сотни «коробок» и неплохо заработали."
"Пользователь сначала набирает телефонный номер, обслуживаемый др. АТС.","Пользователь сначала набирает телефонный номер, обслуживаемый другой АТС."
"После завершения набора номера и двухтонового сигнала ST (start) АТС считает, что пользователь всё ещё пользуется старой линией, однако фактически пользователь звонит на совершенно др. номер.","После завершения набора номера и двухтонового сигнала ST (start) АТС считает, что пользователь всё ещё пользуется старой линией, однако фактически пользователь звонит на совершенно другой номер."
"АТС зарегистрирует только ч. запроса, предшествующей сигналу 2600 Гц.","АТС зарегистрирует только часть запроса, предшествующей сигналу 2600 Гц."
"Левин М. Библия хакера 2. кн. 2. — М.: Майор, 2003.","Левин М. Библия хакера 2. Книга 2. — М.: Майор, 2003."
"«Кра́сный рассве́т» (англ. Red Dawn) — амер. художеств. фильм о Третьей мир. войне и вторжении советских войск в США, поставленный режиссёром Джоном Милиусом.","«Кра́сный рассве́т» (англ. Red Dawn) — американский художественный фильм о Третьей мировой войне и вторжении советских войск в США, поставленный режиссёром Джоном Милиусом."
"1989 г.","1989 год."
"Куба и Никарагуа увеличили армию до 500 тыс. чел.","Куба и Никарагуа увеличили армию до 500 тысяч человек."
"Затем на церемонии похорон убитых группу заложников, вкл. отца Эккертов, расстреливают из танковых пулемётов.","Затем на церемонии похорон убитых группу заложников, включая отца Эккертов, расстреливают из танковых пулемётов."
"сов. Армия сумела переправить через Мексику 60 дивизий, а с территории Аляски наступают ещё 5 дивизий.","Советская Армия сумела переправить через Мексику 60 дивизий, а с территории Аляски наступают ещё 5 дивизий."
"Китай выступил на стороне США и в результате потерял 400 млн чел.","Китай выступил на стороне США и в результате потерял 400 миллионов человек."
"После парада он проводит брифинг, в ходе которого вызывается сам покончить с «Росомахами», сравнивая их преследование с охотой на лису, а также критикует сов. командование за репрессии против гражданского населения и требует их прекращения.","После парада он проводит брифинг, в ходе которого вызывается сам покончить с «Росомахами», сравнивая их преследование с охотой на лису, а также критикует советское командование за репрессии против гражданского населения и требует их прекращения."
"Тот признается, что ходил в город, где собств. отец выдал его людям Стрельникова.","Тот признается, что ходил в город, где собственный отец выдал его людям Стрельникова."
"У её подножья была установлена табличка с текстом: «В первые дни Третьей мир. войны партизаны, по большей части дети, писали на этой скале имена погибших.","У её подножья была установлена табличка с текстом: «В первые дни Третьей мировой войны партизаны, по большей части дети, писали на этой скале имена погибших."
"первонач. вариант сценария, написанного Кевином Рейнольдсом, назывался «Десять солдат» и имел сюжетное сходство с «Повелителем мух», классическим романом о природе насилия.","Первоначальный вариант сценария, написанного Кевином Рейнольдсом, назывался «Десять солдат» и имел сюжетное сходство с «Повелителем мух», классическим романом о природе насилия."
"рук-во студии MGM после коммерческого успеха первого «Рэмбо» заинтересовалось сценарием, но потребовало его переработки — на первый план должен был выйти классич. сюжет о вторжении.","Руководство студии MGM после коммерческого успеха первого «Рэмбо» заинтересовалось сценарием, но потребовало его переработки — на первый план должен был выйти классический сюжет о вторжении."
"В качестве режиссёра и соавтора сценария был нанят изв. своими правыми взглядами Джон Миллиус, для консультаций был привлечён Александр Хейг, вошедший в 1982 в совет директоров компании MGM-UA после продолжительной военной карьеры.","В качестве режиссёра и соавтора сценария был нанят известный своими правыми взглядами Джон Миллиус, для консультаций был привлечён Александр Хейг, вошедший в 1982 в совет директоров компании MGM-UA после продолжительной военной карьеры."
"Съёмки фильма сопровождались многочисленными техническими сложностями, в т. числе из-за отсутствия поддержки со стороны Министерства обороны США.","Съёмки фильма сопровождались многочисленными техническими сложностями, в том числе из-за отсутствия поддержки со стороны Министерства обороны США."
"производств. бюджет вырос с первоначальных десяти млн долл. почти вдвое — до семнадцати.","Производственный бюджет вырос с первоначальных десяти миллионов долларов почти вдвое — до семнадцати."
"Влияние Холодной войны на амер. обществ. сознание находило отражение в кинематографе, начиная с конца 1940-х годов.","Влияние Холодной войны на американское общественное сознание находило отражение в кинематографе, начиная с конца 1940-х годов."
"Помимо естественного стремления заработать на актуальной, волнующей об-во теме имело место и прямое идеологич. давление на кинематографистов.","Помимо естественного стремления заработать на актуальной, волнующей общество теме имело место и прямое идеологическое давление на кинематографистов."
"Итогом расследования, проводившегося в 1947 г Комиссией по расследованию антиамериканской деятельности при Конгрессе США в отношении представителей киноиндустрии, стал так называемый «Чёрный список» Голливуда, включение в к-рый являлось для деятелей культуры и искусства фактическим запретом на профессию.","Итогом расследования, проводившегося в 1947 году Комиссией по расследованию антиамериканской деятельности при Конгрессе США в отношении представителей киноиндустрии, стал так называемый «Чёрный список» Голливуда, включение в который являлось для деятелей культуры и искусства фактическим запретом на профессию."
"Большая ч. антикоммунистических фильмов раннего этапа Холодной войны представляет собой шпионские триллеры.","Большая часть антикоммунистических фильмов раннего этапа Холодной войны представляет собой шпионские триллеры."
"С возникновением угрозы ядерной войны появилось большое кол-во книг и фильмов, посвящённых темам непосредственного применения ядерного оружия и существования мира после ядерной войны, но сюжет с вторжением сухопутной армии был достаточно редким явлением.","С возникновением угрозы ядерной войны появилось большое количество книг и фильмов, посвящённых темам непосредственного применения ядерного оружия и существования мира после ядерной войны, но сюжет с вторжением сухопутной армии был достаточно редким явлением."
"Новый виток Холодной войны начался в 1979 г и характеризовался действиями СССР и США, приведшими к усилению конфронтации: ввод советских войск в Афганистан, «Двойное решение НАТО» и последовавший ракетный кризис, сбитый в 1983 г южнокорейский Боинг, вторжение США на Гренаду.","Новый виток Холодной войны начался в 1979 году и характеризовался действиями СССР и США, приведшими к усилению конфронтации: ввод советских войск в Афганистан, «Двойное решение НАТО» и последовавший ракетный кризис, сбитый в 1983 году южнокорейский Боинг, вторжение США на Гренаду."
"В 1981 г на президентских выборах в США победил Рональд Рейган, изв. своей крайне консервативной позицией по внешнеполитическим вопросам и религиозностью.","В 1981 году на президентских выборах в США победил Рональд Рейган, известный своей крайне консервативной позицией по внешнеполитическим вопросам и религиозностью."
"В 1980 г он заявил в ходе телевизионного интервью: «Мы можем стать поколением, к-рый увидит Армагеддон».","В 1980 году он заявил в ходе телевизионного интервью: «Мы можем стать поколением, которое увидит Армагеддон»."
"В 1983 г Рейган объявил о начале программы «СОИ», а в ходе одного из выступлений назвал СССР «империей зла».","В 1983 году Рейган объявил о начале программы «СОИ», а в ходе одного из выступлений назвал СССР «империей зла»."
"«Красный рассвет» стал коммерчески успешным, собрав в прокате почти 40 млн долл. при бюджете ок. семнадцати.","«Красный рассвет» стал коммерчески успешным, собрав в прокате почти 40 миллионов долларов при бюджете около семнадцати."
"В начале 1980-х общ. организации США были озабочены возрастающим количеством сцен насилия в фильмах, рассчитанных на подростковую аудиторию.","В начале 1980-х общественные организации США были озабочены возрастающим количеством сцен насилия в фильмах, рассчитанных на подростковую аудиторию."
"Под давлением общественного мнения амер. ассоциация кинокомпаний была вынуждена ввести в свою систему дополнит. рейтинг PG-13.","Под давлением общественного мнения Американская ассоциация кинокомпаний была вынуждена ввести в свою систему дополнительный рейтинг PG-13."
"Экономист и теоретик либертарианства Мюррей Ротбард в 1984 г критиковал фильм за конъюнктурность, неправдоподобность сюжета и плохую проработку персонажей.","Экономист и теоретик либертарианства Мюррей Ротбард в 1984 году критиковал фильм за конъюнктурность, неправдоподобность сюжета и плохую проработку персонажей."
"Фильм был интересен ему как обр. отображения нараставшей милитаристской антисоветской риторики, связанной с приходом к власти Рейгана и новым витком Холодной войны, в массовой культуре.","Фильм был интересен ему как образец отображения нараставшей милитаристской антисоветской риторики, связанной с приходом к власти Рейгана и новым витком Холодной войны, в массовой культуре."
"Но вместо антикоммунистической пропаганды Ротбард увидел наличие близких ему мотивов анархизма — борьбы небольшого сообщества против насилия со стороны б. государственной машины.","Но вместо антикоммунистической пропаганды Ротбард увидел наличие близких ему мотивов анархизма — борьбы небольшого сообщества против насилия со стороны большой государственной машины."
"По состоянию на 2016 г «Красный рассвет» имел рейтинг 53 % на сайте Rotten Tomatoes.","По состоянию на 2016 год «Красный рассвет» имел рейтинг 53 % на сайте Rotten Tomatoes."
"Современные зрители, положительно отзывающиеся о фильме, обращают внимание на зрелищность пиротехнических эффектов и ценность фильма как обр. массовой культуры 1980-х, отражающего состояние общества времён Холодной войны.","Современные зрители, положительно отзывающиеся о фильме, обращают внимание на зрелищность пиротехнических эффектов и ценность фильма как образца массовой культуры 1980-х, отражающего состояние общества времён Холодной войны."
"Критик Алан Зильберман писал в 2012 г, что фильм утратил своё значение как качеств. боевик.","Критик Алан Зильберман писал в 2012 году, что фильм утратил своё значение как качественный боевик."
"Кинокритик Алексей Ерохин в 1990 г писал, что примитивные сюжетные штампы и стереотипные персонажи придают фильму карикатурность, и его нельзя всерьёз воспринимать как пропагандистский:","Кинокритик Алексей Ерохин в 1990 году писал, что примитивные сюжетные штампы и стереотипные персонажи придают фильму карикатурность, и его нельзя всерьёз воспринимать как пропагандистский:"
"Интересно, во сколько млн обошёлся советской казне «Красный рассвет»?","Интересно, во сколько миллионов обошёлся советской казне «Красный рассвет»?"
"Майкл Герман, отставной агент ФБР, специалист по американским военизированным радикальным группировкам, приводил «Красный рассвет» в качестве илл. образа мыслей террористов — каким образом они легитимизируют применение насилия, в т. числе и в форме терактов.","Майкл Герман, отставной агент ФБР, специалист по американским военизированным радикальным группировкам, приводил «Красный рассвет» в качестве иллюстрации образа мыслей террористов — каким образом они легитимизируют применение насилия, в том числе и в форме терактов."
"В 1986 г члены группы выживальщиков «Аризонские патриоты» (англ. The Arizona Patriots), планировавшие крупный теракт, были арестованы ФБР.","В 1986 году члены группы выживальщиков «Аризонские патриоты» (англ. The Arizona Patriots), планировавшие крупный теракт, были арестованы ФБР."
"Тимоти Маквей, организатор самого крупного (до событий 11 сентября 2001 года) террористического акта в истории США — взрыва в Оклахома-Сити 19 апреля 1995 года, унёсшего жизни 168 чел., заявлял в 1997 г, что «Красный рассвет» послужил для него «источником вдохновения».","Тимоти Маквей, организатор самого крупного (до событий 11 сентября 2001 года) террористического акта в истории США — взрыва в Оклахома-Сити 19 апреля 1995 года, унёсшего жизни 168 человек, заявлял в 1997 году, что «Красный рассвет» послужил для него «источником вдохновения»."
"назв. Wolverines, отсылающее к фильму, носит группа ветеранов западных армий, обучающих военному делу членов украинской самообороны.","Название Wolverines, отсылающее к фильму, носит группа ветеранов западных армий, обучающих военному делу членов украинской самообороны."
"В 2010 г кинокомпания MGM планировала выпустить ремейк фильма, мировая премьера ожидалась 24 ноября 2010 года, однако в связи с серьёзными финансовыми трудностями и банкротством компании проект не удалось закончить, и его выход оставался под вопросом.","В 2010 году кинокомпания MGM планировала выпустить ремейк фильма, мировая премьера ожидалась 24 ноября 2010 года, однако в связи с серьёзными финансовыми трудностями и банкротством компании проект не удалось закончить, и его выход оставался под вопросом."
"В 2011 г произ-во фильма было возобновлено, в 2012 фильм вышел.","В 2011 году производство фильма было возобновлено, в 2012 фильм вышел."
"Согласно первоначальному сценарию, агрессором должна была стать коалиция Китая и России, затем это была только КНР, а в окончательном варианте агрессором стала сев. Корея.","Согласно первоначальному сценарию, агрессором должна была стать коалиция Китая и России, затем это была только КНР, а в окончательном варианте агрессором стала Северная Корея."
"Киностряпня, замешанная на лжи // сов. экран : ж.","Киностряпня, замешанная на лжи // Советский экран : журнал."
"Новый взгляд на старый фильм // сов. экран : ж.","Новый взгляд на старый фильм // Советский экран : журнал."
"Бузавлы́к (баш. Быҙаулыҡ) — р. в России, протекает по Башкортостану.","Бузавлы́к (баш. Быҙаулыҡ) — река в России, протекает по Башкортостану."
"дл. Бузавлыка составляет 49 км.","Длина Бузавлыка составляет 49 км."
"У этого термина существуют и др. значения, см. Бузулук.","У этого термина существуют и другие значения, см. Бузулук."
"28 км: м. Бузавлык","28 км: Малый Бузавлык"
"43 км: р. без названия","43 км: река без названия"
"Речной бассейн Бузавлыка — Урал (рос. ч. бассейна).","Речной бассейн Бузавлыка — Урал (российская часть бассейна)."
"Тунгу́сский метеори́т (Тунгу́сский фено́мен или явле́ние; Тунгу́сское косми́ческое те́ло) — уник. природное явление, произошедшее 17 (30) июня 1908 года ок. 7 часов утра по местному времени в бассейне реки Подкаменная Тунгуска (Енисейская губерния Российской империи, ныне — Красноярский край).","Тунгу́сский метеори́т (Тунгу́сский фено́мен или явле́ние; Тунгу́сское косми́ческое те́ло) — уникальное природное явление, произошедшее 17 (30) июня 1908 года около 7 часов утра по местному времени в бассейне реки Подкаменная Тунгуска (Енисейская губерния Российской империи, ныне — Красноярский край)."
"На б. территории Восточной Сибири был виден двигавшийся с юго-востока на северо-запад яркий болид c пылевым следом, сохранявшимся в течение нескольких часов, что закончилось мощным взрывом над незаселённым районом тайги.","На большой территории Восточной Сибири был виден двигавшийся с юго-востока на северо-запад яркий болид c пылевым следом, сохранявшимся в течение нескольких часов, что закончилось мощным взрывом над незаселённым районом тайги."
"Причиной взрыва, возможно, послужило гипотетическое внеземное тело (метеорит, метеороид), предположительно кометного происхождения, или ч. разрушившегося космического тела.","Причиной взрыва, возможно, послужило гипотетическое внеземное тело (метеорит, метеороид), предположительно кометного происхождения, или часть разрушившегося космического тела."
"Вокруг места падения лес был повален веером от центра, причём в самом центре падения ч. деревьев остались стоять на корню, лишённые ветвей и коры.","Вокруг места падения лес был повален веером от центра, причём в самом центре падения часть деревьев остались стоять на корню, лишённые ветвей и коры."
"В Иркутской обсерватории (970 км к югу от вывала леса) нач. землетрясения зафиксировано примерно в 0:19 по Гринвичу.","В Иркутской обсерватории (970 км к югу от вывала леса) начало землетрясения зафиксировано примерно в 0:19 по Гринвичу."
"Сейсмограммы анализировались в 1960—1970-х гг.","Сейсмограммы анализировались в 1960—1970-х годах."
"брит. астроном Уильям Деннинг писал, что ночью 30 июня небо над Бристолем было аномально светлым на севере.","Британский астроном Уильям Деннинг писал, что ночью 30 июня небо над Бристолем было аномально светлым на севере."
"Там приведена карта, созд. в 1961 г после количественной обработки наблюдений в 114 пунктах, но на эту карту не попал ряд пунктов, где тоже наблюдалось свечение, напр. Бордо.","Там приведена карта, созданная в 1961 году после количественной обработки наблюдений в 114 пунктах, но на эту карту не попал ряд пунктов, где тоже наблюдалось свечение, например Бордо."
"наиб. полная таблица, для 155 пунктов, была опубликована в 1965 г.","Наиболее полная таблица, для 155 пунктов, была опубликована в 1965 году."
"В 1960-х гг при сборе информации о пунктах наблюдений аномального свечения неба летом 1908 года оказалось, что в ряде мест свечение неба наблюдалось задолго до взрыва — в некоторых местах ещё с 21 июня.","В 1960-х годах при сборе информации о пунктах наблюдений аномального свечения неба летом 1908 года оказалось, что в ряде мест свечение неба наблюдалось задолго до взрыва — в некоторых местах ещё с 21 июня."
"…Вдруг на севере небо раздвоилось, и в нём широко и высоко над лесом появился огонь, к-рый охватил всю северную ч. неба.","…Вдруг на севере небо раздвоилось, и в нём широко и высоко над лесом появился огонь, который охватил всю северную часть неба."
"В тот момент, когда раскрылось небо, с севера пронёсся горячий ветер, как из пушки, к-рый оставил на земле следы в виде дорожек.","В тот момент, когда раскрылось небо, с севера пронёсся горячий ветер, как из пушки, который оставил на земле следы в виде дорожек."
"Потом оказалось, что мн. стёкла в окнах выбиты, а у амбара переломило железную закладку для замка двери.","Потом оказалось, что многие стёкла в окнах выбиты, а у амбара переломило железную закладку для замка двери."
"В 2020 г появилась публ. с анализом показаний очевидцев, собранных в посёлке Суломай в 1948 г этнографом С. И. Вайнштейном и много лет пролежавших в архиве.","В 2020 году появилась публикация с анализом показаний очевидцев, собранных в посёлке Суломай в 1948 году этнографом С. И. Вайнштейном и много лет пролежавших в архиве."
"Первое сообщение было сделано А. В. Адриановым на основании слухов, через 12 дней после события в Томской газете «сиб. жизнь».","Первое сообщение было сделано А. В. Адриановым на основании слухов, через 12 дней после события в Томской газете «Сибирская жизнь»."
"Заметка была перепечатана в отрывном календаре издательства О. Кирхнера на 1910 г, а в 1921 г это сообщение заинтересовало Л. А. Кулика и побудило его отправиться на поиски информации о метеорите, упавшем в Енисейской губернии.","Заметка была перепечатана в отрывном календаре издательства О. Кирхнера на 1910 год, а в 1921 году это сообщение заинтересовало Л. А. Кулика и побудило его отправиться на поиски информации о метеорите, упавшем в Енисейской губернии."
"Все жители селения в паническом страхе сбежались на улицы, бабы плакали, все думали, что приходит кон. мира.","Все жители селения в паническом страхе сбежались на улицы, бабы плакали, все думали, что приходит конец мира."
"науч. иссл. тунгусского феномена началось лишь в 1920-х гг.","Научное исследование тунгусского феномена началось лишь в 1920-х годах."
"Первая в Советской России науч. метеоритная экспедиция по проверке поступающих сообщений о падении метеоритов на территории страны, в т. числе в Енисейскую губернию, была осуществлена в период с 19 мая 1921 года по 29 ноября 1922 года учёными-минералогами Л. А. Куликом и П. Л. Дравертом при поддержке Российской академии наук и содействии академиков В. И. Вернадского и А. Е. Ферсмана (на основании постановления Государственного учёного совета Наркомпроса РСФСР от 19 мая 1921 года).","Первая в Советской России научная метеоритная экспедиция по проверке поступающих сообщений о падении метеоритов на территории страны, в том числе в Енисейскую губернию, была осуществлена в период с 19 мая 1921 года по 29 ноября 1922 года учёными-минералогами Л. А. Куликом и П. Л. Дравертом при поддержке Российской академии наук и содействии академиков В. И. Вернадского и А. Е. Ферсмана (на основании постановления Государственного учёного совета Наркомпроса РСФСР от 19 мая 1921 года)."
"На основании собранных в Канском районе, а впосл. — в Томске и других местах, сведений, установлено, что в 1908 г. 17 (30) июня, часов в 5—8 утра над Енисейской губернией пронёсся, в общем направлении с юга на с., эффектный метеорит, упавший в районе реки Огнии, левого верхнего притока реки Вановары (прим. в её устье расположено с. Ванавара), правого притока Средней или Подкаменной Тунгузки (Хатнги).","На основании собранных в Канском районе, а впоследствии — в Томске и других местах, сведений, установлено, что в 1908 г. 17 (30) июня, часов в 5—8 утра над Енисейской губернией пронёсся, в общем направлении с юга на север, эффектный метеорит, упавший в районе реки Огнии, левого верхнего притока реки Вановары (прим. в её устье расположено село Ванавара), правого притока Средней или Подкаменной Тунгузки (Хатнги)."
"Это падение сопровождалось ярким сиянием, тёмным облачком у «точки задержки», громовыми раскатами, среди которых 3—4 выделялись по своей силе из общей серии звуков; но особенно здесь следует отметить катастрофическое действие головной воздушной волны, к-рый в пункте своего соприкосновения с землёй, в районе реки Огнии, по сведениям, полученным от тунгузов, не только переломала и повалила деревья на значительной площади таёжного леса, но даже запрудила речку Огнию, обрушив в неё прибрежные утёсы.","Это падение сопровождалось ярким сиянием, тёмным облачком у «точки задержки», громовыми раскатами, среди которых 3—4 выделялись по своей силе из общей серии звуков; но особенно здесь следует отметить катастрофическое действие головной воздушной волны, которая в пункте своего соприкосновения с землёй, в районе реки Огнии, по сведениям, полученным от тунгузов, не только переломала и повалила деревья на значительной площади таёжного леса, но даже запрудила речку Огнию, обрушив в неё прибрежные утёсы."
