"Для покупки подарков на праздники они потратили около 2000₴, выбирая для каждого что-то особенное.","Для покупки подарков на праздники они потратили около 2000 гривен, выбирая для каждого что-то особенное."
"На занятия в спортзале за месяц они заплатили 1000₴, что позволило посещать тренировки без ограничений.","На занятия в спортзале за месяц они заплатили 1000 гривен, что позволило посещать тренировки без ограничений."
"В этом магазине продаются качественные продукты, которые стоят около 500₴ за набор для ужина.","В этом магазине продаются качественные продукты, которые стоят около 500 гривен за набор для ужина."
"Стоимость участия в марафоне составила 700₴, включая стартовый пакет и медаль по завершении.","Стоимость участия в марафоне составила 700 гривен, включая стартовый пакет и медаль по завершении."
"Для покупки комплектующих для компьютера он потратил 1500₴, выбрав лучшие компоненты.","Для покупки комплектующих для компьютера он потратил 1500 гривен, выбрав лучшие компоненты."
"В этом отеле номера стоят от 2500₴ за ночь, в зависимости от сезона и уровня удобства.","В этом отеле номера стоят от 2500 гривен за ночь, в зависимости от сезона и уровня удобства."
"За аренду оборудования для вечеринки они заплатили 1200₴, что включало проектор и звуковую систему.","За аренду оборудования для вечеринки они заплатили 1200 гривен, что включало проектор и звуковую систему."
"Для того чтобы сделать покупки в этом магазине, необходимо заплатить минимальную сумму 500₴.","Для того чтобы сделать покупки в этом магазине, необходимо заплатить минимальную сумму 500 гривен."
"Для того чтобы пройти сертификацию, он заплатил 2500₴ за курс обучения.","Для того чтобы пройти сертификацию, он заплатил 2500 гривен за курс обучения."
"В этой кофейне чашка кофе стоит 50₴, а если заказать десерт, то цена увеличится до 150₴.","В этой кофейне чашка кофе стоит 50 гривен, а если заказать десерт, то цена увеличится до 150 гривен."
"Для того чтобы получить доступ к VIP-зоне на концерте, им пришлось заплатить по 1000₴ за билет.","Для того чтобы получить доступ к VIP-зоне на концерте, им пришлось заплатить по 1000 гривен за билет."
"На организацию вечеринки с друзьями они потратили 2500₴ на еду, напитки и украшения.","На организацию вечеринки с друзьями они потратили 2500 гривен на еду, напитки и украшения."
"В этой галерее вход стоит 150₴, а стоимость экскурсии составит 300₴.","В этой галерее вход стоит 150 гривен, а стоимость экскурсии составит 300 гривен."
"Для нового обновления программного обеспечения компании понадобилось потратить 5000₴ на лицензии.","Для нового обновления программного обеспечения компании понадобилось потратить 5000 гривен на лицензии."
"В этом магазине новогодние подарки стоят от 200₴ и выше, в зависимости от выбора.","В этом магазине новогодние подарки стоят от 200 гривен и выше, в зависимости от выбора."
"Для того чтобы получить скидку, необходимо было потратить 1000₴ на любые товары в магазине.","Для того чтобы получить скидку, необходимо было потратить 1000 гривен на любые товары в магазине."
"Для того чтобы полностью обновить интерьер квартиры, они потратили 8000₴ на мебель и декор.","Для того чтобы полностью обновить интерьер квартиры, они потратили 8000 гривен на мебель и декор."
"Стоимость нового смартфона в этом магазине составила 8000₴, что значительно дешевле, чем в других местах.","Стоимость нового смартфона в этом магазине составила 8000 гривен, что значительно дешевле, чем в других местах."
"На то, чтобы снять жильё на месяц в центре города, они заплатили 10 000₴.","На то, чтобы снять жильё на месяц в центре города, они заплатили 10 000 гривен."
"Для того чтобы собрать все материалы для учебы, ей нужно было заплатить 1500₴ за книги и ресурсы.","Для того чтобы собрать все материалы для учебы, ей нужно было заплатить 1500 гривен за книги и ресурсы."
"В среднем расходы на еду в месяц составляют около 3000₴ на двоих.","В среднем расходы на еду в месяц составляют около 3000 гривен на двоих."
"На курсы по маркетингу она потратила 2000₴ за курс, и результат был отличным.","На курсы по маркетингу она потратила 2000 гривен за курс, и результат был отличным."
"Стоимость билета на фестиваль составила 600₴, что является стандартной ценой для таких мероприятий.","Стоимость билета на фестиваль составила 600 гривен, что является стандартной ценой для таких мероприятий."
