question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Шон Джон Комбс (англ. Sean John Combs; род. 4 ноября 1969[…], Гарлем, Нью-Йорк), более известный под псевдонимами Puff Daddy (рус. Пафф Дэ́дди), P. Diddy (рус. π Ди́дди) и Diddy (рус. Ди́дди) — американский рэпер, певец, автор песен, музыкальный продюсер, исполнительный продюсер, актёр и предприниматель.","Шон Джон Комбс (англ. Sean John Combs; род. 4 ноября 1969[…], Гарлем, Нью-Йорк), более известный под псевдонимами Puff Daddy (рус. Пафф Дэ́дди), P. Diddy (рус. Пи Ди́дди) и Diddy (рус. Ди́дди) — американский рэпер, певец, автор песен, музыкальный продюсер, исполнительный продюсер, актёр и предприниматель.",0,1,0,0,0,0
"Список экзопланет в созвездии Секстанта ∋ 25 экзопланет в 14 разных планетных системах, находящихся в соответствующем созвездии.","Список экзопланет в созвездии Секстанта содержит 25 экзопланет в 14 разных планетных системах, находящихся в соответствующем созвездии.",0,1,0,0,0,0
"«В настоящее время в науке доминирует представление о светском государстве как о государстве, в котором не ∃ какой-либо официальной государственной религии и ни одно из вероучений не признаётся обязательным и предпочтительным.","«В настоящее время в науке доминирует представление о светском государстве как о государстве, в котором не существует какой-либо официальной государственной религии и ни одно из вероучений не признаётся обязательным и предпочтительным.",0,1,0,0,0,0
"Банк был объединён с Банком Мартиники в 1967 году, и получил название: Банк французских Антильских островов (BDAF), который ∈ как Банк группе BPCE через его филиал.","Банк был объединён с Банком Мартиники в 1967 году, и получил название: Банк французских Антильских островов (BDAF), который принадлежит как Банк группе BPCE через его филиал.",0,1,0,0,0,0
"∃ более легкий способ добраться до вершины Кома-Педроса — при помощи лыжного подъемника от Аринсала к Пику Негре.","Существует более легкий способ добраться до вершины Кома-Педроса — при помощи лыжного подъемника от Аринсала к Пику Негре.",0,1,0,0,0,0
"АИ-9 — вспомогательный газотурбинный двигатель, предназначенный для запуска маршевых двигателей вертолётов Ка-27, Ка-29, Ка-32, Ка-50, Μ-14, Μ-24, Μ-28, Μ-8; самолётов Як-40 и Ан-140, корабельных и энергетических установок.","АИ-9 — вспомогательный газотурбинный двигатель, предназначенный для запуска маршевых двигателей вертолётов Ка-27, Ка-29, Ка-32, Ка-50, Ми-14, Ми-24, Ми-28, Ми-8; самолётов Як-40 и Ан-140, корабельных и энергетических установок.",0,4,0,0,0,0
"Этот список ∋ 25 игроков, набравших наибольшее количество блок-шотов в играх регулярных сезонов Женской национальной баскетбольной ассоциации за карьеру.","Этот список содержит 25 игроков, набравших наибольшее количество блок-шотов в играх регулярных сезонов Женской национальной баскетбольной ассоциации за карьеру.",0,1,0,0,0,0
"(545) Мессалина (лат. Messalina) — астероид главного пояса, который ∈ к спектральному классу C.","(545) Мессалина (лат. Messalina) — астероид главного пояса, который принадлежит к спектральному классу C.",0,1,0,0,0,0
"По предложению Президента АШП Эмиля Сутовского с 1 января 2012 года по 1 апреля 2012 года ∀, кто подходил под критерии члена АШП, вступление в АШП прошло без уплаты членских взносов.","По предложению Президента АШП Эмиля Сутовского с 1 января 2012 года по 1 апреля 2012 года для всех, кто подходил под критерии члена АШП, вступление в АШП прошло без уплаты членских взносов.",0,0,0,1,0,0
"Клиновый затвор, также Клиновой затвор, Затвор клиновой, (нем. Keilverschluss) — механизм огнестрельного оружия, обеспечивающий открывание и закрывание канала ствола путём поступательного движения затвора ⊥ оси ствола (вертикально или горизонтально).","Клиновый затвор, также Клиновой затвор, Затвор клиновой, (нем. Keilverschluss) — механизм огнестрельного оружия, обеспечивающий открывание и закрывание канала ствола путём поступательного движения затвора перпендикулярно оси ствола (вертикально или горизонтально).",0,1,0,0,0,0
"Банк был объединён с Банком Мартиники в 1967 году, и получил название: Банк французских Антильских островов (BDAF), который ∈ как Банк группе BPCE через его филиал.","Банк был объединён с Банком Мартиники в 1967 году, и получил название: Банк французских Антильских островов (BDAF), который принадлежит как Банк группе BPCE через его филиал.",0,1,0,0,0,0
"Декларируемая цель организации — ∪ всех стран, где проживают мусульмане, в единое исламское государство (халифат), управляемое по шариатскому праву.","Декларируемая цель организации — объединение всех стран, где проживают мусульмане, в единое исламское государство (халифат), управляемое по шариатскому праву.",0,1,0,0,0,0
"Действующая в текущий момент Северо-восточная региональная служба (Northeast Regional) соответствует максимальной скорости службы Metroliner, но делает > остановок и не предлагает места первого класса.","Действующая в текущий момент Северо-восточная региональная служба (Northeast Regional) соответствует максимальной скорости службы Metroliner, но делает больше остановок и не предлагает места первого класса.",0,1,0,0,0,0
"(1373) Цинциннати (англ. 1373 Cincinnati, ранее 1935 QN) — астероид на орбите типа кометы, ∈ области Кибелы и находится во внешней части пояса астероидов.","(1373) Цинциннати (англ. 1373 Cincinnati, ранее 1935 QN) — астероид на орбите типа кометы, принадлежит области Кибелы и находится во внешней части пояса астероидов.",0,1,0,0,0,0
"Apple M4 — серия систем на кристалле ARM-архитектуры компании Apple из серии Apple silicon, представленная 7 мая 2024 года, и используемая в планшетных компьютерах iPad Pro (2024), производится контрактным производителем TSMC на втором поколении 3-нанометрового техпроцесса и ∋ 28 млрд транзисторов.","Apple M4 — серия систем на кристалле ARM-архитектуры компании Apple из серии Apple silicon, представленная 7 мая 2024 года, и используемая в планшетных компьютерах iPad Pro (2024), производится контрактным производителем TSMC на втором поколении 3-нанометрового техпроцесса и содержит 28 млрд транзисторов.",0,1,0,0,0,0
