question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Победу на турнире разделили команды Уэльса и Ирландии (хотя разница очков у Уэльса была >, чем у Ирландии).","Победу на турнире разделили команды Уэльса и Ирландии (хотя разница очков у Уэльса была больше, чем у Ирландии).",0,1,0,0,0,0
"Построение более сложного объекта происходит путём применения к описаниям объектов булевых (двоичных) операций на множествах — ∪, ∩ и разность.","Построение более сложного объекта происходит путём применения к описаниям объектов булевых (двоичных) операций на множествах — объединение, пересечение и разность.",0,2,0,0,0,0
"Снега > не будет (пол. Śniegu już nigdy nie będzie) — польский фильм 2020 года режиссёров Малгожаты Шумовской и Михала Энглерта.","Снега больше не будет (пол. Śniegu już nigdy nie będzie) — польский фильм 2020 года режиссёров Малгожаты Шумовской и Михала Энглерта.",0,1,0,0,0,0
"∃ официальное предложение по стандартизации в языке C++ прикладного программного интерфейса отрисовки двумерной графики на основе библиотеки Cairo.","Существует официальное предложение по стандартизации в языке C++ прикладного программного интерфейса отрисовки двумерной графики на основе библиотеки Cairo.",0,1,0,0,0,0
"Одной из влиятельнейших националистических и монархических организаций первой половины XX века было «Французское действие» (Action française, AF), первоначально основанное как ∪ различных правых контрреволюционеров; сообщество продолжает существовать и поныне.","Одной из влиятельнейших националистических и монархических организаций первой половины XX века было «Французское действие» (Action française, AF), первоначально основанное как объединение различных правых контрреволюционеров; сообщество продолжает существовать и поныне.",0,1,0,0,0,0
"В плане городище почти квадратное (70×65 м), с трёх сторон окружено рвом (высота вала до 1 м), с северо-запада — двойной линией валов.","В плане городище почти квадратное (70умножить на65 м), с трёх сторон окружено рвом (высота вала до 1 м), с северо-запада — двойной линией валов.",0,0,1,0,0,0
"Каза́нский вое́нный о́круг — оперативно-стратегическое территориальное ∪ вооружённых сил, существовавшее в разное время в Российской империи и в Союзе ССР.","Каза́нский вое́нный о́круг — оперативно-стратегическое территориальное объединение вооружённых сил, существовавшее в разное время в Российской империи и в Союзе ССР.",0,1,0,0,0,0
"∃ множество различных способов снегозадержания.","Существует множество различных способов снегозадержания.",0,1,0,0,0,0
"Произведения в Кайфусо выполняют сугубо этикетную функцию и очень коротки: самое длинное ∋ всего 18 строк.","Произведения в Кайфусо выполняют сугубо этикетную функцию и очень коротки: самое длинное содержит всего 18 строк.",0,1,0,0,0,0
"Проект «Топография террора» ∃ в Берлине с 1987 года, когда в полуразрушенных подвалах гестапо, сохранившихся от Дворца принца Альбрехта, открыли выставку о преступлениях нацистов.","Проект «Топография террора» существует в Берлине с 1987 года, когда в полуразрушенных подвалах гестапо, сохранившихся от Дворца принца Альбрехта, открыли выставку о преступлениях нацистов.",0,1,0,0,0,0
"Алексе́й Миха́йлович Семиха́тов (род. 13 января 1959) — доктор физико-математических наук (1994), главный научный сотрудник отделения теоретической физики Физического института им. П. Н. Лебедева РАН, ведущий передачи «Вопрос науки» на телеканале «Наука», ведёт канал «Вселенная +» на YouTube, лектор и автор научно-популярных фильмов.","Алексе́й Миха́йлович Семиха́тов (род. 13 января 1959) — доктор физико-математических наук (1994), главный научный сотрудник отделения теоретической физики Физического института им. П. Н. Лебедева РАН, ведущий передачи «Вопрос науки» на телеканале «Наука», ведёт канал «Вселенная плюс» на YouTube, лектор и автор научно-популярных фильмов.",0,1,0,0,0,0
"Революционер Симон Тер-Петросян писал про Окуашвили, что тот был одним из самых активных членов организации большевиков в Тифлисе и «провел в тюрьме и ссылке столько же, сколько и я, если не >».","Революционер Симон Тер-Петросян писал про Окуашвили, что тот был одним из самых активных членов организации большевиков в Тифлисе и «провел в тюрьме и ссылке столько же, сколько и я, если не больше».",0,1,0,0,0,0
"Мала-Сочаница (серб. Мала Сочаница, хорв. Mala Sočanica) — населенный пункт (деревня) в общине Дервента, который ∈ энтитету Республике Сербской, Босния и Герцеговина.","Мала-Сочаница (серб. Мала Сочаница, хорв. Mala Sočanica) — населенный пункт (деревня) в общине Дервента, который принадлежит энтитету Республике Сербской, Босния и Герцеговина.",0,1,0,0,0,0
"Законодательную власть осуществляет однопалатный парламент (стортинг), а исполнительная ∈ правительству, возглавляемому премьер-министром.","Законодательную власть осуществляет однопалатный парламент (стортинг), а исполнительная принадлежит правительству, возглавляемому премьер-министром.",0,1,0,0,0,0
"На данный момент рекорд по количеству поул-позиций ∈ действующему британскому гонщику Льюису Хэмилтону.","На данный момент рекорд по количеству поул-позиций принадлежит действующему британскому гонщику Льюису Хэмилтону.",0,1,0,0,0,0
"Кроме основной информации о сортах винограда, база ∋ сведения о синонимах сортов, генетической информации (микросателлиты, используемые для ДНК-профилирования), родительских сортах, существующих ампелографических коллекциях 130 различных научных учреждений из 45 стран мира, о более 500 тематических научных публикациях, и ∋ фотографии лоз и плодов винограда.","Кроме основной информации о сортах винограда, база содержит сведения о синонимах сортов, генетической информации (микросателлиты, используемые для ДНК-профилирования), родительских сортах, существующих ампелографических коллекциях 130 различных научных учреждений из 45 стран мира, о более 500 тематических научных публикациях, и содержит фотографии лоз и плодов винограда.",0,2,0,0,0,0
"∃ несколько моделей радиоконструкторов для сборки генераторов ступенчатого тона.","Существует несколько моделей радиоконструкторов для сборки генераторов ступенчатого тона.",0,1,0,0,0,0
"α — американский сорт винограда, гибрид (Vitis labrusca × V.riparia).","Альфа — американский сорт винограда, гибрид (Vitis labrusca умножить на V.riparia).",0,1,1,0,0,0
"«Индуста́р» — ® объективов анастигматов, выпускавшихся в СССР с начала 1930-х годов в разнообразных конструктивных исполнениях и с различными оптическими параметрами.","«Индуста́р» — торговая марка объективов анастигматов, выпускавшихся в СССР с начала 1930-х годов в разнообразных конструктивных исполнениях и с различными оптическими параметрами.",0,0,0,1,0,0
"В документах отрасли связи ∃ следующее недоразумение: доступ в интернет — это телематическая услуга, а на самом деле оператор предоставляет услугу передачи данных по своей сети до пограничного маршрутизатора.","В документах отрасли связи существует следующее недоразумение: доступ в интернет — это телематическая услуга, а на самом деле оператор предоставляет услугу передачи данных по своей сети до пограничного маршрутизатора.",0,1,0,0,0,0
'Ива́н Ива́нович Са́ченко (бел. Іван Іванавіч Сачанка; род. 8 ноября 1938, д. Великий Бор, Хойникский район, Гомельская область) — белорусский журналист, публицист, доктор исторических наук, профессор, профессор кафедры зарубежной журналистики и литературы, лауреат премии Союза журналистов БССР, председатель ОО «Минское городское ∪ бывших малолетних узников фашизма», председатель "Комитета дружбы «Минск-Майнц», брат писателя Бориса Саченко.','Ива́н Ива́нович Са́ченко (бел. Іван Іванавіч Сачанка; род. 8 ноября 1938, д. Великий Бор, Хойникский район, Гомельская область) — белорусский журналист, публицист, доктор исторических наук, профессор, профессор кафедры зарубежной журналистики и литературы, лауреат премии Союза журналистов БССР, председатель ОО «Минское городское объединение бывших малолетних узников фашизма», председатель "Комитета дружбы «Минск-Майнц», брат писателя Бориса Саченко.',0,1,0,0,0,0
"Δ Берк (англ. Delta Burke, род. 30 июля 1956) — американская актриса, наиболее известная по роли в комедийном сериале «Создавая женщину» (1986—1991).","Дельта Берк (англ. Delta Burke, род. 30 июля 1956) — американская актриса, наиболее известная по роли в комедийном сериале «Создавая женщину» (1986—1991).",0,1,0,0,0,0
"Секре́тная информа́ция — информация, не подлежащая разглашению, либо на распространение которой наложены ограничения вследствие возможного причинения вреда лицам, заинтересованным в её нераспространении, или лицам, неосведомлённым о том, что ∃ информация, получение которой тем или иным лицам способно привести к причинению этими лицами им ущерба.","Секре́тная информа́ция — информация, не подлежащая разглашению, либо на распространение которой наложены ограничения вследствие возможного причинения вреда лицам, заинтересованным в её нераспространении, или лицам, неосведомлённым о том, что существует информация, получение которой тем или иным лицам способно привести к причинению этими лицами им ущерба.",0,1,0,0,0,0
"В связи со смертью автора программы Vopt HOWARD BARRY EMERSON /MARCH 30 1939 — FEBRUARY 18 2016/, по его завещанию — программа бесплатна ∀ желающих: «In accordance with Barry's wish, Vopt is his bequest to Windows PC users»","В связи со смертью автора программы Vopt HOWARD BARRY EMERSON /MARCH 30 1939 — FEBRUARY 18 2016/, по его завещанию — программа бесплатна для всех желающих: «In accordance with Barry's wish, Vopt is his bequest to Windows PC users»",0,0,0,1,0,0
"Турнир организован по системе чемпионата мира по хоккею с шайбой среди мужских команд (4 дивизиона — А, 1, 2, 3), однако количество молодёжных команд, участвующих в турнирах всех дивизионов, <.","Турнир организован по системе чемпионата мира по хоккею с шайбой среди мужских команд (4 дивизиона — А, 1, 2, 3), однако количество молодёжных команд, участвующих в турнирах всех дивизионов, меньше.",0,1,0,0,0,0
"Физический смысл электрохимического потенциала заключается в том, что его изменение = работе для перехода системы из состояния","Физический смысл электрохимического потенциала заключается в том, что его изменение равно работе для перехода системы из состояния",0,1,0,0,0,0
"Украинские радиосистемы — украинский оператор связи, который в 2005 году вошёл в состав российской телекоммуникационной компании «Вымпел-Коммуникации» (® «Beeline»).","Украинские радиосистемы — украинский оператор связи, который в 2005 году вошёл в состав российской телекоммуникационной компании «Вымпел-Коммуникации» (торговая марка «Beeline»).",0,0,0,1,0,0
"Список экзопланет в созвездии Журавля ∋ 16 экзопланет в 13 разных планетных системах, находящихся в соответствующем созвездии.","Список экзопланет в созвездии Журавля содержит 16 экзопланет в 13 разных планетных системах, находящихся в соответствующем созвездии.",0,1,0,0,0,0
"Предшественником Кубка УЕФА считается Кубок ярмарок, но УЕФА официально не признаёт этот турнир, и, ⇒, победы в этом турнире не признаются победами в Кубке УЕФА.","Предшественником Кубка УЕФА считается Кубок ярмарок, но УЕФА официально не признаёт этот турнир, и, следовательно, победы в этом турнире не признаются победами в Кубке УЕФА.",0,1,0,0,0,0
"Цепь Каннингема первого рода длины n — это последовательность простых чисел (p1,…,pn), таких что ∀ 1 ≤ i < n, pi+1 = 2 pi + 1 (⇒, каждый член этой цепи, за исключением последнего, является числом Софи Жермен, а за исключением первого — безопасным простым числом):","Цепь Каннингема первого рода длины n — это последовательность простых чисел (p1,…,pn), таких что для всех 1 ≤ i < n, pi+1 = 2 pi + 1 (следовательно, каждый член этой цепи, за исключением последнего, является числом Софи Жермен, а за исключением первого — безопасным простым числом):",0,1,0,1,0,0
"Для обкатки новых идей, которые позднее могут быть перенесены в ветки Puppy Linux, ∃ проект Quirky — вариант дистрибутива Puppy Linux, развиваемый тем же автором, включающий в себя инструмент Woof («Гав») для сборки на основе разных дистрибутивов.","Для обкатки новых идей, которые позднее могут быть перенесены в ветки Puppy Linux, существует проект Quirky — вариант дистрибутива Puppy Linux, развиваемый тем же автором, включающий в себя инструмент Woof («Гав») для сборки на основе разных дистрибутивов.",0,1,0,0,0,0
"Ральф Стедман родился 15 мая 1936 года, и несмотря на то, что иллюстрировал статьи в The New York Times, The Daily Telegraph и Rolling Stone, > всего запомнился своими иллюстрациями к легендарной книге Хантера Томпсона «Страх и отвращение в Лас-Вегасе».","Ральф Стедман родился 15 мая 1936 года, и несмотря на то, что иллюстрировал статьи в The New York Times, The Daily Telegraph и Rolling Stone, больше всего запомнился своими иллюстрациями к легендарной книге Хантера Томпсона «Страх и отвращение в Лас-Вегасе».",0,1,0,0,0,0
"У женщин мировой рекорд в беге на 100 м ∈ Флоренс Гриффит-Джойнер; установлен 16 июля 1988 года и составляет 10,49 с.","У женщин мировой рекорд в беге на 100 м принадлежит Флоренс Гриффит-Джойнер; установлен 16 июля 1988 года и составляет 10,49 с.",0,1,0,0,0,0
"α Этники 1963/1964 (греч. Α΄ Εθνική 1963/1964) — 28-й сезон чемпионата Греции по футболу.","Альфа Этники 1963/1964 (греч. Α΄ Εθνική 1963/1964) — 28-й сезон чемпионата Греции по футболу.",0,1,0,0,0,0
"Ров — символ космического моря, пролегал вдоль наружной латеритовой ограды размером 118 × 110 метров.","Ров — символ космического моря, пролегал вдоль наружной латеритовой ограды размером 118 умножить на 110 метров.",0,0,1,0,0,0
"Конвенция ООН по морскому праву 1982 года не ∋ понятия «внутреннее море», а лишь ∋ понятие «замкнутое или полузамкнутое море» (ст. 122), определённое как","Конвенция ООН по морскому праву 1982 года не содержит понятия «внутреннее море», а лишь содержит понятие «замкнутое или полузамкнутое море» (ст. 122), определённое как",0,2,0,0,0,0
"Органические соединения распространены в земной коре существенно <, чем неорганические, но обладают большой важностью, поскольку являются ключевыми веществами в жизнедеятельности всех известных форм жизни на Земле.","Органические соединения распространены в земной коре существенно меньше, чем неорганические, но обладают большой важностью, поскольку являются ключевыми веществами в жизнедеятельности всех известных форм жизни на Земле.",0,1,0,0,0,0
"Большинство объективов «Мир» обладают ретрофокусной конструкцией: их фокусное расстояние <, чем задний отрезок, что позволяет использовать их в качестве сменных для однообъективных зеркальных фотоаппаратов с подвижным зеркалом.","Большинство объективов «Мир» обладают ретрофокусной конструкцией: их фокусное расстояние меньше, чем задний отрезок, что позволяет использовать их в качестве сменных для однообъективных зеркальных фотоаппаратов с подвижным зеркалом.",0,1,0,0,0,0
"Пласти́нчатые (лат. Placozoa) — тип многоклеточных животных, в который включают как минимум 3 вида: Trichoplax adhaerens, Hoilungia hongkongensis и Polyplacotoma mediterranea (впрочем, видовое разнообразие Placozoa, по-видимому, гораздо >).","Пласти́нчатые (лат. Placozoa) — тип многоклеточных животных, в который включают как минимум 3 вида: Trichoplax adhaerens, Hoilungia hongkongensis и Polyplacotoma mediterranea (впрочем, видовое разнообразие Placozoa, по-видимому, гораздо больше).",0,1,0,0,0,0
"Размеры: 175×115×80 см.","Размеры: 175умножить на115умножить на80 см.",0,0,1,0,0,0
"Данная страница ∋ списки упразднённых и объединённых населённых пунктов Молдавии с 1 сентября 1957 года.","Данная страница содержит списки упразднённых и объединённых населённых пунктов Молдавии с 1 сентября 1957 года.",0,1,0,0,0,0
"Вариант-повторение картины «Сватовство майора», над которым художник работал в 1850—1852 годах, хранится в Государственном Русском музее в Санкт-Петербурге (холст, масло, 56 × 76 см, инв. Ж-4521).","Вариант-повторение картины «Сватовство майора», над которым художник работал в 1850—1852 годах, хранится в Государственном Русском музее в Санкт-Петербурге (холст, масло, 56 умножить на 76 см, инв. Ж-4521).",0,0,1,0,0,0
"СВЭ ∋ военно-теоретические, военно-исторические, военно-технические, военно-географические и биографические статьи, дополненные большим количеством иллюстраций, карт, схем, рисунков, фотографий и репродукций.","СВЭ содержит военно-теоретические, военно-исторические, военно-технические, военно-географические и биографические статьи, дополненные большим количеством иллюстраций, карт, схем, рисунков, фотографий и репродукций.",0,1,0,0,0,0
"Агатони́сион (греч. Αγαθονήσιον ή Αγαθονήσι — колючий остров) — остров в Эгейском море, ∈ Греции.","Агатони́сион (греч. Αγαθονήσιον ή Αγαθονήσι — колючий остров) — остров в Эгейском море, принадлежит Греции.",0,1,0,0,0,0
"Работа над альбомом продолжалась восемь лет начиная с 2004 года и, по словам Бека, отняла > времени и сил, чем запись обычного диска.","Работа над альбомом продолжалась восемь лет начиная с 2004 года и, по словам Бека, отняла больше времени и сил, чем запись обычного диска.",0,1,0,0,0,0
"α Стрелы (α Sge, α Стрелы) — жёлтый яркий гигант в созвездии Стрелы.","Альфа Стрелы (α Sge, альфа Стрелы) — жёлтый яркий гигант в созвездии Стрелы.",0,2,0,0,0,0
"В настоящее время не ∃ единой общемировой практики урегулирования вопросов, связанных с применением концепции иммунитета государства.","В настоящее время не существует единой общемировой практики урегулирования вопросов, связанных с применением концепции иммунитета государства.",0,1,0,0,0,0
"Список угрожаемых видов стрекающих ∋ перечень видов морских беспозвоночных животных из типа Cnidaria (медузы, кораллы, актинии, морские перья), которым Международным союзом охраны природы и природных ресурсов (МСОП) присвоены охранные статусы «Уязвимый вид» (Vulnerable species, ), «Вымирающий вид» (Endangered species, ) либо «Вид на грани исчезновения» (Critically Endangered species, ).","Список угрожаемых видов стрекающих содержит перечень видов морских беспозвоночных животных из типа Cnidaria (медузы, кораллы, актинии, морские перья), которым Международным союзом охраны природы и природных ресурсов (МСОП) присвоены охранные статусы «Уязвимый вид» (Vulnerable species, ), «Вымирающий вид» (Endangered species, ) либо «Вид на грани исчезновения» (Critically Endangered species, ).",0,1,0,0,0,0
"> всех чемпионских титулов, до слияния НФЛ и АФЛ, выиграла команда «Грин-Бей Пэкерс» — 11.","Больше всех чемпионских титулов, до слияния НФЛ и АФЛ, выиграла команда «Грин-Бей Пэкерс» — 11.",0,1,0,0,0,0
"(1003) Лилофея (нем. Lilofee) — астероид главного пояса, который ∈ к светлому спектральному классу S и входит в состав семейства Фемиды.","(1003) Лилофея (нем. Lilofee) — астероид главного пояса, который принадлежит к светлому спектральному классу S и входит в состав семейства Фемиды.",0,1,0,0,0,0
"Евангелическая церковь Аугсбургского и Гельветского исповедания Австрии (нем. Evangelische Kirche A.u.H.B. in Österreich) — ∪ самостоятельных Церквей: Евангелической церкви Аугсбургского исповедания Австрии (лютеранской) и Евангелической церкви Гельветского исповедания Австрии (кальвинистской).","Евангелическая церковь Аугсбургского и Гельветского исповедания Австрии (нем. Evangelische Kirche A.u.H.B. in Österreich) — объединение самостоятельных Церквей: Евангелической церкви Аугсбургского исповедания Австрии (лютеранской) и Евангелической церкви Гельветского исповедания Австрии (кальвинистской).",0,1,0,0,0,0
"Список министров национальной политики России ∋ имена людей, занимавших эту, или соответствующую ей, должность в РСФСР, СССР и современной Российской Федерации.","Список министров национальной политики России содержит имена людей, занимавших эту, или соответствующую ей, должность в РСФСР, СССР и современной Российской Федерации.",0,1,0,0,0,0
"(791) Ани (лат. Ani) — астероид главного пояса, который ∈ к тёмному спектральному классу C.","(791) Ани (лат. Ani) — астероид главного пояса, который принадлежит к тёмному спектральному классу C.",0,1,0,0,0,0
"Двоичная, бинарная или дихотомическая классификация — это задача классификации элементов заданного множества в две группы (предсказание, какой из групп ∈ каждый элемент множества) на основе правила классификации.","Двоичная, бинарная или дихотомическая классификация — это задача классификации элементов заданного множества в две группы (предсказание, какой из групп принадлежит каждый элемент множества) на основе правила классификации.",0,1,0,0,0,0
"Кингс-ривер-йокутс (Kings River Yokuts) — мёртвый индейский язык, который ∈ нимской группе йокутской языковой семьи, на котором раньше говорили йокуты, которые проживают сейчас в долине реки Сан-Хоакин штата Калифорния в США.","Кингс-ривер-йокутс (Kings River Yokuts) — мёртвый индейский язык, который принадлежит нимской группе йокутской языковой семьи, на котором раньше говорили йокуты, которые проживают сейчас в долине реки Сан-Хоакин штата Калифорния в США.",0,1,0,0,0,0
"Общество изучения русской усадьбы (ОИРУ) — российское незарегистрированное историко-просветительское ∪ краеведов-любителей и профессиональных искусствоведов, занимающихся изучением, описанием и пропагандой культуры старинной российской усадьбы (в том числе городской).","Общество изучения русской усадьбы (ОИРУ) — российское незарегистрированное историко-просветительское объединение краеведов-любителей и профессиональных искусствоведов, занимающихся изучением, описанием и пропагандой культуры старинной российской усадьбы (в том числе городской).",0,1,0,0,0,0
"Обычно чем выше позиция сайта в результатах поиска, тем > заинтересованных посетителей переходит на него с поисковых систем.","Обычно чем выше позиция сайта в результатах поиска, тем больше заинтересованных посетителей переходит на него с поисковых систем.",0,1,0,0,0,0
"Нгози Оконджо-Ивеала (род. 13 июня 1954, Огваши-Уку, Δ) — нигерийско-американский экономист и эксперт по международному развитию.","Нгози Оконджо-Ивеала (род. 13 июня 1954, Огваши-Уку, Дельта) — нигерийско-американский экономист и эксперт по международному развитию.",0,1,0,0,0,0
"Список песен российской певицы Мари Краймбрери ∋ около ста композиций, выпущенных ею за всю свою карьеру, начавшуюся в 2012 году.","Список песен российской певицы Мари Краймбрери содержит около ста композиций, выпущенных ею за всю свою карьеру, начавшуюся в 2012 году.",0,1,0,0,0,0
"Пока между Испанией и США тянулся долгий спор о принадлежности Западной Флориды, на эту территорию проникало всё > американских поселенцев.","Пока между Испанией и США тянулся долгий спор о принадлежности Западной Флориды, на эту территорию проникало всё больше американских поселенцев.",0,1,0,0,0,0
"Арефьевский круг — неформальное ∪ независимых ленинградских художников.","Арефьевский круг — неформальное объединение независимых ленинградских художников.",0,1,0,0,0,0
"Франкфуртская группа (англ. Frankfurt Group) ― дружеское ∪ англоязычных композиторов, изучавших музыку под руководством Ивана Кнорра в консерватории Хоха во Франкфурте-на-Майне в конце 1890-х годов.","Франкфуртская группа (англ. Frankfurt Group) ― дружеское объединение англоязычных композиторов, изучавших музыку под руководством Ивана Кнорра в консерватории Хоха во Франкфурте-на-Майне в конце 1890-х годов.",0,1,0,0,0,0
"Не ∃ общепринятой точки зрения ни о том, кто соорудил здания, ни по поводу их датировки.","Не существует общепринятой точки зрения ни о том, кто соорудил здания, ни по поводу их датировки.",0,1,0,0,0,0
"Мо́ника Ви́тти (итал. Monica Vitti, настоящее имя — Мария Луиза Чечарелли (итал. Maria Louisa Ceciarelli); 3 ноября 1931, Рим — 2 февраля 2022, Рим) — итальянская актриса, пятикратный лауреат премии «Давид ди Донателло» за лучшую женскую роль (> за всю историю только у Софи Лорен).","Мо́ника Ви́тти (итал. Monica Vitti, настоящее имя — Мария Луиза Чечарелли (итал. Maria Louisa Ceciarelli); 3 ноября 1931, Рим — 2 февраля 2022, Рим) — итальянская актриса, пятикратный лауреат премии «Давид ди Донателло» за лучшую женскую роль (больше за всю историю только у Софи Лорен).",0,1,0,0,0,0
"Список экзопланет в созвездии Октанта ∋ 9 экзопланет в 8 разных планетных системах, находящихся в соответствующем созвездии.","Список экзопланет в созвездии Октанта содержит 9 экзопланет в 8 разных планетных системах, находящихся в соответствующем созвездии.",0,1,0,0,0,0
"1-я Краснознамённая возду́шная а́рмия (1-я ВА) — оперативное ∪ Фронтовой авиации, предназначенное для решения боевых задач (ведения боевых действий) во взаимодействии (в совместных операциях) с другими видами Вооружённых сил СССР Дальневосточного военного округа, а также проведения самостоятельных воздушных операций.","1-я Краснознамённая возду́шная а́рмия (1-я ВА) — оперативное объединение Фронтовой авиации, предназначенное для решения боевых задач (ведения боевых действий) во взаимодействии (в совместных операциях) с другими видами Вооружённых сил СССР Дальневосточного военного округа, а также проведения самостоятельных воздушных операций.",0,1,0,0,0,0
"∋ 15 млрд транзисторов.","Содержит 15 млрд транзисторов.",0,1,0,0,0,0
"Ацетоба́ктер (лат. Acetobacter) — род бактерий из семейства Acetobacteraceae класса α-протеобактерий, характеризующийся умением окислять этанол до уксусной кислоты, ацетат и лактат — до CO2 и H2O.","Ацетоба́ктер (лат. Acetobacter) — род бактерий из семейства Acetobacteraceae класса альфа-протеобактерий, характеризующийся умением окислять этанол до уксусной кислоты, ацетат и лактат — до CO2 и H2O.",0,1,0,0,0,0
"Помимо немецкого «Kalter Hund», ∃ множество альтернативных названий этого блюда — среди прочего, «лукулл» (Lukullus, от имени римского гурмана-полководца Луция Лициния Лукулла), «холодная морда» (нем. Kalte Schnauze), «чёрный Петер» (нем. Schwarzer Peter) и др.","Помимо немецкого «Kalter Hund», существует множество альтернативных названий этого блюда — среди прочего, «лукулл» (Lukullus, от имени римского гурмана-полководца Луция Лициния Лукулла), «холодная морда» (нем. Kalte Schnauze), «чёрный Петер» (нем. Schwarzer Peter) и др.",0,1,0,0,0,0
"Одна из наиболее ранних и наиболее важных теорем о рёберных графах ∈ Уитни, который доказал, что, за одним исключением, структура графа G полностью определяется рёберным графом.","Одна из наиболее ранних и наиболее важных теорем о рёберных графах принадлежит Уитни, который доказал, что, за одним исключением, структура графа G полностью определяется рёберным графом.",0,1,0,0,0,0
