"Ставка налога на дивиденды для компаний составляет 10% от суммы, превышающей 100 000 $, что является значительным обязательством.", "Ставка налога на дивиденды для компаний составляет 10% от суммы, превышающей 100 000 долларов, что является значительным обязательством."
"Для покрытия всех расходов на продвижение продукта компании понадобилось более 200 000 $, что соответствует выделенному бюджету.", "Для покрытия всех расходов на продвижение продукта компании понадобилось более 200 000 долларов, что соответствует выделенному бюджету."
"Для расширения производства потребовались дополнительные вложения в размере 750 000 $, что позволило запустить новый завод.", "Для расширения производства потребовались дополнительные вложения в размере 750 000 долларов, что позволило запустить новый завод."
"Согласно договору, компания обязуется выплатить сумму в 1 млн $ в течение следующего года, разделив платежи на четыре квартала.", "Согласно договору, компания обязуется выплатить сумму в 1 млн долларов в течение следующего года, разделив платежи на четыре квартала."
"Текущая стоимость проекта составляет около 2 млн $, что выше изначально запланированного бюджета.", "Текущая стоимость проекта составляет около 2 млн долларов, что выше изначально запланированного бюджета."
"Фонд предложил грант в размере 300 000 $, что должно помочь молодым предпринимателям реализовать свои стартап-идеи.", "Фонд предложил грант в размере 300 000 долларов, что должно помочь молодым предпринимателям реализовать свои стартап-идеи."
"Стоимость строительных материалов на международном рынке за последние полгода выросла на 15%, достигнув отметки в 500 $ за тонну.", "Стоимость строительных материалов на международном рынке за последние полгода выросла на 15%, достигнув отметки в 500 долларов за тонну."
"Для покрытия всех операционных расходов на новый офис было выделено 150 000 $, что полностью покрыло затраты.", "Для покрытия всех операционных расходов на новый офис было выделено 150 000 долларов, что полностью покрыло затраты."
"Согласно расчетам, для реализации проекта требуется минимум 250 000 $, чтобы обеспечить полный цикл производства.", "Согласно расчетам, для реализации проекта требуется минимум 250 000 долларов, чтобы обеспечить полный цикл производства."
"Стоимость закупки оборудования из США составила 1,2 млн $, что сделало компанию зависимой от валютных колебаний.", "Стоимость закупки оборудования из США составила 1,2 млн долларами, что сделало компанию зависимой от валютных колебаний."
"Для развития проекта выделено дополнительно 500 000 $, что позволит ускорить разработку новой продукции.", "Для развития проекта выделено дополнительно 500 000 долларами, что позволит ускорить разработку новой продукции."
"Финансирование стартапа составило 100 000 $, что дало команде возможность начать производство.", "Финансирование стартапа составило 100 000 долларами, что дало команде возможность начать производство."
"Согласно договору, выплата компенсации составила 50 000 $, что полностью покрыло убытки.", "Согласно договору, выплата компенсации составила 50 000 долларами, что полностью покрыло убытки."
"На маркетинговую кампанию было потрачено 75 000 $, что позволило привлечь более 10 000 клиентов.", "На маркетинговую кампанию было потрачено 75 000 долларами, что позволило привлечь более 10 000 клиентов."
"Компания вложила 2 млн $ в развитие цифровых технологий, что повысило её конкурентоспособность на рынке.", "Компания вложила 2 млн долларами в развитие цифровых технологий, что повысило её конкурентоспособность на рынке."
"Для расширения офиса был арендован новый этаж за 100 000 $ в год.", "Для расширения офиса был арендован новый этаж за 100 000 долларами в год."
"Инвестиции в недвижимость в США составили 500 000 $, что позволяет рассчитывать на стабильный доход.", "Инвестиции в недвижимость в США составили 500 000 долларами, что позволяет рассчитывать на стабильный доход."
"По условиям сделки компания выплатила партнерам 250 000 $, что укрепило их сотрудничество.", "По условиям сделки компания выплатила партнерам 250 000 долларами, что укрепило их сотрудничество."
"Для запуска нового производства был получен кредит на сумму 1 млн $, что позволило начать реализацию проекта.", "Для запуска нового производства был получен кредит на сумму 1 млн долларами, что позволило начать реализацию проекта."
"«Форд Филд» был открыт в апреле 2002 года, а цена строительства составила 430 млн $ США и финансировался в основном из общественных денег и денег, полученных от продажи прав на название.","«Форд Филд» был открыт в апреле 2002 года, а цена строительства составила 430 млн долларов США и финансировался в основном из общественных денег и денег, полученных от продажи прав на название."
"В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд $, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира.","В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд долларов, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира."
"В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд $, уступив первое место бренду Tesla.","В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд долларов, уступив первое место бренду Tesla."
"В FEMA насчитывается около 22,991 работников (сентябрь 2023), бюджет подразделения 29,5 млрд $ США (2023).","В FEMA насчитывается около 22,991 работников (сентябрь 2023), бюджет подразделения 29,5 млрд долларов США (2023)."
"Общая стоимость судна предполагалась в 700 миллионов канадских $.","Общая стоимость судна предполагалась в 700 миллионов канадских долларов."
"Фильм также стал кассовым провалом, заработав 164 миллиона $ по всему миру при производственном бюджете в 160 миллионов $.","Фильм также стал кассовым провалом, заработав 164 миллиона долларов по всему миру при производственном бюджете в 160 миллионов долларов."
"Berkshire не раскрывает численность продаж Kirby, но Gene Windfeldt, руководитель компании в период с 1988 по 1997 гг., оценивал в 1999 году объём продаж вакуумных пылесосов примерно в 1,1 млрд. $ в год.","Berkshire не раскрывает численность продаж Kirby, но Gene Windfeldt, руководитель компании в период с 1988 по 1997 гг., оценивал в 1999 году объём продаж вакуумных пылесосов примерно в 1,1 млрд. долларов в год."
"Open GDF Suez Cagnes-sur-Mer Alpes Maritimes 2009 — 12-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося во французском городе Кань-сюр-Мер и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 100 тысяч $ и оплатой проживания.","Open GDF Suez Cagnes-sur-Mer Alpes Maritimes 2009 — 12-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося во французском городе Кань-сюр-Мер и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 100 тысяч долларов и оплатой проживания."
"В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд $, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира.","В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд долларов, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира."
"В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд $, уступив первое место бренду Tesla.","В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд долларов, уступив первое место бренду Tesla."
"Бюджет фильма: 30 млн $.","Бюджет фильма: 30 млн долларов."
"Кассовые сборы в кинотеатрах США в год показа: 74 810 000 $.","Кассовые сборы в кинотеатрах США в год показа: 74 810 000 долларов."
"Кассовые сборы по всему миру: 94 млн $.","Кассовые сборы по всему миру: 94 млн долларов."
"Звездолёт «Вояджер» дебютировал на телеэкране в январе 1995 года в эпизоде «Опекун», самом дорогом пилоте в истории телевидения, который, как сообщается, стоил 23 миллиона $.","Звездолёт «Вояджер» дебютировал на телеэкране в январе 1995 года в эпизоде «Опекун», самом дорогом пилоте в истории телевидения, который, как сообщается, стоил 23 миллиона долларов."
"В американском прокате фильм прошёл неудачно, собрав лишь 22 миллиона $ США (при бюджете в 45 миллионов).","В американском прокате фильм прошёл неудачно, собрав лишь 22 миллиона долларов США (при бюджете в 45 миллионов)."
"«Who Wants to Be a Millionaire?» — американская телеигра, где каждый участник с помощью своей эрудиции мог заработать 1 миллион $.","«Who Wants to Be a Millionaire?» — американская телеигра, где каждый участник с помощью своей эрудиции мог заработать 1 миллион долларов."
"Согласно Отчёту президента США Гарри Трумэна Конгрессу, по состоянию на 2 сентября 1945 года обратный ленд-лиз из СССР составил 2 212 698 $.","Согласно Отчёту президента США Гарри Трумэна Конгрессу, по состоянию на 2 сентября 1945 года обратный ленд-лиз из СССР составил 2 212 698 долларов."
"Фильм имел коммерческий и критический успех, собрав по всему миру 286 миллионов $ при бюджете в 85 миллионов $, а также став вторым самым кассовым музыкальным байопиком всех времен после «Богемской рапсодии» (2018) и четвёртым самым кассовым фильмом австралийского производства.","Фильм имел коммерческий и критический успех, собрав по всему миру 286 миллионов долларов при бюджете в 85 миллионов долларов, а также став вторым самым кассовым музыкальным байопиком всех времен после «Богемской рапсодии» (2018) и четвёртым самым кассовым фильмом австралийского производства."
"«Ведьма из Блэр: Курсовая с того света» собрал почти 250 миллионов $ по всему миру, став одним из самых успешных независимых фильмов всех времён, а также 41-м самым кассовым фильмом ужасов в истории.","«Ведьма из Блэр: Курсовая с того света» собрал почти 250 миллионов долларов по всему миру, став одним из самых успешных независимых фильмов всех времён, а также 41-м самым кассовым фильмом ужасов в истории."
"Индекс рассчитывается как взятое с поправочным коэффициентом среднее геометрическое взвешенное курсов $ к этим валютам по формуле:","Индекс рассчитывается как взятое с поправочным коэффициентом среднее геометрическое взвешенное курсов доллара к этим валютам по формуле:"
"По состоянию на август 2021 года президентом Иллинойсского университета является Тимоти Киллин, по данным 2020 года за свою работу он получал 835 000 $ в год.","По состоянию на август 2021 года президентом Иллинойсского университета является Тимоти Киллин, по данным 2020 года за свою работу он получал 835 000 долларов в год."
"В 2007 году центр получил грант в размере 30 миллионов $ от благотворительной корпорации Карнеги.","В 2007 году центр получил грант в размере 30 миллионов долларов от благотворительной корпорации Карнеги."
"Парк открылся 1 августа 1961 года, его строительство обошлось в 10 миллионов $.","Парк открылся 1 августа 1961 года, его строительство обошлось в 10 миллионов долларов."
"Чтобы зарезервировать место в очереди, многие участники жертвовали по 10 $.","Чтобы зарезервировать место в очереди, многие участники жертвовали по 10 долларов."
"По расчету стоимости НАСА, проект оценивался в 2,5 млрд $.","По расчету стоимости НАСА, проект оценивался в 2,5 млрд долларов."
"Мост стоимостью 1 миллиард $ США, финансируемый из частных источников, был передан японской фирме IHI Infrastructure System Co.","Мост стоимостью 1 миллиард долларов США, финансируемый из частных источников, был передан японской фирме IHI Infrastructure System Co."
"Миллиарде́рами называют людей, состояние которых превышает 1 миллиард, чаще всего — $ США.","Миллиарде́рами называют людей, состояние которых превышает 1 миллиард, чаще всего — долларов США."
"Фильм стал финансовым разочарованием, собрав 179 миллионов $ во всём мире и оказавшись наименее прибыльным из серии.","Фильм стал финансовым разочарованием, собрав 179 миллионов долларов во всём мире и оказавшись наименее прибыльным из серии."
"Бюджет турнира составил около 2,5 миллиона $, а команда-победитель получила 75 тысяч $.","Бюджет турнира составил около 2,5 миллиона долларов, а команда-победитель получила 75 тысяч долларов."
"Dropbox был признан одним из самых ценных стартапов в США и мире с оценкой более 10 миллиардов $ США.","Dropbox был признан одним из самых ценных стартапов в США и мире с оценкой более 10 миллиардов долларов США."
"Премьера мультфильма состоялась 14 ноября 1998 года, лента собрала в прокате 363 млн $.","Премьера мультфильма состоялась 14 ноября 1998 года, лента собрала в прокате 363 млн долларов."
"Первоначально задуманный и предложенный аниматором Disney Гленом Кином в 2001 году, мультфильм провёл шесть лет в производстве по бюджету, который оценивается в 260 миллионов $, что делает его самым дорогим мультфильмом всех времён и одним из самых дорогих фильмов всех времён.","Первоначально задуманный и предложенный аниматором Disney Гленом Кином в 2001 году, мультфильм провёл шесть лет в производстве по бюджету, который оценивается в 260 миллионов долларов, что делает его самым дорогим мультфильмом всех времён и одним из самых дорогих фильмов всех времён."
"В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд $, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира.","В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд долларов, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира."
"В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд $, уступив первое место бренду Tesla.","В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд долларов, уступив первое место бренду Tesla."
"Unity Technologies объявила о своем плане приобрести Parsec за 320 миллионов $ в августе 2021 года, и ожидается, что сделка будет закрыта к третьему кварталу 2021 года.","Unity Technologies объявила о своем плане приобрести Parsec за 320 миллионов долларов в августе 2021 года, и ожидается, что сделка будет закрыта к третьему кварталу 2021 года."
"Фильм заработал 127 миллионов $ по всему миру и получил в целом негативные отзывы от критиков.","Фильм заработал 127 миллионов долларов по всему миру и получил в целом негативные отзывы от критиков."
"С бюджетом в 8 миллионов $, он считается одним из самых дорогих когда-либо созданных порнофильмов.","С бюджетом в 8 миллионов долларов, он считается одним из самых дорогих когда-либо созданных порнофильмов."
"21 ноября 2008 года фильм «Сумерки» вышел в прокат, он собрал более 393 миллионов $ США по всему миру.","21 ноября 2008 года фильм «Сумерки» вышел в прокат, он собрал более 393 миллионов долларов США по всему миру."
"В 2018 году соревнование относилось к международной категории турниров, проводящейся в рамках WTA Тура с призовым фондом 250 тысяч $ и турнирной сеткой, рассчитанной на 32 участницы в одиночном разряде и 16 пар.","В 2018 году соревнование относилось к международной категории турниров, проводящейся в рамках WTA Тура с призовым фондом 250 тысяч долларов и турнирной сеткой, рассчитанной на 32 участницы в одиночном разряде и 16 пар."
"По данным Forbes, Микати является самым богатым человеком в Ливане, его состояние на 2023 год составило 2,8 миллиарда $.","По данным Forbes, Микати является самым богатым человеком в Ливане, его состояние на 2023 год составило 2,8 миллиарда долларов."
"Биржевой крах 1873 года привёл к банкротству её мужа, и Пинкхэм по совету одного из своих сыновей решила в 1875 году продавать своё средство по $ за бутылочку, а её сыновья выступали в роли рекламщиков и распространителей листовок.","Биржевой крах 1873 года привёл к банкротству её мужа, и Пинкхэм по совету одного из своих сыновей решила в 1875 году продавать своё средство по доллару за бутылочку, а её сыновья выступали в роли рекламщиков и распространителей листовок."
"Каких-либо медицинских исследований настойки Пинкхэм профессиональными медиками никогда не проводилась, но снадобье приобрело достаточно большую популярность в Америке, а Пинкхэм, которая уже смогла позволить себе создать целую лабораторию по его производству, стала зарабатывать более 300 тысяч $ в год.","Каких-либо медицинских исследований настойки Пинкхэм профессиональными медиками никогда не проводилась, но снадобье приобрело достаточно большую популярность в Америке, а Пинкхэм, которая уже смогла позволить себе создать целую лабораторию по его производству, стала зарабатывать более 300 тысяч долларов в год."
"о поставке Li-ion аккумуляторов на 43 миллиона $.","о поставке Li-ion аккумуляторов на 43 миллиона долларов."
"Кири́лл Никола́евич Шама́лов (род. 22 марта 1982, Ленинград) — российский предприниматель, в рейтинге самых богатых российских бизнесменов в 2018 году занимал 75-е место (1400 млн $).","Кири́лл Никола́евич Шама́лов (род. 22 марта 1982, Ленинград) — российский предприниматель, в рейтинге самых богатых российских бизнесменов в 2018 году занимал 75-е место (1400 млн долларов)."
"По состоянию на 2019 год Кирилл Шамалов не является долларовым миллиардером, Forbes оценивает его состояние в 950 млн $.","По состоянию на 2019 год Кирилл Шамалов не является долларовым миллиардером, Forbes оценивает его состояние в 950 млн долларов."
"Стоимость разработки и изготовления камеры составила 101 млн $ США.","Стоимость разработки и изготовления камеры составила 101 млн долларов США."
"Несмотря на в целом благосклонную реакцию критиков фильм провалился в прокате, собрав всего 10 млн $ при бюджете в 17 млн.","Несмотря на в целом благосклонную реакцию критиков фильм провалился в прокате, собрав всего 10 млн долларов при бюджете в 17 млн."
"Сама Валентина Соловьёва назвала сумму в 150 000 000 $.","Сама Валентина Соловьёва назвала сумму в 150 000 000 долларов."
"Принглс (англ. Pringles) — ® пшенично-картофельных чипсов, производимых компанией Kellanova (до 5 апреля 2011 года — Procter & Gamble; в феврале 2012 года ведущий производитель продуктов питания в США компания Kellanova договорилась с Procter & Gamble о приобретении у неё бизнеса по производству чипсов Pringles за 2,7 миллиарда $).","Принглс (англ. Pringles) — торговая марка пшенично-картофельных чипсов, производимых компанией Kellanova (до 5 апреля 2011 года — Procter & Gamble; в феврале 2012 года ведущий производитель продуктов питания в США компания Kellanova договорилась с Procter & Gamble о приобретении у неё бизнеса по производству чипсов Pringles за 2,7 миллиарда долларов)."
"При выходе консоль стоила 499 бразильских песо, но в течение полугода её снизили до 299 (около 170 $ США), а игры продавались по цене около 10 $.","При выходе консоль стоила 499 бразильских песо, но в течение полугода её снизили до 299 (около 170 долларов США), а игры продавались по цене около 10 долларов."
"C бюджетом в 7 миллионов $ фильм набрал > 15 миллионов $.","C бюджетом в 7 миллионов долларов фильм набрал больше 15 миллионов долларов."
"Будучи одним из самых богатых (107 млн $, 2017) и активных представителей греческой общины США и диаспоры в целом, является основателем, председателем совета директоров и CEO ООО «Chartwell Hotels» (компания основана в 2006 году).","Будучи одним из самых богатых (107 млн долларов, 2017) и активных представителей греческой общины США и диаспоры в целом, является основателем, председателем совета директоров и CEO ООО «Chartwell Hotels» (компания основана в 2006 году)."
"В США фильм собрал 101 071 502 $, а во всём мире — 206 071 052 $.","В США фильм собрал 101 071 502 доллара, а во всём мире — 206 071 052 доллара."
"По данным издания Forbes, в списке богатейших бизнесменов России в 2021 году занимал 32-е место с состоянием 4,7 миллиарда $, в списке наиболее состоятельных людей мира — 608-е место.","По данным издания Forbes, в списке богатейших бизнесменов России в 2021 году занимал 32-е место с состоянием 4,7 миллиарда долларов, в списке наиболее состоятельных людей мира — 608-е место."
"Результатом невыплаты этой задолженности вовремя является то, что компания взимает штраф за просрочку платежа (как правило, в США от 10 до 40 $) и сообщает о несвоевременной оплате агентствам по кредитному рейтингу.","Результатом невыплаты этой задолженности вовремя является то, что компания взимает штраф за просрочку платежа (как правило, в США от 10 до 40 долларов) и сообщает о несвоевременной оплате агентствам по кредитному рейтингу."
"и через год принял участие в создании компании Fonality, предлагающей решения VoIP на основе программного обеспечения с открытым исходным кодом, которая должна была привлечь более 46 млн. $ частного финансирования.","и через год принял участие в создании компании Fonality, предлагающей решения VoIP на основе программного обеспечения с открытым исходным кодом, которая должна была привлечь более 46 млн. долларов частного финансирования."
"В марте 2012 года было объявлено, что в связи с расширеним контракта на постройку кораблей для ВМС США, в ближайшие годы планируется дополнительно инвестировать в развитие производства 160 млн $ и увеличить штат до 4000 человек.","В марте 2012 года было объявлено, что в связи с расширеним контракта на постройку кораблей для ВМС США, в ближайшие годы планируется дополнительно инвестировать в развитие производства 160 млн долларов и увеличить штат до 4000 человек."
"Призовой фонд турнира составляет 5 000 000 иен (примерно 47 000 $).","Призовой фонд турнира составляет 5 000 000 иен (примерно 47 000 долларов)."
"Экономика России занимает 4-е место среди стран мира и 1-е среди стран Европы по объёму ВВП по ППС, который на 2023 год оценивался в 6,45 трлн $ (по данным ВБ).","Экономика России занимает 4-е место среди стран мира и 1-е среди стран Европы по объёму ВВП по ППС, который на 2023 год оценивался в 6,45 трлн долларов (по данным ВБ)."
"10 июня 2016 года было объявлено о начале банкротства Gawker из-за проигранного судебного иска Халку Хогану на сумму в 140 миллионов $, 18 августа Gawker Media объявило о закрытии gawker.com через неделю, и отсутствии влияния этого события на судьбу других активов медиахолдинга.","10 июня 2016 года было объявлено о начале банкротства Gawker из-за проигранного судебного иска Халку Хогану на сумму в 140 миллионов долларов, 18 августа Gawker Media объявило о закрытии gawker.com через неделю, и отсутствии влияния этого события на судьбу других активов медиахолдинга."
"Экономика России занимает 4-е место среди стран мира и 1-е среди стран Европы по объёму ВВП по ППС, который на 2023 год оценивался в 6,45 трлн $ (по данным ВБ).","Экономика России занимает 4-е место среди стран мира и 1-е среди стран Европы по объёму ВВП по ППС, который на 2023 год оценивался в 6,45 трлн долларов (по данным ВБ)."
"По оценке Forbes личное состояние 1,3 млрд $ (2020 год)","По оценке Forbes личное состояние 1,3 млрд долларов (2020 год)"
"Постройка стадиона с благоустройством прилегающих территорий обошлась в 400 млн $ США.","Постройка стадиона с благоустройством прилегающих территорий обошлась в 400 млн долларов США."
"Церковь Святого Иосифа (англ. Saint Joseph's Church, Albany, New York) — римско-католическая церковь в городе Олбани, штат Нью-Йорк; неоготическое здание было построено в 1856—1860 годах по проекту ирландско-американского архитектора Патрика Чарльза Кили (1816—1896); стоимость строительства составила около 250 000 $.","Церковь Святого Иосифа (англ. Saint Joseph's Church, Albany, New York) — римско-католическая церковь в городе Олбани, штат Нью-Йорк; неоготическое здание было построено в 1856—1860 годах по проекту ирландско-американского архитектора Патрика Чарльза Кили (1816—1896); стоимость строительства составила около 250 000 долларов."
"Несмотря на в целом благосклонную реакцию критиков фильм провалился в прокате, собрав всего 10 млн $ при бюджете в 17 млн.","Несмотря на в целом благосклонную реакцию критиков фильм провалился в прокате, собрав всего 10 млн долларов при бюджете в 17 млн."
"Цена шлема составляла порядка 500 и 800 $ США в различные периоды времени.","Цена шлема составляла порядка 500 и 800 долларов США в различные периоды времени."
"В декабре 2015 года корпорация Alibaba Group договорилась с SCMP Group о покупке за 266 млн $ газеты South China Morning Post, агентства наружной рекламы, журналов и интернет-ресурсов (фактически SCMP Group ушла с рынка печатных средств массовой информации, сосредоточившись на других отраслях бизнеса).","В декабре 2015 года корпорация Alibaba Group договорилась с SCMP Group о покупке за 266 млн долларов газеты South China Morning Post, агентства наружной рекламы, журналов и интернет-ресурсов (фактически SCMP Group ушла с рынка печатных средств массовой информации, сосредоточившись на других отраслях бизнеса)."
"По версии журнала «Форбс», по состоянию на январь 2022 года состояние Мошири составляет 2,7 млрд $ США.","По версии журнала «Форбс», по состоянию на январь 2022 года состояние Мошири составляет 2,7 млрд долларов США."
"За свои чрезвычайно «медвежьи» взгляды на $ США, фондовый рынок Соединенных Штатов, рынок облигаций и на экономику Соединённых Штатов он известен под прозвищем «Доктор Судный день» (англ. Dr. Doom).","За свои чрезвычайно «медвежьи» взгляды на доллар США, фондовый рынок Соединенных Штатов, рынок облигаций и на экономику Соединённых Штатов он известен под прозвищем «Доктор Судный день» (англ. Dr. Doom)."
"Во время работы на телевидении Шер зарекомендовала себя как сольный исполнитель, выпустив синглы «Gypsys, Tramps & Thieves», «Half-Breed» и «Dark Lady», которые достигли вершины американских чартов, а после выпуска диско-альбома Take Me Home в 1979 году выступала в Лас-Вегасе в течение трёх лет с 1980 по 1982 год с гонораром 300 000 $ в неделю.","Во время работы на телевидении Шер зарекомендовала себя как сольный исполнитель, выпустив синглы «Gypsys, Tramps & Thieves», «Half-Breed» и «Dark Lady», которые достигли вершины американских чартов, а после выпуска диско-альбома Take Me Home в 1979 году выступала в Лас-Вегасе в течение трёх лет с 1980 по 1982 год с гонораром 300 000 долларов в неделю."
"Мировое турне Living Proof: The Farewell Tour (2002—2005) было признано самым коммерчески успешным турне женщины-исполнителя того времени и до сих пор входит в список самых успешных турне со сборами более 250 миллионов $.","Мировое турне Living Proof: The Farewell Tour (2002—2005) было признано самым коммерчески успешным турне женщины-исполнителя того времени и до сих пор входит в список самых успешных турне со сборами более 250 миллионов долларов."
"Хилл занимал 28-е место в списке самых высокооплачиваемых актёров журнала Forbes с июня 2014 по июнь 2015 года, заработав 16 миллионов $.","Хилл занимал 28-е место в списке самых высокооплачиваемых актёров журнала Forbes с июня 2014 по июнь 2015 года, заработав 16 миллионов долларов."
"Производственный бюджет фильма составил 36 миллионов $, общие сборы — 44 миллиона.","Производственный бюджет фильма составил 36 миллионов долларов, общие сборы — 44 миллиона."
"Во время работы на телевидении Шер зарекомендовала себя как сольный исполнитель, выпустив синглы «Gypsys, Tramps & Thieves», «Half-Breed» и «Dark Lady», которые достигли вершины американских чартов, а после выпуска диско-альбома Take Me Home в 1979 году выступала в Лас-Вегасе в течение трёх лет с 1980 по 1982 год с гонораром 300 000 $ в неделю.","Во время работы на телевидении Шер зарекомендовала себя как сольный исполнитель, выпустив синглы «Gypsys, Tramps & Thieves», «Half-Breed» и «Dark Lady», которые достигли вершины американских чартов, а после выпуска диско-альбома Take Me Home в 1979 году выступала в Лас-Вегасе в течение трёх лет с 1980 по 1982 год с гонораром 300 000 долларов в неделю."
"Мировое турне Living Proof: The Farewell Tour (2002—2005) было признано самым коммерчески успешным турне женщины-исполнителя того времени и до сих пор входит в список самых успешных турне со сборами более 250 миллионов $.","Мировое турне Living Proof: The Farewell Tour (2002—2005) было признано самым коммерчески успешным турне женщины-исполнителя того времени и до сих пор входит в список самых успешных турне со сборами более 250 миллионов долларов."
"Чемпионство на миллион $ (англ. Million Dollar Championship) — это титул по рестлингу в WWE.","Чемпионство на миллион долларов (англ. Million Dollar Championship) — это титул по рестлингу в WWE."
"Первоначально титул был представлен «Человеком на миллион $» Тедом Дибиаси в 1989 году как несанкционированный чемпионат, когда промоушен ещё назывался WWF.","Первоначально титул был представлен «Человеком на миллион долларов» Тедом Дибиаси в 1989 году как несанкционированный чемпионат, когда промоушен ещё назывался WWF."
"Стоимость экспедиции составила свыше 6 миллионов $.","Стоимость экспедиции составила свыше 6 миллионов долларов."
"Empire Slovak Open 2014 — 6-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося в словацком городе Трнава и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 75 тысяч $.","Empire Slovak Open 2014 — 6-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося в словацком городе Трнава и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 75 тысяч долларов."
"Чемпионом лиги и обладателем 15 тыс. $ США из призового фонда стал коллектив «RoX.KIS».","Чемпионом лиги и обладателем 15 тыс. долларов США из призового фонда стал коллектив «RoX.KIS»."
"Если же курс акций компании «Х» опустится ниже 60 $ за акцию или поднимется выше 80 $, то держатель опциона воспользуется своим правом и будет продавать или покупать акции.","Если же курс акций компании «Х» опустится ниже 60 долларов за акцию или поднимется выше 80 долларов, то держатель опциона воспользуется своим правом и будет продавать или покупать акции."
"С 2010 года ® ∈ британско-нидерландской компании Reckitt Benckiser и оценивается в 3,9 млрд $.","С 2010 года торговая марка принадлежит британско-нидерландской компании Reckitt Benckiser и оценивается в 3,9 млрд долларов."
"Наибольшую известность студии принесли сверхнизкобюджетные (по некоторым оценкам, в районе 200 $) боевики, такие как «Кто убил капитана Алекса?», «Плохой черный», «Тебаатусасула» и т. д.","Наибольшую известность студии принесли сверхнизкобюджетные (по некоторым оценкам, в районе 200 долларов) боевики, такие как «Кто убил капитана Алекса?», «Плохой черный», «Тебаатусасула» и т. д."
"Кампания по сбору средств на разработку игры на сайте Kickstarter была открыта в марте 2012 года и достигла планируемой цели в 400 тысяч $ США уже через 28 часов после старта.","Кампания по сбору средств на разработку игры на сайте Kickstarter была открыта в марте 2012 года и достигла планируемой цели в 400 тысяч долларов США уже через 28 часов после старта."
"В 2014 году средняя стоимость аренды квартиры в месяц составила 1700 $, а покупки — 835 тысяч $.","В 2014 году средняя стоимость аренды квартиры в месяц составила 1700 долларов, а покупки — 835 тысяч долларов."
"После окончания Техасской революции оригинал письма был доставлен семье Тревиса в Алабаму, а в 1893 году один из его потомков продал письмо штату Техас за 85 $.","После окончания Техасской революции оригинал письма был доставлен семье Тревиса в Алабаму, а в 1893 году один из его потомков продал письмо штату Техас за 85 долларов."
"12 мая 2016 года SanDisk была приобретена производителем жёстких дисков Western Digital за 19 млрд $ США.","12 мая 2016 года SanDisk была приобретена производителем жёстких дисков Western Digital за 19 млрд долларов США."
"Mobile Suit Gundam Seed Freedom собрал 32 млн $.","Mobile Suit Gundam Seed Freedom собрал 32 млн долларов."
"8 фильмов франшизы собрали в общей сложности более 1,4 млрд $ в мировом кинопрокате.","8 фильмов франшизы собрали в общей сложности более 1,4 млрд долларов в мировом кинопрокате."
"2,5 $ США с бюстом Свободы — золотая монета США номиналом в 2,5 $, которая чеканилась с 1840 по 1907 годы.","2,5 доллара США с бюстом Свободы — золотая монета США номиналом в 2,5 доллара, которая чеканилась с 1840 по 1907 годы."
"В 1968 году вагоны были проданы городу Монреалю за 1,8 миллиона $ и эксплуатировались Монреальской транзитной комиссией (ныне STM).","В 1968 году вагоны были проданы городу Монреалю за 1,8 миллиона долларов и эксплуатировались Монреальской транзитной комиссией (ныне STM)."
