question,answer
"10 лучших проектов получают финансовую поддержку в 5 млн ₽, по 1 млн получают следующие топ-50.","10 лучших проектов получают финансовую поддержку в 5 млн рублей, по 1 млн получают следующие топ-50."
"Газета «Версия» приводит данные о ежегодном бюджете АСИ — несколько миллиардов ₽ и утверждает, что агентство было создано «в противовес либеральному проекту Медведева и Кудрина» инновационному центру «Сколково».","Газета «Версия» приводит данные о ежегодном бюджете АСИ — несколько миллиардов рублей и утверждает, что агентство было создано «в противовес либеральному проекту Медведева и Кудрина» инновационному центру «Сколково»."
"Крен корабля уже достиг 18 ° и вести ответный огонь могли лишь 75-мм орудия(???) при предельном угле снижения.","Крен корабля уже достиг 18 градусов и вести ответный огонь могли лишь 75-мм орудия(???) при предельном угле снижения."
"Мультипольное разложение применяется к физическим явлениям, которые происходят на разных масштабах — от гравитационных волн из-за столкновения галактик до γ-излучения в результате радиоактивного распада.","Мультипольное разложение применяется к физическим явлениям, которые происходят на разных масштабах — от гравитационных волн из-за столкновения галактик до гамма-излучения в результате радиоактивного распада."
"— Δ-функция Дирака, а","— дельта-функция Дирака, а"
"Сама Creative указывает для Sound Blaster 1.0 единственный № CT1310.","Сама Creative указывает для Sound Blaster 1.0 единственный номер CT1310."
"SCSI, № модели CT1610;","SCSI, номер модели CT1610;"
"LMSI, № модели CT1620;","LMSI, номер модели CT1620;"
"Sony, № модели CT1690;","Sony, номер модели CT1690;"
"Mitsumi, № модели CT2600.","Mitsumi, номер модели CT2600."
"Впоследствии рядом с выходом Creative стала наносить его №, поскольку на таких картах выходы имеют многоцелевое назначение, которое задается пользователем (например, можно изменить выход громкоговорителей на микрофонный вход).","Впоследствии рядом с выходом Creative стала наносить его номер, поскольку на таких картах выходы имеют многоцелевое назначение, которое задается пользователем (например, можно изменить выход громкоговорителей на микрофонный вход)."
"В первую неделю было продано 89,000 копий в США, альбом достиг № 2 на Billboard 200, перед альбомом группы Metallica Death Magnetic и перед альбомом Pussycat Dolls Doll Domination и Only by the Night группы Kings of Leon', которые вышли на одной неделе.","В первую неделю было продано 89,000 копий в США, альбом достиг номера 2 на Billboard 200, перед альбомом группы Metallica Death Magnetic и перед альбомом Pussycat Dolls Doll Domination и Only by the Night группы Kings of Leon', которые вышли на одной неделе."
"1935 — Тысяча $ в минуту / 1,000 Dollars a Minute — Пит","1935 — Тысяча долларов в минуту / 1,000 Dollars a Minute — Пит"
"Дефицит инвестиций в БЖД составлял[когда?] 461 млрд белорусских ₽ 2000 года (примерно 163,5 млн $).","Дефицит инвестиций в БЖД составлял[когда?] 461 млрд белорусских рублей 2000 года (примерно 163,5 млн $)."
"В 2009 году БЖД необходимо вернуть банкам 233 млрд белорусских ₽ (примерно 82,5 млн $).","В 2009 году БЖД необходимо вернуть банкам 233 млрд белорусских рублей (примерно 82,5 млн $)."
"В целом, за 2016 год, выручка составила 357,28 млн белорусских ₽ (- 1,2 % по сравнению с 2015 годом), а чистая прибыль объединения сократилась на 68,05 % до 6,27 млн ₽ (около 3 млн $ США по тогдашнему курсу).","В целом, за 2016 год, выручка составила 357,28 млн белорусских рублей (- 1,2 % по сравнению с 2015 годом), а чистая прибыль объединения сократилась на 68,05 % до 6,27 млн рублей (около 3 млн долларов США по тогдашнему курсу)."
"Совокупная прибыль составила 9,1 млн ₽ (с учётом переоценки долгосрочных активов которые не включаются в чистую прибыль).","Совокупная прибыль составила 9,1 млн рублей (с учётом переоценки долгосрочных активов которые не включаются в чистую прибыль)."
"По состоянию на 31 декабря 2016 года, обязательства объединения по лизинговым платежам составили 244,28 млн ₽, а общий объём долгосрочных кредитов и займов составил 806,8 млн ₽.","По состоянию на 31 декабря 2016 года, обязательства объединения по лизинговым платежам составили 244,28 млн рублей, а общий объём долгосрочных кредитов и займов составил 806,8 млн рублей."
"По итогам 2018 года доходы от грузоперевозок (2716 млн руб., или 1300 млн $) составили 79,4 % от общих доходов железной дороги.","По итогам 2018 года доходы от грузоперевозок (2716 млн руб., или 1300 млн долларов) составили 79,4 % от общих доходов железной дороги."
"В 2018 году доход БЖД от пассажирских перевозок составил 358 млн руб. (около 170 млн $), или 10,5 % доходов от основной деятельности, выручка по данному направлению не публиковалась.","В 2018 году доход БЖД от пассажирских перевозок составил 358 млн руб. (около 170 млн долларов), или 10,5 % доходов от основной деятельности, выручка по данному направлению не публиковалась."
"20 марта 2018 года тарифы на проезд в поездах региональных линий экономкласса были повышены на 24 % (до 20 копеек (около 0,1 $) за первую зону + 2 копейки за каждый дополнительный километр), однако за год уровень окупаемости затрат на этот вид перевозок, по данным Белорусской железной дороги, вырос всего на 1 %.","20 марта 2018 года тарифы на проезд в поездах региональных линий экономкласса были повышены на 24 % (до 20 копеек (около 0,1 доллара) за первую зону + 2 копейки за каждый дополнительный километр), однако за год уровень окупаемости затрат на этот вид перевозок, по данным Белорусской железной дороги, вырос всего на 1 %."
"Тёрнер родился в Сан-Диего в 1954 году, который он назвал «годом полной колоды» (имея в виду стандартную колоду игральных карт из 52 карт + два джокера).","Тёрнер родился в Сан-Диего в 1954 году, который он назвал «годом полной колоды» (имея в виду стандартную колоду игральных карт из 52 карт плюс два джокера)."
"Тёрнер постоянно исполнял свой № речного игрока 19 века под названием «Мошенник»:","Тёрнер постоянно исполнял свой номер речного игрока 19 века под названием «Мошенник»:"
"Мне все =, поедете ли вы в Китай, Францию ​​или Германию, он делает вещи никто другой не может этого сделать, и он прекрасно их выполняет ".","Мне все равно, поедете ли вы в Китай, Францию ​​или Германию, он делает вещи никто другой не может этого сделать, и он прекрасно их выполняет "."
"В 2009 году компанией Vital Alert было получено 2,5 млн $ на разработку и коммерциализацию систем связи.","В 2009 году компанией Vital Alert было получено 2,5 млн долларов на разработку и коммерциализацию систем связи."
"В настоящее время — самая крупная в мире премия для молодых учёных, размер Национальной премии составляет 250 000 $ США.","В настоящее время — самая крупная в мире премия для молодых учёных, размер Национальной премии составляет 250 000 долларов США."
"В августе 1918 года ЦК РСДРП официально объявил о недопустимости участия членов партии в вооружённых выступлениях против Советской власти, = как и в антибольшевистских правительствах, а также о несовместимости позиции петроградской и московской групп правых с членством в партии.","В августе 1918 года ЦК РСДРП официально объявил о недопустимости участия членов партии в вооружённых выступлениях против Советской власти, равно как и в антибольшевистских правительствах, а также о несовместимости позиции петроградской и московской групп правых с членством в партии."
"Средний доход на одно домашнее хозяйство в городе составил 19 750 $ США, а средний доход на одну семью — 26 250 $.","Средний доход на одно домашнее хозяйство в городе составил 19 750 долларов США, а средний доход на одну семью — 26 250 долларов."
"При этом мужчины имели средний доход в 20 341 $ США в год против 19 167 $ среднегодового дохода у женщин.","При этом мужчины имели средний доход в 20 341 доллар США в год против 19 167 долларов среднегодового дохода у женщин."
"Доход на душу населения в городе составил 13 434 $ в год.","Доход на душу населения в городе составил 13 434 доллара в год."
"Он получал месячную зарплату, примерно равную тысяче $ США: этого хватало, чтобы прокормить семью из пяти человек (включая бабушку и младшего брата Джереми), но не хватало на карманные расходы.","Он получал месячную зарплату, примерно равную тысяче долларов США: этого хватало, чтобы прокормить семью из пяти человек (включая бабушку и младшего брата Джереми), но не хватало на карманные расходы."
"Джейкоб несколько раз становился участником скандальных историй: его одноклубник Питер Раболеле рассказывал, что после матча против кейптаунского клуба «Элленик» игроки «Свэллоуз» Лекхето и Клемент Мазибуко встретили девушек и привели их в гостиничный №, а на следующее утро девушки сбежали, украв фирменные куртки Nike, которые носили игроки.","Джейкоб несколько раз становился участником скандальных историй: его одноклубник Питер Раболеле рассказывал, что после матча против кейптаунского клуба «Элленик» игроки «Свэллоуз» Лекхето и Клемент Мазибуко встретили девушек и привели их в гостиничный номер, а на следующее утро девушки сбежали, украв фирменные куртки Nike, которые носили игроки."
"В 2001 году Лекхето перешёл в состав «Локомотива» за сумму, примерно эквивалентную 140 тысячам фунтов стерлингов (по другим данным, сумма была примерно равна 140 тысячам $ США).","В 2001 году Лекхето перешёл в состав «Локомотива» за сумму, примерно эквивалентную 140 тысячам фунтов стерлингов (по другим данным, сумма была примерно равна 140 тысячам долларов США)."
"Всего за 2003 год в активе Лекхето были 24 матча в чемпионате России (+ один забитый мяч), 2 матча в Кубке России, 9 матчей в еврокубках и один матч в Суперкубке России.","Всего за 2003 год в активе Лекхето были 24 матча в чемпионате России (плюс один забитый мяч), 2 матча в Кубке России, 9 матчей в еврокубках и один матч в Суперкубке России."
"В это же время архитектор Франц Ябс сделал заключение, что церковь «…довольно прочна, для безопасности следует сломать своды в церкви и алтаре = переднюю каменную главу а вместо сводов сделать деревянные накаты оштукатурить и выбелить не трогая кровли».","В это же время архитектор Франц Ябс сделал заключение, что церковь «…довольно прочна, для безопасности следует сломать своды в церкви и алтаре равно переднюю каменную главу а вместо сводов сделать деревянные накаты оштукатурить и выбелить не трогая кровли»."
"Греческие монахи получают право на свободный проезд в Москву за милостыней, царь пожаловал им 300 ₽ и сделал вклад — дарит катапетасму.","Греческие монахи получают право на свободный проезд в Москву за милостыней, царь пожаловал им 300 рублей и сделал вклад — дарит катапетасму."
"Исследователи его творчества отмечают, что, несмотря на явные черты сходства произведений Грегорио с работами его учителя, для них характерна более тонкая и рафинированная стилистика, а также более изысканная колористическая γ.","Исследователи его творчества отмечают, что, несмотря на явные черты сходства произведений Грегорио с работами его учителя, для них характерна более тонкая и рафинированная стилистика, а также более изысканная колористическая гамма."
"Стоимость строительства, по данным Комплекса градостроительной политики и строительства г. Москвы, составляет 27,7 млрд ₽.","Стоимость строительства, по данным Комплекса градостроительной политики и строительства г. Москвы, составляет 27,7 млрд рублей."
"В конце 1870-х годов по инициативе Гельфериха его фирма начала не только перепродавать иностранную технику, но и выпускать собственную продукцию, были построены кузнечная мастерская, чугунолитейный цех, меднолитейная печь и другие помещения, которые сделали предприятие «Гельферих-Саде» крупнейшим в Харькове (перед Первой мировой войной на нём работало более 1500 человек, а оборотный капитал превышал 4 млн. ₽).","В конце 1870-х годов по инициативе Гельфериха его фирма начала не только перепродавать иностранную технику, но и выпускать собственную продукцию, были построены кузнечная мастерская, чугунолитейный цех, меднолитейная печь и другие помещения, которые сделали предприятие «Гельферих-Саде» крупнейшим в Харькове (перед Первой мировой войной на нём работало более 1500 человек, а оборотный капитал превышал 4 млн. рублей)."
"Завод выпускал различную сельскохозяйственную продукцию: культиваторы, плуги, сеялки и т.д. на сумму около 3 млн. ₽ в год.","Завод выпускал различную сельскохозяйственную продукцию: культиваторы, плуги, сеялки и т.д. на сумму около 3 млн. рублей в год."
"На строительство промышленник лично выделил 100 000 ₽.","На строительство промышленник лично выделил 100 000 рублей."
"В своём завещании он оставил значительные денежные суммы 16 различным благотворительным и образовательным заведениям Харькова на общую сумму не менее 132 000 ₽.","В своём завещании он оставил значительные денежные суммы 16 различным благотворительным и образовательным заведениям Харькова на общую сумму не менее 132 000 рублей."
"Фонд сохранения языка чероки (англ. the Cherokee Preservation Foundation) внёс 4,5 миллионов $ США для открытия школ, обучения будущих учителей и разработки программ для последующего обучения детей языку.","Фонд сохранения языка чероки (англ. the Cherokee Preservation Foundation) внёс 4,5 миллионов долларов США для открытия школ, обучения будущих учителей и разработки программ для последующего обучения детей языку."
"Оба фильма финансировались Правительством Москвы; в частности, на «Пан или пропал» было выделено 28,86 млн ₽.","Оба фильма финансировались Правительством Москвы; в частности, на «Пан или пропал» было выделено 28,86 млн рублей."
"Выигрыш: 95 130 ₽","Выигрыш: 95 130 рублей"
"Намерение правительства нашло широкую поддержку у крупных русских промышленников, первым жертвователем выступил П. Г. Демидов (первоначальный взнос в 100 000 ₽ ко дню закладки университета с приростом банковских % достиг 182 000 ₽), крупнейшие взносы сделали А. М. Сибиряков — 169 000 ₽, З. М. Цибульский — 158 000 ₽.","Намерение правительства нашло широкую поддержку у крупных русских промышленников, первым жертвователем выступил П. Г. Демидов (первоначальный взнос в 100 000 рублей ко дню закладки университета с приростом банковских процентов достиг 182 000 рублей), крупнейшие взносы сделали А. М. Сибиряков — 169 000 рублей, З. М. Цибульский — 158 000 рублей."
"Остальные вклады были значительно меньше — 30 000 ₽ от Томской городской думы, 10 000 ₽ от коммерции-советника А. К. Трапезникова (жившего в Москве), 3000 ₽ от барнаульского купца Д. Н. Сухова, 2500 ₽ от московского купца В. Н. Сабашникова, по 1000 ₽ от бийского купца А. В. Соколова, от Я. А. Немчинова, от мещанина Кулакова из Кяхты; при закладке университета городскими обществами Барнаульским, Бийским, Семипалатинским и Минусинским было пожертвовано по 1000 ₽, остальные вклады составляли сотни ₽.","Остальные вклады были значительно меньше — 30 000 рублей от Томской городской думы, 10 000 рублей от коммерции-советника А. К. Трапезникова (жившего в Москве), 3000 рублей от барнаульского купца Д. Н. Сухова, 2500 рублей от московского купца В. Н. Сабашникова, по 1000 рублей от бийского купца А. В. Соколова, от Я. А. Немчинова, от мещанина Кулакова из Кяхты; при закладке университета городскими обществами Барнаульским, Бийским, Семипалатинским и Минусинским было пожертвовано по 1000 рублей, остальные вклады составляли сотни рублей."
"В дальнейшем томские купцы активно жертвовали средства на Университет, так в 1898 году, желая отметить 25-летнюю службу своего московского доверенного П. В. Верхоланцева, Кухтерины учредили в Томском университете стипендию его имени и внесли в фонд стипендии 6000 ₽.","В дальнейшем томские купцы активно жертвовали средства на Университет, так в 1898 году, желая отметить 25-летнюю службу своего московского доверенного П. В. Верхоланцева, Кухтерины учредили в Томском университете стипендию его имени и внесли в фонд стипендии 6000 рублей."
"Эти две оценки составляют 40 и 10 % соответственно от общей оценки университета.","Эти две оценки составляют 40 и 10 процентов соответственно от общей оценки университета."
"Цитирование и соотношение числа преподавателей и студентов составляют 20 % от полной оценки; данные же о международных сотрудниках и студентах составляют только по 5 % каждый.","Цитирование и соотношение числа преподавателей и студентов составляют 20 процентов от полной оценки; данные же о международных сотрудниках и студентах составляют только по 5 процентов каждый."
"При составлении рейтинга в качестве мер используют оценку университета (30 %), мнение работодателя (20 %), число публикаций на одного преподавателя, число цитирований на статью, число преподавателей с научной степенью, соотношение числа преподавателей и студентов и веб-присутствие (на каждый критерий по 10 %).","При составлении рейтинга в качестве мер используют оценку университета (30 процентов), мнение работодателя (20 процентов), число публикаций на одного преподавателя, число цитирований на статью, число преподавателей с научной степенью, соотношение числа преподавателей и студентов и веб-присутствие (на каждый критерий по 10 процентов)."
"Основал цирковую династию Кантемировых в 1907 году, в 1924 году создал первый национальный групповой № наездников-джигитов — «Джигиты Али-Бек» («Джигиты Осетии»), в 1953 Кантемировы выступили с номером «Конные игры народов СССР».","Основал цирковую династию Кантемировых в 1907 году, в 1924 году создал первый национальный групповой номер наездников-джигитов — «Джигиты Али-Бек» («Джигиты Осетии»), в 1953 Кантемировы выступили с номером «Конные игры народов СССР»."
"Затем создал собственный № – этнографическое обозрение «Картины Осетии».","Затем создал собственный номер – этнографическое обозрение «Картины Осетии»."
"Шоу включает № джигитовки, цирковые гимнастические №, а также хореографию.","Шоу включает номера джигитовки, цирковые гимнастические номера, а также хореографию."
"31,4 млрд ₽.","31,4 млрд рублей."
"В 2006 году услугами «Розовых листков» пришлось воспользоваться Navistar International — автомобильной компании с оборотом в 12 млрд $, до середины 2006 торговавшейся на NYSE.","В 2006 году услугами «Розовых листков» пришлось воспользоваться Navistar International — автомобильной компании с оборотом в 12 млрд долларов, до середины 2006 торговавшейся на NYSE."
"За что получил отдельную двухкомнатную квартиру на Чкаловской, и приглашение в китайское посольство, где получил машину «Победа» и 4000 ₽ на строительство гаража.","За что получил отдельную двухкомнатную квартиру на Чкаловской, и приглашение в китайское посольство, где получил машину «Победа» и 4000 рублей на строительство гаража."
"В феврале 1953 года из Комитета по Сталинским премиям Мацкевич получил сообщение о присуждении Сталинской премии II степени (100 тысяч ₽), а также о том, что материалы о присуждении направлены в ЦК КПСС и Совет Министров СССР на утверждение.","В феврале 1953 года из Комитета по Сталинским премиям Мацкевич получил сообщение о присуждении Сталинской премии II степени (100 тысяч рублей), а также о том, что материалы о присуждении направлены в ЦК КПСС и Совет Министров СССР на утверждение."
"В 1975 году компания Монтекатини Эдисон имела оборот в 5,41 млрд $ и 150 555 сотрудников.","В 1975 году компания Монтекатини Эдисон имела оборот в 5,41 млрд долларов и 150 555 сотрудников."
"В 1980-е годы Марио Шимберни вывел компанию на следующие финансовые показатели: оборот — 13 791 млрд ₺, чистая прибыль — 566 млрд ₺.","В 1980-е годы Марио Шимберни вывел компанию на следующие финансовые показатели: оборот — 13 791 млрд лир, чистая прибыль — 566 млрд лир."
"При этом размер финансовых заимствований компании составляет 7800 млрд ₺.","При этом размер финансовых заимствований компании составляет 7800 млрд лир."
"В начале 1990-х годов Montedison имела долг в 11 миллиардов $.","В начале 1990-х годов Montedison имела долг в 11 миллиардов долларов."
"Последняя компания в данном секторе, Montell, была продана американскому партнеру Shell за 3,6 миллиарда $.","Последняя компания в данном секторе, Montell, была продана американскому партнеру Shell за 3,6 миллиарда долларов."
"Правильно изготовленное стабилизированное дерево весьма устойчиво к факторам воздействия внешней среды: оно не изменяет свой внешний вид и не теряет цвет под влиянием ультрафиолетовых лучей, технических масел, органических растворителей; оно может в течение некоторого небольшого времени без внешних изменений выдерживать нагрев открытым пламенем до температуры 250 ° Цельсия.","Правильно изготовленное стабилизированное дерево весьма устойчиво к факторам воздействия внешней среды: оно не изменяет свой внешний вид и не теряет цвет под влиянием ультрафиолетовых лучей, технических масел, органических растворителей; оно может в течение некоторого небольшого времени без внешних изменений выдерживать нагрев открытым пламенем до температуры 250 градусов Цельсия."
"Флаг утверждён 14 июня 2006 года и 28 июня 2006 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 2391.","Флаг утверждён 14 июня 2006 года и 28 июня 2006 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 2391."
"Комплекс частично развёрнутого α-лактальбумина (сывороточный белок грудного молока) и олеиновой кислоты, получивший название HAMLET (аббревиатура от Human Alpha-Lactalbumin Made Lethal to Tumor Cells) вызывает программируемую гибель (апоптоз) опухолевых клеток как in vitro, так и in vivo.","Комплекс частично развёрнутого альфа-лактальбумина (сывороточный белок грудного молока) и олеиновой кислоты, получивший название HAMLET (аббревиатура от Human Alpha-Lactalbumin Made Lethal to Tumor Cells) вызывает программируемую гибель (апоптоз) опухолевых клеток как in vitro, так и in vivo."
"тироксин и тиреотропин-рилизинг гормон, холецистокинин, β-эндорфины, простагландины, пролактин, лептин, грелин, адипонектин, резистин, обестатин","тироксин и тиреотропин-рилизинг гормон, холецистокинин, бета-эндорфины, простагландины, пролактин, лептин, грелин, адипонектин, резистин, обестатин"
"Его вдове пришлось заложить последние стенные часы и занять 175 ₽, чтобы достойно похоронить мужа.","Его вдове пришлось заложить последние стенные часы и занять 175 рублей, чтобы достойно похоронить мужа."
"До 1911 г. здание оценивалось в 3 700 ₽, а в 1915 г. его оценка составила 25 100 ₽.","До 1911 г. здание оценивалось в 3 700 рублей, а в 1915 г. его оценка составила 25 100 рублей."
"Вода должна быть средней жёсткости (более 6 немецких °), нейтральной или слабощелочной (pH 7,0—7,5).","Вода должна быть средней жёсткости (более 6 немецких градусов), нейтральной или слабощелочной (pH 7,0—7,5)."
"По свидетельству раненого в боях российского военного, местное население заявляло: «70 % мирного населения здесь (в Макеевке) — за "укропов"».","По свидетельству раненого в боях российского военного, местное население заявляло: «70 процентов мирного населения здесь (в Макеевке) — за "укропов"»."
"Впрочем, Аркадий Стругацкий откровенно писал брату, что располагает примерно тремя тысячами ₽ на сберегательной книжке, а имеющиеся накопления и перспективы от гонораров за переводы позволят благополучно существовать не менее восьми месяцев.","Впрочем, Аркадий Стругацкий откровенно писал брату, что располагает примерно тремя тысячами рублей на сберегательной книжке, а имеющиеся накопления и перспективы от гонораров за переводы позволят благополучно существовать не менее восьми месяцев."
"27 декабря 1966 года А. Горбовский передал телеграмму из Бурятии, что «Второе нашествие…» в полном объёме включено в первый № журнала «Байкал» за 1967 год.","27 декабря 1966 года А. Горбовский передал телеграмму из Бурятии, что «Второе нашествие…» в полном объёме включено в первый номер журнала «Байкал» за 1967 год."
"Гранки для вычитки из журнала «Байкал» авторам не были высланы, поэтому в журнальном тексте имя полицейского Пандарея по всему тексту последовательно шло как «Пандерей»; первый № вышел десятитысячным тиражом, как и планировалось, в конце января.","Гранки для вычитки из журнала «Байкал» авторам не были высланы, поэтому в журнальном тексте имя полицейского Пандарея по всему тексту последовательно шло как «Пандерей»; первый номер вышел десятитысячным тиражом, как и планировалось, в конце января."
"Всё это, = как и состояние его экземы волнует учителя Аполлона куда больше, чем завоевание марсианами Земли».","Всё это, равно как и состояние его экземы волнует учителя Аполлона куда больше, чем завоевание марсианами Земли»."
"«Роман-газета» с 1984 года публиковала ежегодные «фантастические №», а в журнале «Парус» (Минск) в 1988—1990 годы каждый седьмой № года был посвящён фантастике.","«Роман-газета» с 1984 года публиковала ежегодные «фантастические номера», а в журнале «Парус» (Минск) в 1988—1990 годы каждый седьмой номер года был посвящён фантастике."
"Серия «Красная книга», выпускающаяся с 1991 по 1994 год, состоит из 15 монет, отчеканенных из медно-никелевого сплава (2 монеты номиналом 5 ₽, 3 монеты номиналом 10 ₽, 10 монет номиналом 50 ₽) и 60 монет, отчеканенных из серебра 900 и 925 пробы (45 монет номиналом 1 рубль и 15 монет номиналом 2 ₽).","Серия «Красная книга», выпускающаяся с 1991 по 1994 год, состоит из 15 монет, отчеканенных из медно-никелевого сплава (2 монеты номиналом 5 рублей, 3 монеты номиналом 10 рублей, 10 монет номиналом 50 рублей) и 60 монет, отчеканенных из серебра 900 и 925 пробы (45 монет номиналом 1 рубль и 15 монет номиналом 2 рубля)."
"Структура каталожного № монет России","Структура каталожного номера монет России"
"Завершение автодороги регионального значения Марфино — Калинино, идентификационный № 12 ОП РЗ 12Н 035.","Завершение автодороги регионального значения Марфино — Калинино, идентификационный номер 12 ОП РЗ 12Н 035."
"Со времени формирования централизованного государства на Руси и начала регулярной чеканки монеты в Москве деньгой стала называться монета достоинством в полкопейки, то есть одна двухсотая ₽.","Со времени формирования централизованного государства на Руси и начала регулярной чеканки монеты в Москве деньгой стала называться монета достоинством в полкопейки, то есть одна двухсотая рубля."
"Сейчас мировыми деньгами обычно считают резервные валюты (в настоящее время это $ США, швейцарский франк, евро, английский фунт, японская иена).","Сейчас мировыми деньгами обычно считают резервные валюты (в настоящее время это доллар США, швейцарский франк, евро, английский фунт, японская иена)."
"«… все первые денежные единицы были весовыми мерами зерна — мина, сикль, ₺, фунт».","«… все первые денежные единицы были весовыми мерами зерна — мина, сикль, лира, фунт»."
"Например, 10 центов = 1 дайм, 10 даймов = 1 $.","Например, 10 центов = 1 дайм, 10 даймов = 1 доллар."
"Базовая денежная единица — московская денга — равнялась 1/2 копейки, 1/6 алтына и 1/200 ₽.","Базовая денежная единица — московская денга — равнялась 1/2 копейки, 1/6 алтына и 1/200 рубля."
"Денежная сумма меньше ₽ выражалась только в денгах и алтынах.","Денежная сумма меньше рубля выражалась только в денгах и алтынах."
"Один из последних примеров — зимбабвийский $, номинал банкнот которого дошёл до 100 000 000 000 000 (сто триллионов $).","Один из последних примеров — зимбабвийский доллар, номинал банкнот которого дошёл до 100 000 000 000 000 (сто триллионов долларов)."
"Победитель получил приз в 2 млн $.","Победитель получил приз в 2 млн долларов."
"На некоторых полотнах сквозь туман проступают очертания Вестминстерского моста (№ по каталогу Вильденштейна: W1526, W1529, W 1531, W1532 и др.).","На некоторых полотнах сквозь туман проступают очертания Вестминстерского моста (номера по каталогу Вильденштейна: W1526, W1529, W 1531, W1532 и др.)."
"Основная форма эквивалентности, определяемая в λ-термах, это α-эквивалентность.","Основная форма эквивалентности, определяемая в лямбда-термах, это альфа-эквивалентность."
"- это α-эквивалентные λ-термы, которые оба представляют одну и ту же функцию — а именно, функцию тождества","- это альфа-эквивалентные лямбда-термы, которые оба представляют одну и ту же функцию — а именно, функцию тождества"
"не являются α-эквивалентными, так как являются свободными переменными.","не являются альфа-эквивалентными, так как являются свободными переменными."
"Рекурсия — это определение функции через саму себя; на первый взгляд, λ-исчисление не позволяет этого, но это впечатление обманчиво.","Рекурсия — это определение функции через саму себя; на первый взгляд, лямбда-исчисление не позволяет этого, но это впечатление обманчиво."
"ссылается на саму себя посредством ссылки на своё имя, но в λ-исчислении у λ-термов имен нет.","ссылается на саму себя посредством ссылки на своё имя, но в лямбда-исчислении у λ-термов имен нет."
"Это эквивалентное выражение состоит из аппликации двух независимых λ-термов, где второй — это просто λ-выражение рекурсивной функции без изменений, но с абстрагированным рекурсивным вызовом","Это эквивалентное выражение состоит из аппликации двух независимых λ-термов, где второй — это просто лямбда-выражение рекурсивной функции без изменений, но с абстрагированным рекурсивным вызовом"
", каждое рекурсивное определение может быть выражено как λ-выражение (λ-терм).",", каждое рекурсивное определение может быть выражено как лямбда-выражение (λ-терм)."
"«Около 10 % всех евреев Польши исчезли с уничтожением гетто в 1942 и 1943 годах.","«Около 10 процентов всех евреев Польши исчезли с уничтожением гетто в 1942 и 1943 годах."
"Экспорт товаров вырос с 2,3 млрд $ США в 1979 году до 8,3 млрд $ США в 1985 году.","Экспорт товаров вырос с 2,3 млрд долларов США в 1979 году до 8,3 млрд долларов США в 1985 году."
"Импорт за тот же период так же вырос — с 4,8 млрд $ США до 11,2 млрд $ США — но всё же рост медленнее чем экспорт, благодаря чему пропорционально сокращался торговый дефицит, хотя дефицит со временем стабилизировался на уровне около 2,5 млрд $ США.","Импорт за тот же период так же вырос — с 4,8 млрд долларов США до 11,2 млрд долларов США — но всё же рост медленнее чем экспорт, благодаря чему пропорционально сокращался торговый дефицит, хотя дефицит со временем стабилизировался на уровне около 2,5 млрд долларов США."
"Несмотря на скачок процентных выплат с 200 миллионов $ США в 1979 году до 1,4 миллиарда $ США в 1985 году, в этот период сформировался профицит платёжного баланса.","Несмотря на скачок процентных выплат с 200 миллионов долларов США в 1979 году до 1,4 миллиарда долларов США в 1985 году, в этот период сформировался профицит платёжного баланса."
"В 1990 году общий объём экспорта Турции увеличился до 13 млрд $ США, при этом доля сельскохозяйственной продукции в общем объёме экспорта упала до 25,5 %, а доля промышленной продукции выросла до 67,9 %.","В 1990 году общий объём экспорта Турции увеличился до 13 млрд долларов США, при этом доля сельскохозяйственной продукции в общем объёме экспорта упала до 25,5 %, а доля промышленной продукции выросла до 67,9 %."
"В 1997 году общий объём турецкого экспорта достиг 26,2 млрд $ США, из которых сельскохозяйственная продукция составляла лишь 20,8 % от общего объёма экспорта, а на промышленную продукцию приходилось уже 74,9 % от общего объёма экспорта.","В 1997 году общий объём турецкого экспорта достиг 26,2 млрд долларов США, из которых сельскохозяйственная продукция составляла лишь 20,8 % от общего объёма экспорта, а на промышленную продукцию приходилось уже 74,9 % от общего объёма экспорта."
"Кроме того, экономика страны потеряла до 3 млрд $ США из-за сокращения торговли с Ираком.","Кроме того, экономика страны потеряла до 3 млрд долларов США из-за сокращения торговли с Ираком."
"За этот период Турция разместила на международных финансовых рынках облигаций на 7,5 млрд $ США.","За этот период Турция разместила на международных финансовых рынках облигаций на 7,5 млрд долларов США."
"В результате резервы упали с 6,3 млрд $ США в конце 1993 года до 3 млрд $ США к концу марта 1994 года.","В результате резервы упали с 6,3 млрд долларов США в конце 1993 года до 3 млрд долларов США к концу марта 1994 года."
"Стилем творчества группы стал folk metal, сами же участники группы позиционировали его как «украинский альтернатив-ν метал».","Стилем творчества группы стал folk metal, сами же участники группы позиционировали его как «украинский альтернатив-ню метал»."
"Когда сериал был признан главным событием телевизионного года, Гусинский, как только он умел это делать, развернулся на 180 ° и за считанные недели начал разворачивать собственное кинопроизводство».","Когда сериал был признан главным событием телевизионного года, Гусинский, как только он умел это делать, развернулся на 180 градусов и за считанные недели начал разворачивать собственное кинопроизводство»."
