question,answer
"Сообщалось, что группа отвезла девочек в соседние Камерун и Чад, где их должны были продать замуж по цене ниже долл. за штуку.","Сообщалось, что группа отвезла девочек в соседние Камерун и Чад, где их должны были продать замуж по цене ниже доллара за штуку."
"Средний годовой доход домохозяйства составлял 36 750 долл., а средний годовой доход семьи — 42 917 долл..","Средний годовой доход домохозяйства составлял 36 750 долларов, а средний годовой доход семьи — 42 917 долларов."
"Средний доход мужчин — 30 625 долл., в то время как у женщин — 26 477.","Средний доход мужчин — 30 625 долларов, в то время как у женщин — 26 477."
"Доход на душу населения составил 20 268 долл..","Доход на душу населения составил 20 268 долларов."
"До карьеры в порно работала стриптизёршей, а затем ню и эротической моделью.","До карьеры в порно работала стриптизёршей, а затем ню и эротической моделью."
"Франция начала турнир слабо, сыграв в первом туре вничью со Швейцарией (0:0): в стартовый состав Доменек включил большое кол-во ветеранов, однако с учётом царившей в день матча жары +32 ° даже вечером (18:00 по местному времени) это решение вызывало недоумение.","Франция начала турнир слабо, сыграв в первом туре вничью со Швейцарией (0:0): в стартовый состав Доменек включил большое количество ветеранов, однако с учётом царившей в день матча жары +32 градуса даже вечером (18:00 по местному времени) это решение вызывало недоумение."
"Карл Мария фон Вебер — Концерт для горна с оркестром ми минор.","Карл Мария фон Вебер — Концерт для горна с оркестром ми минор."
"Закончил школу номер 70 с серебряной медалью и поступил на физико-математический ф-т Ярославского государственного педагогического университета им. К.Д. Ушинского.","Закончил школу номер 70 с серебряной медалью и поступил на физико-математический факультет Ярославского государственного педагогического университета им. К.Д. Ушинского."
"Стихи Боброва опубликованы в авторских сборниках «Вертоградари над лозами» (1913), «Алмазные леса» и «Лира лир» (оба — 1917), где он сочетает характерные приёмы футуризма с имитациями классической русской лирики и экспериментов Андрея Белого (иногда параллельно стилизуя обе манеры); с формальной точки зрения для него характерны эксперименты с перебоями в классических размерах и пропуски ударений в трёхсложниках (как для Пастернака того периода и переводов Аксёнова из английской драматургии).","Стихи Боброва опубликованы в авторских сборниках «Вертоградари над лозами» (1913), «Алмазные леса» и «Лира лир» (оба — 1917), где он сочетает характерные приёмы футуризма с имитациями классической русской лирики и экспериментов Андрея Белого (иногда параллельно стилизуя обе манеры); с формальной точки зрения для него характерны эксперименты с перебоями в классических размерах и пропуски ударений в трёхсложниках (как для Пастернака того периода и переводов Аксёнова из английской драматургии)."
"(Знак процента обычно опускается)","(Знак процента обычно опускается)"
"По состоянию на февр. 2015 года попытка вывоза коралла из Египта наказывается штрафом в размере 1000 долл. США.","По состоянию на февраль 2015 года попытка вывоза коралла из Египта наказывается штрафом в размере 1000 долларов США."
"Подъезд от автодороги до села (идентификационный регион. номер 84К-76) 2,3 км.","Подъезд от автодороги до села (идентификационный региональный номер 84К-76) 2,3 км."
"VC-25 больше всего известен в роли «Борта номер один» (Air Force One) — так называется в Военно-воздушных силах США самолёт с президентом США на борту.","VC-25 больше всего известен в роли «Борта номер один» (Air Force One) — так называется в Военно-воздушных силах США самолёт с президентом США на борту."
"Несмотря на то, что формально назв. «Борт номер один» относится к самолёту только в тот момент, когда през. США находится на борту, нередко этот термин применяется для VC-25 в целом.","Несмотря на то, что формально название «Борт номер один» относится к самолёту только в тот момент, когда президент США находится на борту, нередко этот термин применяется для VC-25 в целом."
"през. Джордж Буш (мл.) во время пребывания в должности оборудовал «Борт номер один» беговой дорожкой.","Президент Джордж Буш (младший) во время пребывания в должности оборудовал «Борт номер один» беговой дорожкой."
"VC-25 заменили VC-137C (военная версия Boeing 707), основу флота «Бортов номер один».","VC-25 заменили VC-137C (военная версия Boeing 707), основу флота «Бортов номер один»."
"Также VC-25 используют для полётов вице-президента США, в этом случае самолёт имеет позывной «Борт номер два».","Также VC-25 используют для полётов вице-президента США, в этом случае самолёт имеет позывной «Борт номер два»."
"VC-25 «Борт номер один» является символом американского президентства наряду с Белым домом и президентской печатью, наиб. узнаваемыми символами президента США.","VC-25 «Борт номер один» является символом американского президентства наряду с Белым домом и президентской печатью, наиболее узнаваемыми символами президента США."
"«Борт номер один» часто является персонажем в художественной литературе и фильмах.","«Борт номер один» часто является персонажем в художественной литературе и фильмах."
"Средний доход на одно домашнее хозяйство статистически обособленной местности составил 39 821 доллар США, а средний доход на одну семью — 49 712 долл..","Средний доход на одно домашнее хозяйство статистически обособленной местности составил 39 821 доллар США, а средний доход на одну семью — 49 712 долларов."
"При этом мужчины имели средний доход в 42 750 долл. США в г против 29 091 доллар среднегодового дохода у женщин.","При этом мужчины имели средний доход в 42 750 долларов США в год против 29 091 доллар среднегодового дохода у женщин."
"Доход на душу населения статистически обособленной местности составил 39 821 доллар в г.","Доход на душу населения статистически обособленной местности составил 39 821 доллар в год."
"В 2013 г Евгений Туголуков основал сеть многопрофильных медицинских компаний «Медскан», годовой оборот компаний группы «Медскан» в 2020 г составил более 4 млрд руб..","В 2013 году Евгений Туголуков основал сеть многопрофильных медицинских компаний «Медскан», годовой оборот компаний группы «Медскан» в 2020 году составил более 4 млрд рублей."
"В качестве основного кредитора проекта выступил «Газпромбанк», к-рый планирует выделить финансирование в размере более 70 млрд. руб..","В качестве основного кредитора проекта выступил «Газпромбанк», который планирует выделить финансирование в размере более 70 млрд. рублей."
"15 февраля 2016 года были утверждены Правила проведения праймериз Демократической коалиции ПАРНАС, в частности каждому заявившемуся кандидату в праймериз необходимо было получить поддержку как минимум от одного участника демкоалиции и оплатить регистрационный взнос 20000 руб..[1] (недоступная ссылка)","15 февраля 2016 года были утверждены Правила проведения праймериз Демократической коалиции ПАРНАС, в частности каждому заявившемуся кандидату в праймериз необходимо было получить поддержку как минимум от одного участника демкоалиции и оплатить регистрационный взнос 20000 рублей.[1] (недоступная ссылка)"
"Средний годовой доход домохозяйства составлял 31 750 долл., а средний годовой доход семьи — 36 458 долл..","Средний годовой доход домохозяйства составлял 31 750 долларов, а средний годовой доход семьи — 36 458 долларов."
"Средний доход мужчин — 30 313 долл., в то время как у женщин — 21 094.","Средний доход мужчин — 30 313 долларов, в то время как у женщин — 21 094."
"Доход на душу населения составил 16 896 долл..","Доход на душу населения составил 16 896 долларов."
"Сверхтекучесть жидкого гелия-II ниже лямбда-точки (T = 2,172 К) была экспериментально открыта в 1938 г П. Л. Капицей (Нобелевская премия по физике за 1978 г) и Джоном Алленом.","Сверхтекучесть жидкого гелия-II ниже лямбда-точки (T = 2,172 К) была экспериментально открыта в 1938 году П. Л. Капицей (Нобелевская премия по физике за 1978 год) и Джоном Алленом."
"Вблизи температуры лямбда-точки концентрация квазичастиц становится столь велика, что они образуют уже не газ, а жидкость квазичастиц, и наконец при превышении температуры лямбда-точки макроскопическая квантовая когерентность теряется, и сверхтекучая компонента пропадает вовсе.","Вблизи температуры лямбда-точки концентрация квазичастиц становится столь велика, что они образуют уже не газ, а жидкость квазичастиц, и наконец при превышении температуры лямбда-точки макроскопическая квантовая когерентность теряется, и сверхтекучая компонента пропадает вовсе."
"персон. номер Архивная копия от 6 июня 2021 на Wayback Machine ORCID","Персональный номер Архивная копия от 6 июня 2021 на Wayback Machine ORCID"
"Он выиграл предолимпийский нац. чемпионат, обыграв многолетнего лидера чешского фигурного катания чемпиона Европы Томаша Вернера, затем занял высокое 4-е место на чемпионате Европы (причём, серьёзно опередив ставшего 10-м Вернера) и отправился на Олимпийские игры в ранге первого номера сборной.","Он выиграл предолимпийский национальный чемпионат, обыграв многолетнего лидера чешского фигурного катания чемпиона Европы Томаша Вернера, затем занял высокое 4-е место на чемпионате Европы (причём, серьёзно опередив ставшего 10-м Вернера) и отправился на Олимпийские игры в ранге первого номера сборной."
"Гость номера.","Гость номера."
"Годовое жалование каждого из членов сената выплачивается из этих доходов, и оно равно одной двадцатой части жалования первого консула.","Годовое жалование каждого из членов сената выплачивается из этих доходов, и оно равно одной двадцатой части жалования первого консула."
"Регистрационный номер 661.","Регистрационный номер 661."
"Регистрационный номер 662.","Регистрационный номер 662."
"«Уныш плюс»,","«Уныш плюс»,"
"Оно находится в коллекции и представлено в постоянной экспозиции Тверской областной картинной галереи, инвентарный номер — Ж-1304.","Оно находится в коллекции и представлено в постоянной экспозиции Тверской областной картинной галереи, инвентарный номер — Ж-1304."
"К 2006 г кол-во участников увеличилось вдвое, а призовой фонд вырос с 1 до 20 млн долл..","К 2006 году количество участников увеличилось вдвое, а призовой фонд вырос с 1 до 20 млн долларов."
"Если стек пуст, то значение указателя равно NULL.","Если стек пуст, то значение указателя равно NULL."
"Будучи республиканцем на протяжении всей жизни, Крок твёрдо верил в самостоятельность, решительно выступал против пожертвования 255 000 долл. США на избирательную кампанию Ричарда Никсона в 1972 г.","Будучи республиканцем на протяжении всей жизни, Крок твёрдо верил в самостоятельность, решительно выступал против пожертвования 255 000 долларов США на избирательную кампанию Ричарда Никсона в 1972 году."
"В начале отбора Лоренсу был присвоен номер шесть, но после того как Хаус выгнал его за ябедничество на Эмбер Волакис, тот вернулся, перевернув табличку и став номером 9.","В начале отбора Лоренсу был присвоен номер шесть, но после того как Хаус выгнал его за ябедничество на Эмбер Волакис, тот вернулся, перевернув табличку и став номером 9."
"В течение 1947/48 финансового года поставки Турции вооружения, предоставление военных кредитов, осуществление программ широкого военно-стратегического сотрудничества составили в денежном эквиваленте ок. 100 млн долл..","В течение 1947/48 финансового года поставки Турции вооружения, предоставление военных кредитов, осуществление программ широкого военно-стратегического сотрудничества составили в денежном эквиваленте около 100 млн долларов."
"В целом, примерно 70 % помощи, полученной Турцией в 1948—1959 гг. (не менее 2,9 млрд долл.), составляла прямая военная помощь.","В целом, примерно 70 % помощи, полученной Турцией в 1948—1959 гг. (не менее 2,9 млрд долларов), составляла прямая военная помощь."
"По итогам референдума за внесение поправок высказалось более 51 % процента электората.","По итогам референдума за внесение поправок высказалось более 51 % процента электората."
"Первым самолетом стал Boeing 737-500 сменивший старый номер VQ-BJL на рос. RA-73048.","Первым самолетом стал Boeing 737-500 сменивший старый номер VQ-BJL на российский RA-73048."
"Также авиакомпания получила два синдицированных кредита: 18,9 млрд руб. на 7 лет (9 % годовых) и 23,7 млрд руб. на 12 лет (0,01 % годовых).","Также авиакомпания получила два синдицированных кредита: 18,9 млрд рублей на 7 лет (9 % годовых) и 23,7 млрд рублей на 12 лет (0,01 % годовых)."
"В декабре 2018 года Utair начала процедуру реструктуризации семилетнего кредита на 18,9 млрд руб., предоставленного в 2015 г.","В декабре 2018 года Utair начала процедуру реструктуризации семилетнего кредита на 18,9 млрд рублей, предоставленного в 2015 году."
"В 2019 г аудиторская компания Ernst & Young представила отчёт о т., что перевозчик понес чистый убыток в 22 млрд руб. и возможных трудностях с выплатами по кредитам.","В 2019 году аудиторская компания Ernst & Young представила отчёт о том, что перевозчик понес чистый убыток в 22 миллиарда рублей и возможных трудностях с выплатами по кредитам."
"В 2022 г ЮТэйр показала рост выручки на 9%, до 53,2 млрд руб., чистой прибыли по РСБУ — на 6%, до 4,1 млрд руб..","В 2022 году ЮТэйр показала рост выручки на 9%, до 53,2 млрд рублей, чистой прибыли по РСБУ — на 6%, до 4,1 млрд рублей."
"В 2023 г чистая прибыль компании по МСФО составила 2,79 млрд руб. (снижение в 1,6 раз по сравнению с 2022 годом).","В 2023 году чистая прибыль компании по МСФО составила 2,79 млрд рублей (снижение в 1,6 раз по сравнению с 2022 годом)."
"Выручка за отчётный период выросла на 21% до 99,65 млрд руб..","Выручка за отчётный период выросла на 21% до 99,65 млрд рублей."
"Николай Байбаков — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73085), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85056).","Николай Байбаков — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73085), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85056)."
"Василий Бахилов — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73065), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85755).","Василий Бахилов — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73065), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85755)."
"Геннадий Богомяков— имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73066).","Геннадий Богомяков— имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73066)."
"Борис Быстрых — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73068).","Борис Быстрых — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73068)."
"Валерий Грайфер — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73042).","Валерий Грайфер — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73042)."
"Антонина Григорьева — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73067), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85733).","Антонина Григорьева — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73067), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85733)."
"Василий Колошенко — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73064).","Василий Колошенко — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73064)."
"Роман Кузоваткин — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73090).","Роман Кузоваткин — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73090)."
"Геннадий Ласкин — имя присвоено самолёту Boeing 737—500 (регистрационный номер RA-73044).","Геннадий Ласкин — имя присвоено самолёту Boeing 737—500 (регистрационный номер RA-73044)."
"Константин Лужецкий — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73086), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85727).","Константин Лужецкий — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73086), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85727)."
"Роман Марченко — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73087), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85820).","Роман Марченко — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73087), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85820)."
"Виктор Муравленко — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73084), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85796).","Виктор Муравленко — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73084), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85796)."
"Александр Никитин — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73063).","Александр Никитин — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73063)."
"Суламбек Осканов — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73082).","Суламбек Осканов — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73082)."
"Пётр Панов — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73069), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85808)","Пётр Панов — имя присвоено самолёту Boeing 737-400 (регистрационный номер RA-73069), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85808)"
"Степан Повх — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73038).","Степан Повх — имя присвоено самолёту Boeing 737-500 (регистрационный номер RA-73038)."
"Александр Протозанов — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73091)","Александр Протозанов — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73091)"
"Фарман Салманов — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73088), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85805).","Фарман Салманов — имя присвоено самолёту Boeing 737-800 (регистрационный номер RA-73088), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85805)."
"Иван Хохлов — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73083).","Иван Хохлов — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73083)."
"Виктор Черномырдин — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73081).","Виктор Черномырдин — имя присвоено самолёту Boeing 767-200 (регистрационный номер RA-73081)."
"Борис Щербина — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73089), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85788).","Борис Щербина — имя присвоено самолёту Boeing 737—800 (регистрационный номер RA-73089), ранее принадлежало самолёту Ту-154М (регистрационный номер RA-85788)."
"Владимир Кулешов — имя присвоено самолёту Ту-154М (регистрационный номер RA-85813), порезан на металлолом в 2014 г.","Владимир Кулешов — имя присвоено самолёту Ту-154М (регистрационный номер RA-85813), порезан на металлолом в 2014 году."
"Имя было переназначено самолёту Boeing 737-800 (регистрационный номер VQ-BJI), однако 1 сентября 2018 года он потерпел аварию в аэропорту Сочи.","Имя было переназначено самолёту Boeing 737-800 (регистрационный номер VQ-BJI), однако 1 сентября 2018 года он потерпел аварию в аэропорту Сочи."
"В 2021 г компания вошла в рейтинг журнала Forbes «200 крупнейших частных компаний России», где заняла 175 место с выручкой 58,3 млрд руб..","В 2021 году компания вошла в рейтинг журнала Forbes «200 крупнейших частных компаний России», где заняла 175 место с выручкой 58,3 млрд рублей."
"Расчистка территории ВТЦ от обломков стала круглосуточной операцией, с привлечением множества подрядчиков и субподрядчиков; было потрачено неск. сотен млн долл..","Расчистка территории ВТЦ от обломков стала круглосуточной операцией, с привлечением множества подрядчиков и субподрядчиков; было потрачено несколько сотен миллионов долларов."
"Только доли процента останков здания остались доступными для расследования после окончания работ по расчистке, всего удалось собрать 236 отдельных стальных фрагментов.","Только доли процента останков здания остались доступными для расследования после окончания работ по расчистке, всего удалось собрать 236 отдельных стальных фрагментов."
"В результате нарастающего давления со стороны экспертов, лидеров строительной индустрии и членов семей погибших, возникшего после опубликования отчёта FEMA, нац. ин-т Стандартов и Технологии (NIST) Департамента Коммерции провёл трёхлетнее расследование причин разрушения и коллапса башен ВТЦ, стоившее 24 млн долл..","В результате нарастающего давления со стороны экспертов, лидеров строительной индустрии и членов семей погибших, возникшего после опубликования отчёта FEMA, Национальный Институт Стандартов и Технологии (NIST) Департамента Коммерции провёл трёхлетнее расследование причин разрушения и коллапса башен ВТЦ, стоившее 24 миллиона долларов."
"Расчистка велась круглосуточно, с привлечением большого количества подрядчиков, и обошлась в сотни млн долл..","Расчистка велась круглосуточно, с привлечением большого количества подрядчиков, и обошлась в сотни миллионов долларов."
"Но когда местный придирчивый чиновник начинает выяснение деталей, «заговор» становится из конфиденциального вопросом номер один для города, попадая на первые страницы газет.","Но когда местный придирчивый чиновник начинает выяснение деталей, «заговор» становится из конфиденциального вопросом номер один для города, попадая на первые страницы газет."
"Ежегодные расходы Боливии на душу населения в 145 долл. США ниже, чем в большинстве стран Южной Америки.","Ежегодные расходы Боливии на душу населения в 145 долларов США ниже, чем в большинстве стран Южной Америки."
"Недоедание широко распространено в Боливии, поскольку Боливия является второй после Гаити беднейшей страной в Западном полушарии, и ее нас. на две трети ниже установленного Всемирным банком показателя бедности в 2 долл. в день.","Недоедание широко распространено в Боливии, поскольку Боливия является второй после Гаити беднейшей страной в Западном полушарии, и ее население на две трети ниже установленного Всемирным банком показателя бедности в 2 доллара в день."
"Сценарист Бернард Гордон затем заявил: «Итак, [Филип] Йордан отвлек меня от того, что я делал в Париже, и сказал: «Напишите мне три или четыре любовных сцены для Лорен и Хестона», за что, черт возьми, он платил мне 1500 долл. в неделю, что было намного больше, чем я получал любым другим способом, и я просто выполнил заказ, сел и написал четыре сцены, по три или четыре страницы каждая.","Сценарист Бернард Гордон затем заявил: «Итак, [Филип] Йордан отвлек меня от того, что я делал в Париже, и сказал: «Напишите мне три или четыре любовных сцены для Лорен и Хестона», за что, черт возьми, он платил мне 1500 долларов в неделю, что было намного больше, чем я получал любым другим способом, и я просто выполнил заказ, сел и написал четыре сцены, по три или четыре страницы каждая."
"В конце концов, Лорен нашла время, но только на десять-двенадцать недель, за которые ей заплатили 200 000 долл.; продюсер Сэмюэл Бронстон также согласился платить 200 долл. в неделю за её парикмахерскую.","В конце концов, Лорен нашла время, но только на десять-двенадцать недель, за которые ей заплатили 200 000 долларов; продюсер Сэмюэл Бронстон также согласился платить 200 долларов в неделю за её парикмахерскую."
"Художники по костюмам Вениеро Коласанти и Джон Мур руководили штатом из 400 швей, которые потратили ок. 500 000 долл. на произ-во одежды в средневековом стиле в местной компании по снабжению Casa Cornejo, недалеко от Мадрида.","Художники по костюмам Вениеро Коласанти и Джон Мур руководили штатом из 400 швей, которые потратили около 500 000 долларов на производство одежды в средневековом стиле в местной компании по снабжению Casa Cornejo, недалеко от Мадрида."
"Всего был выпущен 61 номер Enter’а.","Всего был выпущен 61 номер Enter’а."
"На третьей странице каждого номера издания находится обращение главного редактора с информацией о содержании номера.","На третьей странице каждого номера издания находится обращение главного редактора с информацией о содержании номера."
"Страница перед последним разворотом издания посвящена анонсу следующего номера.","Страница перед последним разворотом издания посвящена анонсу следующего номера."
"Каждый ж. имеет собственную тему номера — логически связанную между собой серию статей, освещающих какой-либо актуальный IT-тренд.","Каждый журнал имеет собственную тему номера — логически связанную между собой серию статей, освещающих какой-либо актуальный IT-тренд."
"Ниже приводятся примеры тем номера:","Ниже приводятся примеры тем номера:"
"изд. — карта диска, содержание прошлых дисков, предыдущий номер в формате PDF, обложка диска","Издание — карта диска, содержание прошлых дисков, предыдущий номер в формате PDF, обложка диска"
"Фильм заработал 900 млн долл. и стал 3-м самым кассовым фильмом 2013 года и самым прибыльным фильмом для дистрибьютора Universal Pictures на тот момент.","Фильм заработал 900 миллионов долларов и стал 3-м самым кассовым фильмом 2013 года и самым прибыльным фильмом для дистрибьютора Universal Pictures на тот момент."
"«Гадкий я 2» стал самым кассовым мультфильмом 2013 года, сместив с этого места мультфильм «ун-т монстров», собрав чуть менее млрд долл..","«Гадкий я 2» стал самым кассовым мультфильмом 2013 года, сместив с этого места мультфильм «Университет монстров», собрав чуть менее миллиарда долларов."
"В тот же день были приняты «Общие ордонансы» (или указы) состоящие из 20 статей, где, в последней из них, впервые упоминается о существование во Франции некоего масонского °, описываемого как высш., по отношению к первым трём, к-рый описывается в следующих выражениях:","В тот же день были приняты «Общие ордонансы» (или указы) состоящие из 20 статей, где, в последней из них, впервые упоминается о существование во Франции некоего масонского градуса, описываемого как высший, по отношению к первым трём, который описывается в следующих выражениях:"
