question,answer
"Студийная версия песни записывалась в Нью-Йорке 9 декабря 1972 года, была выпущена в качестве сингла в апреле 1973 года и сохраняла позицию в чартах на протяжении 10 недель, добравшись до № 3 в британских чартах.","Студийная версия песни записывалась в Нью-Йорке 9 декабря 1972 года, была выпущена в качестве сингла в апреле 1973 года и сохраняла позицию в чартах на протяжении 10 недель, добравшись до номера 3 в британских чартах."
"Это единственное известное вещество, которое взрывается под воздействием α-частиц и других продуктов ядерного распада.","Это единственное известное вещество, которое взрывается под воздействием альфа-частиц и других продуктов ядерного распада."
"Является единственным известным взрывчатым веществом, способным детонировать от α-излучения и осколков деления тяжёлых ядер.","Является единственным известным взрывчатым веществом, способным детонировать от альфа-излучения и осколков деления тяжёлых ядер."
"Для поверхности конечных размеров находится как сумма (∫) по её малым фрагментам.","Для поверхности конечных размеров находится как сумма (интеграл) по её малым фрагментам."
"Магнитным потоком через поверхность конечной площади называется ∫ от","Магнитным потоком через поверхность конечной площади называется интеграл от"
"Редкие старты в Континентальном кубке все = позволили немцу получить 105 очков и занять 95 место.","Редкие старты в Континентальном кубке все равно позволили немцу получить 105 очков и занять 95 место."
"В 1895—96 годах на заводе дороги у Девяти Вязов построено 10 паровозов, которые получили № 677—686.","В 1895—96 годах на заводе дороги у Девяти Вязов построено 10 паровозов, которые получили номера 677—686."
"31 августа — Гийом Амонтон, французский физик и изобретатель, автор закона Амонтона, один из авторов идеи абсолютного нуля температуры, который оценил как равный - 239,8 °C (умер в 1705 году).","31 августа — Гийом Амонтон, французский физик и изобретатель, автор закона Амонтона, один из авторов идеи абсолютного нуля температуры, который оценил как равный минус 239,8 °C (умер в 1705 году)."
"Кобальт-60 также претерпевает β-распад (период полураспада 5,2713 года), в результате которого образуется стабильный изотоп никеля 60Ni:","Кобальт-60 также претерпевает бета-распад (период полураспада 5,2713 года), в результате которого образуется стабильный изотоп никеля 60Ni:"
"Поэтому β-распад в основное состояние очень сильно подавлен в связи с большим изменением спина, которое потребовалось бы для такого перехода.","Поэтому бета-распад в основное состояние очень сильно подавлен в связи с большим изменением спина, которое потребовалось бы для такого перехода."
"После их испускания нуклид 60Ni сразу находится, как правило, на одном из трёх энергетических уровней с энергиями 1,332, 2,158 и 2,505 МэВ (в зависимости от того, какую энергию унесла пара электрон/антинейтрино), а затем переходит в основное состояние, испуская γ-кванты (3 уровня дают в комбинации 6 возможных энергий γ-излучения) или передавая энергию конверсионным электронам.","После их испускания нуклид 60Ni сразу находится, как правило, на одном из трёх энергетических уровней с энергиями 1,332, 2,158 и 2,505 МэВ (в зависимости от того, какую энергию унесла пара электрон/антинейтрино), а затем переходит в основное состояние, испуская гамма-кванты (3 уровня дают в комбинации 6 возможных энергий гамма-излучения) или передавая энергию конверсионным электронам."
"Кобальт-60 используется в производстве источников γ-излучения с энергией около 1,3 МэВ, которые применяются для:","Кобальт-60 используется в производстве источников гамма-излучения с энергией около 1,3 МэВ, которые применяются для:"
"дистанционной и внутриполостной γ-терапии;","дистанционной и внутриполостной гамма-терапии;"
"γ-дефектоскопии;","гамма-дефектоскопии;"
"Население было обложено налогами: каждый двор должен был сдать 25 пудов кукурузы, двух баранов и две тысячи ₽ николаевских денег.","Население было обложено налогами: каждый двор должен был сдать 25 пудов кукурузы, двух баранов и две тысячи рублей николаевских денег."
"«Стилистика была весьма передовой, включая элементы конструктивистского монтажа, = как и приемы образного остранения и деконструкции, свойственные экспрессионизму и сюрреализму»","«Стилистика была весьма передовой, включая элементы конструктивистского монтажа, равно как и приемы образного остранения и деконструкции, свойственные экспрессионизму и сюрреализму»"
"На затворе-кожухе «Балтиец» № 2 выгравирована надпись «Народному Комиссару Военно-Морского Флота СССР Адмиралу Кузнецову Н. Г. от коллектива завода № 181 „Балтиец“ опытный образец № 2» с изображением двух перекрещённых якорей, а также № завода «181» в ромбовидной рамке.","На затворе-кожухе «Балтиец» № 2 выгравирована надпись «Народному Комиссару Военно-Морского Флота СССР Адмиралу Кузнецову Н. Г. от коллектива завода № 181 „Балтиец“ опытный образец № 2» с изображением двух перекрещённых якорей, а также номера завода «181» в ромбовидной рамке."
"С большими звёздами 80-х, такими как Марко ван Бастен (покинувший клуб в 1987), «Аякс» всё = продолжал конкурировать во внутреннем первенстве с ПСВ, который выиграл три чемпионских титула подряд (в 1986, 1987, 1988), а также стал в 1988 году обладателем Кубка чемпионов.","С большими звёздами 80-х, такими как Марко ван Бастен (покинувший клуб в 1987), «Аякс» всё равно продолжал конкурировать во внутреннем первенстве с ПСВ, который выиграл три чемпионских титула подряд (в 1986, 1987, 1988), а также стал в 1988 году обладателем Кубка чемпионов."
"1 июля 1990 года привычный силуэт лица героя «Аякса» превратился в одиннадцать чёрных линий, которые всё = отображали силуэт героя Аякса.","1 июля 1990 года привычный силуэт лица героя «Аякса» превратился в одиннадцать чёрных линий, которые всё равно отображали силуэт героя Аякса."
"Следующие футболисты «Аякса» удостоились закрепления за собой №:","Следующие футболисты «Аякса» удостоились закрепления за собой номера:"
"Для Азии, Латинской Америки и Карибского бассейна, а также Африки в течение XXI века прогнозируется большое отрицательное сальдо миграции (- 176 млн чел. за 2022—2100 годы для этих регионов вместе взятых).","Для Азии, Латинской Америки и Карибского бассейна, а также Африки в течение XXI века прогнозируется большое отрицательное сальдо миграции (минус 176 млн чел. за 2022—2100 годы для этих регионов вместе взятых)."
"Δ слева (петля правая);","дельта слева (петля правая);"
"Δ справа (петля левая);","дельта справа (петля левая);"
"Для вывода основной формулы принято тип A (дуги, без дельт) приравнять к типу L (петли, одна Δ), а составные, сложные узоры (с более чем двумя дельтами) приравнять к типу W (завитки, две дельты).","Для вывода основной формулы принято тип A (дуги, без дельт) приравнять к типу L (петли, одна дельта), а составные, сложные узоры (с более чем двумя дельтами) приравнять к типу W (завитки, две дельты)."
"Следовательно, возможное количество различных комбинаций типов узоров = 32*32=1024.","Следовательно, возможное количество различных комбинаций типов узоров равно 32*32=1024."
"Элисон рассказывает, что её убитая подруга была ей неверна, но она всё = больше всего хотела бы снова быть рядом с ней.","Элисон рассказывает, что её убитая подруга была ей неверна, но она всё равно больше всего хотела бы снова быть рядом с ней."
"Сорок девятый № журнала (декабрь-январь 2016—2017) стал последним выпуском издания.","Сорок девятый номер журнала (декабрь-январь 2016—2017) стал последним выпуском издания."
"Сам Стивенсон в письме от апреля 1893 года отмечал: «“Тод Лапраик” это образец живого шотландского; если бы я не написал ничего, кроме него и “Окаянной Дженет”, я бы всё = был писателем».","Сам Стивенсон в письме от апреля 1893 года отмечал: «“Тод Лапраик” это образец живого шотландского; если бы я не написал ничего, кроме него и “Окаянной Дженет”, я бы всё равно был писателем»."
"Во время телемарафона зрители «Четвёртого канала» пожертвовали 380 000 ₽ для детей, которым требовалось срочное дорогостоящее лечение.","Во время телемарафона зрители «Четвёртого канала» пожертвовали 380 000 рублей для детей, которым требовалось срочное дорогостоящее лечение."
"По итогам социального проекта «Вместе сможем всё!» в 2006 году было передано 2 млн ₽ нуждающимся детям.","По итогам социального проекта «Вместе сможем всё!» в 2006 году было передано 2 млн рублей нуждающимся детям."
"Сорокина С. И. Мне не всё =.","Сорокина С. И. Мне не всё равно."
"Парк открылся 1 августа 1961 года, его строительство обошлось в 10 миллионов $.","Парк открылся 1 августа 1961 года, его строительство обошлось в 10 миллионов долларов."
"Средний доход на одно домашнее хозяйство в городе составил 27 981 $ США, а средний доход на одну семью — 29 107 $.","Средний доход на одно домашнее хозяйство в городе составил 27 981 доллар США, а средний доход на одну семью — 29 107 долларов."
"При этом мужчины имели средний доход в 30 000 $ США в год против 15 313 $ среднегодового дохода у женщин.","При этом мужчины имели средний доход в 30 000 долларов США в год против 15 313 долларов среднегодового дохода у женщин."
"Доход на душу населения в городе составил 11 803 $ в год.","Доход на душу населения в городе составил 11 803 доллара в год."
"Boeing 737-242 Advanced (регистрационный № EX-037, заводской 22075, серийный 630) был выпущен в 1980 году (первый полёт совершил 4 января).","Boeing 737-242 Advanced (регистрационный номер EX-037, заводской 22075, серийный 630) был выпущен в 1980 году (первый полёт совершил 4 января)."
"31 января того же года был передан авиакомпании Nordair, в которой получил бортовой № C-GNDR и имя Terry Fox.","31 января того же года был передан авиакомпании Nordair, в которой получил бортовой номер C-GNDR и имя Terry Fox."
"1 августа 2004 года был куплен авиакомпанией Phoenix Aviation и его бортовой № сменился на EX-037.","1 августа 2004 года был куплен авиакомпанией Phoenix Aviation и его бортовой номер сменился на EX-037."
"Прослужив в Императорской медико-хирургической академии 40 лет, Петров «сверх всякого чаяния» был в феврале 1833 года уволен с пенсией 5000 ₽ (2,5 млн ₽ в ценах 2017 года) в год.","Прослужив в Императорской медико-хирургической академии 40 лет, Петров «сверх всякого чаяния» был в феврале 1833 года уволен с пенсией 5000 рублей (2,5 млн рублей в ценах 2017 года) в год."
"Более того, её положения саботировались властями: в 1984 году инфляция составила около 60 %, хотя «крайгеровский» документ прогнозировал её на уровне 15 %.","Более того, её положения саботировались властями: в 1984 году инфляция составила около 60 процентов, хотя «крайгеровский» документ прогнозировал её на уровне 15 процентов."
"За трансфер защитника «красно-белые» заплатили около 750 тыс. $.","За трансфер защитника «красно-белые» заплатили около 750 тыс. долларов."
"Автор ряда работ в жанре ν, натюрморта и портретной живописи.","Автор ряда работ в жанре ню, натюрморта и портретной живописи."
"Майкл Джексон за 47,5 миллиона $ купил все права на песни The Beatles.","Майкл Джексон за 47,5 миллиона долларов купил все права на песни The Beatles."
"Серия 1500 систематически переиздавалась Toshiba-EMI в Японии (серия «Blue Note Works 1500», 20-разрядные компакт-диски с частотой 88,2 кГц); № по каталогу — TOCJ-1501 и т. д.","Серия 1500 систематически переиздавалась Toshiba-EMI в Японии (серия «Blue Note Works 1500», 20-разрядные компакт-диски с частотой 88,2 кГц); номера по каталогу — TOCJ-1501 и т. д."
"Большинство из первых 300 номеров серии 4000 были переизданы Toshiba-EMI в Японии (серия «Blue Note Works 4000»); каталожные № — TOCJ-4###","Большинство из первых 300 номеров серии 4000 были переизданы Toshiba-EMI в Японии (серия «Blue Note Works 4000»); каталожные номера — TOCJ-4###"
"Первая β-версия была выпущена 31 января 2020 года, мировой релиз состоялся 3 ноября того же года.","Первая бета-версия была выпущена 31 января 2020 года, мировой релиз состоялся 3 ноября того же года."
"Первая часть плана включила в себя пакет помощи от последствий пандемии COVID-19 на сумму 1,9 триллиона $, известный как Закон об американском плане спасения 2021 года.","Первая часть плана включила в себя пакет помощи от последствий пандемии COVID-19 на сумму 1,9 триллиона долларов, известный как Закон об американском плане спасения 2021 года."
"Вторая часть плана «Построить лучше, чем было» первоначально была представлена как «Американский план по созданию рабочих мест», но затем преобразована в «Закон об инвестициях в инфраструктуру и рабочие места» на сумму 1,2 триллиона $, с некоторыми аспектами, перенесёнными в закон «Построить лучше, чем было» на сумму 1,75 триллиона $.","Вторая часть плана «Построить лучше, чем было» первоначально была представлена как «Американский план по созданию рабочих мест», но затем преобразована в «Закон об инвестициях в инфраструктуру и рабочие места» на сумму 1,2 триллиона долларов, с некоторыми аспектами, перенесёнными в закон «Построить лучше, чем было» на сумму 1,75 триллиона долларов."
"31 марта 2021 года Байден представил детали своего плана «Американский план по созданию рабочих мест» стоимостью 2,3 триллиона $ (который, в сочетании с планом «Американские семьи», составлял 4 триллиона $ на инфраструктурные расходы), представленного им как «преобразующие усилия по капитальному ремонту экономики страны».","31 марта 2021 года Байден представил детали своего плана «Американский план по созданию рабочих мест» стоимостью 2,3 триллиона долларов (который, в сочетании с планом «Американские семьи», составлял 4 триллиона долларов на инфраструктурные расходы), представленного им как «преобразующие усилия по капитальному ремонту экономики страны»."
"План предусматривал расходы на транспортную инфраструктуру в размере 621 миллиарда $, в том числе 115 миллиардов на автомагистрали и дороги, 80 миллиардов на улучшение американских железных дорог, 85 миллиардов на модернизацию общественного транспорта, 25 миллиардов на аэропорты, 174 миллиардов на стимулирование внедрения электромобилей (включая 15 миллиардов $ на строительство 500 000 зарядных станций электромобилей к 2030 году) и 17 миллиардов на внутренние водные пути, прибрежные порты, наземные порты въезда и паромы.","План предусматривал расходы на транспортную инфраструктуру в размере 621 миллиарда долларов, в том числе 115 миллиардов на автомагистрали и дороги, 80 миллиардов на улучшение американских железных дорог, 85 миллиардов на модернизацию общественного транспорта, 25 миллиардов на аэропорты, 174 миллиардов на стимулирование внедрения электромобилей (включая 15 миллиардов долларов на строительство 500 000 зарядных станций электромобилей к 2030 году) и 17 миллиардов на внутренние водные пути, прибрежные порты, наземные порты въезда и паромы."
"План также предусматривает электрификацию не менее 20 % автопарка школьных автобусов страны.","План также предусматривает электрификацию не менее 20 процентов автопарка школьных автобусов страны."
"План также предусматривал выделение 100 миллиардов $ на финансирование американской энергетической инфраструктуры с целью перехода страны на 100-процентное безуглеродное производство электроэнергии к 2035 году, в частности создание «Управления по внедрению сетей» при Министерстве энергетики для поддержки строительства высоковольтных линий электропередач.","План также предусматривал выделение 100 миллиардов долларов на финансирование американской энергетической инфраструктуры с целью перехода страны на 100-процентное безуглеродное производство электроэнергии к 2035 году, в частности создание «Управления по внедрению сетей» при Министерстве энергетики для поддержки строительства высоковольтных линий электропередач."
"План предусматривал выделение 213 миллиардов $ на строительство и модернизацию более 2 миллионов домов и 40 миллиардов $ на улучшение общественного жилья.","План предусматривал выделение 213 миллиардов долларов на строительство и модернизацию более 2 миллионов домов и 40 миллиардов долларов на улучшение общественного жилья."
"Он включал в себя 111 миллиардов $ на модернизацию систем питьевой воды, сточных вод и ливневых стоков — 45 миллиардов $ из этой суммы были предназначены для замены 100-процентных свинцовых водопроводов в стране.","Он включал в себя 111 миллиардов долларов на модернизацию систем питьевой воды, сточных вод и ливневых стоков — 45 миллиардов долларов из этой суммы были предназначены для замены 100-процентных свинцовых водопроводов в стране."
"План по созданию рабочих мест предложил инвестировать 16 миллиардов $ в ликвидацию «бесхозных скважин» — заброшенных скважин, из которых постоянно выделяется метан.","План по созданию рабочих мест предложил инвестировать 16 миллиардов долларов в ликвидацию «бесхозных скважин» — заброшенных скважин, из которых постоянно выделяется метан."
"План содержал 100 миллиардов $ на строительство и модернизацию государственных школ, 25 миллиардов на модернизацию детских учреждений и 12 миллиардов на общественные колледжи.","План содержал 100 миллиардов долларов на строительство и модернизацию государственных школ, 25 миллиардов на модернизацию детских учреждений и 12 миллиардов на общественные колледжи."
"План предлагал выделить 10 миллиардов $ на эту программу, которая, по заявлению Белого дома, создаст от 10 000 до 20 000 рабочих мест.","План предлагал выделить 10 миллиардов долларов на эту программу, которая, по заявлению Белого дома, создаст от 10 000 до 20 000 рабочих мест."
"План предусматривал расходы в размере 180 миллиардов $ на исследования и разработки, включая значительные расходы на чистую энергию и базовые исследования климата.","План предусматривал расходы в размере 180 миллиардов долларов на исследования и разработки, включая значительные расходы на чистую энергию и базовые исследования климата."
"Среди этого планировалось потратить 50 миллиардов $ на полупроводниковые технологии, а также 300 миллиардов на расходы на производство.","Среди этого планировалось потратить 50 миллиардов долларов на полупроводниковые технологии, а также 300 миллиардов на расходы на производство."
"План включал 400 миллиардов $ на расширение доступа к домашнему или общественному уходу для пожилых людей и людей с ограниченными возможностями.","План включал 400 миллиардов долларов на расширение доступа к домашнему или общественному уходу для пожилых людей и людей с ограниченными возможностями."
"Цель налогового плана — собрать более 2 триллионов $ к 2036 году, при этом другие методы включают прекращение субсидий компаниям, добывающим ископаемое топливо, увеличение минимального глобального налога с 13 % до 21 % и расходы на дефицит.","Цель налогового плана — собрать более 2 триллионов долларов к 2036 году, при этом другие методы включают прекращение субсидий компаниям, добывающим ископаемое топливо, увеличение минимального глобального налога с 13 % до 21 % и расходы на дефицит."
"28 июля 2021 переговорщики в Сенате объявили, что было достигнуто соглашение о физической инфраструктуре на сумму 1,2 триллиона $.","28 июля 2021 переговорщики в Сенате объявили, что было достигнуто соглашение о физической инфраструктуре на сумму 1,2 триллиона долларов."
"110 миллиардов $ на дороги, мосты и другие крупные проекты","110 миллиардов долларов на дороги, мосты и другие крупные проекты"
"11 миллиардов $ на программы транспортной безопасности","11 миллиардов долларов на программы транспортной безопасности"
"39 миллиардов $ на модернизацию транзита и повышение доступности","39 миллиардов долларов на модернизацию транзита и повышение доступности"
"66 миллиардов $ на железнодорожный транспорт","66 миллиардов долларов на железнодорожный транспорт"
"7,5 млрд $ на создание национальной сети зарядных устройств для электромобилей","7,5 млрд долларов на создание национальной сети зарядных устройств для электромобилей"
"73 миллиарда $ на энергетическую инфраструктуру и передачу чистой энергии","73 миллиарда долларов на энергетическую инфраструктуру и передачу чистой энергии"
"65 миллиардов $ на развитие широкополосной связи","65 миллиардов долларов на развитие широкополосной связи"
"Третья часть первоначальной программы «Восстановить лучше, чем было» включала в себя 1 триллион $ на новые расходы и 800 миллиардов $ в виде налоговых льгот.","Третья часть первоначальной программы «Восстановить лучше, чем было» включала в себя 1 триллион долларов на новые расходы и 800 миллиардов долларов в виде налоговых льгот."
"200 миллиардов $ на расходы по уходу за детьми, чтобы ни одна семья не платила более 7 % своего дохода на уход за ними","200 миллиардов долларов на расходы по уходу за детьми, чтобы ни одна семья не платила более 7 % своего дохода на уход за ними"
"200 миллиардов $ на обеспечение бесплатного всеобщего дошкольного образования","200 миллиардов долларов на обеспечение бесплатного всеобщего дошкольного образования"
"более 200 миллиардов $ на оплачиваемый семейный и медицинский отпуск, субсидируемый государством","более 200 миллиардов долларов на оплачиваемый семейный и медицинский отпуск, субсидируемый государством"
"300 миллиардов $ на то, чтобы сделать общественные колледжи бесплатными для всех американцев","300 миллиардов долларов на то, чтобы сделать общественные колледжи бесплатными для всех американцев"
"200 миллиардов $ на субсидии на медицинское страхование, предоставляемые через биржи здравоохранения в рамках Закона о доступной медицинской помощи","200 миллиардов долларов на субсидии на медицинское страхование, предоставляемые через биржи здравоохранения в рамках Закона о доступной медицинской помощи"
"Законопроект должен был, по крайней мере, частично финансироваться за счёт повышения налогов на американцев с высокими доходами и инвесторов, включая восстановление верхней предельной ставки подоходного налога до уровня 39,6 % до 2017 года и почти удвоение налога на прирост капитала для людей, зарабатывающих более 1 миллиона $, а также устранение положения в налоговом кодексе, которое снижает прирост капитала на некоторые унаследованные активы, например, дома для отдыха.","Законопроект должен был, по крайней мере, частично финансироваться за счёт повышения налогов на американцев с высокими доходами и инвесторов, включая восстановление верхней предельной ставки подоходного налога до уровня 39,6 % до 2017 года и почти удвоение налога на прирост капитала для людей, зарабатывающих более 1 миллиона долларов, а также устранение положения в налоговом кодексе, которое снижает прирост капитала на некоторые унаследованные активы, например, дома для отдыха."
"Он также позволит увеличить доходы за счёт увеличения бюджета Налоговой службы на 80 миллиардов $ (распределённых на десять лет), что, по оценкам Белого дома, позволит получить более 700 миллиардов $ доходов, которые в противном случае были бы потеряны из-за уклонения от уплаты налогов.","Он также позволит увеличить доходы за счёт увеличения бюджета Налоговой службы на 80 миллиардов долларов (распределённых на десять лет), что, по оценкам Белого дома, позволит получить более 700 миллиардов долларов доходов, которые в противном случае были бы потеряны из-за уклонения от уплаты налогов."
"«Бесплатная игра» (англ. Free to play) — документальный фильм, снятый в 2014 году компанией Valve, повествующий о трёх профессиональных игроках (Dendi, Fear и hyhy), которые соревнуются за один миллион $ на первом международном чемпионате по игре DOTA 2 — The International 2011.","«Бесплатная игра» (англ. Free to play) — документальный фильм, снятый в 2014 году компанией Valve, повествующий о трёх профессиональных игроках (Dendi, Fear и hyhy), которые соревнуются за один миллион долларов на первом международном чемпионате по игре DOTA 2 — The International 2011."
"14 февраля 2014 года Кльяйич подписал контракт на четыре года с «Партизаном» и взял 12 №.","14 февраля 2014 года Кльяйич подписал контракт на четыре года с «Партизаном» и взял 12 номер."
"Предложение омичей, по которому Овечкин получил бы 1,8 миллионов $ за сезон, было значительно выгодней, чем аналогичное предложение от «Динамо».","Предложение омичей, по которому Овечкин получил бы 1,8 миллионов долларов за сезон, было значительно выгодней, чем аналогичное предложение от «Динамо»."
"Ситуация осложнялась тем, что «Авангард» был согласен отпустить Овечкина в НХЛ без компенсации, а «Динамо» требовало с «Вашингтона» 2 миллиона $.","Ситуация осложнялась тем, что «Авангард» был согласен отпустить Овечкина в НХЛ без компенсации, а «Динамо» требовало с «Вашингтона» 2 миллиона долларов."
"Александр выбрал игровой № 8, потому что под этим номером играла его мать Татьяна Овечкина, когда дважды становилась Олимпийской чемпионкой по баскетболу.","Александр выбрал игровой номер 8, потому что под этим номером играла его мать Татьяна Овечкина, когда дважды становилась Олимпийской чемпионкой по баскетболу."
"Также 5 октября дебютировал другой перспективный хоккеист, первый № драфта 2005 года Сидни Кросби.","Также 5 октября дебютировал другой перспективный хоккеист, первый номер драфта 2005 года Сидни Кросби."
"Овечкин с 51 шайбой стал лучшим снайпером лиги и завоевал свой четвёртый «Морис Ришар Трофи», но вместе с тем был одним из худших в лиге по показателю ± (отчасти это объяснялось тем, что большую часть своих голов — 24 — он забросил в большинстве).","Овечкин с 51 шайбой стал лучшим снайпером лиги и завоевал свой четвёртый «Морис Ришар Трофи», но вместе с тем был одним из худших в лиге по показателю плюс-минус (отчасти это объяснялось тем, что большую часть своих голов — 24 — он забросил в большинстве)."
"Завершил сезон с 65 очками (31+34) в 79 матчах при показателе полезности - 22 (только в сезоне 2013/14 показатель полезности у Овечкина был ниже — - 35).","Завершил сезон с 65 очками (31+34) в 79 матчах при показателе полезности минус 22 (только в сезоне 2013/14 показатель полезности у Овечкина был ниже — минус 35)."
