question,answer
"С 1980 по 1985 было потеряно 9 миллиардов $ на уровень цен того времени.","С 1980 по 1985 было потеряно 9 миллиардов долларов на уровень цен того времени."
"У него есть одна взлётно-посадочная полоса № 08/26 с асфальтным покрытием, длинной 2993 м.","У него есть одна взлётно-посадочная полоса номер 08/26 с асфальтным покрытием, длинной 2993 м."
"В пятилетнем возрасте она была отдана за 20 $ США своим приемным родителям и получила новое имя Цзюнь Хайтан.","В пятилетнем возрасте она была отдана за 20 долларов США своим приемным родителям и получила новое имя Цзюнь Хайтан."
"Джордж Шинн (англ. George Shinn, род. 11 мая 1941 года) — американский предприниматель, бывший владелец баскетбольной команды «Нью-Орлеан Хорнетс» Национальной баскетбольной ассоциации, которую купил в 1987 году за 32 500 000 $.","Джордж Шинн (англ. George Shinn, род. 11 мая 1941 года) — американский предприниматель, бывший владелец баскетбольной команды «Нью-Орлеан Хорнетс» Национальной баскетбольной ассоциации, которую купил в 1987 году за 32 500 000 долларов."
"Состояние Шинна оценивается в 100 млн $.","Состояние Шинна оценивается в 100 млн долларов."
"В декабре 2010 года НБА достигло договорённости с Шинном и Чусетом о покупке «Хорнетс» за 300 млн $.","В декабре 2010 года НБА достигло договорённости с Шинном и Чусетом о покупке «Хорнетс» за 300 млн долларов."
"Вершина здания сделана под 45 °.","Вершина здания сделана под 45 градусов."
"Он получал 50 ₽ в месяц, но, оплачивая обучение сына в русской гимназии и имея на содержании многочисленную семью, был весьма беден и работал с утра до позднего вечера.","Он получал 50 рублей в месяц, но, оплачивая обучение сына в русской гимназии и имея на содержании многочисленную семью, был весьма беден и работал с утра до позднего вечера."
"Косоротов, как выяснилось после Февральской революции, получил за это 4000 ₽ из секретных сумм Департамента полиции.","Косоротов, как выяснилось после Февральской революции, получил за это 4000 рублей из секретных сумм Департамента полиции."
"Замысловский в январе 1917 года издал книгу о деле Бейлиса на полученные из секретного фонда 25 тысяч ₽.","Замысловский в январе 1917 года издал книгу о деле Бейлиса на полученные из секретного фонда 25 тысяч рублей."
"Так, по данным Льва Троцкого, было наложено 34 штрафа на сумму 10 400 ₽, конфисковано 30 изданий, в 4 случаях редакторы подверглись аресту, 2 газеты закрыты до суда.","Так, по данным Льва Троцкого, было наложено 34 штрафа на сумму 10 400 рублей, конфисковано 30 изданий, в 4 случаях редакторы подверглись аресту, 2 газеты закрыты до суда."
"Александр Тагер утверждает, что по связанным с делом публикациям было арестовано 6 редакторов, 8 привлечено к суду, 36 газет было конфисковано, 3 закрыты и выписано 43 штрафа на общую сумму 12 850 ₽.","Александр Тагер утверждает, что по связанным с делом публикациям было арестовано 6 редакторов, 8 привлечено к суду, 36 газет было конфисковано, 3 закрыты и выписано 43 штрафа на общую сумму 12 850 рублей."
"Репрессиям подвергся даже монархический «Киевлянин»: № газеты от 27 сентября с передовицей Шульгина, в которой Чаплинский обвинялся в том, что, действуя в угоду черносотенцам, он «запугал своих подчинённых и задушил попытку осветить дело со всех сторон», был конфискован.","Репрессиям подвергся даже монархический «Киевлянин»: номер газеты от 27 сентября с передовицей Шульгина, в которой Чаплинский обвинялся в том, что, действуя в угоду черносотенцам, он «запугал своих подчинённых и задушил попытку осветить дело со всех сторон», был конфискован."
"Первый опубликовал поэму В. Князева «Бейлисиада» — её название быстро стало нарицательным; второй посвятил процессу специальный №, конфискованный властями.","Первый опубликовал поэму В. Князева «Бейлисиада» — её название быстро стало нарицательным; второй посвятил процессу специальный номер, конфискованный властями."
"31 июля 2011 года «Данди Юнайтед» и «Блэкберн Роверс» наконец согласовали цену за Гудвилли — она составила два миллиона фунтов стерлингов + ещё 800 тысяч фунтов «арабы» в перспективе могли получить в случае удачных выступлений Дэвида за «бродяг».","31 июля 2011 года «Данди Юнайтед» и «Блэкберн Роверс» наконец согласовали цену за Гудвилли — она составила два миллиона фунтов стерлингов плюс ещё 800 тысяч фунтов «арабы» в перспективе могли получить в случае удачных выступлений Дэвида за «бродяг»."
"Калинин также получил сто тысяч ₽ в качестве бонуса за зрелищный бой.","Калинин также получил сто тысяч рублей в качестве бонуса за зрелищный бой."
"За вратаря было заплачено 6 миллиардов ₺.","За вратаря было заплачено 6 миллиардов лир."
"Спустя некоторое время сингл достигает четвёртого № в хит-параде Billboard Hot 100.","Спустя некоторое время сингл достигает четвёртого номера в хит-параде Billboard Hot 100."
"Ежемесячно высылал в их адрес по 200 $ США.","Ежемесячно высылал в их адрес по 200 долларов США."
"30 апреля 2019 года Хамовнический суд Москвы частично удовлетворил иск ФСО России и взыскал компенсацию в 432000 ₽.","30 апреля 2019 года Хамовнический суд Москвы частично удовлетворил иск ФСО России и взыскал компенсацию в 432000 рублей."
"24 июля 2019 года Мосгорсуд вдвое увеличил сумму, которую Ярмольник должен был выплатить — 833000 ₽, а также госпошлину в размере 11 500 ₽.","24 июля 2019 года Мосгорсуд вдвое увеличил сумму, которую Ярмольник должен был выплатить — 833000 рублей, а также госпошлину в размере 11 500 рублей."
"Расчёты в 2016 и 2017 годах периодов полураспада изотопов для унбитрия показывают, что цепочки α-распада от его нуклидов идут через унбиуний и ведут к борию или нихонию; в частности, 304Ubt может быть синтезирован по реакции 249Bk (58Fe,3n)304Ubt с α-распадом через 300Ubu, 296Uue и 292Ts до известных 288Mc и 284Nh, хотя результат на выходе, вероятно, будет чрезвычайно низким.","Расчёты в 2016 и 2017 годах периодов полураспада изотопов для унбитрия показывают, что цепочки альфа-распада от его нуклидов идут через унбиуний и ведут к борию или нихонию; в частности, 304Ubt может быть синтезирован по реакции 249Bk (58Fe,3n)304Ubt с альфа-распадом через 300Ubu, 296Uue и 292Ts до известных 288Mc и 284Nh, хотя результат на выходе, вероятно, будет чрезвычайно низким."
"К незашифрованным данным относятся № счетов, токены сеансов, а также само содержимое сообщения.","К незашифрованным данным относятся номера счетов, токены сеансов, а также само содержимое сообщения."
"EA также добавила в лицензионном соглашении предложение о том, что они не будут «использовать шпионские программы или устанавливать шпионские программы на компьютеры пользователей», хотя пользователи всё = должны согласиться с разрешением EA собирать информацию о своих компьютерах.","EA также добавила в лицензионном соглашении предложение о том, что они не будут «использовать шпионские программы или устанавливать шпионские программы на компьютеры пользователей», хотя пользователи всё равно должны согласиться с разрешением EA собирать информацию о своих компьютерах."
"Из пулеметов, установленных на крыше здания гостиницы, велись обстрелы Набережной и её окрестностей, пока революционные матросы выстрелом с корабля не прекратили огонь, повредив при этом два гостиничных № на третьем этаже.","Из пулеметов, установленных на крыше здания гостиницы, велись обстрелы Набережной и её окрестностей, пока революционные матросы выстрелом с корабля не прекратили огонь, повредив при этом два гостиничных номера на третьем этаже."
"В сезоне 1986—1987 «В поисках завтрашнего дня» находился на последнем месте в рейтинговой таблице, собирая лишь долю 2,5 %.","В сезоне 1986—1987 «В поисках завтрашнего дня» находился на последнем месте в рейтинговой таблице, собирая лишь долю 2,5 процента."
"В 2002 году герб Старой Руссы был изображён на монете в 10 ₽ из серии «Древние города России» и «Города воинской славы».","В 2002 году герб Старой Руссы был изображён на монете в 10 рублей из серии «Древние города России» и «Города воинской славы»."
"В своей труппе Михайловский выступил уже как балетмейстер, поставив балет «По образу и подобию» на музыку Питера Габриэля, с которым труппа в 1992 году впервые предстала перед зрителями, и № в хореографической композиции «НОМО ЕССЕ».","В своей труппе Михайловский выступил уже как балетмейстер, поставив балет «По образу и подобию» на музыку Питера Габриэля, с которым труппа в 1992 году впервые предстала перед зрителями, и номера в хореографической композиции «НОМО ЕССЕ»."
"3 ₽","3 рубля"
"5 ₽","5 рублей"
"10 ₽","10 рублей"
"1.000 ₽","1.000 рублей"
"3.000 ₽","3.000 рублей"
"5.000 ₽","5.000 рублей"
"1.000 ₽","1.000 рублей"
"3.000 ₽","3.000 рублей"
"5.000 ₽","5.000 рублей"
"В начале 1998 года, аналогично деноминации российского ₽, была проведена деноминация ₽ ОТЗ (1000 старых ₽ равнялись 1 новому).","В начале 1998 года, аналогично деноминации российского рубля, была проведена деноминация рубля ОТЗ (1000 старых рублей равнялись 1 новому)."
"3 ₽","3 рубля"
"5 ₽","5 рублей"
"10 ₽","10 рублей"
"10 ₽","10 рублей"
"1.000 ₽","1.000 рублей"
"3.000 ₽","3.000 рублей"
"5.000 ₽","5.000 рублей"
"100 ₽","100 рублей"
"500 ₽","500 рублей"
"1.000 ₽","1.000 рублей"
"3.000 ₽","3.000 рублей"
"5.000 ₽","5.000 рублей"
"В начале 1998 года, аналогично деноминации российского ₽, была проведена деноминация ₽ ОТЗ-2 (1000 старых ₽ равнялись 1 новому).","В начале 1998 года, аналогично деноминации российского рубля, была проведена деноминация рубля ОТЗ-2 (1000 старых рублей равнялись 1 новому)."
"3 ₽","3 рубля"
"5 ₽","5 рублей"
"500 ₽","500 рублей"
"1.000 ₽","1.000 рублей"
"5.000 ₽","5.000 рублей"
"В начале 1998 года, аналогично деноминации российского ₽, была проведена деноминация ₽ завода «Авангард» (1000 старых ₽ равнялись 1 новому).","В начале 1998 года, аналогично деноминации российского рубля, была проведена деноминация рубля завода «Авангард» (1000 старых рублей равнялись 1 новому)."
"2 ₽","2 рубля"
"5 ₽","5 рублей"
"10 ₽","10 рублей"
"50 ₽","50 рублей"
"1.000 ₽","1.000 рублей"
"3.000 ₽","3.000 рублей"
"5.000 ₽","5.000 рублей"
"К-457 (заводской № — 325) — советский ракетный подводный крейсер стратегического назначения, корабль проекта 667Б «Мурена».","К-457 (заводской номер — 325) — советский ракетный подводный крейсер стратегического назначения, корабль проекта 667Б «Мурена»."
"21 апреля 2011 года на консолях Xbox 360 и PlayStation 3 вышла новая игра серии, названная просто Mortal Kombat (без подзаголовков и №), впоследствии была портирована на PC, а также PS Vita.","21 апреля 2011 года на консолях Xbox 360 и PlayStation 3 вышла новая игра серии, названная просто Mortal Kombat (без подзаголовков и номера), впоследствии была портирована на PC, а также PS Vita."
"Оба фильма не получили высоких оценок у критиков, но несмотря на это первый фильм собрал 70 миллионов $ в США и 125 миллионов в мировом прокате (и тем не менее, первый фильм стал своего рода эталоном по части экранизации игр).","Оба фильма не получили высоких оценок у критиков, но несмотря на это первый фильм собрал 70 миллионов долларов в США и 125 миллионов в мировом прокате (и тем не менее, первый фильм стал своего рода эталоном по части экранизации игр)."
"Второй фильм был встречен критиками ещё холоднее, и, что ещё хуже, фанатами серии, собрав, в результате, только 30 миллионов $ в США.","Второй фильм был встречен критиками ещё холоднее, и, что ещё хуже, фанатами серии, собрав, в результате, только 30 миллионов долларов в США."
"В июне 2017 года путем объединения двух наград: медали Дэниела Жиро Эллиота и медали Мэри Кларк Томпсон была учреждена новая премия: NAS Award in the Evolution of Earth and Life (медаль и денежная премия в 20 000 $).","В июне 2017 года путем объединения двух наград: медали Дэниела Жиро Эллиота и медали Мэри Кларк Томпсон была учреждена новая премия: NAS Award in the Evolution of Earth and Life (медаль и денежная премия в 20 000 долларов)."
"Каждому заключённому присваивался №.","Каждому заключённому присваивался номер."
"После нескольких дней вынужденного простоя работницы всё = решают выйти на работу, несмотря на ливень, и у одной из крестьянок случается выкидыш прямо на рисовом поле.","После нескольких дней вынужденного простоя работницы всё равно решают выйти на работу, несмотря на ливень, и у одной из крестьянок случается выкидыш прямо на рисовом поле."
"От них он услышал невеселые рассказы о работе по колено в воде, о заработке в 40 000 ₺ и мешок риса за сезон .","От них он услышал невеселые рассказы о работе по колено в воде, о заработке в 40 000 лир и мешок риса за сезон ."
"В границах населённого пункта проходит автомобильная дорога общего пользования местного значения (идентификационный № 58-254-501 ОП МГ 58Н-005), протяженностью в 2,29 км.","В границах населённого пункта проходит автомобильная дорога общего пользования местного значения (идентификационный номер 58-254-501 ОП МГ 58Н-005), протяженностью в 2,29 км."
"Среди них можно выделить покупку двух итальянских игроков за почти 5 миллионов фунтов стерлингов (Джанлука Петрачи и Сальваторе Матрекано из «Перуджи» вместе стоили 4,8 миллиона фунтов + свободный трансферт Морено Маннини из «Сампдории»).","Среди них можно выделить покупку двух итальянских игроков за почти 5 миллионов фунтов стерлингов (Джанлука Петрачи и Сальваторе Матрекано из «Перуджи» вместе стоили 4,8 миллиона фунтов плюс свободный трансферт Морено Маннини из «Сампдории»)."
"Автослалом (фигурное вождение, скоростное маневрирование, англ. autotesting, autosolo, autocross) — гонки на время по размеченной стойками (конусами, покрышками) территории со сложной трассой (крутые повороты, змейки, развороты на 180 ° задним и передним ходом, и т. п.).","Автослалом (фигурное вождение, скоростное маневрирование, англ. autotesting, autosolo, autocross) — гонки на время по размеченной стойками (конусами, покрышками) территории со сложной трассой (крутые повороты, змейки, развороты на 180 градусов задним и передним ходом, и т. п.)."
"Габариты гаража должны быть не меньше, чем 3х4 метра, для заезда задним и выезда передним ходом и не больше, чем 10х10 метров, для сквозного проезда с разворотом внутри на 180-360 °.","Габариты гаража должны быть не меньше, чем 3х4 метра, для заезда задним и выезда передним ходом и не больше, чем 10х10 метров, для сквозного проезда с разворотом внутри на 180-360 градусов."
"«Подкова» — это выполнение поворотов и разворотов не больше чем на 360 °.","«Подкова» — это выполнение поворотов и разворотов не больше чем на 360 градусов."
"«Бублик» — элемент, имитирующий скольжение по льду вокруг одного маркера с разворотом на 360 и более °.","«Бублик» — элемент, имитирующий скольжение по льду вокруг одного маркера с разворотом на 360 и более градусов."
"«Клумба» — элемент, имитирующий скольжение по льду вокруг квадратной, прямоугольной, круглой или иной формы клумбы на 360 и более °.","«Клумба» — элемент, имитирующий скольжение по льду вокруг квадратной, прямоугольной, круглой или иной формы клумбы на 360 и более градусов."
"В 1931 году, несмотря на депрессию, объём продаж его компании составил 85 000 $ США (что эквивалентно 1,2 миллионам $ США в 2009 году).","В 1931 году, несмотря на депрессию, объём продаж его компании составил 85 000 долларов США (что эквивалентно 1,2 миллионам долларов США в 2009 году)."
"Объем платных услуг по итогам 2004 года составил около 1,378 миллиарда ₽","Объем платных услуг по итогам 2004 года составил около 1,378 миллиарда рублей"
"Администратор OpenVZ сервера может установить дисковые квоты на VE, в терминах дискового пространства и количества айнодов (i-nodes, число которых примерно = количеству файлов).","Администратор OpenVZ сервера может установить дисковые квоты на VE, в терминах дискового пространства и количества айнодов (i-nodes, число которых примерно равно количеству файлов)."
"Имевшийся на тот момент голкипер № один сборной Доминик Дропси был обвинён в поражении в матче с Нидерландами, к тому же неудачно играл в «Страсбуре», и в результате за несколько матчей перед турниром потерял место в составе.","Имевшийся на тот момент голкипер номер один сборной Доминик Дропси был обвинён в поражении в матче с Нидерландами, к тому же неудачно играл в «Страсбуре», и в результате за несколько матчей перед турниром потерял место в составе."
"Общее число забитых мячей на чемпионатах мира = 136, а пропущенных — 85.","Общее число забитых мячей на чемпионатах мира равно 136, а пропущенных — 85."
"Columbia Pictures выпустила «Правила съёма: Метод Хитча» 11 февраля 2005 года и стала кассовым хитом, собрав 371,6 миллиона $ по всему миру.","Columbia Pictures выпустила «Правила съёма: Метод Хитча» 11 февраля 2005 года и стала кассовым хитом, собрав 371,6 миллиона долларов по всему миру."
"Фильм окупился в прокате — при бюджете в 70 000 000 $ кассовые сборы только в США превысили 179 000 000 $, а в целом по миру — 370 000 000 $.","Фильм окупился в прокате — при бюджете в 70 000 000 долларов кассовые сборы только в США превысили 179 000 000 долларов, а в целом по миру — 370 000 000 долларов."
"Серверы Starfire использовались многими компаниями во время бума доткомов, в частности eBay, обычно цена полностью сконфигурированного сервера составляла около 1 миллиона $.","Серверы Starfire использовались многими компаниями во время бума доткомов, в частности eBay, обычно цена полностью сконфигурированного сервера составляла около 1 миллиона долларов."
"В настройках Software Informer можно настроить прокси-сервер, установить периодичность проверки, а также проверку на наличие β-версий.","В настройках Software Informer можно настроить прокси-сервер, установить периодичность проверки, а также проверку на наличие бета-версий."
"13 августа — в результате теракта в Новгородской области, на перегоне Окуловка-Малая Вишера, сошёл с рельсов пассажирский поезд № 166 Москва — Санкт-Петербург.","13 августа — в результате теракта в Новгородской области, на перегоне Окуловка-Малая Вишера, сошёл с рельсов пассажирский поезд номер 166 Москва — Санкт-Петербург."
"Но он всё = каждый раз засиживался с нами допоздна — увлекался.","Но он всё равно каждый раз засиживался с нами допоздна — увлекался."
"Позже было обнаружено, что существует два сходных интерлейкина 1: α и β.","Позже было обнаружено, что существует два сходных интерлейкина 1: альфа и бета."
"Техпроект 12440 был утверждён в 1991 году, а в 1994 г. завершена его корректировка и он получил новый № 12441.","Техпроект 12440 был утверждён в 1991 году, а в 1994 г. завершена его корректировка и он получил новый номер 12441."
"В обоих случаях покупатели серьёзно сэкономили: согласно отчёту оценщика, стоимость объекта до реконструкции в 2015 году составляла 3,3 млрд ₽.","В обоих случаях покупатели серьёзно сэкономили: согласно отчёту оценщика, стоимость объекта до реконструкции в 2015 году составляла 3,3 млрд рублей."
"Архиепископ Макарий подчёркивал, что «определение константинопольского собора, как поместного, обязательно лишь для тех церквей, архипастыри которых на нём присутствовали, а для всех прочих самостоятельных церквей нисколько необязательно», и делал такой вывод для Российской Церкви: «Мы можем, мы должны признавать и болгар, как и греков, несмотря на совершившийся между ними разрыв, = нашими братьями по вере и православию.»","Архиепископ Макарий подчёркивал, что «определение константинопольского собора, как поместного, обязательно лишь для тех церквей, архипастыри которых на нём присутствовали, а для всех прочих самостоятельных церквей нисколько необязательно», и делал такой вывод для Российской Церкви: «Мы можем, мы должны признавать и болгар, как и греков, несмотря на совершившийся между ними разрыв, равно нашими братьями по вере и православию.»"
"Афинское (греческое) правительство, недовольное снятием схизмы Вселенским патриархом с Болгарской церкви (февраль 1945 г.), первоначально снизило отпускаемую субсидию на содержание Константинопольского патриархата (с 500 до 300 турецких ₺ в месяц на каждого епископа), а сейчас объявило, что совершенно прекращает её, что ставит Вселенский патриархат в очень затруднительное материальное положение.","Афинское (греческое) правительство, недовольное снятием схизмы Вселенским патриархом с Болгарской церкви (февраль 1945 г.), первоначально снизило отпускаемую субсидию на содержание Константинопольского патриархата (с 500 до 300 турецких лир в месяц на каждого епископа), а сейчас объявило, что совершенно прекращает её, что ставит Вселенский патриархат в очень затруднительное материальное положение."
"Вследствие этого Стефан высказал своё мнение, что было бы полезно для укрепления русского влияния в Константинополе и вообще в Турции, если бы Константинопольскому патриархату была оказана из России материальная поддержка (примерно тысяч 20 турецких ₺ в месяц: по тысяче ₺ 12 епископам и 8 тысяч ₺ патриарху).»","Вследствие этого Стефан высказал своё мнение, что было бы полезно для укрепления русского влияния в Константинополе и вообще в Турции, если бы Константинопольскому патриархату была оказана из России материальная поддержка (примерно тысяч 20 турецких лир в месяц: по тысяче лир 12 епископам и 8 тысяч лир патриарху).»"
"В 2021 году стал чемпионом мира на турнире The International 10, выиграв более 3,5 миллионов $.","В 2021 году стал чемпионом мира на турнире The International 10, выиграв более 3,5 миллионов долларов."
"В 2021 году команда выиграла чемпионат мира по Dota 2 — The International 10, заработав более 18 млн $.","В 2021 году команда выиграла чемпионат мира по Dota 2 — The International 10, заработав более 18 млн долларов."
"30 октября 2023 года команда во второй раз выиграла чемпионат мира The International 12 и получила 1,5 млн $.","30 октября 2023 года команда во второй раз выиграла чемпионат мира The International 12 и получила 1,5 млн долларов."
"С тех пор в большинстве боёв одерживал победы и стал полутяжеловесом № один в Чехии.","С тех пор в большинстве боёв одерживал победы и стал полутяжеловесом номер один в Чехии."
"Кроме того, за своё выступление он получил бонус за лучший Бой вечера в размере 50 000 $.","Кроме того, за своё выступление он получил бонус за лучший Бой вечера в размере 50 000 долларов."
"Первый № газеты вышел 1 мая 1924 года.","Первый номер газеты вышел 1 мая 1924 года."
"Результатом стал вывод о неизбежной социальной изоляции интеллигенции, = далёкой от народа и от власти.","Результатом стал вывод о неизбежной социальной изоляции интеллигенции, равно далёкой от народа и от власти."
"У Симона Ушакова, = как и в гравированных родословиях последующего — XVIII в., линия происхождения русских царей начинается с подножия, и медальоны с изображениями деятелей церкви и государства „нанизаны“ на две мощные ветви, произрастающие из корня.","У Симона Ушакова, равно как и в гравированных родословиях последующего — XVIII в., линия происхождения русских царей начинается с подножия, и медальоны с изображениями деятелей церкви и государства „нанизаны“ на две мощные ветви, произрастающие из корня."
"Также возможно произошло мнемоническое соединение и словарная перегруппировка индекса «К» и № 13 — «ка-тринадцать».","Также возможно произошло мнемоническое соединение и словарная перегруппировка индекса «К» и номера 13 — «ка-тринадцать»."
"Несмотря на критические отзывы, издание попало в 30 самых продаваемых на той неделе DVD, заняв 15-е место с 16 239 покупателями и почти 633 тысячами $ выручки и отстав от первого сезона «Флэша» лишь на 2 позиции.","Несмотря на критические отзывы, издание попало в 30 самых продаваемых на той неделе DVD, заняв 15-е место с 16 239 покупателями и почти 633 тысячами долларов выручки и отстав от первого сезона «Флэша» лишь на 2 позиции."
"Сумма четырёхлетнего соглашения составила 5,2 млн $.","Сумма четырёхлетнего соглашения составила 5,2 млн долларов."
"В почках берёзы повислой (= как и пушистой) содержится примерно 3—5 % эфирного масла, основными компонентами которого являются бициклические сесквитерпеноиды.","В почках берёзы повислой (равно как и пушистой) содержится примерно 3—5 % эфирного масла, основными компонентами которого являются бициклические сесквитерпеноиды."
"Берёза из-за её особого места в русской традиционной культуре считается одним из символов России, поэтому во многих случаях её название использовалось для обозначения объектов, связанных с Россией (несмотря на то, что на сегодняшний день берёза так и не признана официальным национальным деревом России, = как и любое другое дерево):","Берёза из-за её особого места в русской традиционной культуре считается одним из символов России, поэтому во многих случаях её название использовалось для обозначения объектов, связанных с Россией (несмотря на то, что на сегодняшний день берёза так и не признана официальным национальным деревом России, равно как и любое другое дерево):"
"Производство автомобиля началось в августе 2010 года, а продажи — в декабре 2010 года по ценам от 119700 до 143700 ¥.","Производство автомобиля началось в августе 2010 года, а продажи — в декабре 2010 года по ценам от 119700 до 143700 юаней."
"Позже результаты Belle Corporation были подтверждены со статистической значимостью 5.2 σ (в физике частиц статистическая значимость определяется как величина, кратная Σ), а недавние эксперименты на LHCb окончательно доказали — тетракварк Z(4430) существует.","Позже результаты Belle Corporation были подтверждены со статистической значимостью 5.2 σ (в физике частиц статистическая значимость определяется как величина, кратная сигма), а недавние эксперименты на LHCb окончательно доказали — тетракварк Z(4430) существует."
"Для шифрования текста можно взять большой абонентский справочник, состоящий из нескольких толстых томов (по нему очень легко найти № любого жителя города, но почти невозможно по известному номеру найти абонента).","Для шифрования текста можно взять большой абонентский справочник, состоящий из нескольких толстых томов (по нему очень легко найти номер любого жителя города, но почти невозможно по известному номеру найти абонента)."
