question,answer
"После 1967 года, когда под контролем Израиля оказалась по сути вся терр. подмандатной Палестины к западу от Иордана (а также Синайский п-ов и Голанские высоты), в израильском обществе начался новый подъём поселенческой идеологии; значительные группы населения настаивали на основании еврейских населённых пунктов на захваченных территориях, которые официально не входили в состав гос-ва Израиль.","После 1967 года, когда под контролем Израиля оказалась по сути вся территория подмандатной Палестины к западу от Иордана (а также Синайский полуостров и Голанские высоты), в израильском обществе начался новый подъём поселенческой идеологии; значительные группы населения настаивали на основании еврейских населённых пунктов на захваченных территориях, которые официально не входили в состав Государства Израиль."
"Несмотря на изначальное сопротивление израильских властей, со временем стр-во таких поселений всё же началось и в дальнейшем получило поддержку со стороны гос-ва.","Несмотря на изначальное сопротивление израильских властей, со временем строительство таких поселений всё же началось и в дальнейшем получило поддержку со стороны государства."
"Несмотря на офиц. статус поселений, тот факт, что они строились на территориях, где проживало недружественное, а порой и воинственно-враждебное араб. нас., привёл к формированию у их жителей ментальности «осаждённой крепости»: они считали, что гос-во не предпринимает достаточно усилий для их защиты.","Несмотря на официальный статус поселений, тот факт, что они строились на территориях, где проживало недружественное, а порой и воинственно-враждебное арабское население, привёл к формированию у их жителей ментальности «осаждённой крепости»: они считали, что государство не предпринимает достаточно усилий для их защиты."
"В начале 80-х годов в таких милициях состояло ок. трети мужского состава наиб. влиятельного поселенческого движения «Гуш Эмуним».","В начале 80-х годов в таких милициях состояло около трети мужского состава наиболее влиятельного поселенческого движения «Гуш Эмуним»."
"нач. потепления в отношениях между Израилем и Египтом после визита в Израиль президента Египта Садата укрепило опасения поселенцев в т., что гос-во не готово их защищать; стала вырисовываться реальная перспектива передачи соседним арабским странам завоёванных территорий в обмен на мирные соглашения и эвакуации поселений с этих земель — принцип «территории в обмен на мир» был закреплён в египетско-израильском мирном договоре.","Начало потепления в отношениях между Израилем и Египтом после визита в Израиль президента Египта Садата укрепило опасения поселенцев в том, что государство не готово их защищать; стала вырисовываться реальная перспектива передачи соседним арабским странам завоёванных территорий в обмен на мирные соглашения и эвакуации поселений с этих земель — принцип «территории в обмен на мир» был закреплён в египетско-израильском мирном договоре."
"60 % населения Израиля было против территориальных уступок, а члены «Гуш Эмуним» считали себя вправе противодействовать мирным инициативам любыми, в т. числе самыми крайними, способами.","60 % населения Израиля было против территориальных уступок, а члены «Гуш Эмуним» считали себя вправе противодействовать мирным инициативам любыми, в том числе самыми крайними, способами."
"Несмотря на общее назв., полученное им в литературе, евр. подполье не представляло собой монолитную организацию.","Несмотря на общее название, полученное им в литературе, Еврейское подполье не представляло собой монолитную организацию."
"Структурно это была россыпь небольших локальных групп (первоначально только в Самарии, а затем и в других районах Западного берега реки Иордан) слабо связанных между собой (часто эти связи носили дружеский, а не организац. характер) и совершавших свои акции лишь спорадически и без взаимного согласования.","Структурно это была россыпь небольших локальных групп (первоначально только в Самарии, а затем и в других районах Западного берега реки Иордан) слабо связанных между собой (часто эти связи носили дружеский, а не организационный характер) и совершавших свои акции лишь спорадически и без взаимного согласования."
"Тем не менее в этой структуре можно выделить центр. ядро — группу основателей подполья, в которую входили Менахем Ливни, Иехуда Эцион, Йешуа Бен-Шушан и Дан Беэри, и к-рый в конечном итоге и осуществляла вербовку почти всех остальных участников.","Тем не менее в этой структуре можно выделить центральное ядро — группу основателей подполья, в которую входили Менахем Ливни, Иехуда Эцион, Йешуа Бен-Шушан и Дан Беэри, и которая в конечном итоге и осуществляла вербовку почти всех остальных участников."
"Основатели группы, движимые идеологией национализма и религиозного мессианизма и рассматривавшие мирные переговоры с Египтом как угрозу «Великому Израилю», изначально ставили перед собой цель сорвать эти и подобные попытки израильского руководства добиться мира путём уступки территорий наиб. эффективным и радикальным способом.","Основатели группы, движимые идеологией национализма и религиозного мессианизма и рассматривавшие мирные переговоры с Египтом как угрозу «Великому Израилю», изначально ставили перед собой цель сорвать эти и подобные попытки израильского руководства добиться мира путём уступки территорий наиболее эффективным и радикальным способом."
"Положительное развитие событий, представлявшееся авторам плана в случае его осуществления, включало как возможное стр-во нового еврейского храма на т. же месте, где стояли первые два, так и возможную войну на уничтожение с арабами, к-рый станет толчком для прихода Мессии.","Положительное развитие событий, представлявшееся авторам плана в случае его осуществления, включало как возможное строительство нового еврейского храма на том же месте, где стояли первые два, так и возможную войну на уничтожение с арабами, которая станет толчком для прихода Мессии."
"Судья Цви Коэн, возглавлявший коллегию, выносившую впосл. приговоры участникам Еврейского подполья (см. Следствие, суд и обществ. резонанс), выделял и третий мотив участия в нём — дружеские связи с теми, кто уже в нём состоял.","Судья Цви Коэн, возглавлявший коллегию, выносившую впоследствии приговоры участникам Еврейского подполья (см. Следствие, суд и общественный резонанс), выделял и третий мотив участия в нём — дружеские связи с теми, кто уже в нём состоял."
"Целями для покушений стали политики, входившие в сформированный в 1978 г нац. координационный совет.","Целями для покушений стали политики, входившие в сформированный в 1978 году Национальный координационный совет."
"Задачей этой структуры была консолидация сопротивления израильскому контролю над оккупированными территориями — вкл. акции насилия, которые прямо одобрялись в публикациях совета.","Задачей этой структуры была консолидация сопротивления израильскому контролю над оккупированными территориями — включая акции насилия, которые прямо одобрялись в публикациях совета."
"Позже, в 1982 г, нац. координационный совет был объявлен Израилем вне закона, а некоторые из его лидеров депортированы.","Позже, в 1982 году, Национальный координационный совет был объявлен Израилем вне закона, а некоторые из его лидеров депортированы."
"Однако к 1980 г он продолжал действовать, поощряя открытую войну арабского населения территорий против Израиля.","Однако к 1980 году он продолжал действовать, поощряя открытую войну арабского населения территорий против Израиля."
"Хагай Сегаль рассказывает, что его участники спланировали покушения на 13 деятелей совета — как в качестве «акции возмездия» за уже совершённые под его эгидой теракты (в частности, убийство шести учащихся иешивы в Хевроне в 1980 г), так и в качестве акта устрашения, призванного прекратить его дальнейшую деятельность.","Хагай Сегаль рассказывает, что его участники спланировали покушения на 13 деятелей совета — как в качестве «акции возмездия» за уже совершённые под его эгидой теракты (в частности, убийство шести учащихся иешивы в Хевроне в 1980 году), так и в качестве акта устрашения, призванного прекратить его дальнейшую деятельность."
"чл. Еврейского подполья Менахем Ливни вызвался заминировать их автомобили; в процессе подготовки технические проблемы помешали ему заложить взрывчатку в машины Натше и Дакака, но минирование остальных трёх прошло успешно.","Член Еврейского подполья Менахем Ливни вызвался заминировать их автомобили; в процессе подготовки технические проблемы помешали ему заложить взрывчатку в машины Натше и Дакака, но минирование остальных трёх прошло успешно."
"чл. Еврейского подполья Аарон Гила, капитан израильской армии, находившийся в это время недалеко от Хирбави, знал о т., что машина Тавиля заминирована, но не предупредил об этом сапёра.","Член Еврейского подполья Аарон Гила, капитан израильской армии, находившийся в это время недалеко от Хирбави, знал о том, что машина Тавиля заминирована, но не предупредил об этом сапёра."
"Вооружённые автоматами и гранатами боевики в масках открыли огонь на поражение, убив двух преподавателей и студента и ранив ещё более тридцати чел..","Вооружённые автоматами и гранатами боевики в масках открыли огонь на поражение, убив двух преподавателей и студента и ранив ещё более тридцати человек."
"К этому моменту, однако, израильская Служба общей безопасности (ШАБАК) уже знала о деятельности подполья в подробностях (см. Следствие, суд и обществ. резонанс) и вовремя арестовала злоумышленников, некоторые из которых в итоге сами разряжали мины в автобусах.","К этому моменту, однако, израильская Служба общей безопасности (ШАБАК) уже знала о деятельности подполья в подробностях (см. Следствие, суд и общественный резонанс) и вовремя арестовала злоумышленников, некоторые из которых в итоге сами разряжали мины в автобусах."
"После бойни в Исламском колледже «евр. отдел» ШАБАКа под руководством Карми Гилона развернул масштабную деятельность по поиску организаторов этого теракта.","После бойни в Исламском колледже «Еврейский отдел» ШАБАКа под руководством Карми Гилона развернул масштабную деятельность по поиску организаторов этого теракта."
"В поле внимания следователей попал Давид Гендлер (Беэри) — быв. офицер элитного подразделения, а в описываемый период один из ответственных за безопасность поселений — в частности, за защиту еврейских автомобилей, которые постоянно подвергались нападениям на дорогах Иудеи и Самарии.","В поле внимания следователей попал Давид Гендлер (Беэри) — бывший офицер элитного подразделения, а в описываемый период один из ответственных за безопасность поселений — в частности, за защиту еврейских автомобилей, которые постоянно подвергались нападениям на дорогах Иудеи и Самарии."
"Инон перевозил другим участникам организации мины с Голанских высот, из которых была извлечена взрывчатка, впосл. использованная при минировании машин арабских мэров.","Инон перевозил другим участникам организации мины с Голанских высот, из которых была извлечена взрывчатка, впоследствии использованная при минировании машин арабских мэров."
"Однако их срок был сперва сокращён президентом Израиля Хаимом Герцогом до 24 лет, затем до 15 и, наконец, в 1989 г — до 10 лет.","Однако их срок был сперва сокращён президентом Израиля Хаимом Герцогом до 24 лет, затем до 15 и, наконец, в 1989 году — до 10 лет."
"быв. генеральный прокурор Израиля Ицхак Замир выступил с осуждением досрочного освобождения еврейских террористов, заявив, что такой шаг свидетельствует о придании неравного веса жизням разных людей и нарушает основной принцип равенства перед законом.","Бывший генеральный прокурор Израиля Ицхак Замир выступил с осуждением досрочного освобождения еврейских террористов, заявив, что такой шаг свидетельствует о придании неравного веса жизням разных людей и нарушает основной принцип равенства перед законом."
"В то же время Хагай Сегаль подчёркивает, что все трое просидели в тюрьме больше времени, чем убийцы жителей еврейского поселения Бейт-Хадаса (чьё убийство стало толчком к теракту 1980 года) и студента иешивы Аарона Гросса (после которого был совершён теракт в Исламском колледже): все они были освобождены из израильских тюрем в рамках «сделки Джибриля», когда больше тыс. арабских заключённых были обменены на троих израильских солдат.","В то же время Хагай Сегаль подчёркивает, что все трое просидели в тюрьме больше времени, чем убийцы жителей еврейского поселения Бейт-Хадаса (чьё убийство стало толчком к теракту 1980 года) и студента иешивы Аарона Гросса (после которого был совершён теракт в Исламском колледже): все они были освобождены из израильских тюрем в рамках «сделки Джибриля», когда больше тысячи арабских заключённых были обменены на троих израильских солдат."
"Большинство членов движения, в собственных глазах бывшие героями, отстаивавшими сионистскую идею во враждебном окружении, долгие гг. отвергали обвинения в убийствах и целенаправленном насилии против арабов, считая их клеветой.","Большинство членов движения, в собственных глазах бывшие героями, отстаивавшими сионистскую идею во враждебном окружении, долгие годы отвергали обвинения в убийствах и целенаправленном насилии против арабов, считая их клеветой."
"После раскрытия Еврейского подполья их гнев обратился на наиб. радикальную ч. движения, чью деятельность они решительно осудили.","После раскрытия Еврейского подполья их гнев обратился на наиболее радикальную часть движения, чью деятельность они решительно осудили."
"Ведущие идеологи движения подчёркивали в своих выступлениях, что борьбу с врагами Израиля должно вести гос-во, а рядовые граждане не должны переходить границы допустимой самообороны — в частности, в случаях нападений на дороге.","Ведущие идеологи движения подчёркивали в своих выступлениях, что борьбу с врагами Израиля должно вести государство, а рядовые граждане не должны переходить границы допустимой самообороны — в частности, в случаях нападений на дороге."
"Дорогие бр..","Дорогие братья."
"род. 3 августа 1923 года в Асьюте (Королевство Египет), в семье коптских христиан.","Родился 3 августа 1923 года в Асьюте (Королевство Египет), в семье коптских христиан."
"Окончил Каирский ун-т со степенью бакалавра по истории, затем работал преподавателем, совмещая работу с теологическим образованием в семинарии Коптской церкви.","Окончил Каирский университет со степенью бакалавра по истории, затем работал преподавателем, совмещая работу с теологическим образованием в семинарии Коптской церкви."
"В 1949 г получил диплом богослова.","В 1949 году получил диплом богослова."
"В 1950 г начал работать в движении воскресных школ Коптской церкви.","В 1950 году начал работать в движении воскресных школ Коптской церкви."
"18 июля 1954 года Назир Гайед поступил в мон. Дейр-Суриани в Вади-Натруне, при постриге получил имя Антоний Сирийский.","18 июля 1954 года Назир Гайед поступил в монастырь Дейр-Суриани в Вади-Натруне, при постриге получил имя Антоний Сирийский."
"В 1956 г он был выдвинут одним из кандидатов на патриарший престол, но в результате был избран патриарх Кирилл VI.","В 1956 году он был выдвинут одним из кандидатов на патриарший престол, но в результате был избран патриарх Кирилл VI."
"После синода отец Антоний вернулся в мон. Дейр-Суриани, чтобы продолжить отшельничество и изучение богословия, шесть лет с 1956 по 1962 гг. он прожил в пещере недалеко от монастыря Святого Бишоя.","После синода отец Антоний вернулся в монастырь Дейр-Суриани, чтобы продолжить отшельничество и изучение богословия, шесть лет с 1956 по 1962 годы он прожил в пещере недалеко от монастыря Святого Бишоя."
"При рукоположении отец Антоний принял имя Шенуда, в честь святого Шенуды, египетского монаха V вв., почитаемого святым в Древневосточных православных церквях, и одного из самых почитаемых святых Коптской церкви.","При рукоположении отец Антоний принял имя Шенуда, в честь святого Шенуды, египетского монаха V века, почитаемого святым в Древневосточных православных церквях, и одного из самых почитаемых святых Коптской церкви."
"Конфликт впосл. был улажен.","Конфликт впоследствии был улажен."
"В 1966 г епископ Шенуда был избран президентом Ассоциации богословских учреждений Коптской церкви, неоднократно участвовал в международных конференциях и конгрессах.","В 1966 году епископ Шенуда был избран президентом Ассоциации богословских учреждений Коптской церкви, неоднократно участвовал в международных конференциях и конгрессах."
"В 1971 г патриарх Кирилл скончался.","В 1971 году патриарх Кирилл скончался."
"На состоявшемся в т. же г Священном Синоде Коптской церкви епископ Шенуда был избран 117-м Папой и Патриархом Коптской церкви.","На состоявшемся в том же году Священном Синоде Коптской церкви епископ Шенуда был избран 117-м Папой и Патриархом Коптской церкви."
"В 1974 г возник кризис в отношениях между Коптской и Эфиопской православной церковью, причиной которого стал арест и послед. казнь Эфиопского патриарха Феофила марксистским режимом Менгисту Хайле Мариама.","В 1974 году возник кризис в отношениях между Коптской и Эфиопской православной церковью, причиной которого стал арест и последующая казнь Эфиопского патриарха Феофила марксистским режимом Менгисту Хайле Мариама."
"В 2007 г было заявлено о восстановлении полноценных связей между двумя церквями.","В 2007 году было заявлено о восстановлении полноценных связей между двумя церквями."
"После того, как патриарх Шенуда в 1981 г отказался отменить публичные торжества по случаю Пасхи, през. Египта Анвар Садат поместил его под домашний арест в монастыре.","После того, как патриарх Шенуда в 1981 году отказался отменить публичные торжества по случаю Пасхи, президент Египта Анвар Садат поместил его под домашний арест в монастыре."
"2 января 1985 года по прошествии более чем трёх лет после убийства Садата през. Хосни Мубарак распорядился освободить патриарха.","2 января 1985 года по прошествии более чем трёх лет после убийства Садата президент Хосни Мубарак распорядился освободить патриарха."
"Так, если в 1971 г в Северной Америке было лишь 4 коптских церкви, то в XXI веке их число превысило две сотни.","Так, если в 1971 году в Северной Америке было лишь 4 коптских церкви, то в XXI веке их число превысило две сотни."
"В 1995 г были образованы две коптские епархии в США, а в 1999 г епархия в Австралии и Новой Зеландии.","В 1995 году были образованы две коптские епархии в США, а в 1999 году епархия в Австралии и Новой Зеландии."
"В 2006 г патриарх лично освятил две первые коптские церкви в Южной Америке — в Сан-Паулу (Бразилия) и в Санта-Крус-де-ла-Сьерра (Боливия).","В 2006 году патриарх лично освятил две первые коптские церкви в Южной Америке — в Сан-Паулу (Бразилия) и в Санта-Крус-де-ла-Сьерра (Боливия)."
"В 1972 г Шенуда III первым из коптских патриархов посетил СССР, где встречался с главой Русской православной церкви патриархом Пименом.","В 1972 году Шенуда III первым из коптских патриархов посетил СССР, где встречался с главой Русской православной церкви патриархом Пименом."
"В 1988 г Шенуда III вновь совершил визит в СССР, где участвовал в праздновании 1000-летия Крещения Руси.","В 1988 году Шенуда III вновь совершил визит в СССР, где участвовал в праздновании 1000-летия Крещения Руси."
"В 1991 г уже моск. патриарх Алексий II посетил Шенуду III.","В 1991 году уже московский патриарх Алексий II посетил Шенуду III."
"В 2010 г визит к Шенуде III совершил новый моск. патриарх Кирилл.","В 2010 году визит к Шенуде III совершил новый московский патриарх Кирилл."
"ум. 17 марта 2012 года в Каире.","Умер 17 марта 2012 года в Каире."
"офиц. сайт Патриарха Шенуды III","Официальный сайт Патриарха Шенуды III"
"Копты — христиане Египта (комм. в цифрах и фактах) Архивная копия от 13 октября 2011 на Wayback Machine","Копты — христиане Египта (комментарий в цифрах и фактах) Архивная копия от 13 октября 2011 на Wayback Machine"
"Архивная копия от 16 дек. 2012 на Wayback Machine","Архивная копия от 16 декабря 2012 на Wayback Machine"
"Шарон Тавенгва — зимбабвийская легкоатлетка, к-рый специализируется в беге на длинные дистанции.","Шарон Тавенгва — зимбабвийская легкоатлетка, которая специализируется в беге на длинные дистанции."
"В 2010 г заняла 4-е место на Эйндховенском марафоне с личным рекордом — 2:33.07.","В 2010 году заняла 4-е место на Эйндховенском марафоне с личным рекордом — 2:33.07."
"Известковское се́льское поселе́ние — упразднённое муницип. образование в Зубово-Полянском районе Мордовии Российской Федерации.","Известковское се́льское поселе́ние — упразднённое муниципальное образование в Зубово-Полянском районе Мордовии Российской Федерации."
"адм. центр — пос. Известь.","Административный центр — посёлок Известь."
"Законом от 17 мая 2018 года N 40-З Известковское и Свеженское сельские поселения и сельсоветы были упразднены, а входившие в их состав населённые пункты (пос. Известь и пос. станции Свеженькая) были включены в состав Вышинского сельского поселения и сельсовета с административным центром в селе Выша.","Законом от 17 мая 2018 года N 40-З Известковское и Свеженское сельские поселения и сельсоветы были упразднены, а входившие в их состав населённые пункты (посёлок Известь и посёлок станции Свеженькая) были включены в состав Вышинского сельского поселения и сельсовета с административным центром в селе Выша."
"Берёзовая Роща — с. в Зональном районе Алтайского края России.","Берёзовая Роща — село в Зональном районе Алтайского края России."
"с. находится в юго-восточной части региона, в пределах Бийско-Чумышской возвышенности.","Село находится в юго-восточной части региона, в пределах Бийско-Чумышской возвышенности."
"Годовое кол-во атмосферных осадков: 518 мм..","Годовое количество атмосферных осадков: 518 мм.."
"нац. состав","Национальный состав"
"с. доступно автомобильным транспортом.","Село доступно автомобильным транспортом."
"род. и вырос в Саффолке на востоке Англии.","Родился и вырос в Саффолке на востоке Англии."
"За «Норвич» в общей сложности Крис провёл св. ста матчей, при этом неоднократно отправляясь в аренду в другие английские клубы.","За «Норвич» в общей сложности Крис провёл свыше ста матчей, при этом неоднократно отправляясь в аренду в другие английские клубы."
"Мартин мог выступать как за сборную Англии (имеет опыт игр за национальную команду до 19 лет), так и за сборную Шотландии (в этой стране род. его отец).","Мартин мог выступать как за сборную Англии (имеет опыт игр за национальную команду до 19 лет), так и за сборную Шотландии (в этой стране родился его отец)."
"Строгановская премия — обществ. награда за высокие достижения в различных сферах деятельности людей, прославивших своими делами Пермский край и его жителей.","Строгановская премия — общественная награда за высокие достижения в различных сферах деятельности людей, прославивших своими делами Пермский край и его жителей."
"В разные гг. лауреатами премии становились дирижер Теодор Курентзис, писатели Алексей Иванов и Леонид Юзефович, космонавты Алексей Леонов и Виктор Савиных, режиссеры Георгий Исаакян, Сергей Федотов, Михаил Скоморохов, уч. Валерий Черешнев, Владимир Маланин, Ирина Ившина, Георгий Чагин и др.","В разные годы лауреатами премии становились дирижер Теодор Курентзис, писатели Алексей Иванов и Леонид Юзефович, космонавты Алексей Леонов и Виктор Савиных, режиссеры Георгий Исаакян, Сергей Федотов, Михаил Скоморохов, ученые Валерий Черешнев, Владимир Маланин, Ирина Ившина, Георгий Чагин и другие"
"Решение о присуждении премии принимает Правление Пермского землячества на основании предложений комиссии по отбору претендентов на Строгановскую премию (предс. комиссии Игорь Шубин).","Решение о присуждении премии принимает Правление Пермского землячества на основании предложений комиссии по отбору претендентов на Строгановскую премию (председатель комиссии Игорь Шубин)."
"Победители получают денежный приз — 500 тыс. руб., серебр. знак, а также диплом лауреата вместе с бронзовой статуэткой Аники Строганова.","Победители получают денежный приз — 500 тыс. руб., серебряный знак, а также диплом лауреата вместе с бронзовой статуэткой Аники Строганова."
"пл. Уа-Хука — 83,4 км².","Площадь Уа-Хука — 83,4 км²."
"высш. точка — гора Хитикау (884 м).","Высшая точка — гора Хитикау (884 м)."
"Мореплаватели в прошлом называли его о-в Вашингтон (англ. Washington Island), о-в Массачусетс (англ. Massachusetts Island), о-в Солид (фр. Ile du Solide).","Мореплаватели в прошлом называли его остров Вашингтон (англ. Washington Island), остров Массачусетс (англ. Massachusetts Island), остров Солид (фр. Ile du Solide)."
"о-в имеет форму полумесяца с вогнутой частью в сторону юга.","Остров имеет форму полумесяца с вогнутой частью в сторону юга."
"Центральную ч. Уа-Хука занимает высокое плато, изрезанное множеством узких долин.","Центральную часть Уа-Хука занимает высокое плато, изрезанное множеством узких долин."
"Бо́льшая ч. острова покрыта густой растительностью.","Бо́льшая часть острова покрыта густой растительностью."
"о-в был впервые открыт в 1791 г американцем капитаном Джозефом Ингрэмом (англ. Joseph Ingraham), к-рый назвал Уа-Хука о-в Вашингтон в честь американского президента.","Остров был впервые открыт в 1791 году американцем капитаном Джозефом Ингрэмом (англ. Joseph Ingraham), который назвал Уа-Хука остров Вашингтон в честь американского президента."
