question,answer
"С 1 (14) декабря 1904 года и в 1905 году первые четыре страницы каждого № составляли дешёвый вариант газеты, который рассылался без приложений исключительно провинциальным подписчикам.","С 1 (14) декабря 1904 года и в 1905 году первые четыре страницы каждого номера составляли дешёвый вариант газеты, который рассылался без приложений исключительно провинциальным подписчикам."
"В 2008 году список Marvel.com из десяти лучших подростков-подростков показал Молли как гипотетический № одиннадцать, сославшись на ее слишком юный возраст в качестве причины, по которой она не могла попасть в обычный список.","В 2008 году список Marvel.com из десяти лучших подростков-подростков показал Молли как гипотетический номер одиннадцать, сославшись на ее слишком юный возраст в качестве причины, по которой она не могла попасть в обычный список."
"На агрегаторе рецензий Rotten Tomatoes фильм получил 58 % % «свежести» на основе 123 рецензий критиков.","На агрегаторе рецензий Rotten Tomatoes фильм получил 58 % процентов «свежести» на основе 123 рецензий критиков."
"Даты его рождения и смерти неизвестны, = как и детали биографии; период творчества приходится на рубеж XIV и XV веков.","Даты его рождения и смерти неизвестны, равно как и детали биографии; период творчества приходится на рубеж XIV и XV веков."
"Его стоимость тогда оценивалась порядка 10 млрд $ США.","Его стоимость тогда оценивалась порядка 10 млрд долларов США."
"Количество активныхкурильщиков в возрасте 12—17 лет по состоянию на 2014-й составляло 5 %, в то время как в 2011-м их было на два % больше.","Количество активныхкурильщиков в возрасте 12—17 лет по состоянию на 2014-й составляло 5 %, в то время как в 2011-м их было на два процента больше."
"Они настаивали, что правительство Австралии будет вынужденно выплатить миллиарды $ компенсации.","Они настаивали, что правительство Австралии будет вынужденно выплатить миллиарды долларов компенсации."
"Уже через пять месяцев после выхода приказа, в июне 1967 года филиал приступил к выпуску продукции: были освоены производства корпуса конденсаторов, оси, шайбы и другие детали для резисторов: вместо запланированных 100 тысяч ₽ выпустил изделия на 135 тысяч ₽!","Уже через пять месяцев после выхода приказа, в июне 1967 года филиал приступил к выпуску продукции: были освоены производства корпуса конденсаторов, оси, шайбы и другие детали для резисторов: вместо запланированных 100 тысяч рублей выпустил изделия на 135 тысяч рублей!"
"В 1968 году завод выпустил продукции уже на 750 тысяч ₽!","В 1968 году завод выпустил продукции уже на 750 тысяч рублей!"
"В этот период объём внешней торговли в области за год возрос на 380 %.","В этот период объём внешней торговли в области за год возрос на 380 процентов."
"Осознав опасность немецкого наступления, советское командование подтянуло район Касторного 1-й и 16-й танковые корпуса (тк) из состава армии + 17-й тк из резерва ставки.","Осознав опасность немецкого наступления, советское командование подтянуло район Касторного 1-й и 16-й танковые корпуса (тк) из состава армии плюс 17-й тк из резерва ставки."
"По данным агентства, ущерб от деятельности различных экстремистских групп, призывающих к освобождению животных и в связи с этим нападающим на научные лаборатории и ведущих поджоги, составил с 1979 по 2009 годы более 110 миллионов $ США.","По данным агентства, ущерб от деятельности различных экстремистских групп, призывающих к освобождению животных и в связи с этим нападающим на научные лаборатории и ведущих поджоги, составил с 1979 по 2009 годы более 110 миллионов долларов США."
"Сообщается, что проверка охватила всего лишь десять % дел, расследуемых ФБР с 2002 года.","Сообщается, что проверка охватила всего лишь десять процентов дел, расследуемых ФБР с 2002 года."
"На реализацию указанной программы ФБР израсходует 22 млн $.","На реализацию указанной программы ФБР израсходует 22 млн долларов."
"Вельма (Velma) и Джон Доиг (John Doig) из города Альма, штат Миннесота, основали новый офис на пожертвования 170 000 $.","Вельма (Velma) и Джон Доиг (John Doig) из города Альма, штат Миннесота, основали новый офис на пожертвования 170 000 долларов."
"Регистрационный № журнала: ПИ № ФС 77-65373.","Регистрационный номер журнала: ПИ № ФС 77-65373."
"В детском фильме «По секрету всему свету» герой Фёдора Никитина учитель Сергей Петрович («Кол») достаёт из почтового ящика № «Здоровья».","В детском фильме «По секрету всему свету» герой Фёдора Никитина учитель Сергей Петрович («Кол») достаёт из почтового ящика номер «Здоровья»."
"Эксперты издания Сelebrity Net Worth, приведя состояние богатейших людей всех времён к условиям 2012 года, оценили состояние Мусы в 400 млрд $ США.","Эксперты издания Сelebrity Net Worth, приведя состояние богатейших людей всех времён к условиям 2012 года, оценили состояние Мусы в 400 млрд долларов США."
"В период с середины 1970-х по 2002 год салафитская Саудовская Аравия выделила более 70 миллиардов $ на «помощь зарубежному развитию», причем подавляющее большинство этой помощи было религиозной, в частности, распространение и расширение влияния салафизма за счет других форм ислама.","В период с середины 1970-х по 2002 год салафитская Саудовская Аравия выделила более 70 миллиардов долларов на «помощь зарубежному развитию», причем подавляющее большинство этой помощи было религиозной, в частности, распространение и расширение влияния салафизма за счет других форм ислама."
"Во время революции 2011 года, в результате которой был свергнут президент Муаммар Каддафи, Катар предоставил «десятки миллионов $ в виде помощи, военной подготовки и более 20 000 тонн оружия» повстанцам, выступавшим против Каддафи, и салафитским джихадистким ополченцам в частности.","Во время революции 2011 года, в результате которой был свергнут президент Муаммар Каддафи, Катар предоставил «десятки миллионов долларов в виде помощи, военной подготовки и более 20 000 тонн оружия» повстанцам, выступавшим против Каддафи, и салафитским джихадистким ополченцам в частности."
"Среди наиболее заметных актов насилия были взрывы посольств США в Дар-эс-Саламе и Найроби в 1998 году, в результате которых погибло более 200 человек; и теракты 11 сентября 2001 года, в результате которых погибло почти 3000 человек и был нанесен ущерб на многие миллиарды $.","Среди наиболее заметных актов насилия были взрывы посольств США в Дар-эс-Саламе и Найроби в 1998 году, в результате которых погибло более 200 человек; и теракты 11 сентября 2001 года, в результате которых погибло почти 3000 человек и был нанесен ущерб на многие миллиарды долларов."
"16 мая 2003 года 12 террористов-смертников из ячейки «Салафия Джихадия», «Аль-Сират Аль-Мускатим» («Правильный путь») совершили 4 теракта в городе Касабланка, в результате которых погибло 33 человека (+ все двенадцать террористов) и более 100 получили ранения.","16 мая 2003 года 12 террористов-смертников из ячейки «Салафия Джихадия», «Аль-Сират Аль-Мускатим» («Правильный путь») совершили 4 теракта в городе Касабланка, в результате которых погибло 33 человека (плюс все двенадцать террористов) и более 100 получили ранения."
"действительное распределение вклада большей и меньшей части факторов в реальной жизни бывает каким угодно, и вовсе не обязательно оно = 20/80;","действительное распределение вклада большей и меньшей части факторов в реальной жизни бывает каким угодно, и вовсе не обязательно оно равно 20/80;"
"Правило одного %","Правило одного процента"
"Чуть позже Муг получил грант в размере 16 000 $ от Ассоциации малого бизнеса штата Нью-Йорк и начал работать в Трумансбурге, штат Нью-Йорк.","Чуть позже Муг получил грант в размере 16 000 долларов от Ассоциации малого бизнеса штата Нью-Йорк и начал работать в Трумансбурге, штат Нью-Йорк."
"Moog был намного менее габаритным, чем предыдущие синтезаторы, и намного дешевле - всего 10 000 $ США по сравнению с шестизначными ценами других синтезаторов.","Moog был намного менее габаритным, чем предыдущие синтезаторы, и намного дешевле - всего 10 000 долларов США по сравнению с шестизначными ценами других синтезаторов."
"Команда хотела, чтобы при каждом прохождении игроки теряли «не менее 25 % игрового контента».","Команда хотела, чтобы при каждом прохождении игроки теряли «не менее 25 процентов игрового контента»."
"Поток находится как сумма (∫) элементарных, то есть через бесконечно малые участки поверхности, потоков:","Поток находится как сумма (интеграл) элементарных, то есть через бесконечно малые участки поверхности, потоков:"
"Альбом «Сумерки Богов» (каталожный № MR 1103-01) был первым диском, изданным Metalism Records, некоторые альбомы были выпущены совместно со Студией Союз, Metal Agen, Sound Age и др.","Альбом «Сумерки Богов» (каталожный номер MR 1103-01) был первым диском, изданным Metalism Records, некоторые альбомы были выпущены совместно со Студией Союз, Metal Agen, Sound Age и др."
"Заручившись поддержкой гитаристки, известной под псевдонимом Крис «Торхейм» Кейн (экс-GB-5, Lamia), вновь образованная группа ищет новых участников, = как и поддержку бывших участников группы.","Заручившись поддержкой гитаристки, известной под псевдонимом Крис «Торхейм» Кейн (экс-GB-5, Lamia), вновь образованная группа ищет новых участников, равно как и поддержку бывших участников группы."
"Валовый объём производства достиг 81,7 млрд ₽.","Валовый объём производства достиг 81,7 млрд рублей."
"Розничный товарооборот увеличился на 2,3 % до 491,3 млрд ₽.","Розничный товарооборот увеличился на 2,3 % до 491,3 млрд рублей."
"Оборот общественного питания возрос на 1,5 %, достигнув 23,4 млрд ₽.","Оборот общественного питания возрос на 1,5 %, достигнув 23,4 млрд рублей."
"Рост объёма платных услуг населению составил 101,1 % достигнув 196,1 млрд ₽.","Рост объёма платных услуг населению составил 101,1 % достигнув 196,1 млрд рублей."
"Краснодарский край занял 17 место с показателем в объёмах отгрузки товаров в 2018 году на сумму 1,2 трлн ₽.","Краснодарский край занял 17 место с показателем в объёмах отгрузки товаров в 2018 году на сумму 1,2 трлн рублей."
"Как сообщает пресс-служба администрации края, из указанной цифры 291,5 млрд ₽ были обеспечены промышленными предприятиями Кубани.","Как сообщает пресс-служба администрации края, из указанной цифры 291,5 млрд рублей были обеспечены промышленными предприятиями Кубани."
"По результатам 2018 года Кубань произвела свыше 10 % валовой сельскохозяйственной продукции России.","По результатам 2018 года Кубань произвела свыше 10 процентов валовой сельскохозяйственной продукции России."
"В 2014-м этот показатель составлял около 8 %.","В 2014-м этот показатель составлял около 8 процентов."
"Для поддержки селян в регионе с 2021 года назначены социальные выплаты на организацию своего жилья и хозяйств в сельской местности в размере 4 млн ₽ на хозяйство.","Для поддержки селян в регионе с 2021 года назначены социальные выплаты на организацию своего жилья и хозяйств в сельской местности в размере 4 млн рублей на хозяйство."
"Морские порты края обеспечивают прямой выход через Азовское и Чёрное моря на международные внешнеторговые пути и перерабатывают более 35 % внешнеторговых российских и транзитных грузов морских портов России, обслуживают около трети российского нефтеэкспорта.","Морские порты края обеспечивают прямой выход через Азовское и Чёрное моря на международные внешнеторговые пути и перерабатывают более 35 процентов внешнеторговых российских и транзитных грузов морских портов России, обслуживают около трети российского нефтеэкспорта."
"27 декабря 2005 года Банк России выпустил в обращение памятную монету из недрагоценного металла номиналом 10 ₽ «Краснодарский край» серии «Российская Федерация».","27 декабря 2005 года Банк России выпустил в обращение памятную монету из недрагоценного металла номиналом 10 рублей «Краснодарский край» серии «Российская Федерация»."
"Фильм установил новый рекорд по начальным кассовым сборам за пределами США: за первые три дня показа за пределами США было собрано 147 000 000 $.","Фильм установил новый рекорд по начальным кассовым сборам за пределами США: за первые три дня показа за пределами США было собрано 147 000 000 долларов."
"Кассовые сборы в самой стране-производителе составили 77 000 000 $.","Кассовые сборы в самой стране-производителе составили 77 000 000 долларов."
"В «Деле» запрещались такие статьи, которые беспрепятственно проходили в бесцензурных журналах, и иногда более половины материалов готового № попадали под запрет.","В «Деле» запрещались такие статьи, которые беспрепятственно проходили в бесцензурных журналах, и иногда более половины материалов готового номера попадали под запрет."
"Последний №, разосланный подписчикам, был майский.","Последний номер, разосланный подписчикам, был майский."
"Следующий и единственный № журнала вышел спустя год в мае 1885 года.","Следующий и единственный номер журнала вышел спустя год в мае 1885 года."
"Имя Александра Мамкина получил самолёт-амфибия Бе-200ЧС (бортовой № RF-88450) ВМФ России из состава 190-го учебного смешанного авиационного полка 859-го Центра в Ейске.","Имя Александра Мамкина получил самолёт-амфибия Бе-200ЧС (бортовой номер RF-88450) ВМФ России из состава 190-го учебного смешанного авиационного полка 859-го Центра в Ейске."
"Вред длительного отказа от пищи состоит еще и в том, что для использования кетоновых тел в качестве энергии все = необходимо небольшое количество глюкозы.","Вред длительного отказа от пищи состоит еще и в том, что для использования кетоновых тел в качестве энергии все равно необходимо небольшое количество глюкозы."
"В фонд помощи Лэнгфорду, составивший больше десяти тысяч $ и обеспечивший ему ежемесячную пенсию в размере около 50 $, вложили деньги Джек Демпси, Джо Луис и другие известные боксёры и спортивные деятели.","В фонд помощи Лэнгфорду, составивший больше десяти тысяч долларов и обеспечивший ему ежемесячную пенсию в размере около 50 долларов, вложили деньги Джек Демпси, Джо Луис и другие известные боксёры и спортивные деятели."
"В 1952 году Сэм вернулся в Бостон, где в баре, который содержал бывший профессиональный боксёр и его поклонник Фил Барбанти, рассказывал посетителям истории из своего боксёрского опыта в обмен на еду, пиво и десять $ в неделю.","В 1952 году Сэм вернулся в Бостон, где в баре, который содержал бывший профессиональный боксёр и его поклонник Фил Барбанти, рассказывал посетителям истории из своего боксёрского опыта в обмен на еду, пиво и десять долларов в неделю."
"По оценкам международных экспертов каждый рейс через территорию России обходится дешевле на 5 000 $ США.","По оценкам международных экспертов каждый рейс через территорию России обходится дешевле на 5 000 долларов США."
"Так, открытие Россией своих дорог для транзита санкционных продуктов позволило украинским компания сэкономить около 13 млн $ США за первые полгода функционирования Системы.","Так, открытие Россией своих дорог для транзита санкционных продуктов позволило украинским компания сэкономить около 13 млн долларов США за первые полгода функционирования Системы."
"Электронная навигационная пломба является автономным устройством и может функционировать в температурном режиме от −40 до +70 ° до 45 суток.","Электронная навигационная пломба является автономным устройством и может функционировать в температурном режиме от −40 до +70 градусов до 45 суток."
"Стоимость проекта составила более 246 млн ₽.","Стоимость проекта составила более 246 млн рублей."
"Реконструкция LC-46 обошлась в 8 млн $ США, и он был официально открыт 29 мая 1997 года.","Реконструкция LC-46 обошлась в 8 млн долларов США, и он был официально открыт 29 мая 1997 года."
"Первым заработал миллион ₽ в ЯRUS свердловский приют для животных «Хвостатое счастье».","Первым заработал миллион рублей в ЯRUS свердловский приют для животных «Хвостатое счастье»."
"Многолетние средние температуры: январь — - 6,9 °C, июль — + 20,8 °C.","Многолетние средние температуры: январь — минус 6,9 °C, июль — плюс 20,8 °C."
"В последние десятилетия количество осадков несколько увеличилось (около 580 мм в год), а зимы стали теплее (средняя температура января — - 5,2 °С).","В последние десятилетия количество осадков несколько увеличилось (около 580 мм в год), а зимы стали теплее (средняя температура января — минус 5,2 °С)."
"Из владельцев усадьбы Полибино наиболее известен сын С. Д. Нечаева, великий меценат Ю. С. Нечаев-Мальцов — человек, подаривший России Музей изящных искусств (ГМИИ имени А. С. Пушкина) в Москве, пожертвовав на его строительство основную сумму денег (более 2 млн из 2,6 млн ₽).","Из владельцев усадьбы Полибино наиболее известен сын С. Д. Нечаева, великий меценат Ю. С. Нечаев-Мальцов — человек, подаривший России Музей изящных искусств (ГМИИ имени А. С. Пушкина) в Москве, пожертвовав на его строительство основную сумму денег (более 2 млн из 2,6 млн рублей)."
"Однако война с Шахрухом оказалась довольно удачной для Кара-Юсуфа, = как и завоевание Ширвана, ширваншах которого Ибрагим был взят в плен и в итоге признал себя вассалом Кара-Коюнлу.","Однако война с Шахрухом оказалась довольно удачной для Кара-Юсуфа, равно как и завоевание Ширвана, ширваншах которого Ибрагим был взят в плен и в итоге признал себя вассалом Кара-Коюнлу."
"5 июня 1774 года во время Крестьянской войны в письме оренбургскому губернатору И. А. Рейнсдорпу указал, что совместно с Иваном Мясниковым в Оренбургской губернии владеет 6 медеплавильными, 5 железоделательными и одним лесопилочным заводом с 7269 крепостными и капиталом в 560 тысяч ₽.","5 июня 1774 года во время Крестьянской войны в письме оренбургскому губернатору И. А. Рейнсдорпу указал, что совместно с Иваном Мясниковым в Оренбургской губернии владеет 6 медеплавильными, 5 железоделательными и одним лесопилочным заводом с 7269 крепостными и капиталом в 560 тысяч рублей."
"После войны Я. Б. Твердышев и И. С. Мясников получили от казны ссуду в 180 тыс. ₽ на восстановление заводов.","После войны Я. Б. Твердышев и И. С. Мясников получили от казны ссуду в 180 тыс. рублей на восстановление заводов."
"Под эти программы он запросил из госбюджета 500 миллионов ₽!","Под эти программы он запросил из госбюджета 500 миллионов рублей!"
"Это почти 800 миллионов $ по курсу того времени»:","Это почти 800 миллионов долларов по курсу того времени»:"
"Как утверждается, Мобуту за время своего правления присвоил от 4 до 5 миллиардов $ США.","Как утверждается, Мобуту за время своего правления присвоил от 4 до 5 миллиардов долларов США."
"В июле 2009 г. швейцарский суд определил, что срок исковой давности по возвращению заграничных активов Мобуту (около 6,7 миллиона $ США, находящихся в швейцарских банках) истёк и поэтому активы должны быть переданы его семье.","В июле 2009 г. швейцарский суд определил, что срок исковой давности по возвращению заграничных активов Мобуту (около 6,7 миллиона долларов США, находящихся в швейцарских банках) истёк и поэтому активы должны быть переданы его семье."
"Радиоактивные изотопы как γ-излучатели [Текст] / Н. Г. Гусев, В. П. Машкович, Б. В. Вербицкий.","Радиоактивные изотопы как гамма-излучатели [Текст] / Н. Г. Гусев, В. П. Машкович, Б. В. Вербицкий."
"Лирического героя переполняет противоречивая γ чувств: нежность и страстность борются в нём с врождённой гордостью и вольнолюбием.","Лирического героя переполняет противоречивая гамма чувств: нежность и страстность борются в нём с врождённой гордостью и вольнолюбием."
"Лермонтов вошёл в круг пушкинских друзей и наконец-то начинает печататься, почти каждый № журнала А. А. Краевского «Отечественные записки» выходит с новыми стихотворениями поэта.","Лермонтов вошёл в круг пушкинских друзей и наконец-то начинает печататься, почти каждый номер журнала А. А. Краевского «Отечественные записки» выходит с новыми стихотворениями поэта."
"В 2014 году (год 200-летия со дня рождения) Банк России выпустил памятные монеты исторической серии «200-летие со дня рождения М. Ю. Лермонтова»: 3 ₽, серебро, тираж 3000 шт.; 25 ₽, серебро, тираж 1000 шт.; 50 ₽, золото, тираж 1500 штук.","В 2014 году (год 200-летия со дня рождения) Банк России выпустил памятные монеты исторической серии «200-летие со дня рождения М. Ю. Лермонтова»: 3 рубля, серебро, тираж 3000 шт.; 25 рублей, серебро, тираж 1000 шт.; 50 рублей, золото, тираж 1500 штук."
"Входит в число самых богатых людей мира по версии Forbes, по состоянию на данные 2020 года он занимает 16-е место с состоянием в 48 млрд $.","Входит в число самых богатых людей мира по версии Forbes, по состоянию на данные 2020 года он занимает 16-е место с состоянием в 48 млрд долларов."
"По данным Форбс на 2008 год состояние Блумберга оценивалось в 20 миллиардов $ США, что делало его 8-м среди самых богатых американцев, а за 2009 год в результате кризиса оно уменьшилось до 16 миллиардов, но Блумберг сохранил 8-е место в рейтинге богатейших американцев.","По данным Форбс на 2008 год состояние Блумберга оценивалось в 20 миллиардов долларов США, что делало его 8-м среди самых богатых американцев, а за 2009 год в результате кризиса оно уменьшилось до 16 миллиардов, но Блумберг сохранил 8-е место в рейтинге богатейших американцев."
"В 2016 году состояние Блумберга оценивается Forbes в 40 миллиардов $ США.","В 2016 году состояние Блумберга оценивается Forbes в 40 миллиардов долларов США."
"Блумберг также является одним из филантропов США: в 2008 году он пожертвовал 235 миллионов $ на благотворительные нужды.","Блумберг также является одним из филантропов США: в 2008 году он пожертвовал 235 миллионов долларов на благотворительные нужды."
"На предвыборную кампанию 2001 года он потратил 73 млн $ собственных денег, и хотя жители Нью-Йорка на выборах как правило, поддерживают более либеральную Демократическую партию, победил, набрав 50 %, в то время как его оппонент всего 48 %.","На предвыборную кампанию 2001 года он потратил 73 млн долларов собственных денег, и хотя жители Нью-Йорка на выборах как правило, поддерживают более либеральную Демократическую партию, победил, набрав 50 %, в то время как его оппонент всего 48 %."
"На эту предвыборную кампанию Блумберг потратил более 74 млн $.","На эту предвыборную кампанию Блумберг потратил более 74 млн долларов."
"На одну телевизионную кампанию «Он сделает это» (англ. He’ll Get It Done) были потрачены колоссальные 42 млн $, в ходе Супербоул LIV за 11 млн $ была показана реклама о насилии с применением огнестрельного оружия.","На одну телевизионную кампанию «Он сделает это» (англ. He’ll Get It Done) были потрачены колоссальные 42 млн долларов, в ходе Супербоул LIV за 11 млн долларов была показана реклама о насилии с применением огнестрельного оружия."
"По состоянию на середину февраля политик потратил более $1 млн на политическую рекламу в Instagram и платил от 30 до 50 тысяч $ за размещение одного агитационного сообщения в этой соцсети.","По состоянию на середину февраля политик потратил более $1 млн на политическую рекламу в Instagram и платил от 30 до 50 тысяч долларов за размещение одного агитационного сообщения в этой соцсети."
"19 ноября 2018 года пожертвовал 1,8 миллиардов $ США университету Джонса Хопкинса.","19 ноября 2018 года пожертвовал 1,8 миллиардов долларов США университету Джонса Хопкинса."
"ខៀវសំផន [kʰiəw sɑmpʰɑːn]; род. 27 июля 1931) — один из лидеров движения «красных кхмеров» («брат № пять»), занимал должность Председателя президиума (формального главы государства) «Демократической Кампучии» в 1976—1979 годах.","ខៀវសំផន [kʰiəw sɑmpʰɑːn]; род. 27 июля 1931) — один из лидеров движения «красных кхмеров» («брат номер пять»), занимал должность Председателя президиума (формального главы государства) «Демократической Кампучии» в 1976—1979 годах."
"Airbus A321-231 (регистрационный № EI-ETJ, серийный — 663) был выпущен весной 1997 года и 9 мая совершил свой первый полёт; на период испытаний носил временный бортовой № D-AVZK.","Airbus A321-231 (регистрационный номер EI-ETJ, серийный — 663) был выпущен весной 1997 года и 9 мая совершил свой первый полёт; на период испытаний носил временный бортовой номер D-AVZK."
"Далее авиалайнер передали заказчику — американской лизинговой компании «International Lease Finance Corporation (ILFC)», которая к 27 мая сдала его в лизинг ливанской авиакомпании Middle East Airlines (MEA), в которой он получил бортовой № F-OHMP, а его салон имел пассажировместимость 149 мест: 31 — бизнес-класса и 118 — эконом-класса (C31Y118).","Далее авиалайнер передали заказчику — американской лизинговой компании «International Lease Finance Corporation (ILFC)», которая к 27 мая сдала его в лизинг ливанской авиакомпании Middle East Airlines (MEA), в которой он получил бортовой номер F-OHMP, а его салон имел пассажировместимость 149 мест: 31 — бизнес-класса и 118 — эконом-класса (C31Y118)."
"Он сообщил, что комиссия уверена в этой версии «на 90 %».","Он сообщил, что комиссия уверена в этой версии «на 90 процентов»."
"Её рецепт «Фадж на миллион $ Мейми» был воспроизведён домохозяйками по всей стране после публикации.","Её рецепт «Фадж на миллион долларов Мейми» был воспроизведён домохозяйками по всей стране после публикации."
"Поодаль нашли вещи потерпевшей — женскую сумочку, пенсионное удостоверение, газовый баллончик, ключи от квартиры и 50 тысяч ₽.","Поодаль нашли вещи потерпевшей — женскую сумочку, пенсионное удостоверение, газовый баллончик, ключи от квартиры и 50 тысяч рублей."
"Принцесса страдала сильной депрессией в последние годы жизни, поэтому снимала № в отелях, чтобы «расслабиться».","Принцесса страдала сильной депрессией в последние годы жизни, поэтому снимала номера в отелях, чтобы «расслабиться»."
"Радиоактивный иод-131 (радиоиод), являющийся β- и γ-излучателем, особенно опасен для организма человека, так как радиоактивные изотопы биохимически не отличаются от стабильных.","Радиоактивный иод-131 (радиоиод), являющийся бета- и гамма-излучателем, особенно опасен для организма человека, так как радиоактивные изотопы биохимически не отличаются от стабильных."
