question,answer
"с. расположено в центральной части Камышинского района, в пределах Приволжской возвышенности, являющейся частью Восточно-Европейской равнины, на левом берегу реки Иловля, напротив села Веселово, на высоте 103 м над уровнем моря.","Село расположено в центральной части Камышинского района, в пределах Приволжской возвышенности, являющейся частью Восточно-Европейской равнины, на левом берегу реки Иловля, напротив села Веселово, на высоте 103 метра над уровнем моря."
"д. расположена в 26,5 км на ю. от города Вельск на левом берегу реки Вага.","Деревня расположена в 26,5 километра на юг от города Вельск на левом берегу реки Вага."
"д. находится в юго-западной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, на левом берегу реки Мени, на расстоянии примерно 13 км (по прямой) к юго-западу от села Порецкого, административного центра района.","Деревня находится в юго-западной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, на левом берегу реки Мени, на расстоянии примерно 13 километров (по прямой) к юго-западу от села Порецкого, административного центра района."
"По данным Бюро переписи населения США город Бейсин имеет общую пл. в 5,18 квадратных км, водных ресурсов в черте населённого пункта не имеется.","По данным Бюро переписи населения США город Бейсин имеет общую площадь в 5,18 квадратных километров, водных ресурсов в черте населённого пункта не имеется."
"Город Бейсин расположен на высоте 1182 м над уровнем моря.","Город Бейсин расположен на высоте 1182 метра над уровнем моря."
"На б. скорости Помазун спустился вниз по бульвару, проехав неск. км, он свернул на кольце в районе Студенческой улицы, остановил машину и ушёл в лес.","На большой скорости Помазун спустился вниз по бульвару, проехав несколько километров, он свернул на кольце в районе Студенческой улицы, остановил машину и ушёл в лес."
"Пройдя пешком 2,5 км вглубь леса, он закопал в тайнике оружие и переоделся, потом вернулся в машину и доехал до улицы Октябрьской, где и бросил автомобиль во дворе одного из домов.","Пройдя пешком 2,5 километра вглубь леса, он закопал в тайнике оружие и переоделся, потом вернулся в машину и доехал до улицы Октябрьской, где и бросил автомобиль во дворе одного из домов."
"Первый поединок с классическом контролем времени, если он завершается вничью, то играется рапид, при ничьей играется блиц, и, затем, Тай-брейк по системе Лемана-Георгиева (5 мин + 2 с за ход на все партии до победы).","Первый поединок с классическом контролем времени, если он завершается вничью, то играется рапид, при ничьей играется блиц, и, затем, Тай-брейк по системе Лемана-Георгиева (5 мин + 2 секунды за ход на все партии до победы)."
"СЛГ — Тай-брейк по системе Лемана-Георгиева: 5 минут + 2 с на ход на все партии до первой победы.","СЛГ — Тай-брейк по системе Лемана-Георгиева: 5 минут + 2 секунды на ход на все партии до первой победы."
"По данным Бюро переписи населения США муниципалитет Сент-Лео имеет общую пл. в 4,92 квадратных км, из которых 4,14 кв. км занимает земля и 0,78 кв. км — вода.","По данным Бюро переписи населения США муниципалитет Сент-Лео имеет общую площадь в 4,92 квадратных километров, из которых 4,14 кв. километров занимает земля и 0,78 кв. километров — вода."
"Авиалайнер ATR 72-212A бразильской авиакомпании Voepass Linhas Aéreas совершал внутр. рейс PTB2283 по маршруту Каскавел—Сан-Паулу, когда через 1 час и 26 минут после взлёта, находясь на высоте ок. 5200 м, свалился в плоский штопор и столкнулся с землей в муниципалитете Виньеду в 76 км от аэропорта Сан-Паулу.","Авиалайнер ATR 72-212A бразильской авиакомпании Voepass Linhas Aéreas совершал внутренний рейс PTB2283 по маршруту Каскавел—Сан-Паулу, когда через 1 час и 26 минут после взлёта, находясь на высоте около 5200 метров, свалился в плоский штопор и столкнулся с землей в муниципалитете Виньеду в 76 километрах от аэропорта Сан-Паулу."
"Лайнер исчез с радаров в 13:22 по местному времени и, по словам пожарных, упал на землю на территории муниципалитета Виньеду (штат Сан-Паулу) в 76 км от столицы штата.","Лайнер исчез с радаров в 13:22 по местному времени и, по словам пожарных, упал на землю на территории муниципалитета Виньеду (штат Сан-Паулу) в 76 километрах от столицы штата."
"В районе катастрофы действовало сообщение SIGMET, предупреждающее об опасности сильного атмосферного обледенения между эшелонами FL120 (3650 м) и FL210 (6400 м).","В районе катастрофы действовало сообщение SIGMET, предупреждающее об опасности сильного атмосферного обледенения между эшелонами FL120 (3650 метров) и FL210 (6400 метров)."
"В социальных сетях широко распространялись видеоролики, снятые за неск. с до падения самолёта, в которых видно[кому?], что лайнер находился в плоском штопоре .","В социальных сетях широко распространялись видеоролики, снятые за несколько секунд до падения самолёта, в которых видно[кому?], что лайнер находился в плоском штопоре ."
"Сравнивая работу над «Девочкой» с работой над своими короткометражками, Вилхунен сказала, что с каком-то смысле работать над полнометражным фильмом легче, поскольку короткий м требует, чтобы «блестящим» был каждый момент экранного времени, — при полном же м легче рассказать историю полностью, от начала до конца, хотя это, конечно, и требует дополнительного терпения и усидчивости.","Сравнивая работу над «Девочкой» с работой над своими короткометражками, Вилхунен сказала, что с каком-то смысле работать над полнометражным фильмом легче, поскольку короткий метр требует, чтобы «блестящим» был каждый момент экранного времени, — при полном же метре легче рассказать историю полностью, от начала до конца, хотя это, конечно, и требует дополнительного терпения и усидчивости."
"А Варпу уезжает в Оулу (к-рый находится ровно в шестистах км к северу от Хельсинки) — про своего отца она не знает ничего, кроме им., фамилии и того, что он живёт в этом городе.","А Варпу уезжает в Оулу (который находится ровно в шестистах километрах к северу от Хельсинки) — про своего отца она не знает ничего, кроме имени, фамилии и того, что он живёт в этом городе."
"Обхват дерева составляет 4,2 м, выс. — 6 м.","Обхват дерева составляет 4,2 метра, высота — 6 метров."
"На высоте полутора м дерево расходится на три части, ч. ветвей спилены.","На высоте полутора метров дерево расходится на три части, часть ветвей спилены."
"д. расположена на северо-западе района, примерно в 10 км к северу от Рузы, на правом берегу реки Хлынья, выс. центра над уровнем моря 203 м.","Деревня расположена на северо-западе района, примерно в 10 километрах к северу от Рузы, на правом берегу реки Хлынья, высота центра над уровнем моря 203 м."
"Победу одержал нем. велогонщик Па Аккерман из команды «Bora-Hansgrohe».","Победу одержал немецкий велогонщик Паскаль Аккерман из команды «Bora-Hansgrohe»."
"Но через неск. с в точке 18°48′ ю. ш. 11°18′ в. д. в 65 морских милях от африканского побережья Туполев врезался в нижнюю ч. Локхида.","Но через несколько секунд в точке 18°48′ ю. ш. 11°18′ в. д. в 65 морских милях от африканского побережья Туполев врезался в нижнюю часть Локхида."
"Исток и первые км течения находятся в Чернушинском районе, среднее и нижнее течение — в Бардымском.","Исток и первые километры течения находятся в Чернушинском районе, среднее и нижнее течение — в Бардымском."
"д. находится на юго-востоке Курганской области, в пределах южной части Западно-Сибирской равнины, в лесостепной зоне, на восточном берегу озера Грачёво, на расстоянии примерно 23 км (по прямой) к востоку от села Половинного, административного центра района.","Деревня находится на юго-востоке Курганской области, в пределах южной части Западно-Сибирской равнины, в лесостепной зоне, на восточном берегу озера Грачёво, на расстоянии примерно 23 километров (по прямой) к востоку от села Половинного, административного центра района."
"Абсолютная выс. — 146 м над уровнем моря.","Абсолютная высота — 146 метров над уровнем моря."
"В общей сложности 646,2 км маршрута имели многочисленные подъёмы, в частности третий этап с финишем в гору , к-рый являлся решающим для финальной классификации.","В общей сложности 646,2 километра маршрута имели многочисленные подъёмы, в частности третий этап с финишем в гору , который являлся решающим для финальной классификации."
"На старте гонки произошёл отрыв, в к-рый вошли Па Энкхорн (Lotto Dstny), а также Микель Ретеги (Equipo Kern Pharma), Йелле Йоханнинк (TDT-Unibet), Натан Смит (Novo Nordisk) и норвежец Калле Квам (Team Coop-Repsol).","На старте гонки произошёл отрыв, в который вошли Паскаль Энкхорн (Lotto Dstny), а также Микель Ретеги (Equipo Kern Pharma), Йелле Йоханнинк (TDT-Unibet), Натан Смит (Novo Nordisk) и норвежец Калле Квам (Team Coop-Repsol)."
"Велась напряжённая позиционная борьба, и когда до финиша оставалось чуть меньше трёх км, и команда DSM вывела вперёд Тобиаса Лунда, но на последнем повороте команда Uno-X доминировала и в великолепном стиле запустила неотразимую гонку.","Велась напряжённая позиционная борьба, и когда до финиша оставалось чуть меньше трёх километров, и команда DSM вывела вперёд Тобиаса Лунда, но на последнем повороте команда Uno-X доминировала и в великолепном стиле запустила неотразимую гонку."
"На решающих м Корт вырвался вперёд, и преподнёс победу на блюдечке с голубой каемочкой своему партнеру по команде из Норвегии — Александру Кристоффу.","На решающих метрах Корт вырвался вперёд, и преподнёс победу на блюдечке с голубой каемочкой своему партнеру по команде из Норвегии — Александру Кристоффу."
"Нескольким гонщикам в начале удалось уйти в отрыв, однако, когда до финиша оставалось 26 км, оставалось всего два гонщика, и у них было преимущество примерно в 40 с.","Нескольким гонщикам в начале удалось уйти в отрыв, однако, когда до финиша оставалось 26 километров, оставалось всего два гонщика, и у них было преимущество примерно в 40 секунд."
"За 20 км до финиша швейцарцы увеличили время до одной минуты.","За 20 километров до финиша швейцарцы увеличили время до одной минуты."
"До финиша оставалось 10 км, и он сократился примерно за 20 с.","До финиша оставалось 10 километров, и он сократился примерно за 20 секунд."
"Когда до финиша оставалось восемь км, Пелло был поглощен пелотоном.","Когда до финиша оставалось восемь километров, Пелло был поглощен пелотоном."
"Фавориты по-прежнему были очень близки, но Бонне в итоге оторвался от Магнуса Корта на две с.","Фавориты по-прежнему были очень близки, но Бонне в итоге оторвался от Магнуса Корта на две секунды."
"д. находится на севере Нижегородской области, в подзоне южной тайги, при автодороге 22К-0013, на расстоянии приблизительно 5 км (по прямой) к северо-западу от Варнавина, административного центра района.","Деревня находится на севере Нижегородской области, в подзоне южной тайги, при автодороге 22К-0013, на расстоянии приблизительно 5 километров (по прямой) к северо-западу от Варнавина, административного центра района."
"Абсолютная выс. — 124 м над уровнем моря.","Абсолютная высота — 124 метра над уровнем моря."
"Аэропорт находится примерно в 65 км к северо-западу от Кофмена.","Аэропорт находится примерно в 65 километрах к северо-западу от Кофмена."
"д. находится в северной части Новгородской области, в подзоне южной тайги, к востоку от реки Мсты, при автодороге 49Н-0718, на расстоянии примерно 2 км (по прямой) к юго-востоку от рабочего посёлка Любытино, административного центра района.","Деревня находится в северной части Новгородской области, в подзоне южной тайги, к востоку от реки Мсты, при автодороге 49Н-0718, на расстоянии примерно 2 километров (по прямой) к юго-востоку от рабочего посёлка Любытино, административного центра района."
"Абсолютная выс. — 83 м над уровнем моря.","Абсолютная высота — 83 метра над уровнем моря."
"Зима длинная (до 250 дней) и холодная, с температурой воздуха до минус 26 ° С° и сильными ветрами.","Зима длинная (до 250 дней) и холодная, с температурой воздуха до минус 26 градусов С° и сильными ветрами."
"Средняя температура января — 15 °.","Средняя температура января — 15 градусов."
"Лето прохладное, средняя температура июля + 16 ° тепла.","Лето прохладное, средняя температура июля + 16 градусов тепла."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), к югу от реки Скобры, при автодороге 28Н-0515, на расстоянии примерно 29 км (по прямой) к юго-юго-востоку от Твери, административного центра области и района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), к югу от реки Скобры, при автодороге 28Н-0515, на расстоянии примерно 29 километров (по прямой) к юго-юго-востоку от Твери, административного центра области и района."
"В ходе Битвы за Днепр в боях 22—23 сентября 1943 года 175-й гвардейский стрелковый полк под командованием гвардии подполковника В. И. Былинкина образцово выполнил поставленную боевую задачу: преодолев упорное сопротивление превосходящих сил противника, гвардейцы продвинулись вперёд на 20 км и вышли на левый берег Днепра.","В ходе Битвы за Днепр в боях 22—23 сентября 1943 года 175-й гвардейский стрелковый полк под командованием гвардии подполковника В. И. Былинкина образцово выполнил поставленную боевую задачу: преодолев упорное сопротивление превосходящих сил противника, гвардейцы продвинулись вперёд на 20 километров и вышли на левый берег Днепра."
"23 января полк достиг реки Одер в районе населённого пункта Гросс Дёберн в пяти км северо-западнее города Оппельна.","23 января полк достиг реки Одер в районе населённого пункта Гросс Дёберн в пяти километрах северо-западнее города Оппельна."
"Когда группе немецких солдат удалось приблизиться к огневой позиции орудия гвардии старшего сержанта Варфоломеева на 20 м, Михаил Петрович поднял свой расчёт в рукопашную и в ожесточённой схватке полностью истребил вражеский отряд.","Когда группе немецких солдат удалось приблизиться к огневой позиции орудия гвардии старшего сержанта Варфоломеева на 20 метров, Михаил Петрович поднял свой расчёт в рукопашную и в ожесточённой схватке полностью истребил вражеский отряд."
"Исходя из отечественного опыта боевых действий завершающего этапа Великой Отечественной войны шир. полосы наступления для фронта предполагалась 200—300 км, для общевойсковой армии 35—50 км, для стрелковой дивизии 2—4 км, для стрелкового полка до 2 км.","Исходя из отечественного опыта боевых действий завершающего этапа Великой Отечественной войны ширина полосы наступления для фронта предполагалась 200—300 километров, для общевойсковой армии 35—50 км, для стрелковой дивизии 2—4 км, для стрелкового полка до 2 км."
"Тонон стоит на высоте 431 м над уровнем моря.","Тонон стоит на высоте 431 метра над уровнем моря."
"д. находится в юго-восточной части Архангельской области, в подзоне средней тайги, на расстоянии примерно 19 км (по прямой) к юго-востоку от города Котласа, административного центра района.","Деревня находится в юго-восточной части Архангельской области, в подзоне средней тайги, на расстоянии примерно 19 километров (по прямой) к юго-востоку от города Котласа, административного центра района."
"Расположено в 70-ти км от Уфы на берегу левой протоки реки Белой.","Расположено в 70-ти километрах от Уфы на берегу левой протоки реки Белой."
"дл. первого моста — 18 м, шир. ок. 15,5 м в середине и 19 м у концов; дл. второго моста — 23 м, при одинаковой ширине (ок. 15,6 м).","Длина первого моста — 18 метров, ширина около 15,5 м в середине и 19 м у концов; длина второго моста — 23 метра, при одинаковой ширине (около 15,6 м)."
"Эмир Бекрич (серб. Емир Бекрић, 14 марта 1991, Белград) — сербский легкоатлет, специализирующийся в беге на 400 м с барьерами, бронз. призёр Чемпионата мира 2013 года.","Эмир Бекрич (серб. Емир Бекрић, 14 марта 1991, Белград) — сербский легкоатлет, специализирующийся в беге на 400 метров с барьерами, бронзовый призёр Чемпионата мира 2013 года."
"Размеры взрослого дерева варьируют от меньше чем м до более 100 м в высоту.","Размеры взрослого дерева варьируют от меньше чем метр до более 100 метров в высоту."
"Самое высокое дерево — Секвойя вечнозелёная (Sequoia sempervirens) с высотой 115,2 м.","Самое высокое дерево — Секвойя вечнозелёная (Sequoia sempervirens) с высотой 115,2 метра."
"Самое толстое, имеющее наибольший диаметр ствола дерево — Таксодиум мексиканский (Taxodium mucronatum), 11,42 м в диаметре.","Самое толстое, имеющее наибольший диаметр ствола дерево — Таксодиум мексиканский (Taxodium mucronatum), 11,42 метра в диаметре."
"Для этой цели, кроме обычных тротуаров, расположенных по краю проезжей части, в средней части были сконструированы пешеходные галереи, соединяющие башни на высоте 44 м.","Для этой цели, кроме обычных тротуаров, расположенных по краю проезжей части, в средней части были сконструированы пешеходные галереи, соединяющие башни на высоте 44 метров."
"Общая пл. читального зала, рассчитанного на 464 места, составляет 1,2 тыс. квадратных м.","Общая площадь читального зала, рассчитанного на 464 места, составляет 1,2 тыс. квадратных метров."
"д. находится в северо-западной части области, в подзоне южной тайги, на левом берегу реки Кудаши, при автодороге 78Н-0138, на расстоянии примерно 9 км (по прямой) к юго-востоку от села Брейтово, административного центра района.","Деревня находится в северо-западной части области, в подзоне южной тайги, на левом берегу реки Кудаши, при автодороге 78Н-0138, на расстоянии примерно 9 километров (по прямой) к юго-востоку от села Брейтово, административного центра района."
"Абсолютная выс. — 127 м над уровнем моря.","Абсолютная высота — 127 метров над уровнем моря."
"д. находится в южной части республики, в зоне хвойно-широколиственных лесов, в пределах Сарапульской возвышенности, на расстоянии примерно 12 км (по прямой) к северо-северо-востоку от села Киясова, административного центра района.","Деревня находится в южной части республики, в зоне хвойно-широколиственных лесов, в пределах Сарапульской возвышенности, на расстоянии примерно 12 километров (по прямой) к северо-северо-востоку от села Киясова, административного центра района."
"Представлял собой земляной вал со рвом перед ним и деревянными укреплениями, первоначально дл. была 15 км.","Представлял собой земляной вал со рвом перед ним и деревянными укреплениями, первоначально длина была 15 километров."
"д. находится в западной части края, в пределах восточной части Верхнекамской возвышенности, на правом берегу реки Тыки, на расстоянии приблизительно 15 км (по прямой) к северо-востоку от села Сивы, административного центра округа.","Деревня находится в западной части края, в пределах восточной части Верхнекамской возвышенности, на правом берегу реки Тыки, на расстоянии приблизительно 15 километров (по прямой) к северо-востоку от села Сивы, административного центра округа."
"Активно выступала на соревнованиях с 1999 года, специализировалась в основном на дисциплинах 5000 и 10 000 м, время от времени участвовала в полумарафонах, неоднократно принимала участие в гонках экидэн.","Активно выступала на соревнованиях с 1999 года, специализировалась в основном на дисциплинах 5000 и 10 000 метров, время от времени участвовала в полумарафонах, неоднократно принимала участие в гонках экидэн."
"В глубоких западинах (до полутора м) имеются 3 полосы колка: в центре — небольшое болотце, на склонах — полоса густого березняка или осинника с высокотравьем, по краю — с разнотравным покровом.","В глубоких западинах (до полутора метров) имеются 3 полосы колка: в центре — небольшое болотце, на склонах — полоса густого березняка или осинника с высокотравьем, по краю — с разнотравным покровом."
"В плоских западинах (до м) болотце отсутствует.","В плоских западинах (до метра) болотце отсутствует."
"Уровень грунтовых вод в колках повышается до полутора — двух м, на полях между ними (при лесистости 7—10 %) — на 0,7 м.","Уровень грунтовых вод в колках повышается до полутора — двух метров, на полях между ними (при лесистости 7—10 %) — на 0,7 м."
"Рядом со стадионом была открыта скульпт. фигура гладиатора высотой 24,5 м (вместе с постаментом; автор — Александр Рукавишников).","Рядом со стадионом была открыта скульптурная фигура гладиатора высотой 24,5 метра (вместе с постаментом; автор — Александр Рукавишников)."
"Выступал за сборную России по лёгкой атлетике в 1990-х гг, чемпион России в беге на 10 000 м и полумарафоне, победитель и призёр первенств всероссийского значения, участник ряда крупных международных стартов.","Выступал за сборную России по лёгкой атлетике в 1990-х годах, чемпион России в беге на 10 000 метров и полумарафоне, победитель и призёр первенств всероссийского значения, участник ряда крупных международных стартов."
"Первого серьёзного успеха на всероссийском уровне добился в сезоне 1992 года, когда в беге на 10 000 м одержал победу на чемпионате России в Москве.","Первого серьёзного успеха на всероссийском уровне добился в сезоне 1992 года, когда в беге на 10 000 метров одержал победу на чемпионате России в Москве."
"В 1994 г выиграл бронзовую медаль на чемпионате России по бегу на 10 000 м в Воронеже, победил на Всекузбасском шахтёрском марафоне в Кемерово, был вторым на марафоне в Новосибирске.","В 1994 году выиграл бронзовую медаль на чемпионате России по бегу на 10 000 метров в Воронеже, победил на Всекузбасском шахтёрском марафоне в Кемерово, был вторым на марафоне в Новосибирске."
"В 1996 г был четвёртым на Сивильском марафоне, 38-м на Белградском марафоне, взял бронзу на открытом чемпионате России по бегу на 10 000 м в Москве, стал бронзовым призёром в беге на 5000 м на чемпионате России в Санкт-Петербурге.","В 1996 году был четвёртым на Сивильском марафоне, 38-м на Белградском марафоне, взял бронзу на открытом чемпионате России по бегу на 10 000 метров в Москве, стал бронзовым призёром в беге на 5000 метров на чемпионате России в Санкт-Петербурге."
"На чемпионате России в Чебоксарах в дисциплинах 5000 и 10 000 м занял 20-е и 16-е места соответственно.","На чемпионате России в Чебоксарах в дисциплинах 5000 и 10 000 метров занял 20-е и 16-е места соответственно."
"Расход топлива — 25 л за 100 км.","Расход топлива — 25 литров за 100 километров."
"Игровое поле стадиона ориентированно по оси север-юг и находится на высоте 195 м над уровнем моря (18 м над уровнем озера Мичиган).","Игровое поле стадиона ориентированно по оси север-юг и находится на высоте 195 метров над уровнем моря (18 метров над уровнем озера Мичиган)."
"выс. в центральной части 100—120 м, на юге и востоке до 200—250 м над уровнем моря, где равнина переходит в Приобское плато.","Высота в центральной части 100—120 метров, на юге и востоке до 200—250 метров над уровнем моря, где равнина переходит в Приобское плато."
"Для рельефа характерно чередование высоких (50—60 м) грив, вытянутых с северо-востока на юго-запад, и разделяющих их понижений, занятых реками (Кучук, Кулунда, Бурла и др.) и бессточными озёрами с солёной или горько-солёной водой.","Для рельефа характерно чередование высоких (50—60 метров) грив, вытянутых с северо-востока на юго-запад, и разделяющих их понижений, занятых реками (Кучук, Кулунда, Бурла и другие) и бессточными озёрами с солёной или горько-солёной водой."
"Двукратный призёр чемпионатов мира в беге на 400 м.","Двукратный призёр чемпионатов мира в беге на 400 метров."
"На летних Олимпийских играх 2020 года в Токио Сада выступала в забеге на 400 м.","На летних Олимпийских играх 2020 года в Токио Сада выступала в забеге на 400 метров."
"Она улучшила нац. рекорд, показав 49,75 с.","Она улучшила национальный рекорд, показав 49,75 секунды."
"Примерно две недели спустя на Играх Содружества 2022 года в Бирмингеме Уильямс выиграла титул с рекордным временем игр - 49,90 с.","Примерно две недели спустя на Играх Содружества 2022 года в Бирмингеме Уильямс выиграла титул с рекордным временем игр - 49,90 секунды."
"Свой отличный сезон она продолжила в августе, завоевав серебро на чемпионате NACAC во Фрипорте, Багамы, с результатом 49,86 с.","Свой отличный сезон она продолжила в августе, завоевав серебро на чемпионате NACAC во Фрипорте, Багамы, с результатом 49,86 секунды."
"В 2023 г на чемпионате мира по лёгкой атлетикев Будапеште Сада выиграла бронзу в беге на 400 м с результатом 49,60.","В 2023 году на чемпионате мира по лёгкой атлетикев Будапеште Сада выиграла бронзу в беге на 400 метров с результатом 49,60."
"В 1975 г завод получил авт. источник водоснабжения - была пробурена артезианская скважина глубиной 140 м к водоносному слою.","В 1975 году завод получил автономный источник водоснабжения - была пробурена артезианская скважина глубиной 140 метров к водоносному слою."
"Перейдя в контратаку, они продвинулись на неск. км и освободили три населённых пункта.","Перейдя в контратаку, они продвинулись на несколько километров и освободили три населённых пункта."
"Самолёт взорвался, загорелся, а меня от этого удара выбросило с кабиной в кусты в крапиву, м в 10 — 15 от самолёта.","Самолёт взорвался, загорелся, а меня от этого удара выбросило с кабиной в кусты в крапиву, метрах в 10 — 15 от самолёта."
"День Победы Алексей Алексеевич встретил на аэродроме Пазевальк в 115 км от Берлина.","День Победы Алексей Алексеевич встретил на аэродроме Пазевальк в 115 километрах от Берлина."
"С. С. Григорян установил новый закон трения для потока дроблёной горной породы о подстилающую поверхность, заменяющий изв. закон Кл при больших значениях нормального давления на эту поверхность.","С. С. Григорян установил новый закон трения для потока дроблёной горной породы о подстилающую поверхность, заменяющий известный закон Кулона при больших значениях нормального давления на эту поверхность."
"д. находится в центральной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на правом берегу реки Полисти, к востоку от автодороги 49К-1750, на расстоянии примерно 16 км (по прямой) к юго-западу от города Старая Русса, административного центра района.","Деревня находится в центральной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на правом берегу реки Полисти, к востоку от автодороги 49К-1750, на расстоянии примерно 16 километров (по прямой) к юго-западу от города Старая Русса, административного центра района."
"Абсолютная выс. — 37 м над уровнем моря.","Абсолютная высота — 37 метров над уровнем моря."
"Располагается на высоте 178,3 м над уровнем моря.","Располагается на высоте 178,3 метров над уровнем моря."
"Ближайший — д. Колвасозеро — расположен в семнадцати км к северо-востоку от озера.","Ближайший — деревня Колвасозеро — расположен в семнадцати километрах к северо-востоку от озера."
"оз. расположено в десяти км от Российско-финляндской границы.","Озеро расположено в десяти километрах от Российско-финляндской границы."
"Он расположен в км к северо-западу от храма, в лесу, на высоком обрывистом берегу р. Десны, и известен с начала XIX вв..","Он расположен в километре к северо-западу от храма, в лесу, на высоком обрывистом берегу р. Десны, и известен с начала XIX века."
"с. находится в юго-западной части района, в пределах Приволжской возвышенности, на берегах реки Веселовка, на расстоянии примерно 33 км (по прямой) к западу-юго-западу (WSW) от города Аткарск.","Село находится в юго-западной части района, в пределах Приволжской возвышенности, на берегах реки Веселовка, на расстоянии примерно 33 километров (по прямой) к западу-юго-западу (WSW) от города Аткарск."
"Абсолютная выс. — 174 м над уровнем моря.","Абсолютная высота — 174 метра над уровнем моря."
"Город находится в восточной части вилайета, на территории одного из оазисов центральной Сахары, на расстоянии приблизительно 1100 км к юго-юго-западу (SSW) от столицы страны Алжира.","Город находится в восточной части вилайета, на территории одного из оазисов центральной Сахары, на расстоянии приблизительно 1100 километров к юго-юго-западу (SSW) от столицы страны Алжира."
"Африканские лисицы роют обширные норы, до 15 м длиной и 2—3 м глубиной.","Африканские лисицы роют обширные норы, до 15 метров длиной и 2—3 метров глубиной."
"Урочище находится в северо-восточной части области, в подзоне средней тайги, на левом берегу реки Семчуги, на расстоянии примерно 9 км (по прямой) к востоку от села Тарногский Городок, административного центра района.","Урочище находится в северо-восточной части области, в подзоне средней тайги, на левом берегу реки Семчуги, на расстоянии примерно 9 километров (по прямой) к востоку от села Тарногский Городок, административного центра района."
"Это были статуи сидящего Будды (1,95 м, 3 тонны), и меньшая статуя лежащего Будды.","Это были статуи сидящего Будды (1,95 метра, 3 тонны), и меньшая статуя лежащего Будды."
"Согласно Вб, полит. режим является легитимным, когда граждане верят в него.","Согласно Веберу, политический режим является легитимным, когда граждане верят в него."
"В своей книге «Теория социальной и экономической организации» Макс Вб развивая эту идею, пишет: «Основой любой системы власти и, соответственно, любой готовности подчиняться является вера, в силу которой лица, осуществляющие власть, пользуются авторитетом».","В своей книге «Теория социальной и экономической организации» Макс Вебер развивая эту идею, пишет: «Основой любой системы власти и, соответственно, любой готовности подчиняться является вера, в силу которой лица, осуществляющие власть, пользуются авторитетом»."
"Вб выделяет три основных источника легитимного правления: традиц. (так было всегда), рационально-правовой (доверие к законности) и харизматический (вера в правителя).","Вебер выделяет три основных источника легитимного правления: традиционный (так было всегда), рационально-правовой (доверие к законности) и харизматический (вера в правителя)."
"Макс Вб, к-рый впервые выдвинул этот тезис, резюмирует его следующими словами:каждая… система [господства] пытается установить и культивировать веру в свою легитимность.","Макс Вебер, который впервые выдвинул этот тезис, резюмирует его следующими словами:каждая… система [господства] пытается установить и культивировать веру в свою легитимность."
"По данным Бюро переписи населения США город Павиллион имеет общую пл. в 0,52 квадратных км, водных ресурсов в черте населённого пункта не имеется.","По данным Бюро переписи населения США город Павиллион имеет общую площадь в 0,52 квадратных километров, водных ресурсов в черте населённого пункта не имеется."
"Город Павиллион расположен на высоте 1665 м над уровнем моря.","Город Павиллион расположен на высоте 1665 метров над уровнем моря."
"В «узкоколейном» варианте был сохранён небольшой отрезок пути: от Охи до 5 км линии, где находится склад УПТОКа 53°34′29″ с. ш. 142°52′43″ в. д..","В «узкоколейном» варианте был сохранён небольшой отрезок пути: от Охи до 5 километра линии, где находится склад УПТОКа 53°34′29″ с. ш. 142°52′43″ в. д.."
"д. расположена в северной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах относительно возвышенной части Волжско-Клязьменского междуречья, при автодороге 24Н-304, на расстоянии примерно 18 км (по прямой) к западу от города Фурманова, административного центра района.","Деревня расположена в северной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах относительно возвышенной части Волжско-Клязьменского междуречья, при автодороге 24Н-304, на расстоянии примерно 18 километров (по прямой) к западу от города Фурманова, административного центра района."
"Абсолютная выс. — 152 м над уровнем моря.","Абсолютная высота — 152 метра над уровнем моря."
"Урочище находится в северо-восточной части области, в подзоне средней тайги, на правом берегу реки Воздвиженки, на расстоянии примерно 6 км (по прямой) к северо-западу от города вел. Устюг, административного центра района.","Урочище находится в северо-восточной части области, в подзоне средней тайги, на правом берегу реки Воздвиженки, на расстоянии примерно 6 километров (по прямой) к северо-западу от города Великий Устюг, административного центра района."
"с. находится в западной части района, на правом берегу реки Алии, на расстоянии примерно 8 км (по прямой) к северо-западу от города Сретенска.","Село находится в западной части района, на правом берегу реки Алии, на расстоянии примерно 8 километров (по прямой) к северо-западу от города Сретенска."
"Абсолютная выс. — 636 м над уровнем моря.","Абсолютная высота — 636 метров над уровнем моря."
"Максимальная дл. — ок. 60 см.","Максимальная длина — около 60 сантиметров."
"Согласно исследованиям, наиб. мощный и точный удар возможен, если подходить к мячу под углом (идеальный вариант — 45 °), а не прямо..","Согласно исследованиям, наиболее мощный и точный удар возможен, если подходить к мячу под углом (идеальный вариант — 45 градусов), а не прямо.."
