question,answer
"Гамма спектрометр на борту спутника Космос-208 был предназначен для регистрации γ квантов с энергией более >50 МэВ.","Гамма спектрометр на борту спутника Космос-208 был предназначен для регистрации гамма квантов с энергией более >50 МэВ."
"«Конвертерами γ квантов» для черенковских счетчиков служили 4-х мм слой кристалла CsI(Tl) и 2-х мм слой свинца, установленные на передней стенке излучательного объёма верхнего детектора.","«Конвертерами гамма квантов» для черенковских счетчиков служили 4-х мм слой кристалла CsI(Tl) и 2-х мм слой свинца, установленные на передней стенке излучательного объёма верхнего детектора."
"Ввиду этого количество γ-квантов космического происхождения, зарегистрированных инструментом, было невелико.","Ввиду этого количество гамма-квантов космического происхождения, зарегистрированных инструментом, было невелико."
"Гальпер А. М., Кириллов-Угрюмов В. Г., Лучков Б. И., Прилуцкий О. Ф. Обзор ранней γ астрономии (рус.) // Успехи физических наук.","Гальпер А. М., Кириллов-Угрюмов В. Г., Лучков Б. И., Прилуцкий О. Ф. Обзор ранней гамма астрономии (рус.) // Успехи физических наук."
"Список космических аппаратов с рентгеновскими и γ-детекторами на борту","Список космических аппаратов с рентгеновскими и гамма-детекторами на борту"
"В сентябре 2021 года Татьяна Голикова сообщила, что на лечение детей с редкими заболеваниями фонду «Круг добра» в 2022—2024 годах будет направлено более 252 млрд ₽.","В сентябре 2021 года Татьяна Голикова сообщила, что на лечение детей с редкими заболеваниями фонду «Круг добра» в 2022—2024 годах будет направлено более 252 млрд рублей."
"На помощь детям с 2021 года фондом направлен 171 миллиард ₽.","На помощь детям с 2021 года фондом направлен 171 миллиард рублей."
"По состоянию на май 2023 года 157 детям со СМА Фонд закупил «Золгенсмы» на сумму более 16 миллиардов ₽.","По состоянию на май 2023 года 157 детям со СМА Фонд закупил «Золгенсмы» на сумму более 16 миллиардов рублей."
"Основные источники финансирования — ассигнования федерального бюджета (прибавка 2 % к НДФЛ для физических лиц и организаций, чей доход превышает 5 миллионов ₽ в год).","Основные источники финансирования — ассигнования федерального бюджета (прибавка 2 % к НДФЛ для физических лиц и организаций, чей доход превышает 5 миллионов рублей в год)."
"Планируемое ежегодное финансирование фонда — 60 млрд ₽.","Планируемое ежегодное финансирование фонда — 60 млрд рублей."
"За три года организация получила из федерального бюджета целевые средства в объёме 430,3 млрд ₽ — от поступлений НДФЛ в 15 % с доходов больше 5 млн ₽ в год.","За три года организация получила из федерального бюджета целевые средства в объёме 430,3 млрд рублей — от поступлений НДФЛ в 15 % с доходов больше 5 млн рублей в год."
"29 июня 2024 года премьер-министр РФ Михаил Мишустин сообщил, что на лечение детей с редкими и тяжелыми заболеваниями правительство выделило 24,5 млрд ₽.","29 июня 2024 года премьер-министр РФ Михаил Мишустин сообщил, что на лечение детей с редкими и тяжелыми заболеваниями правительство выделило 24,5 млрд рублей."
"В феврале 2022 года были зафиксированы несколько случаев, когда федеральные консилиумы врачей из подчиняющихся Минздраву клиник отказывались выдать препарат «Золгенсма» больным СМА детям, хотя их родителям удалось собрать по 120 миллионов ₽ на покупку лекарства.","В феврале 2022 года были зафиксированы несколько случаев, когда федеральные консилиумы врачей из подчиняющихся Минздраву клиник отказывались выдать препарат «Золгенсма» больным СМА детям, хотя их родителям удалось собрать по 120 миллионов рублей на покупку лекарства."
"В 2002 году Святослав Прокофьев писал: «Дневник Прокофьева — это уникальное произведение, которое имеет полное право получить свой № опуса в его каталоге».","В 2002 году Святослав Прокофьев писал: «Дневник Прокофьева — это уникальное произведение, которое имеет полное право получить свой номер опуса в его каталоге»."
"в 2016 году к 125-летию со дня рождения композитора Центральный Банк России выпустил серебряную памятную монету номиналом 2 ₽ в серии «Выдающиеся личности России»: Композитор С. С. Прокофьев.","в 2016 году к 125-летию со дня рождения композитора Центральный Банк России выпустил серебряную памятную монету номиналом 2 рубля в серии «Выдающиеся личности России»: Композитор С. С. Прокофьев."
"В 1990 году материальный ущерб был от этого вредителя оценён в 0,9 млн австралийских $.","В 1990 году материальный ущерб был от этого вредителя оценён в 0,9 млн австралийских долларов."
"Вопрос о родстве язаматов и языгов не решён, = как и вопрос о родстве языгам и средневековых ясов.","Вопрос о родстве язаматов и языгов не решён, равно как и вопрос о родстве языгам и средневековых ясов."
"Компания была приобретена за 1,025 млрд $ США.","Компания была приобретена за 1,025 млрд долларов США."
"За три года после приобретения контрольного пакета акций Apax Fund заработал более 1 миллиарда $ только за счёт дивидендов, которые продолжали увеличивать стоимость его акций.","За три года после приобретения контрольного пакета акций Apax Fund заработал более 1 миллиарда долларов только за счёт дивидендов, которые продолжали увеличивать стоимость его акций."
"В то же время как активность на рынке недвижимости принесла доход 300 млн $, то есть 16 %.","В то же время как активность на рынке недвижимости принесла доход 300 млн долларов, то есть 16 %."
"После боя Гасан Гимбатов высказался, что «не смог выложиться на все 100 % на ринге, но и не проиграл точно».","После боя Гасан Гимбатов высказался, что «не смог выложиться на все 100 процентов на ринге, но и не проиграл точно»."
"В 2023 году стал одним из 50 героев первого печатного № Vogue за время полномасштабной войны.","В 2023 году стал одним из 50 героев первого печатного номера Vogue за время полномасштабной войны."
"Этот результат и квалифицировал его стартовый № и отставание в пасьюте, где в итоге спортсмен занял 36-е место, с отставанием в 2 минуты 45 секунд.","Этот результат и квалифицировал его стартовый номер и отставание в пасьюте, где в итоге спортсмен занял 36-е место, с отставанием в 2 минуты 45 секунд."
"Сейчас накладывание операцией XOR ключа определённой длины, который получил название «γ», называется гаммированием.","Сейчас накладывание операцией XOR ключа определённой длины, который получил название «гамма», называется гаммированием."
"Сигма-Δ модуляция","Сигма-дельта модуляция"
"«Три + два.","«Три плюс два."
"Прототипом героя книг стала медведица по кличке Виннипег из Канады, которая в 1914 году была куплена за 20 $ у канадского охотника и спасена ветеринарами.","Прототипом героя книг стала медведица по кличке Виннипег из Канады, которая в 1914 году была куплена за 20 долларов у канадского охотника и спасена ветеринарами."
"Однако внешние стены крайних сводов всё = должны были быть достаточно прочными или подкрепляться контрфорсом.","Однако внешние стены крайних сводов всё равно должны были быть достаточно прочными или подкрепляться контрфорсом."
"9 июля 2013 года, партия выдвинула своих одномандатников и партийный список партии на выборах в Тольяттинскую городскую думу с девизом на предвыборных баннерах «Партия Родина — Спецназ Президента», при этом финансирование избирательной кампании в размере 2,2 миллиона ₽, осуществлялось спонсорами местного отделения партии «Гражданская Платформа», политтехнологи которой курировали сразу три партии включая Аграрную партию России.","9 июля 2013 года, партия выдвинула своих одномандатников и партийный список партии на выборах в Тольяттинскую городскую думу с девизом на предвыборных баннерах «Партия Родина — Спецназ Президента», при этом финансирование избирательной кампании в размере 2,2 миллиона рублей, осуществлялось спонсорами местного отделения партии «Гражданская Платформа», политтехнологи которой курировали сразу три партии включая Аграрную партию России."
"При отправлении в Персию Соколова в Персию император Александр I пожаловал его семейству, состоявшему из жены и трёх малолетних детей, ежегодное пособие в размере 2000 ₽, не в зачёт жалования, которое Соколов должен был получать в Персии.","При отправлении в Персию Соколова в Персию император Александр I пожаловал его семейству, состоявшему из жены и трёх малолетних детей, ежегодное пособие в размере 2000 рублей, не в зачёт жалования, которое Соколов должен был получать в Персии."
"Здание было построено в 2004—2005 годах турецкой компанией «Полимекс», стоимость строительства составила 15 млн $ США.","Здание было построено в 2004—2005 годах турецкой компанией «Полимекс», стоимость строительства составила 15 млн долларов США."
"Знаки «+» и «-» (+ и −) — математические символы, используемые для обозначения операций сложения и вычитания, а также положительных и отрицательных величин.","Знаки «плюс» и «минус» (+ и −) — математические символы, используемые для обозначения операций сложения и вычитания, а также положительных и отрицательных величин."
"Французский математик XIV века Николай Орем в своих работах уже использовал знак + «+», но эта практика не получила распространения среди его современников.","Французский математик XIV века Николай Орем в своих работах уже использовал знак плюс «+», но эта практика не получила распространения среди его современников."
"Труды европейских математиков начала XV века, как правило, используют латинские буквы «P» и «M» в качестве знаков «+» и «-» соответственно.","Труды европейских математиков начала XV века, как правило, используют латинские буквы «P» и «M» в качестве знаков «плюс» и «минус» соответственно."
"В трактате 1494 года Сумма арифметики итальянский математик Лука Пачоли вводит символы P с чертой — p̄ для più, то есть «+» и M с чертой — m̄ для meno, то есть «-».","В трактате 1494 года Сумма арифметики итальянский математик Лука Пачоли вводит символы P с чертой — p̄ для più, то есть «плюс» и M с чертой — m̄ для meno, то есть «минус»."
"Английский математик Роберт Рекорд, который ввёл в научный оборот знак равенства, также ввёл в англоязычную традицию знаки + и - в 1557 году в своём труде The Whetstone of Witte: «имеется два часто используемых знака, первый из которых пишется „+“ и означает „прибавить“; другой пишется „−“ и означает „вычесть“».","Английский математик Роберт Рекорд, который ввёл в научный оборот знак равенства, также ввёл в англоязычную традицию знаки плюс и минус в 1557 году в своём труде The Whetstone of Witte: «имеется два часто используемых знака, первый из которых пишется „+“ и означает „прибавить“; другой пишется „−“ и означает „вычесть“»."
"Знак + (+) является бинарным оператором, который указывает на операцию сложения, например, 31 + 5 = 36.","Знак плюс (+) является бинарным оператором, который указывает на операцию сложения, например, 31 + 5 = 36."
"Знак + также может указывать на многие других операции.","Знак плюс также может указывать на многие других операции."
"Кроме того, + может также означать:","Кроме того, плюс может также означать:"
"Знак - (−) имеет три основных применения в математике:","Знак минус (−) имеет три основных применения в математике:"
"аналогично, −(−2) = 2.","аналогично, −(−2) равно 2."
"В большинстве англоязычных стран именование отрицательных чисел происходит с использованием слова «-» (например, «- пять»), но в современном американском английском это число произносится как «отрицательное пять» и эта форма рекомендуется как правильная; слово «-» в данном контексте обычно используют люди, родившиеся до 1950 года.","В большинстве англоязычных стран именование отрицательных чисел происходит с использованием слова «минус» (например, «минус пять»), но в современном американском английском это число произносится как «отрицательное пять» и эта форма рекомендуется как правильная; слово «минус» в данном контексте обычно используют люди, родившиеся до 1950 года."
"В языке программирования APL и некоторых графических калькуляторах (например, TI-81 и TI-82) для обозначения отрицательных чисел используется поднятый знак - (например, 36 − 55 = −19), но такое использование является редкостью.","В языке программирования APL и некоторых графических калькуляторах (например, TI-81 и TI-82) для обозначения отрицательных чисел используется поднятый знак минус (например, 36 − 55 = −19), но такое использование является редкостью."
"В математике и большинстве языков программирования, порядок действий устанавливает, что −52 = −25: унарный оператор (-) имеет приоритет перед операциями умножения или деления.","В математике и большинстве языков программирования, порядок действий устанавливает, что −52 = −25: унарный оператор (минус) имеет приоритет перед операциями умножения или деления."
"Знак ±","Знак плюс-минус"
"Знак минус-+","Знак минус-плюс"
"После смерти Воробьева в 1907 году наследники продолжили его дело и позже организовали «Николае-Павдинского горного округа акционерное общество», которое, выручив от продажи своих акций несколько миллионов золотых ₽, смогло закупить новейшие электрические драги.","После смерти Воробьева в 1907 году наследники продолжили его дело и позже организовали «Николае-Павдинского горного округа акционерное общество», которое, выручив от продажи своих акций несколько миллионов золотых рублей, смогло закупить новейшие электрические драги."
"Холтби ответил забитым мячом, но «дачники» всё = проиграли со счётом 3:1.","Холтби ответил забитым мячом, но «дачники» всё равно проиграли со счётом 3:1."
"Согласно данным опросов пяти лет с 2010 по 2014 годы, средний доход домохозяйства в Сан-Сабе составляет 43 462 $ США в год, средний доход семьи — 52 211 $.","Согласно данным опросов пяти лет с 2010 по 2014 годы, средний доход домохозяйства в Сан-Сабе составляет 43 462 доллара США в год, средний доход семьи — 52 211 долларов."
"Доход на душу населения в городе составляет 14 554 $ США, ниже, чем в среднем по стране — 39 997 $.","Доход на душу населения в городе составляет 14 554 долларов США, ниже, чем в среднем по стране — 39 997 долларов."
"Совместно с профессорами А. В. Бричкиным и В. В. Стендером в 1943 и 1944 годах выполнил ряд крупных работ, непосредственно связанных с практическими задачами промышленных предприятий Казахской ССР, что дало около 21 млн ₽ годовой экономии.","Совместно с профессорами А. В. Бричкиным и В. В. Стендером в 1943 и 1944 годах выполнил ряд крупных работ, непосредственно связанных с практическими задачами промышленных предприятий Казахской ССР, что дало около 21 млн рублей годовой экономии."
"Альбом достиг позиции № один в британском чарте UK Albums Chart и получил золотую сертификацию.","Альбом достиг позиции номер один в британском чарте UK Albums Chart и получил золотую сертификацию."
"Орудийный № 45-миллиметровой пушки того же полка и дивизии сержант Парминов во время проведения Тартуской операции 27 августа 1944 года в бою юго-западнее города Элва заменил выбывшего из строя командира орудия и с бойцами расчёта подавил три огневые точки, подорвал три автомашины с боеприпасами, ликвидировал до 15 пехотинцев.","Орудийный номер 45-миллиметровой пушки того же полка и дивизии сержант Парминов во время проведения Тартуской операции 27 августа 1944 года в бою юго-западнее города Элва заменил выбывшего из строя командира орудия и с бойцами расчёта подавил три огневые точки, подорвал три автомашины с боеприпасами, ликвидировал до 15 пехотинцев."
"В общей сложности инвестиции в строительство и оснащение типографии составили 2,8 млрд ₽.","В общей сложности инвестиции в строительство и оснащение типографии составили 2,8 млрд рублей."
"После выхода предприятия на проектную мощность налоговые поступления в консолидированный бюджет Тверской области составят около 180 млн ₽ ежегодно.","После выхода предприятия на проектную мощность налоговые поступления в консолидированный бюджет Тверской области составят около 180 млн рублей ежегодно."
"Печати были настолько ценны, что при захвате столицы наряду с императорскими регалиями вывезли в качестве трофеев и некоторые сунские государственные печати, = как и резчиков печатей.","Печати были настолько ценны, что при захвате столицы наряду с императорскими регалиями вывезли в качестве трофеев и некоторые сунские государственные печати, равно как и резчиков печатей."
"Двоеточия используются для отделения имени файловой системы от остального пути; корневой каталог обозначается знаком $ ($), а для разделения каталогов служит точка (.).","Двоеточия используются для отделения имени файловой системы от остального пути; корневой каталог обозначается знаком доллара ($), а для разделения каталогов служит точка (.)."
"Почти в 2,5 раза выросло число ороков (ульта), значительно (на 20—70 %) выросла численность ненцев, селькупов, хантов, юкагиров, негидальцев, тофаларов, ительменов, кетов и других.","Почти в 2,5 раза выросло число ороков (ульта), значительно (на 20—70 процентов) выросла численность ненцев, селькупов, хантов, юкагиров, негидальцев, тофаларов, ительменов, кетов и других."
"Около 65 % граждан из числа малочисленных народов Севера проживают в сельской местности.","Около 65 процентов граждан из числа малочисленных народов Севера проживают в сельской местности."
"В ходе дальнейшей реорганизации, начавшейся в 1992 году, было закрыто или объединено более 100 заводов компании и сокращено 11 тыс. сотрудников, значительный акцент был сделан на быстрорастущие рынки Юго-Восточной Азии, по 100 млн $ в год тратилось на научно-исследовательскую деятельность.","В ходе дальнейшей реорганизации, начавшейся в 1992 году, было закрыто или объединено более 100 заводов компании и сокращено 11 тыс. сотрудников, значительный акцент был сделан на быстрорастущие рынки Юго-Восточной Азии, по 100 млн долларов в год тратилось на научно-исследовательскую деятельность."
"К середине 1990-х годов выручка компании достигла 5 млрд $, из них более половины вне США.","К середине 1990-х годов выручка компании достигла 5 млрд долларов, из них более половины вне США."
"Он получил финансирование от канадского кинофонда Telefilm Canada — около четверти 4-миллионного бюджета фильма в виде канадских $.","Он получил финансирование от канадского кинофонда Telefilm Canada — около четверти 4-миллионного бюджета фильма в виде канадских долларов."
"После того, как он добавил все свои личные сбережения, у фильма все ещё оставалось 100.000 $ в рамках финансовых требований.","После того, как он добавил все свои личные сбережения, у фильма все ещё оставалось 100.000 долларов в рамках финансовых требований."
"На концертах танцовщики исполняли уже известные зрителям по телевизионным эфирам №, но с некоторыми корректировками.","На концертах танцовщики исполняли уже известные зрителям по телевизионным эфирам номера, но с некоторыми корректировками."
"Таким образом, логику имперских чиновников по вопросам вооружения понять не сложно: они не видели причин ставить под сомнение боевую эффективность имеющихся немецких танковых пушек, а = и других уже имеющихся и доступных в большом количестве противотанковых средств, — в этом не существовало насущной практической необходимости.","Таким образом, логику имперских чиновников по вопросам вооружения понять не сложно: они не видели причин ставить под сомнение боевую эффективность имеющихся немецких танковых пушек, а равно и других уже имеющихся и доступных в большом количестве противотанковых средств, — в этом не существовало насущной практической необходимости."
"Срабатывание боевой части при контакте с поверхностью обстреливаемой цели приводило к практически безальтернативному уничтожению бронированной цели с разлётом на фрагменты (количество рикошетов и случаев несрабатывания БЧ, промахов и нештатных ситуаций, а = и вообще какой-либо учёт и статистика случаев применения немцами ПТУР в открытой советской военной печати не приводились, только общее описание очевидцами наблюдаемых явлений и своих впечатлений от увиденного).","Срабатывание боевой части при контакте с поверхностью обстреливаемой цели приводило к практически безальтернативному уничтожению бронированной цели с разлётом на фрагменты (количество рикошетов и случаев несрабатывания БЧ, промахов и нештатных ситуаций, а равно и вообще какой-либо учёт и статистика случаев применения немцами ПТУР в открытой советской военной печати не приводились, только общее описание очевидцами наблюдаемых явлений и своих впечатлений от увиденного)."
"На последних пяти церемониях он не должен был превышать 13 миллионов $ и более чем наполовину спонсироваться со стороны британских источников.","На последних пяти церемониях он не должен был превышать 13 миллионов долларов и более чем наполовину спонсироваться со стороны британских источников."
"Тем не менее, команда Azubu Frost была оштрафована на 30 000 $.","Тем не менее, команда Azubu Frost была оштрафована на 30 000 долларов."
"Другой крупный скандал в StarCraft произошёл в 2016 году, когда тюремный срок получил чемпион мира по StarCraft II Ли «Life» Сын Хён, принявший участие в двух договорных матчах в мае 2015 году и получивший за это около 62 000 $.","Другой крупный скандал в StarCraft произошёл в 2016 году, когда тюремный срок получил чемпион мира по StarCraft II Ли «Life» Сын Хён, принявший участие в двух договорных матчах в мае 2015 году и получивший за это около 62 000 долларов."
"Размер ставки составил 100 $, а потенциальный выигрыш Алексея — 322 $.","Размер ставки составил 100 долларов, а потенциальный выигрыш Алексея — 322 доллара."
"Стоимость миссии 686 миллионов $ США.","Стоимость миссии 686 миллионов долларов США."
"Шокиров Ф. Ш. Динамические и топологические солитоны в нелинейных Σ-моделях (Муминов Х. Х., Шокиров Ф. Ш.).","Шокиров Ф. Ш. Динамические и топологические солитоны в нелинейных сигма-моделях (Муминов Х. Х., Шокиров Ф. Ш.)."
"Муминов Х. Х., Шокиров Ф. Ш. Программа для численного исследования динамики взаимодействия 180-градусных нееловских и блоховских доменных границ в двумерной нелинейной Σ-модели.","Муминов Х. Х., Шокиров Ф. Ш. Программа для численного исследования динамики взаимодействия 180-градусных нееловских и блоховских доменных границ в двумерной нелинейной сигма-модели."
"Муминов Х. Х., Шокиров Ф. Ш. Программа для численного моделирования взаимодействия осциллирующих солитонов (бризеров) двумерной О(3) нелинейной Σ-модели.","Муминов Х. Х., Шокиров Ф. Ш. Программа для численного моделирования взаимодействия осциллирующих солитонов (бризеров) двумерной О(3) нелинейной сигма-модели."
"Работа по этому мешку — всё =, что спарринг.","Работа по этому мешку — всё равно, что спарринг."
"Мне всё =, бежишь ли ты кросс или просто гуляешь вокруг школы или смотришь ТВ, прижимай подбородок к груди.","Мне всё равно, бежишь ли ты кросс или просто гуляешь вокруг школы или смотришь ТВ, прижимай подбородок к груди."
"Один + одна (2015) Клода Лелуша с Жаном Дюжарден, Эльзой Зильберштейн и Кристофером Ламберт;","Один плюс одна (2015) Клода Лелуша с Жаном Дюжарден, Эльзой Зильберштейн и Кристофером Ламберт;"
"Лауреат Волошинского конкурса-2023 в номинации «Для этих слов тесна моя гортань» от журнала «Фома», шорт-листер премии «Данко»-2023 с рассказом «Разносчик роллов», шорт-листер премии «Русский Гофман»-2023, шорт-листер премии «Славянская ₺»-2023, лауреат премии «Антоновка»-2023 в поэтической номинации (3 место), шорт-листер премии «Новые горизонты» 2021 с романом «Рассказы пьяного просода».","Лауреат Волошинского конкурса-2023 в номинации «Для этих слов тесна моя гортань» от журнала «Фома», шорт-листер премии «Данко»-2023 с рассказом «Разносчик роллов», шорт-листер премии «Русский Гофман»-2023, шорт-листер премии «Славянская лира»-2023, лауреат премии «Антоновка»-2023 в поэтической номинации (3 место), шорт-листер премии «Новые горизонты» 2021 с романом «Рассказы пьяного просода»."
"В следующем году Кидман снялась в главной женской роли доктора Джулии Келли в политическом боевике «Миротворец» с Джорджем Клуни — фильм получил смешанные отзывы, но собрал в мировом прокате 110 миллионов $.","В следующем году Кидман снялась в главной женской роли доктора Джулии Келли в политическом боевике «Миротворец» с Джорджем Клуни — фильм получил смешанные отзывы, но собрал в мировом прокате 110 миллионов долларов."
"Трагическая история любви разыгрывается в фильме Лурмана в ритме канкана на фоне роскошных парижских декораций и сопровождается перепевками песен Элтона Джона, The Beatles, Мадонны, Queen и других популярных исполнителей; свои музыкальные № обе звезды фильма — и Кидман, и Макгрегор — исполнили самостоятельно.","Трагическая история любви разыгрывается в фильме Лурмана в ритме канкана на фоне роскошных парижских декораций и сопровождается перепевками песен Элтона Джона, The Beatles, Мадонны, Queen и других популярных исполнителей; свои музыкальные номера обе звезды фильма — и Кидман, и Макгрегор — исполнили самостоятельно."
"При бюджете в 17 млн $ фильм собрал более двухсот миллионов в мировом прокате и был более чем благосклонно принят критикой, приветствовавшей сумрачную атмосферу и нетривиальное развитие сюжета снятой в полусепии киноленты.","При бюджете в 17 млн долларов фильм собрал более двухсот миллионов в мировом прокате и был более чем благосклонно принят критикой, приветствовавшей сумрачную атмосферу и нетривиальное развитие сюжета снятой в полусепии киноленты."
"Из трёх проектов относительно успешным оказался последний: фильм собрал более 176 млн $ в мировом прокате и получил 7 номинаций на премию «Оскар».","Из трёх проектов относительно успешным оказался последний: фильм собрал более 176 млн долларов в мировом прокате и получил 7 номинаций на премию «Оскар»."
